# Timestamp: 20260520100842
#version: SB4003.19
#enabled DS3231 square wave timing
#reading eemem.............................................................#done
#testing sensor coms 
#ch 25 AmbTemp disabled
#ch 26 AmbPres disabled
#ch 27 AmbRH disabled
#ch 28 AS1_415nm disabled
#ch 29 AS1_445nm disabled
#ch 30 AS1_480nm disabled
#ch 31 AS1_515nm disabled
#ch 32 AS1_555nm disabled
#ch 33 AS1_590nm disabled
#ch 34 AS1_630nm disabled
#ch 35 AS1_680nm disabled
#ch 36 AS1_CLEAR disabled
#ch 37 AS1_NIR disabled
#ch 38 AS2_415nm disabled
#ch 39 AS2_445nm disabled
#ch 40 AS2_480nm disabled
#ch 41 AS2_515nm disabled
#ch 42 AS2_555nm disabled
#ch 43 AS2_590nm disabled
#ch 44 AS2_630nm disabled
#ch 45 AS2_680nm disabled
#ch 46 AS2_CLEAR disabled
#ch 47 AS2_NIR disabled
#ch 48 AS3_415nm disabled
#ch 49 AS3_445nm disabled
#ch 50 AS3_480nm disabled
#ch 51 AS3_515nm disabled
#ch 52 AS3_555nm disabled
#ch 53 AS3_590nm disabled
#ch 54 AS3_630nm disabled
#ch 55 AS3_680nm disabled
#ch 56 AS3_CLEAR disabled
#ch 57 AS3_NIR disabled
#channels tested OK: 30
# num inputs: 63
#headers:
#A:,nan,4003,0.1844500,1.0008200,1.0000000,0.0004800,0.0242200,0.0238300,1.0000000,0.0004800,0.0004800,1.0000000,0.0937100,1.0000000,1.0000000,0.0038100,0.0038100,0.0038100,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0048400,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,1.0000000,0.0001160,0.0001271,0.0000766,0.5933700,nan
#B:,nan,4003,-8563.0,-44.4,-201.0,-1521.0,-132.0,-92.0,0.0,-11892.0,-12128.0,0.0,-1177.0,-1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-389.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3897.9,3129.4,-281.0,-1138.9,nan
#C:,nan,4003,AGAIN1,AGAIN2,AGAIN3,ASTEP1,ASTEP2,ASTEP3,ATIME1,ATIME2,ATIME3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#D:,nan,4003,16.000,16.000,16.000,299.000,299.000,299.000,29.000,29.000,29.000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,ppm,lambda
time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,CO2v,O2_ave
20260520 10:09:41,47,4003,-0.74,673,0,-0.058,15.21,14.11,60.5,0.03,-0.03,15,21.46,-108,15.00,16.84,16.60,16.76,15.62,nan,nan,nan,nan,-52.50,nan,15.31,-0.489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,566.134,0.326
20260520 10:09:42,48,4003,-0.74,673,1,-0.051,15.21,14.11,60.5,0.03,-0.03,15,21.46,-108,15.00,16.85,16.61,16.77,15.94,nan,nan,nan,nan,-52.88,nan,15.50,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,570.288,0.326
20260520 10:09:43,49,4003,-0.74,677,0,-0.051,15.21,14.11,60.4,0.03,-0.03,15,21.46,-141,15.00,16.84,16.60,16.77,15.62,nan,nan,nan,nan,-52.88,nan,15.25,-0.484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,568.508,0.326
20260520 10:09:44,50,4003,-0.74,674,1,-0.048,15.21,14.11,60.4,0.02,-0.03,15,21.46,-141,15.00,16.84,16.60,16.76,15.62,nan,nan,nan,nan,-52.69,nan,15.50,-0.494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.948,0.326
20260520 10:09:45,51,4003,-0.74,674,1,-0.048,15.23,14.11,60.4,0.03,-0.03,15,21.46,-141,15.00,16.84,16.61,16.77,15.88,nan,nan,nan,nan,-52.88,nan,15.31,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,564.948,0.326
20260520 10:09:46,52,4003,-0.55,677,1,-0.051,15.23,14.11,60.4,0.03,-0.03,15,21.46,-141,15.00,16.85,16.61,16.77,15.69,nan,nan,nan,nan,-52.88,nan,15.31,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.101,0.326
20260520 10:09:47,53,4003,-0.37,673,0,-0.046,15.21,14.11,60.4,0.03,-0.03,15,21.46,-141,15.00,16.85,16.61,16.77,15.50,nan,nan,nan,nan,-52.44,nan,15.31,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,569.101,0.326
20260520 10:09:48,54,4003,-0.37,673,0,-0.054,15.21,14.11,60.4,0.03,-0.03,15,21.46,-141,15.00,16.85,16.61,16.78,15.50,nan,nan,nan,nan,-52.38,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 10:09:49,55,4003,-0.55,669,0,-0.053,15.21,14.11,60.4,0.03,-0.03,15,21.46,-127,15.00,16.85,16.60,16.77,15.62,nan,nan,nan,nan,-52.44,nan,15.31,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.068,0.326
20260520 10:09:50,56,4003,-0.55,673,1,-0.048,15.21,14.11,60.4,0.03,-0.03,15,21.46,-127,15.00,16.86,16.61,16.78,15.62,nan,nan,nan,nan,-53.06,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,574.442,0.326
20260520 10:09:51,57,4003,-0.37,677,1,-0.050,15.21,14.11,60.4,0.03,-0.03,15,21.46,-127,15.00,16.86,16.62,16.78,15.62,nan,nan,nan,nan,-53.12,nan,15.25,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,577.408,0.326
20260520 10:09:52,58,4003,-0.37,684,1,-0.046,15.21,14.11,60.4,0.03,-0.03,15,21.37,-127,15.00,16.86,16.62,16.78,15.62,nan,nan,nan,nan,-53.06,nan,15.31,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,574.442,0.326
20260520 10:09:53,59,4003,-0.37,683,1,-0.055,15.21,14.11,60.4,0.02,-0.03,15,21.46,-127,15.00,16.86,16.61,16.78,15.50,nan,nan,nan,nan,-52.44,nan,15.31,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.068,0.326
20260520 10:09:54,60,4003,-0.37,684,1,-0.050,15.21,14.11,60.4,0.03,-0.03,15,21.46,-129,15.00,16.87,16.62,16.78,15.69,nan,nan,nan,nan,-52.38,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 10:09:55,61,4003,-0.37,683,1,-0.044,15.21,14.11,60.4,0.03,-0.03,15,21.46,-129,15.00,16.87,16.62,16.78,15.62,nan,nan,nan,nan,-52.44,nan,15.25,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.595,0.326
20260520 10:09:56,62,4003,-0.18,681,1,-0.054,15.21,14.11,60.4,0.02,-0.03,15,21.37,-129,15.00,16.87,16.62,16.78,15.44,nan,nan,nan,nan,-53.06,nan,15.31,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.222,0.326
20260520 10:09:57,63,4003,-0.37,681,1,-0.063,15.21,14.11,60.4,0.02,-0.03,15,21.37,-129,15.00,16.86,16.62,16.78,15.62,nan,nan,nan,nan,-52.81,nan,15.44,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.255,0.326
20260520 10:09:58,64,4003,-0.18,679,0,-0.057,15.21,14.11,60.4,0.02,-0.03,15,21.46,-129,15.00,16.87,16.62,16.78,15.62,nan,nan,nan,nan,-52.69,nan,15.31,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 10:09:59,65,4003,-0.18,681,1,-0.062,15.23,14.11,60.4,0.02,-0.03,15,21.46,-125,15.00,16.88,16.62,16.79,15.88,nan,nan,nan,nan,-52.81,nan,15.50,-0.470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.595,0.326
20260520 10:10:00,66,4003,-0.18,677,1,-0.064,15.23,14.11,60.4,0.03,-0.03,15,21.37,-125,15.00,16.88,16.62,16.78,15.69,nan,nan,nan,nan,-52.88,nan,15.25,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 10:10:01,67,4003,-0.18,673,1,-0.061,15.21,14.11,60.4,0.03,-0.03,15,21.37,-125,15.10,16.88,16.62,16.79,15.50,nan,nan,nan,nan,-52.44,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.068,0.326
20260520 10:10:02,68,4003,-0.18,669,1,-0.058,15.21,14.11,60.4,0.03,-0.03,15,21.37,-125,15.10,16.88,16.62,16.79,15.44,nan,nan,nan,nan,-52.38,nan,15.38,-0.557,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 10:10:03,69,4003,-0.18,671,1,-0.053,15.23,14.11,60.4,0.03,-0.03,15,21.46,-125,15.10,16.89,16.63,16.79,15.44,nan,nan,nan,nan,-52.44,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.815,0.326
20260520 10:10:04,70,4003,0.00,671,1,-0.054,15.23,14.11,60.4,0.03,-0.03,15,21.46,-125,15.10,16.89,16.63,16.79,15.94,nan,nan,nan,nan,-53.06,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 10:10:05,71,4003,-0.18,671,1,-0.061,15.21,14.11,60.4,0.02,-0.03,15,21.37,-115,15.10,16.89,16.63,16.79,15.50,nan,nan,nan,nan,-53.12,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.661,0.326
20260520 10:10:06,72,4003,-0.18,669,1,-0.056,15.21,14.11,60.4,0.03,-0.03,15,21.37,-115,15.10,16.89,16.63,16.79,15.69,nan,nan,nan,nan,-53.06,nan,15.31,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,572.661,0.326
20260520 10:10:07,73,4003,0.00,666,1,-0.056,15.23,14.11,60.4,0.03,-0.03,15,21.37,-115,15.10,16.89,16.63,16.80,15.69,nan,nan,nan,nan,-53.06,nan,15.31,-0.475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.222,0.326
20260520 10:10:08,74,4003,0.18,669,1,-0.055,15.23,14.11,60.4,0.03,-0.03,15,21.46,-115,15.10,16.91,16.63,16.80,15.44,nan,nan,nan,nan,-52.38,nan,15.12,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.002,0.326
20260520 10:10:09,75,4003,0.00,667,0,-0.043,15.23,14.11,60.4,0.03,-0.03,15,21.37,-115,15.10,16.90,16.63,16.80,15.62,nan,nan,nan,nan,-52.38,nan,15.50,-0.455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 10:10:10,76,4003,-0.18,673,1,-0.059,15.23,14.11,60.4,0.02,-0.03,15,21.37,-99,15.10,16.90,16.63,16.80,15.31,nan,nan,nan,nan,-52.62,nan,15.31,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,573.848,0.326
20260520 10:10:11,77,4003,-0.18,669,1,-0.053,15.23,14.11,60.4,0.03,-0.03,15,21.37,-99,15.10,16.91,16.64,16.80,15.69,nan,nan,nan,nan,-52.62,nan,15.31,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,576.222,0.326
20260520 10:10:12,78,4003,0.00,667,0,-0.047,15.23,14.11,60.4,0.03,-0.03,15,21.37,-99,15.10,16.91,16.64,16.81,15.94,nan,nan,nan,nan,-52.62,nan,15.31,-0.436,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,578.002,0.326
20260520 10:10:13,79,4003,0.00,671,1,-0.054,15.23,14.11,60.4,0.03,-0.03,15,21.37,-99,15.10,16.91,16.64,16.80,15.69,nan,nan,nan,nan,-52.81,nan,15.38,-0.479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,575.628,0.326
20260520 10:10:14,80,4003,0.00,671,1,-0.042,15.21,14.11,60.4,0.02,-0.03,15,21.37,-99,15.10,16.91,16.63,16.80,15.69,nan,nan,nan,nan,-52.81,nan,15.56,-0.479,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.969,0.326
20260520 10:10:15,81,4003,0.00,673,1,-0.047,15.23,14.11,60.4,0.02,-0.03,15,21.37,-99,15.10,16.92,16.63,16.81,15.69,nan,nan,nan,nan,-53.06,nan,15.38,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.342,0.326
20260520 10:10:16,82,4003,0.00,673,1,-0.050,15.23,14.13,60.4,0.03,-0.03,15,21.37,-117,15.10,16.92,16.64,16.81,15.69,nan,nan,nan,nan,-52.38,nan,15.38,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,585.716,0.326
20260520 10:10:17,83,4003,0.00,677,1,-0.052,15.23,14.11,60.4,0.02,-0.03,15,21.37,-117,15.10,16.92,16.65,16.81,15.75,nan,nan,nan,nan,-52.38,nan,15.50,-0.441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.342,0.326
20260520 10:10:18,84,4003,0.00,677,1,-0.044,15.21,14.11,60.4,0.03,-0.03,15,21.37,-117,15.10,16.92,16.64,16.81,15.69,nan,nan,nan,nan,-52.38,nan,15.50,-0.450,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.969,0.326
20260520 10:10:19,85,4003,0.00,681,0,-0.057,15.23,14.11,60.4,0.02,-0.03,15,21.37,-117,15.10,16.92,16.65,16.81,15.69,nan,nan,nan,nan,-53.06,nan,15.38,-0.446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.342,0.326
20260520 10:10:20,86,4003,0.00,683,1,-0.052,15.23,14.11,60.4,0.03,-0.03,15,21.37,-117,15.10,16.94,16.65,16.82,15.50,nan,nan,nan,nan,-52.81,nan,15.31,-0.421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.902,0.326
20260520 10:10:21,87,4003,0.00,681,1,-0.049,15.23,14.11,60.4,0.02,-0.03,15,21.37,-110,15.10,16.93,16.65,16.81,15.50,nan,nan,nan,nan,-52.81,nan,15.31,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,585.122,0.326
20260520 10:10:22,88,4003,0.00,677,1,-0.049,15.21,14.11,60.4,0.02,-0.03,15,21.37,-110,15.10,16.93,16.65,16.81,15.69,nan,nan,nan,nan,-52.62,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,582.155,0.326
20260520 10:10:23,89,4003,0.18,677,0,-0.044,15.23,14.11,60.4,0.02,-0.03,15,21.27,-110,15.10,16.94,16.65,16.81,15.69,nan,nan,nan,nan,-52.62,nan,15.50,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.935,0.326
20260520 10:10:24,90,4003,0.00,674,1,-0.040,15.23,14.11,60.4,0.03,-0.03,15,21.37,-110,15.10,16.94,16.65,16.82,15.94,nan,nan,nan,nan,-52.69,nan,15.38,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.309,0.326
20260520 10:10:25,91,4003,0.18,677,1,-0.042,15.23,14.11,60.4,0.03,-0.03,15,21.37,-110,15.10,16.95,16.65,16.82,15.50,nan,nan,nan,nan,-52.38,nan,15.56,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,586.902,0.326
20260520 10:10:26,92,4003,0.18,677,1,-0.042,15.23,14.11,60.4,0.02,-0.03,15,21.37,-110,15.10,16.94,16.65,16.82,15.69,nan,nan,nan,nan,-52.38,nan,15.38,-0.538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,582.749,0.326
20260520 10:10:27,93,4003,0.00,673,1,-0.043,15.23,14.11,60.4,0.02,-0.03,15,21.27,-111,15.10,16.95,16.66,16.82,15.69,nan,nan,nan,nan,-53.00,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.969,0.326
20260520 10:10:28,94,4003,0.00,667,0,-0.043,15.23,14.11,60.4,0.03,-0.03,15,21.37,-111,15.10,16.96,16.66,16.83,15.50,nan,nan,nan,nan,-53.06,nan,15.31,-0.542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,583.935,0.326
20260520 10:10:29,95,4003,0.18,673,1,-0.033,15.23,14.13,60.4,0.03,-0.03,15,21.37,-111,15.10,16.96,16.66,16.83,15.69,nan,nan,nan,nan,-53.06,nan,15.50,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,585.716,0.326
20260520 10:10:30,96,4003,0.18,677,0,-0.036,15.23,14.11,60.4,0.03,-0.03,15,21.37,-111,15.10,16.96,16.66,16.83,15.44,nan,nan,nan,nan,-52.19,nan,15.31,-0.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,582.749,0.326
20260520 10:10:31,97,4003,0.18,673,0,-0.045,15.23,14.11,60.4,0.02,-0.03,15,21.27,-111,15.10,16.95,16.66,16.82,15.62,nan,nan,nan,nan,-52.38,nan,15.31,-0.552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.512,0.465,0.000,580.375,0.326
