time_test,seconds_test,CO_test,ChipTemp_test,PM_test,Flow_test,FlueTemp_test,TC_test,F1Flow_test,DilFlow_test,CO2_test,PM_RH_test,datenumbers_test,phase_test,COconc_test,CO2conc_test,PMconc_test,Cconc_test,MCE_test,CER_CO_test,CER_CO2_test,CER_PM_test,EFmass_CO_test,EFmass_CO2_test,EFmass_PM_test,EFmass_dry_CO_test,EFmass_dry_CO2_test,EFmass_dry_PM_test,EFenergy_CO_test,EFenergy_CO2_test,EFenergy_PM_test,ER_CO_test,ER_CO2_test,ER_PM_test,ER_PM_heat_test,Realtime_conc_PM_test,PM_flowrate_test
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,gm^-3,gm^-3,mgm^-3,gm^-3,mol/mol,g/g,g/g,mg/g,g/kg,g/kg,mg/kg,g/kg,g/kg,mg/kg,g/MJ,g/MJ,mg/MJ,g/min,g/min,mg/min,g/hr,mg/m^3,g/hr
20230605 12:40:57,5379.0,479.62664652360513,24.10752,8857.596230901288,14424.0,24.04992,377.8,2762.98,2715.936,5672.005364806867,43.0,19513.5284375,test,0.5587986957940553,10.383098485696786,138.6070532466304,3.073069112304588,0.9220326174192153,0.18183733439531893,3.378739008544518,45.10378653433041,74.55330710208078,1385.2829935032526,18492.55247907547,90.91866719765947,1689.369504272259,22551.893267165204,4.831398295773494,89.77272979737235,1198.4027269182473,6.0773799306661695,112.92444816005822,1507.4618641563588,90.44771184938153,138607.05324663038,376.1810833822504
20230605 12:40:59,5381.0,478.5622615236051,24.119040000000002,8857.596230901288,14533.0,24.076800000000002,378.40000000000003,2760.472,2680.8240000000005,5713.005364806867,43.0,19513.528460648147,test,0.5575586125873907,10.458152546920875,138.6070532466304,3.0930190873211925,0.9227074158911783,0.18026355377919187,3.3812117713048098,44.812867083428,73.90805704946868,1386.2968262349723,18373.275504205485,90.13177688959594,1690.6058856524048,22406.433541714003,4.789583115123367,89.83843083630175,1190.6730285921512,6.024780926377376,113.00709300756806,1497.738734204888,89.86432405229327,138607.05324663038,376.1810833822504
20230605 12:41:01,5383.0,478.15024152360513,24.11136,8857.596230901288,14936.0,24.06912,379.0,2758.8,2693.592,5747.005364806867,43.0,19513.528483796297,test,0.5570785803783593,10.520392500131093,138.6070532466304,3.1097980792525357,0.9231906362248413,0.17913657613173956,3.3829825062660506,44.57107815821459,73.44599621401322,1387.0228275690808,18274.142044867982,89.56828806586978,1691.4912531330253,22285.539079107293,4.7596394409962555,89.8854790725864,1184.248723016524,5.9871150017216275,113.06627463356229,1489.657648071307,89.37945888427842,138607.05324663038,376.1810833822504
20230605 12:41:03,5385.0,477.4978765236051,24.119040000000002,4363.480630901288,14507.0,24.076800000000002,379.40000000000003,2756.2920000000004,2683.1040000000003,5730.005364806867,43.0,19513.528506944444,test,0.5563185293807261,10.489272523525985,68.28141364561094,3.1009797790777673,0.9230773053255367,0.17940088907841104,3.3825672112720127,22.01930309455867,73.55436452214853,1386.8525566215253,9027.914268769056,89.70044453920552,1691.2836056360063,11009.651547279334,4.766662207384391,89.87444472953959,585.05050021185,5.995948887253761,113.05239461563053,735.9306665989673,44.15583999593803,68281.41364561094,185.31651570698077
20230605 12:41:05,5387.0,477.0515215236051,24.13056,4320.0814309012885,14431.0,24.072960000000002,379.8,2760.8900000000003,2657.112,5730.005364806867,43.0,19513.528530092593,test,0.5557984944876088,10.489272523525985,67.60228636678158,3.1007568008890365,0.9231436846383356,0.17924607770859438,3.3828104546988476,21.801866675709274,73.4908918605237,1386.9522864265275,8938.765337040802,89.62303885429719,1691.4052273494237,10900.933337854636,4.762548886042622,89.88090768106588,579.2732380947964,5.990774770975103,113.0605243142176,728.6634916125674,43.719809496754046,67602.28636678158,183.47335672249613
20230605 12:41:07,5389.0,476.1244765236051,24.122880000000002,8857.596230901288,14521.0,24.08832,380.5,2757.128,2698.1520000000005,5772.005364806867,43.0,19513.52855324074,test,0.554718422017288,10.566157171609197,138.6070532466304,3.121274938048265,0.9237972819684203,0.17772174288630715,3.3852055270133365,44.40719129129376,72.86591458338594,1387.934266075468,18206.948429430442,88.86087144315357,1692.6027635066682,22203.59564564688,4.722047474783614,89.94454449325825,1179.8942666988817,5.93982834741808,113.14057258628985,1484.1802099025365,89.05081259415219,138607.05324663038,376.1810833822504
20230605 12:41:09,5391.0,475.4721115236051,24.13056,8857.596230901288,14912.0,24.08064,381.20000000000005,2762.562,2673.072,5814.005364806867,43.0,19513.52857638889,test,0.553958371019655,10.643041819692408,138.6070532466304,3.141930292554404,0.9244019692712193,0.17631147716179413,3.3874213711595638,44.11525410830875,72.2877056363356,1388.8427621754213,18087.25418440659,88.15573858089707,1693.710685579782,22057.627054154374,4.684576867107485,90.00341923241665,1172.1375273414938,5.892694349113701,113.2146306821619,1474.423065239213,88.46538391435277,138607.05324663038,376.1810833822504
20230605 12:41:11,5393.0,474.5450665236051,24.126720000000002,8857.596230901288,14524.0,24.072960000000002,381.90000000000003,2766.742,2671.2480000000005,5806.005364806867,43.0,19513.528599537036,test,0.5528782985493341,10.628397124819415,138.6070532466304,3.1374707562552353,0.9244421214808911,0.17621783324897933,3.387568506775522,44.177958621697705,72.24931163208154,1388.903087777964,18112.96303489606,88.10891662448967,1693.784253387761,22088.979310848852,4.682088758478488,90.0073286098091,1173.8035794761236,5.889564575801406,113.21954825886574,1476.5187798101476,88.59112678860886,138607.05324663038,376.1810833822504
20230605 12:41:13,5395.0,473.9613715236051,24.14976,8857.596230901288,14528.0,24.09216,382.5,2769.25,2658.0240000000003,5773.005364806867,43.0,19513.528622685186,test,0.552198252919873,10.56798775846832,138.6070532466304,3.120693904910508,0.924129358850722,0.176947265494694,3.3864224049142613,44.415459340157625,72.54837885282454,1388.4331860148473,18210.338329464626,88.473632747347,1693.2112024571306,22207.729670078814,4.701469694305265,89.9768768073908,1180.1139478623957,5.913943710623352,113.18124316341718,1484.4565452018746,89.06739271211248,138607.05324663038,376.1810833822504
20230605 12:41:15,5397.0,473.9957065236051,24.14976,4393.359830901288,14629.0,24.09216,383.1,2767.5780000000004,2706.36,5782.005364806867,44.0,19513.528645833332,test,0.5522382556039589,10.584463040200436,68.74897479396385,3.1252070383013835,0.9242334358451765,0.17670453471911804,3.3868037894709584,21.998214502719918,72.44885923483841,1388.589553683093,9019.267946115167,88.35226735955902,1693.4018947354791,10999.10725135996,4.695020363867436,89.98701015378738,584.4901786089798,5.905831145901998,113.19398982437349,735.2258422281466,44.113550533688795,68748.97479396385,186.58548186140783
20230605 12:41:17,5399.0,475.06009152360514,24.15744,4046.0310309012875,14940.0,24.096,383.6,2757.128,2691.312,5782.005364806867,44.0,19513.528668981482,test,0.5534783388106235,10.584463040200436,63.313840902024225,3.125738755520664,0.9240762151460359,0.1770712084729003,3.386227662662534,20.255640619421452,72.59919547388913,1388.3533416916391,8304.812653962797,88.53560423645015,1693.113831331267,10127.820309710727,4.704762845822638,89.97170252683813,538.1901791175425,5.918086141388755,113.17473447444947,676.9854177230362,40.61912506338218,63313.840902024225,171.83446805723017
20230605 12:41:19,5401.0,476.53649652360514,24.15744,3972.2118309012876,14609.0,24.096,384.20000000000005,2755.456,2727.792,5765.005364806867,44.0,19513.52869212963,test,0.5551984542263195,10.553343063595328,62.15868982962289,3.1179838897844556,0.9236508370670409,0.1780632850751195,3.384668887537092,19.935539126188328,73.005946880799,1387.7142438902076,8173.571041737216,89.03164253755976,1692.334443768546,9967.769563094163,4.731122213777397,89.93028604045153,529.685117084908,5.951243394007201,113.12263698470517,666.2869635402336,39.97721781241402,62158.68982962289,168.69937520511613
20230605 12:41:21,5403.0,478.4935915236051,24.16512,3839.783430901288,14529.0,24.09984,384.6,2761.308,2709.552,5824.005364806867,44.0,19513.52871527778,test,0.5574786072192188,10.661347688283648,60.08639958160621,3.1484352180621045,0.9240787511685365,0.17706529390252243,3.38623695578079,19.08452784319635,72.5967705000342,1388.357151870124,7824.656415710504,88.53264695126121,1693.1184778903948,9542.263921598176,4.7046056963277945,89.97194944398446,507.0738393954056,5.917888464209683,113.17504506968871,637.8444057496423,38.27066434497854,60086.39958160621,163.0751564347027
20230605 12:41:23,5405.0,480.0730015236051,24.15744,3591.1506309012875,14708.0,24.08064,385.1,2758.382,2694.048,5867.005364806867,44.0,19513.528738425925,test,0.5593187306871726,10.740062923225985,56.19569844214456,3.1707050169810636,0.9243631520180589,0.17640200765813246,3.3872791274200478,17.723407930155044,72.32482313983432,1388.7844422422197,7266.597251363569,88.20100382906624,1693.6395637100238,8861.703965077522,4.686982252597649,89.99963983165186,470.90903061133884,5.895720065605803,113.20987660208989,592.3529621456371,35.54117772873823,56195.69844214456,152.51575028994492
20230605 12:41:25,5407.0,481.2747265236051,24.17664,3131.470630901287,14202.0,24.09216,385.5,2762.1440000000002,2695.872,5885.005364806867,43.0,19513.528761574074,test,0.560718824630181,10.773013486690218,49.002450005945754,3.180297305318822,0.9244025208411739,0.1763101907775787,3.38742339235804,15.408134932539994,72.28717821880727,1388.8435908667964,6317.335322341398,88.15509538878935,1693.71169617902,7704.067466269997,4.684542688018098,90.00347293544141,409.39247763213,5.8926513554917355,113.21469823479676,514.971748345347,30.89830490072082,49002.45000594576,132.99319406798926
20230605 12:41:27,5409.0,481.9957615236051,24.16512,3216.4438309012876,14434.0,24.09216,385.70000000000005,2754.62,2739.192,5936.005364806867,43.0,19513.52878472222,test,0.5615588809959859,10.866373416505546,50.332143135990165,3.206134727782027,0.9248993959277803,0.17515136719924024,3.3892441644281113,15.6986987165101,71.8120605516885,1389.5901074155256,6436.466473769142,87.57568359962012,1694.6220822140556,7849.34935825505,4.653752870953827,90.0518506522925,417.1127259263264,5.853921073937641,113.27555220449317,524.6829911720775,31.48097947032465,50332.14313599016,136.6019960049008
20230605 12:41:29,5411.0,481.9957615236051,24.168960000000002,2911.5678309012874,14447.0,24.09984,386.0,2760.054,2696.784,5979.005364806867,43.0,19513.52880787037,test,0.5615588809959859,10.945088651447882,45.56132689374654,3.2276155269562485,0.9253992141311768,0.17398567961579833,3.391075721391598,14.116094842533002,71.33412864247732,1390.3410457705552,5787.598885438531,86.99283980789917,1695.5378606957988,7058.047421266501,4.622780678016806,90.10051492259447,375.0631122700105,5.8149613831316,113.3367666276411,471.7890953509202,28.30734572105521,45561.32689374654,123.65394768710374
20230605 12:41:31,5413.0,481.3090615236051,24.18048,2890.6118309012872,14723.0,24.10368,386.3,2754.202,2721.4080000000004,6014.005364806867,43.0,19513.528831018517,test,0.560758827314267,11.009159191517226,45.233399391508065,3.244756855009848,0.9258990358384358,0.17281998386056727,3.3929072911948013,13.940458842599712,70.85619338283259,1391.0919893898686,5715.5881254658825,86.40999193028364,1696.4536455974007,6970.229421299856,4.59180826795623,90.14917953404631,370.3964827597617,5.776001419207455,113.39798147991893,465.91897684832213,27.95513861089933,45233.399391508065,122.76394880051457
20230605 12:41:33,5415.0,479.38630152360514,24.18432,2703.427430901287,14528.0,24.1152,386.40000000000003,2757.128,2693.136,6014.005364806867,43.0,19513.528854166667,test,0.5585186770054537,11.009159191517226,42.30426631506182,3.2437963335814706,0.926173204057701,0.17218056239332202,3.3939119659100268,13.041591383868957,70.59403058126205,1391.503906023111,5347.052467386273,86.09028119666101,1696.9559829550133,6520.795691934478,4.574818908772086,90.17587363250024,346.5136716600527,5.754630630831153,113.43155978753911,435.87696665176367,26.15261799910582,42304.26631506182,114.81424906836821
20230605 12:41:35,5417.0,476.43349152360514,24.19584,2919.6798309012875,14124.0,24.08064,386.5,2750.44,2738.7360000000003,5979.005364806867,43.0,19513.528877314813,test,0.5550784461740617,10.945088651447882,45.688266572032404,3.2248368756813,0.9261965759219616,0.1721260539904959,3.3939976108514176,14.167620978465772,70.57168213610333,1391.5390204490814,5808.724601170967,86.06302699524795,1696.9988054257087,7083.810489232886,4.573370626408097,90.17814920932418,376.4321561253948,5.752808847232698,113.4344222186768,473.5112054195918,28.41067232517551,45688.26657203241,123.99846338513825
20230605 12:41:37,5419.0,471.90127152360515,24.18816,3289.5194309012873,14632.0,24.11136,386.70000000000005,2756.71,2726.88,5979.005364806867,43.0,19513.528900462963,test,0.5497980918747158,10.945088651447882,51.475658071215285,3.222572789457268,0.9268472947870718,0.17060843239085083,3.3963821351855974,15.973466368120299,69.94945728024885,1392.5166754260952,6549.121210929324,85.30421619542541,1698.1910675927986,7986.733184060149,4.53304758474816,90.24150576282129,424.41327269323597,5.702086793465803,113.51411795542376,533.8662945736869,32.03197767442121,51475.658071215286,139.70550825136166
20230605 12:41:39,5421.0,466.5793465236051,24.19968,3199.2058309012878,14606.0,24.10752,386.90000000000003,2756.2920000000004,2681.28,5979.005364806867,43.0,19513.52892361111,test,0.5435976758413931,10.945088651447882,50.06239631963271,3.2199142033608665,0.9276125646594294,0.16882365228054813,3.3991864255338453,15.547742317909846,69.21769743502473,1393.6664344688768,6374.574350343038,84.41182614027406,1699.5932127669228,7773.871158954923,4.485626170372933,90.31601545388354,413.10183075257845,5.64243574953098,113.6078431408422,519.6377160072738,31.178262960436427,50062.39631963271,135.86990014657746
20230605 12:41:41,5423.0,460.9827415236051,24.192,3385.1058309012874,14931.0,24.122880000000002,387.1,2762.1440000000002,2690.856,5954.005364806867,43.0,19513.52894675926,test,0.5370772383353827,10.89932397996978,52.97143061368369,3.204629563188356,0.9281397355875538,0.16759417203935195,3.401118215088113,16.529657974253116,68.71361053613431,1394.4584681861265,6777.159769443778,83.79708601967597,1700.5591075440566,8264.828987126559,4.45295901342326,90.36734289327501,439.1912234750682,5.601343976117983,113.67240754455182,552.4553687918996,33.147322127513974,52971.43061368369,143.76505155986837
20230605 12:41:43,5425.0,456.14150652360513,24.18816,3534.4342309012877,14421.0,24.10368,387.40000000000003,2761.308,2703.168,5920.005364806867,43.0,19513.52896990741,test,0.5314368598792634,10.83708402675956,55.30817852479592,3.185226289497339,0.9284612610517824,0.16684430290920696,3.4022964278841745,17.363971504054145,68.40616419277485,1394.9415354325117,7119.2283166622,83.42215145460348,1701.1482139420873,8681.985752027073,4.433035071788922,90.3986478797558,461.35884366937984,5.576281798335162,113.71178585387783,580.3398531237737,34.82039118742642,55308.17852479592,150.10701136785366
20230605 12:41:45,5427.0,451.54061652360514,24.2304,3455.0042309012874,14604.0,24.1152,387.90000000000003,2757.5460000000003,2648.4480000000003,5903.005364806867,43.0,19513.528993055555,test,0.5260765002117456,10.80596405015445,54.065227508246856,3.1744354899607243,0.9289421120170941,0.16572285115746815,3.40405848042234,17.03144627737128,67.94636897456195,1395.6639769731596,6982.892973722225,82.86142557873407,1702.0292402111702,8515.72313868564,4.403238220112887,90.44546542499901,452.52368438352835,5.538800560547049,113.77067729532928,569.2261720648048,34.15357032388828,54065.227508246855,146.7336284912657
20230605 12:41:47,5429.0,447.4204165236051,24.22272,3389.0266309012873,14618.0,24.13824,388.3,2756.2920000000004,2698.608,5911.005364806867,43.0,19513.529016203705,test,0.5212761781214312,10.820608745027444,53.03278479152185,3.176373657510402,0.9296334608737095,0.1641104713511572,3.4065918911783473,16.69601580598934,67.28529325397444,1396.7026753831224,6845.36648045563,82.0552356755786,1703.2959455891737,8348.00790299467,4.360397463156921,90.512777874611,443.61133306043877,5.484911491461916,113.85534912433451,558.0153917171416,33.4809235030285,53032.78479152185,143.93156748058502
20230605 12:41:49,5431.0,444.29593152360513,24.215040000000002,3444.0530309012875,14188.0,24.126720000000002,388.40000000000003,2761.308,2699.0640000000003,5962.005364806867,43.0,19513.52903935185,test,0.5176359338696095,10.913968674842772,53.893858942560946,3.200290037116853,0.9306470440629919,0.16174656917532032,3.4103061123407383,16.840304571617523,66.31609336188134,1398.2255060597029,6904.524874363185,80.87328458766017,1705.1530561703692,8420.152285808761,4.297588838175189,90.61146432892897,447.44506994771467,5.40590498991336,113.97948608017714,562.8378207929161,33.770269247574966,53893.858942560946,146.26853229891913
20230605 12:41:51,5433.0,442.54484652360514,24.215040000000002,3335.8254309012877,14443.0,24.122880000000002,388.6,2763.398,2670.3360000000002,5937.005364806867,43.0,19513.5290625,test,0.5155957969812259,10.86820400336467,52.200272068097085,3.1869264398010975,0.9306307134729314,0.16178465575546994,3.4102462697704996,16.379503278197728,66.33170885974268,1398.2009706059048,6715.596344061069,80.89232787773497,1705.1231348852498,8189.751639098864,4.298600794487893,90.6098743183141,435.20162945117426,5.407177922221781,113.97748601766752,547.4368881848402,32.846213291090415,52200.27206809709,141.67211869430872
20230605 12:41:53,5435.0,441.7208065236051,24.22272,3187.7814309012874,14207.0,24.13056,388.8,2762.1440000000002,2666.232,5954.005364806867,43.0,19513.529085648148,test,0.514635732563163,10.89932397996978,49.88362293938011,3.195007196736219,0.9309350033615157,0.1610749838338006,3.411361323725254,15.612992355803613,66.04074337185826,1398.6581427273543,6401.326865879482,80.5374919169003,1705.680661862627,7806.496177901807,4.2797448883324645,90.63950118121666,414.83551719781497,5.383459218312859,114.0147534278436,521.8185072737618,31.309110436425712,49883.62293938011,135.38470720517887
20230605 12:41:55,5437.0,441.7551415236051,24.2304,3305.4730309012875,14526.0,24.13824,389.1,2757.5460000000003,2672.616,6006.005364806867,43.0,19513.529108796298,test,0.514675735247249,10.994514496644232,51.72530610517749,3.221001129301314,0.9314870425026045,0.1597875053706952,3.413384241510377,16.058766833278796,65.51287720198503,1399.4875390192544,6584.094401644306,79.8937526853476,1706.6921207551884,8029.383416639398,4.2455367249034435,90.69324988783971,426.67969682096475,5.340429024327331,114.08236352556955,536.7172126030048,32.203032756180285,51725.306105177486,140.38305579082956
20230605 12:41:57,5439.0,442.64785152360514,24.22656,3164.3918309012874,14432.0,24.13056,389.40000000000003,2761.308,2644.344,6040.005364806867,43.0,19513.529131944444,test,0.5157158050334838,11.056754449854452,49.51761353365588,3.2384319036304845,0.9317181041847913,0.15924861796702725,3.4142309546355256,15.2906144106793,65.29193336648117,1399.8346914005658,6269.151908378513,79.62430898351363,1707.1154773177627,7645.30720533965,4.231218544908378,90.7157469639405,406.2699700847977,5.322418292357293,114.1106624300323,511.0439693588553,30.66263816153132,49517.61353365588,134.39135360917936
20230605 12:41:59,5441.0,443.5405615236051,24.23424,3414.4442309012875,14432.0,24.14208,389.6,2758.382,2675.808,6049.005364806867,43.0,19513.529155092594,test,0.5167558748197185,11.073229731586569,53.43052911681755,3.243373841230457,0.9316846478166863,0.15932664568314886,3.414108355571387,16.47374978412828,65.32392473009104,1399.784425784269,6754.237411492595,79.66332284157443,1707.0541777856936,8236.874892064141,4.2332917328812805,90.71248952007446,437.7057489140429,5.32502614006673,114.10656491565555,550.5868014058101,33.035208084348604,53430.52911681755,145.01105000109317
20230605 12:42:01,5443.0,444.5362765236051,24.22656,3620.0834309012876,14006.0,24.119040000000002,389.90000000000003,2760.472,2638.8720000000003,6032.005364806867,43.0,19513.52917824074,test,0.5179159526582111,11.042109754981459,56.64844996136413,3.2353788451371543,0.9313620908901801,0.16007892041349353,3.4129263630372044,17.50906236112287,65.63235736953236,1399.299808845254,7178.715568060377,80.03946020674677,1706.4631815186021,8754.531180561435,4.25327959105258,90.68108410636083,465.2138920394257,5.350168717985326,114.06706027966138,585.1890897549906,35.11134538529944,56648.44996136413,153.74452294626803
20230605 12:42:03,5445.0,445.1199715236051,24.2304,3700.1894309012873,14455.0,24.13056,390.0,2754.62,2633.856,6050.005364806867,43.0,19513.52920138889,test,0.5185959982876723,11.075060318445693,57.90197928443701,3.2446623944443633,0.9314686093840518,0.1598304955164619,3.4133166943373956,17.845301681795622,65.53050316174938,1399.4598446783325,7316.573689536206,79.91524775823095,1706.658347168698,8922.650840897812,4.246678968423912,90.69145516676383,474.1477344006355,5.341865843943983,114.08010595929578,596.4269035194341,35.78561421116604,57901.97928443701,157.14661546435883
20230605 12:42:05,5447.0,445.80667152360513,24.24192,3925.9734309012874,14529.0,24.1344,390.0,2760.054,2649.36,6050.005364806867,43.0,19513.529224537036,test,0.5193960519693914,11.075060318445693,61.43513366339348,3.245005437811641,0.931370139863923,0.1600601484106173,3.4129558580692136,18.93221285472605,65.6246608483531,1399.3119018083778,7762.2072704376815,80.03007420530865,1706.4779290346069,9466.106427363025,4.252780820967734,90.68186778616926,503.0268466358423,5.3495413188105765,114.06804606465533,632.7537237005062,37.96522342203037,61435.13366339348,166.7356357263194
20230605 12:42:07,5449.0,446.5620415236051,24.24576,3775.1578309012875,14865.0,24.1536,390.1,2757.128,2685.84,6016.005364806867,43.0,19513.529247685186,test,0.5202761110192824,11.012820365235473,59.075113477928845,3.2283979675639367,0.9309002114103798,0.16115612642758195,3.4112338304888277,18.29858464522122,66.0740118353086,1398.6058705004193,7502.4197045407,80.57806321379098,1705.6169152444138,9149.292322610609,4.281900838267682,90.6361136997226,486.1914136828916,5.386171171678258,114.01049234010313,611.5765579839383,36.69459347903629,59075.11347792885,160.3305147070278
20230605 12:42:09,5451.0,447.6264265236051,24.25344,3928.4746309012876,14448.0,24.15744,390.20000000000005,2758.8,2661.6720000000005,6007.005364806867,43.0,19513.529270833333,test,0.521516194225947,10.996345083503357,61.474273397531626,3.224433703560706,0.9306503545059172,0.16173884848370196,3.41031824328105,19.065137958844144,66.31292787831781,1398.2304797452307,7816.706563126099,80.86942424185098,1705.159121640525,9532.568979422073,4.297383700234451,90.6117866467002,506.5586522666126,5.40564694842563,113.97989152130084,637.1963556975895,38.231781341855374,61474.27339753162,166.84186139988006
20230605 12:42:11,5453.0,449.4461815236051,24.27264,4013.0422309012874,14513.0,24.16128,390.3,2758.382,2626.56,6007.005364806867,43.0,19513.529293981483,test,0.5236363364825024,10.996345083503357,62.79761954366172,3.2253427684839915,0.93038805010795,0.16235060087229963,3.409357042901822,19.470060719524238,66.56374635764286,1397.8363875897471,7982.724895004938,81.17530043614981,1704.678521450911,9735.030359762119,4.313637894993381,90.58624765664877,517.3174061956412,5.426092978947161,113.9477662159366,650.7297121307473,39.043782727844835,62797.61954366172,170.43343755188982
20230605 12:42:13,5455.0,451.9869715236051,24.268800000000002,3977.8902309012874,14612.0,24.1536,390.40000000000003,2756.71,2628.384,6024.005364806867,44.0,19513.52931712963,test,0.526596535104863,11.027465060108467,62.24754760442299,3.235104437918774,0.9302057587394063,0.16277574502158457,3.4086890459717956,19.24127916082624,66.73805545884967,1397.5625088484362,7888.92445593876,81.38787251079228,1704.3445229858978,9620.63958041312,4.324933929029206,90.56849905051106,511.23870494062345,5.440302176024849,113.92544037647251,643.0833590979043,38.58500154587426,62247.54760442299,168.94053619374026
20230605 12:42:15,5457.0,454.45909152360514,24.25728,3805.848230901288,14669.0,24.1536,390.5,2753.784,2650.728,6041.005364806867,44.0,19513.52934027778,test,0.5294767283590517,11.058585036713575,59.55536859411036,3.2448318030168273,0.9300343963731971,0.16317540029864713,3.40806109778388,18.353915459882934,66.90191412244532,1397.305050091391,7525.105338552004,81.58770014932357,1704.03054889194,9176.957729941467,4.335552726488583,90.55181453511705,487.6615474403476,5.453659482257265,113.90445304882924,613.4258282874804,36.80554969724883,59555.36859411036,161.6339324312584
20230605 12:42:17,5459.0,457.27456152360514,24.2496,3973.699030901287,14705.0,24.16128,390.70000000000005,2757.5460000000003,2670.792,6059.005364806867,44.0,19513.529363425925,test,0.5327569484540998,11.09153560017781,62.18196210397529,3.2552302432676883,0.9298258259784258,0.1636618330011901,3.4072968027735655,19.102170186756236,67.10135153048795,1396.991689137162,7831.889776570058,81.83091650059505,1703.6484013867828,9551.085093378118,4.348477190751601,90.53150729940782,507.54259455447203,5.469917069588742,113.8789087282845,638.4340493728142,38.306042962368856,62181.96210397529,168.76253641642242
20230605 12:42:19,5461.0,460.0213615236051,24.264960000000002,3651.7878309012876,14656.0,24.1536,391.0,2757.128,2632.032,6094.005364806867,44.0,19513.529386574075,test,0.535957163180976,11.155606140247153,57.14457253733138,3.274086788157676,0.929810881045771,0.16369668791906347,3.4072420378704735,17.453591256048085,67.11564204681602,1396.9692355268944,7155.972414979716,81.84834395953173,1703.6210189352369,8726.795628024043,4.349403282147367,90.53005220185953,463.7400307808772,5.471081993057692,113.87707837191647,583.3351306555877,35.000107839335264,57144.572537331376,155.0910051327529
20230605 12:42:21,5463.0,462.8711665236051,24.268800000000002,3473.0534309012874,14922.0,24.15744,391.40000000000003,2764.6520000000005,2610.6000000000004,6147.005364806867,44.0,19513.52940972222,test,0.5392773859601101,11.25262724378073,54.3476682924329,3.301986751997778,0.9299727968700142,0.16331906408583707,3.407835369712683,16.459081266619652,66.96081627519321,1397.2125015822,6748.223319314058,81.65953204291854,1703.9176848563416,8229.540633309825,4.3393698577663935,90.54581696469445,437.31600799131996,5.458461023260576,113.89690874966622,550.0965492020148,33.005792952120885,54347.6682924329,147.50017591939252
20230605 12:42:23,5465.0,466.30466652360514,24.27648,3441.8898309012875,14617.0,24.17664,391.6,2758.8,2612.88,6201.005364806867,44.0,19513.52943287037,test,0.5432776543687055,11.35147893417343,53.86000836168472,3.3306778561692343,0.9300610494588695,0.1631132393552927,3.4081587665849162,16.170884933204434,66.87642813567003,1397.3450942998159,6630.062822613819,81.55661967764635,1704.079383292458,8085.442466602217,4.333901116950945,90.5544095845905,429.65866260215273,5.451581934921514,113.90771734223325,540.4644314710022,32.42786588826013,53860.00836168472,146.17666144610993
20230605 12:42:25,5467.0,469.9098415236051,24.28032,3218.4718309012874,14205.0,24.18048,391.8,2764.234,2624.736,6245.005364806867,44.0,19513.529456018518,test,0.5474779361977306,11.43202475597489,50.36387805556163,3.35445918649083,0.9300199887735592,0.1632090020360208,3.4080083019087706,15.014008296296588,66.91569083476853,1397.283403782596,6155.743401481601,81.6045010180104,1704.0041509543853,7507.004148148294,4.336445521014097,90.55041175442913,398.9205755609877,5.45478252184113,113.9026885014502,501.7992207276725,30.107953243660347,50363.878055561625,136.6881249294094
20230605 12:42:27,5469.0,474.1330465236051,24.288,3218.4042309012875,14526.0,24.172800000000002,392.1,2757.128,2625.648,6236.005364806867,44.0,19513.529479166667,test,0.5523982663403028,11.415549474242773,50.36282022490924,3.3520729219770757,0.9293407948600579,0.16479303380264604,3.405519432289022,15.024380852432323,67.56514385908488,1396.262967238499,6159.996149497252,82.39651690132303,1702.759716144511,7512.1904262161615,4.378533073623543,90.4842827579871,399.1961732549577,5.5077241407888495,113.81950532937279,502.1458930141897,30.12875358085138,50362.82022490924,136.68525396525916
20230605 12:42:29,5471.0,478.5279265236051,24.28416,3082.595830901287,14611.0,24.16512,392.3,2758.382,2703.6240000000003,6237.005364806867,44.0,19513.529502314814,test,0.5575186099033047,11.417380061101897,48.23763844427344,3.3547679529968204,0.9287431234774208,0.16618693683575708,3.4033292976054366,14.378830106917729,68.1366441026604,1395.365012018229,5895.32034383627,83.09346841787854,1701.6646488027184,7189.415053458864,4.415568926359951,90.42609111646874,382.0439598105288,5.55431126409273,113.74630649693424,480.57025147685994,28.834215088611597,48237.63844427344,130.91748698733133
20230605 12:42:31,5473.0,482.64812652360513,24.29568,2945.435430901288,14922.0,24.1536,392.70000000000005,2754.62,2643.888,6325.005364806867,44.0,19513.529525462964,test,0.5623189319936192,11.578471704704818,46.09130005059002,3.4007869184872637,0.9291021308387308,0.16534965155763112,3.4046448608003783,13.553127895202659,67.79335713862876,1395.9043929281552,5556.782437033091,82.67482577881556,1702.3224304001892,6776.563947601329,4.39332234713426,90.46104548818322,360.1051414058124,5.526327457783393,113.79027534076408,452.9735752119388,27.17841451271633,46091.30005059002,125.09230072639784
