time,Coal Hea Usage (EXACT 3944),Temperature,seconds
yyyymmdd hhmmss,,C,s
2023-03-23 03:56:00,0.0,0.0,34800
2023-03-23 03:57:00,0.0,0.0,34860
2023-03-23 03:58:00,0.0,0.0,34920
2023-03-23 03:59:00,0.0,0.0,34980
2023-03-23 04:00:00,0.0,0.0,35040
2023-03-23 04:01:00,0.0,0.0,35100
2023-03-23 04:02:00,0.0,0.0,35160
2023-03-23 04:03:00,0.0,0.0,35220
2023-03-23 04:04:00,0.0,0.0,35280
2023-03-23 04:05:00,0.0,0.0,35340
2023-03-23 04:06:00,0.0,0.0,35400
2023-03-23 04:07:00,0.0,0.0,35460
2023-03-23 04:08:00,0.0,0.0,35520
2023-03-23 04:09:00,0.0,0.0,35580
2023-03-23 04:10:00,0.0,0.0,35640
2023-03-23 04:11:00,0.0,0.0,35700
2023-03-23 04:12:00,0.0,0.0,35760
2023-03-23 04:13:00,0.0,0.0,35820
2023-03-23 04:14:00,0.0,0.0,35880
2023-03-23 04:15:00,0.0,0.0,35940
2023-03-23 04:16:00,0.0,0.0,36000
2023-03-23 04:17:00,0.0,0.0,36060
2023-03-23 04:18:00,0.0,0.0,36120
2023-03-23 04:19:00,0.0,0.0,36180
2023-03-23 04:20:00,0.0,0.0,36240
2023-03-23 04:21:00,0.0,0.0,36300
2023-03-23 04:22:00,0.0,0.0,36360
2023-03-23 04:23:00,0.0,0.0,36420
2023-03-23 04:24:00,0.0,0.0,36480
2023-03-23 04:25:00,0.0,0.0,36540
2023-03-23 04:26:00,0.0,0.0,36600
2023-03-23 04:27:00,0.0,0.0,36660
2023-03-23 04:28:00,0.0,0.0,36720
2023-03-23 04:29:00,0.0,0.0,36780
2023-03-23 04:30:00,0.0,0.0,36840
2023-03-23 04:31:00,0.0,0.0,36900
2023-03-23 04:32:00,0.0,0.0,36960
2023-03-23 04:33:00,0.0,0.0,37020
2023-03-23 04:34:00,0.0,0.0,37080
2023-03-23 04:35:00,0.0,0.0,37140
2023-03-23 04:36:00,0.0,0.0,37200
2023-03-23 04:37:00,0.0,0.0,37260
2023-03-23 04:38:00,0.0,0.0,37320
2023-03-23 04:39:00,0.0,0.0,37380
2023-03-23 04:40:00,0.0,0.0,37440
2023-03-23 04:41:00,0.0,0.0,37500
2023-03-23 04:42:00,0.0,0.0,37560
2023-03-23 04:43:00,0.0,0.0,37620
2023-03-23 04:44:00,0.0,0.0,37680
2023-03-23 04:45:00,0.0,0.0,37740
2023-03-23 04:46:00,0.0,0.0,37800
2023-03-23 04:47:00,0.0,0.0,37860
2023-03-23 04:48:00,0.0,0.0,37920
2023-03-23 04:49:00,0.0,0.0,37980
2023-03-23 04:50:00,0.0,0.0,38040
2023-03-23 04:51:00,0.0,0.0,38100
2023-03-23 04:52:00,0.0,0.0,38160
2023-03-23 04:53:00,0.0,0.0,38220
2023-03-23 04:54:00,0.0,0.0,38280
2023-03-23 04:55:00,0.0,0.0,38340
2023-03-23 04:56:00,0.0,0.0,38400
2023-03-23 04:57:00,0.0,0.0,38460
2023-03-23 04:58:00,0.0,0.0,38520
2023-03-23 04:59:00,0.0,0.0,38580
2023-03-23 05:00:00,0.0,0.0,38640
2023-03-23 05:01:00,0.0,0.0,38700
2023-03-23 05:02:00,0.0,0.0,38760
2023-03-23 05:03:00,0.0,0.0,38820
2023-03-23 05:04:00,0.0,0.0,38880
2023-03-23 05:05:00,0.0,0.0,38940
2023-03-23 05:06:00,0.0,0.0,39000
2023-03-23 05:07:00,0.0,0.0,39060
2023-03-23 05:08:00,0.0,0.0,39120
2023-03-23 05:09:00,0.0,0.0,39180
2023-03-23 05:10:00,0.0,0.0,39240
2023-03-23 05:11:00,0.0,0.0,39300
2023-03-23 05:12:00,0.0,0.0,39360
2023-03-23 05:13:00,0.0,0.0,39420
2023-03-23 05:14:00,0.0,0.0,39480
2023-03-23 05:15:00,0.0,0.0,39540
2023-03-23 05:16:00,0.0,0.0,39600
2023-03-23 05:17:00,0.0,0.0,39660
2023-03-23 05:18:00,0.0,0.0,39720
2023-03-23 05:19:00,0.0,0.0,39780
2023-03-23 05:20:00,0.0,0.0,39840
2023-03-23 05:21:00,0.0,0.0,39900
2023-03-23 05:22:00,0.0,0.0,39960
2023-03-23 05:23:00,0.0,0.0,40020
2023-03-23 05:24:00,0.0,0.0,40080
2023-03-23 05:25:00,0.0,0.0,40140
2023-03-23 05:26:00,0.0,0.0,40200
2023-03-23 05:27:00,0.0,0.0,40260
2023-03-23 05:28:00,0.0,0.0,40320
2023-03-23 05:29:00,0.0,0.0,40380
2023-03-23 05:30:00,0.0,0.0,40440
2023-03-23 05:31:00,0.0,0.0,40500
2023-03-23 05:32:00,0.0,0.0,40560
2023-03-23 05:33:00,0.0,0.0,40620
2023-03-23 05:34:00,0.0,0.0,40680
2023-03-23 05:35:00,0.0,0.0,40740
2023-03-23 05:36:00,0.0,0.0,40800
2023-03-23 05:37:00,0.0,0.0,40860
2023-03-23 05:38:00,0.0,0.0,40920
2023-03-23 05:39:00,0.0,0.0,40980
2023-03-23 05:40:00,0.0,0.0,41040
2023-03-23 05:41:00,0.0,0.0,41100
2023-03-23 05:42:00,0.0,0.0,41160
2023-03-23 05:43:00,0.0,0.0,41220
2023-03-23 05:44:00,0.0,0.0,41280
2023-03-23 05:45:00,0.0,0.0,41340
2023-03-23 05:46:00,0.0,0.0,41400
2023-03-23 05:47:00,0.0,0.0,41460
2023-03-23 05:48:00,0.0,0.0,41520
2023-03-23 05:49:00,0.0,0.0,41580
2023-03-23 05:50:00,0.0,0.0,41640
2023-03-23 05:51:00,0.0,0.0,41700
2023-03-23 05:52:00,0.0,0.0,41760
2023-03-23 05:53:00,0.0,0.0,41820
2023-03-23 05:54:00,0.0,0.0,41880
2023-03-23 05:55:00,0.0,0.0,41940
2023-03-23 05:56:00,0.0,0.0,42000
2023-03-23 05:57:00,0.0,0.0,42060
2023-03-23 05:58:00,0.0,0.0,42120
2023-03-23 05:59:00,0.0,0.0,42180
2023-03-23 06:00:00,0.0,0.0,42240
2023-03-23 06:01:00,0.0,0.0,42300
2023-03-23 06:02:00,0.0,0.0,42360
2023-03-23 06:03:00,0.0,0.0,42420
2023-03-23 06:04:00,0.0,0.0,42480
2023-03-23 06:05:00,0.0,0.0,42540
2023-03-23 06:06:00,0.0,0.0,42600
2023-03-23 06:07:00,0.0,0.0,42660
2023-03-23 06:08:00,0.0,0.0,42720
2023-03-23 06:09:00,0.0,0.0,42780
2023-03-23 06:10:00,0.0,0.0,42840
2023-03-23 06:11:00,0.0,0.0,42900
2023-03-23 06:12:00,0.0,0.0,42960
2023-03-23 06:13:00,0.0,0.0,43020
2023-03-23 06:14:00,0.0,0.0,43080
2023-03-23 06:15:00,0.0,0.0,43140
2023-03-23 06:16:00,0.0,0.0,43200
2023-03-23 06:17:00,0.0,0.0,43260
2023-03-23 06:18:00,0.0,0.0,43320
2023-03-23 06:19:00,0.0,0.0,43380
2023-03-23 06:20:00,0.0,0.0,43440
2023-03-23 06:21:00,0.0,0.0,43500
2023-03-23 06:22:00,0.0,0.0,43560
2023-03-23 06:23:00,0.0,0.0,43620
2023-03-23 06:24:00,0.0,0.0,43680
2023-03-23 06:25:00,0.0,0.0,43740
2023-03-23 06:26:00,0.0,0.0,43800
2023-03-23 06:27:00,0.0,0.0,43860
2023-03-23 06:28:00,0.0,0.0,43920
2023-03-23 06:29:00,0.0,0.0,43980
2023-03-23 06:30:00,0.0,0.0,44040
2023-03-23 06:31:00,0.0,0.0,44100
2023-03-23 06:32:00,0.0,0.0,44160
2023-03-23 06:33:00,0.0,0.0,44220
2023-03-23 06:34:00,0.0,0.0,44280
2023-03-23 06:35:00,0.0,0.0,44340
2023-03-23 06:36:00,0.0,0.0,44400
2023-03-23 06:37:00,0.0,0.0,44460
2023-03-23 06:38:00,0.0,0.0,44520
2023-03-23 06:39:00,0.0,0.0,44580
2023-03-23 06:40:00,0.0,0.0,44640
2023-03-23 06:41:00,0.0,0.0,44700
2023-03-23 06:42:00,0.0,0.0,44760
2023-03-23 06:43:00,0.0,0.0,44820
2023-03-23 06:44:00,0.0,0.0,44880
2023-03-23 06:45:00,0.0,0.0,44940
2023-03-23 06:46:00,0.0,0.0,45000
2023-03-23 06:47:00,0.0,0.0,45060
2023-03-23 06:48:00,0.0,0.0,45120
2023-03-23 06:49:00,0.0,0.0,45180
2023-03-23 06:50:00,0.0,0.0,45240
2023-03-23 06:51:00,0.0,0.0,45300
2023-03-23 06:52:00,0.0,0.0,45360
2023-03-23 06:53:00,0.0,0.0,45420
2023-03-23 06:54:00,0.0,0.0,45480
2023-03-23 06:55:00,0.0,0.0,45540
2023-03-23 06:56:00,0.0,0.0,45600
2023-03-23 06:57:00,0.0,0.0,45660
2023-03-23 06:58:00,0.0,0.0,45720
2023-03-23 06:59:00,0.0,0.0,45780
2023-03-23 07:00:00,0.0,0.0,45840
2023-03-23 07:01:00,0.0,0.0,45900
2023-03-23 07:02:00,0.0,0.0,45960
2023-03-23 07:03:00,0.0,0.0,46020
2023-03-23 07:04:00,0.0,0.0,46080
2023-03-23 07:05:00,0.0,0.0,46140
2023-03-23 07:06:00,0.0,0.0,46200
2023-03-23 07:07:00,0.0,0.0,46260
2023-03-23 07:08:00,0.0,0.0,46320
2023-03-23 07:09:00,0.0,0.0,46380
2023-03-23 07:10:00,0.0,0.0,46440
2023-03-23 07:11:00,0.0,0.0,46500
2023-03-23 07:12:00,0.0,0.0,46560
2023-03-23 07:13:00,0.0,0.0,46620
2023-03-23 07:14:00,0.0,0.0,46680
2023-03-23 07:15:00,0.0,0.0,46740
2023-03-23 07:16:00,0.0,0.0,46800
2023-03-23 07:17:00,0.0,0.0,46860
2023-03-23 07:18:00,0.0,0.0,46920
2023-03-23 07:19:00,0.0,0.0,46980
2023-03-23 07:20:00,0.0,0.0,47040
2023-03-23 07:21:00,0.0,0.0,47100
2023-03-23 07:22:00,0.0,0.0,47160
2023-03-23 07:23:00,0.0,0.0,47220
2023-03-23 07:24:00,0.0,0.0,47280
2023-03-23 07:25:00,0.0,0.0,47340
2023-03-23 07:26:00,0.0,0.0,47400
2023-03-23 07:27:00,0.0,0.0,47460
2023-03-23 07:28:00,0.0,0.0,47520
2023-03-23 07:29:00,0.0,0.0,47580
2023-03-23 07:30:00,0.0,0.0,47640
2023-03-23 07:31:00,0.0,0.0,47700
2023-03-23 07:32:00,0.0,0.0,47760
2023-03-23 07:33:00,0.0,0.0,47820
2023-03-23 07:34:00,0.0,0.0,47880
2023-03-23 07:35:00,0.0,0.0,47940
2023-03-23 07:36:00,0.0,0.0,48000
2023-03-23 07:37:00,0.0,0.0,48060
2023-03-23 07:38:00,0.0,0.0,48120
2023-03-23 07:39:00,0.0,0.0,48180
2023-03-23 07:40:00,0.0,0.0,48240
2023-03-23 07:41:00,0.0,0.0,48300
2023-03-23 07:42:00,0.0,0.0,48360
2023-03-23 07:43:00,0.0,0.0,48420
2023-03-23 07:44:00,0.0,0.0,48480
2023-03-23 07:45:00,0.0,0.0,48540
2023-03-23 07:46:00,0.0,0.0,48600
2023-03-23 07:47:00,0.0,0.0,48660
2023-03-23 07:48:00,0.0,0.0,48720
2023-03-23 07:49:00,0.0,0.0,48780
2023-03-23 07:50:00,0.0,0.0,48840
2023-03-23 07:51:00,0.0,0.0,48900
2023-03-23 07:52:00,0.0,0.0,48960
2023-03-23 07:53:00,0.0,0.0,49020
2023-03-23 07:54:00,0.0,0.0,49080
2023-03-23 07:55:00,0.0,0.0,49140
2023-03-23 07:56:00,0.0,0.0,49200
2023-03-23 07:57:00,0.0,0.0,49260
2023-03-23 07:58:00,0.0,0.0,49320
2023-03-23 07:59:00,0.0,0.0,49380
2023-03-23 08:00:00,0.0,0.0,49440
2023-03-23 08:01:00,0.0,0.0,49500
2023-03-23 08:02:00,0.0,0.0,49560
2023-03-23 08:03:00,0.0,0.0,49620
2023-03-23 08:04:00,0.0,0.0,49680
2023-03-23 08:05:00,0.0,0.0,49740
2023-03-23 08:06:00,0.0,0.0,49800
2023-03-23 08:07:00,0.0,0.0,49860
2023-03-23 08:08:00,0.0,0.0,49920
2023-03-23 08:09:00,0.0,0.0,49980
2023-03-23 08:10:00,0.0,0.0,50040
2023-03-23 08:11:00,0.0,0.0,50100
2023-03-23 08:12:00,0.0,0.0,50160
2023-03-23 08:13:00,0.0,0.0,50220
2023-03-23 08:14:00,0.0,0.0,50280
2023-03-23 08:15:00,0.0,0.0,50340
2023-03-23 08:16:00,0.0,0.0,50400
2023-03-23 08:17:00,0.0,0.0,50460
2023-03-23 08:18:00,0.0,0.0,50520
2023-03-23 08:19:00,0.0,0.0,50580
2023-03-23 08:20:00,0.0,0.0,50640
2023-03-23 08:21:00,0.0,0.0,50700
2023-03-23 08:22:00,0.0,0.0,50760
2023-03-23 08:23:00,0.0,0.0,50820
2023-03-23 08:24:00,0.0,0.0,50880
2023-03-23 08:25:00,0.0,0.0,50940
2023-03-23 08:26:00,0.0,0.0,51000
2023-03-23 08:27:00,0.0,0.0,51060
2023-03-23 08:28:00,0.0,0.0,51120
2023-03-23 08:29:00,0.0,0.0,51180
2023-03-23 08:30:00,0.0,0.0,51240
2023-03-23 08:31:00,0.0,0.0,51300
2023-03-23 08:32:00,0.0,0.0,51360
2023-03-23 08:33:00,0.0,0.0,51420
2023-03-23 08:34:00,0.0,0.0,51480
2023-03-23 08:35:00,0.0,0.0,51540
2023-03-23 08:36:00,0.0,0.0,51600
2023-03-23 08:37:00,0.0,0.0,51660
2023-03-23 08:38:00,0.0,0.0,51720
2023-03-23 08:39:00,0.0,0.0,51780
2023-03-23 08:40:00,0.0,0.0,51840
2023-03-23 08:41:00,0.0,0.0,51900
2023-03-23 08:42:00,0.0,0.0,51960
2023-03-23 08:43:00,0.0,0.0,52020
2023-03-23 08:44:00,0.0,0.0,52080
2023-03-23 08:45:00,0.0,0.0,52140
2023-03-23 08:46:00,0.0,0.0,52200
2023-03-23 08:47:00,0.0,0.0,52260
2023-03-23 08:48:00,0.0,0.0,52320
2023-03-23 08:49:00,0.0,0.0,52380
2023-03-23 08:50:00,0.0,0.0,52440
2023-03-23 08:51:00,0.0,0.0,52500
2023-03-23 08:52:00,0.0,0.0,52560
2023-03-23 08:53:00,0.0,0.0,52620
2023-03-23 08:54:00,0.0,0.0,52680
2023-03-23 08:55:00,0.0,0.0,52740
2023-03-23 08:56:00,0.0,0.0,52800
2023-03-23 08:57:00,0.0,0.0,52860
2023-03-23 08:58:00,0.0,0.0,52920
2023-03-23 08:59:00,0.0,0.0,52980
2023-03-23 09:00:00,0.0,0.0,53040
2023-03-23 09:01:00,0.0,0.0,53100
2023-03-23 09:02:00,0.0,0.0,53160
2023-03-23 09:03:00,0.0,0.0,53220
2023-03-23 09:04:00,0.0,0.0,53280
2023-03-23 09:05:00,0.0,0.0,53340
2023-03-23 09:06:00,0.0,0.0,53400
2023-03-23 09:07:00,0.0,0.0,53460
2023-03-23 09:08:00,0.0,0.0,53520
2023-03-23 09:09:00,0.0,0.0,53580
2023-03-23 09:10:00,0.0,0.0,53640
2023-03-23 09:11:00,0.0,0.0,53700
2023-03-23 09:12:00,0.0,0.0,53760
2023-03-23 09:13:00,0.0,0.0,53820
2023-03-23 09:14:00,0.0,0.0,53880
2023-03-23 09:15:00,0.0,0.0,53940
2023-03-23 09:16:00,0.0,0.0,54000
2023-03-23 09:17:00,0.0,0.0,54060
2023-03-23 09:18:00,0.0,0.0,54120
2023-03-23 09:19:00,0.0,0.0,54180
2023-03-23 09:20:00,0.0,0.0,54240
2023-03-23 09:21:00,0.0,0.0,54300
2023-03-23 09:22:00,0.0,0.0,54360
2023-03-23 09:23:00,0.0,0.0,54420
2023-03-23 09:24:00,0.0,0.0,54480
2023-03-23 09:25:00,0.0,0.0,54540
2023-03-23 09:26:00,0.0,0.0,54600
2023-03-23 09:27:00,0.0,0.0,54660
2023-03-23 09:28:00,0.0,0.0,54720
2023-03-23 09:29:00,0.0,0.0,54780
2023-03-23 09:30:00,0.0,0.0,54840
2023-03-23 09:31:00,0.0,0.0,54900
2023-03-23 09:32:00,0.0,0.0,54960
2023-03-23 09:33:00,0.0,0.0,55020
2023-03-23 09:34:00,0.0,0.0,55080
2023-03-23 09:35:00,0.0,0.0,55140
2023-03-23 09:36:00,0.0,0.0,55200
2023-03-23 09:37:00,0.0,0.0,55260
2023-03-23 09:38:00,0.0,0.0,55320
2023-03-23 09:39:00,0.0,0.0,55380
2023-03-23 09:40:00,0.0,0.0,55440
2023-03-23 09:41:00,0.0,0.0,55500
2023-03-23 09:42:00,0.0,0.0,55560
2023-03-23 09:43:00,0.0,0.0,55620
2023-03-23 09:44:00,0.0,0.0,55680
2023-03-23 09:45:00,0.0,0.0,55740
2023-03-23 09:46:00,0.0,0.0,55800
2023-03-23 09:47:00,0.0,0.0,55860
2023-03-23 09:48:00,0.0,0.0,55920
2023-03-23 09:49:00,0.0,0.0,55980
2023-03-23 09:50:00,0.0,0.0,56040
2023-03-23 09:51:00,0.0,0.0,56100
2023-03-23 09:52:00,0.0,0.0,56160
2023-03-23 09:53:00,0.0,0.0,56220
2023-03-23 09:54:00,0.0,0.0,56280
2023-03-23 09:55:00,0.0,0.0,56340
2023-03-23 09:56:00,0.0,0.0,56400
2023-03-23 09:57:00,0.0,0.0,56460
2023-03-23 09:58:00,0.0,0.0,56520
2023-03-23 09:59:00,0.0,0.0,56580
2023-03-23 10:00:00,0.0,0.0,56640
2023-03-23 10:01:00,0.0,0.0,56700
2023-03-23 10:02:00,0.0,0.0,56760
2023-03-23 10:03:00,0.0,0.0,56820
2023-03-23 10:04:00,0.0,0.0,56880
2023-03-23 10:05:00,0.0,0.0,56940
2023-03-23 10:06:00,0.0,0.0,57000
2023-03-23 10:07:00,0.0,0.0,57060
2023-03-23 10:08:00,0.0,0.0,57120
2023-03-23 10:09:00,0.0,0.0,57180
2023-03-23 10:10:00,0.0,0.0,57240
2023-03-23 10:11:00,0.0,0.0,57300
2023-03-23 10:12:00,0.0,0.0,57360
2023-03-23 10:13:00,0.0,0.0,57420
2023-03-23 10:14:00,0.0,0.0,57480
2023-03-23 10:15:00,0.0,0.0,57540
2023-03-23 10:16:00,0.0,0.0,57600
2023-03-23 10:17:00,0.0,0.0,57660
2023-03-23 10:18:00,0.0,0.0,57720
2023-03-23 10:19:00,0.0,0.0,57780
2023-03-23 10:20:00,0.0,0.0,57840
2023-03-23 10:21:00,0.0,0.0,57900
2023-03-23 10:22:00,0.0,0.0,57960
2023-03-23 10:23:00,0.0,0.0,58020
2023-03-23 10:24:00,0.0,0.0,58080
2023-03-23 10:25:00,0.0,0.0,58140
2023-03-23 10:26:00,0.0,0.0,58200
2023-03-23 10:27:00,0.0,0.0,58260
2023-03-23 10:28:00,0.0,0.0,58320
2023-03-23 10:29:00,0.0,0.0,58380
2023-03-23 10:30:00,0.0,0.0,58440
2023-03-23 10:31:00,0.0,0.0,58500
2023-03-23 10:32:00,0.0,0.0,58560
2023-03-23 10:33:00,0.0,0.0,58620
2023-03-23 10:34:00,0.0,0.0,58680
2023-03-23 10:35:00,0.0,0.0,58740
2023-03-23 10:36:00,0.0,0.0,58800
2023-03-23 10:37:00,0.0,0.0,58860
2023-03-23 10:38:00,0.0,0.0,58920
2023-03-23 10:39:00,0.0,0.0,58980
2023-03-23 10:40:00,0.0,0.0,59040
2023-03-23 10:41:00,0.0,0.0,59100
2023-03-23 10:42:00,0.0,0.0,59160
2023-03-23 10:43:00,0.0,0.0,59220
2023-03-23 10:44:00,0.0,0.0,59280
2023-03-23 10:45:00,0.0,0.0,59340
2023-03-23 10:46:00,0.0,0.0,59400
2023-03-23 10:47:00,0.0,0.0,59460
2023-03-23 10:48:00,0.0,0.0,59520
2023-03-23 10:49:00,0.0,0.0,59580
2023-03-23 10:50:00,0.0,0.0,59640
2023-03-23 10:51:00,0.0,0.0,59700
2023-03-23 10:52:00,0.0,0.0,59760
2023-03-23 10:53:00,0.0,0.0,59820
2023-03-23 10:54:00,0.0,0.0,59880
2023-03-23 10:55:00,0.0,0.0,59940
2023-03-23 10:56:00,0.0,0.0,60000
2023-03-23 10:57:00,0.0,0.0,60060
2023-03-23 10:58:00,0.0,0.0,60120
2023-03-23 10:59:00,0.0,0.0,60180
2023-03-23 11:00:00,0.0,0.0,60240
2023-03-23 11:01:00,0.0,0.0,60300
2023-03-23 11:02:00,0.0,0.0,60360
2023-03-23 11:03:00,0.0,0.0,60420
2023-03-23 11:04:00,0.0,0.0,60480
2023-03-23 11:05:00,0.0,0.0,60540
2023-03-23 11:06:00,0.0,0.0,60600
2023-03-23 11:07:00,0.0,0.0,60660
2023-03-23 11:08:00,0.0,0.0,60720
2023-03-23 11:09:00,0.0,0.0,60780
2023-03-23 11:10:00,0.0,0.0,60840
2023-03-23 11:11:00,0.0,0.0,60900
2023-03-23 11:12:00,0.0,0.0,60960
2023-03-23 11:13:00,0.0,0.0,61020
2023-03-23 11:14:00,0.0,0.0,61080
2023-03-23 11:15:00,0.0,0.0,61140
2023-03-23 11:16:00,0.0,0.0,61200
2023-03-23 11:17:00,0.0,0.0,61260
2023-03-23 11:18:00,0.0,0.0,61320
2023-03-23 11:19:00,0.0,0.0,61380
2023-03-23 11:20:00,0.0,0.0,61440
2023-03-23 11:21:00,0.0,0.0,61500
2023-03-23 11:22:00,0.0,0.0,61560
2023-03-23 11:23:00,0.0,0.0,61620
2023-03-23 11:24:00,0.0,0.0,61680
2023-03-23 11:25:00,0.0,0.0,61740
2023-03-23 11:26:00,0.0,0.0,61800
2023-03-23 11:27:00,0.0,0.0,61860
2023-03-23 11:28:00,0.0,0.0,61920
2023-03-23 11:29:00,0.0,0.0,61980
2023-03-23 11:30:00,0.0,0.0,62040
2023-03-23 11:31:00,0.0,0.0,62100
2023-03-23 11:32:00,0.0,0.0,62160
2023-03-23 11:33:00,0.0,0.0,62220
2023-03-23 11:34:00,0.0,0.0,62280
2023-03-23 11:35:00,0.0,0.0,62340
2023-03-23 11:36:00,0.0,0.0,62400
2023-03-23 11:37:00,0.0,0.0,62460
2023-03-23 11:38:00,0.0,0.0,62520
2023-03-23 11:39:00,0.0,0.0,62580
2023-03-23 11:40:00,0.0,0.0,62640
2023-03-23 11:41:00,0.0,0.0,62700
2023-03-23 11:42:00,0.0,0.0,62760
2023-03-23 11:43:00,0.0,0.0,62820
2023-03-23 11:44:00,0.0,0.0,62880
2023-03-23 11:45:00,0.0,0.0,62940
2023-03-23 11:46:00,0.0,0.0,63000
2023-03-23 11:47:00,0.0,0.0,63060
2023-03-23 11:48:00,0.0,0.0,63120
2023-03-23 11:49:00,0.0,0.0,63180
2023-03-23 11:50:00,0.0,0.0,63240
2023-03-23 11:51:00,0.0,0.0,63300
2023-03-23 11:52:00,0.0,0.0,63360
2023-03-23 11:53:00,0.0,0.0,63420
2023-03-23 11:54:00,0.0,0.0,63480
2023-03-23 11:55:00,0.0,0.0,63540
2023-03-23 11:56:00,0.0,0.0,63600
2023-03-23 11:57:00,0.0,0.0,63660
2023-03-23 11:58:00,0.0,0.0,63720
2023-03-23 11:59:00,0.0,0.0,63780
2023-03-23 12:00:00,0.0,0.0,63840
2023-03-23 12:01:00,0.0,0.0,63900
2023-03-23 12:02:00,0.0,0.0,63960
2023-03-23 12:03:00,0.0,0.0,64020
2023-03-23 12:04:00,0.0,0.0,64080
2023-03-23 12:05:00,0.0,0.0,64140
2023-03-23 12:06:00,0.0,0.0,64200
2023-03-23 12:07:00,0.0,0.0,64260
2023-03-23 12:08:00,0.0,0.0,64320
2023-03-23 12:09:00,0.0,0.0,64380
2023-03-23 12:10:00,0.0,0.0,64440
2023-03-23 12:11:00,0.0,0.0,64500
2023-03-23 12:12:00,0.0,0.0,64560
2023-03-23 12:13:00,0.0,0.0,64620
2023-03-23 12:14:00,0.0,0.0,64680
2023-03-23 12:15:00,0.0,0.0,64740
2023-03-23 12:16:00,0.0,0.0,64800
2023-03-23 12:17:00,0.0,0.0,64860
2023-03-23 12:18:00,0.0,0.0,64920
2023-03-23 12:19:00,0.0,0.0,64980
2023-03-23 12:20:00,0.0,0.0,65040
2023-03-23 12:21:00,0.0,0.0,65100
2023-03-23 12:22:00,0.0,0.0,65160
2023-03-23 12:23:00,0.0,0.0,65220
2023-03-23 12:24:00,0.0,0.0,65280
2023-03-23 12:25:00,0.0,0.0,65340
2023-03-23 12:26:00,0.0,0.0,65400
2023-03-23 12:27:00,0.0,0.0,65460
2023-03-23 12:28:00,0.0,0.0,65520
2023-03-23 12:29:00,0.0,0.0,65580
2023-03-23 12:30:00,0.0,0.0,65640
2023-03-23 12:31:00,0.0,0.0,65700
2023-03-23 12:32:00,0.0,0.0,65760
2023-03-23 12:33:00,0.0,0.0,65820
2023-03-23 12:34:00,0.0,0.0,65880
2023-03-23 12:35:00,0.0,0.0,65940
2023-03-23 12:36:00,0.0,0.0,66000
2023-03-23 12:37:00,0.0,0.0,66060
2023-03-23 12:38:00,0.0,0.0,66120
2023-03-23 12:39:00,0.0,0.0,66180
2023-03-23 12:40:00,0.0,0.0,66240
2023-03-23 12:41:00,0.0,0.0,66300
2023-03-23 12:42:00,0.0,0.0,66360
2023-03-23 12:43:00,0.0,0.0,66420
2023-03-23 12:44:00,0.0,0.0,66480
2023-03-23 12:45:00,0.0,0.0,66540
2023-03-23 12:46:00,0.0,0.0,66600
2023-03-23 12:47:00,0.0,0.0,66660
2023-03-23 12:48:00,0.0,0.0,66720
2023-03-23 12:49:00,0.0,0.0,66780
2023-03-23 12:50:00,0.0,0.0,66840
2023-03-23 12:51:00,0.0,0.0,66900
2023-03-23 12:52:00,0.0,0.0,66960
2023-03-23 12:53:00,0.0,0.0,67020
2023-03-23 12:54:00,0.0,0.0,67080
2023-03-23 12:55:00,0.0,0.0,67140
2023-03-23 12:56:00,0.0,0.0,67200
2023-03-23 12:57:00,0.0,0.0,67260
2023-03-23 12:58:00,0.0,0.0,67320
2023-03-23 12:59:00,0.0,0.0,67380
2023-03-23 13:00:00,0.0,0.0,67440
2023-03-23 13:01:00,0.0,0.0,67500
2023-03-23 13:02:00,0.0,0.0,67560
2023-03-23 13:03:00,0.0,0.0,67620
2023-03-23 13:04:00,0.0,0.0,67680
2023-03-23 13:05:00,0.0,0.0,67740
2023-03-23 13:06:00,0.0,0.0,67800
2023-03-23 13:07:00,0.0,0.0,67860
2023-03-23 13:08:00,0.0,0.0,67920
2023-03-23 13:09:00,0.0,0.0,67980
2023-03-23 13:10:00,0.0,0.0,68040
2023-03-23 13:11:00,0.0,0.0,68100
2023-03-23 13:12:00,0.0,0.0,68160
2023-03-23 13:13:00,0.0,0.0,68220
2023-03-23 13:14:00,0.0,0.0,68280
2023-03-23 13:15:00,0.0,0.0,68340
2023-03-23 13:16:00,0.0,0.0,68400
2023-03-23 13:17:00,0.0,0.0,68460
2023-03-23 13:18:00,0.0,0.0,68520
2023-03-23 13:19:00,0.0,0.0,68580
2023-03-23 13:20:00,0.0,0.0,68640
2023-03-23 13:21:00,0.0,0.0,68700
2023-03-23 13:22:00,0.0,0.0,68760
2023-03-23 13:23:00,0.0,0.0,68820
2023-03-23 13:24:00,0.0,0.0,68880
2023-03-23 13:25:00,0.0,0.0,68940
2023-03-23 13:26:00,0.0,0.0,69000
2023-03-23 13:27:00,0.0,0.0,69060
2023-03-23 13:28:00,0.0,0.0,69120
2023-03-23 13:29:00,0.0,0.0,69180
2023-03-23 13:30:00,0.0,0.0,69240
2023-03-23 13:31:00,0.0,0.0,69300
2023-03-23 13:32:00,0.0,0.0,69360
2023-03-23 13:33:00,0.0,0.0,69420
2023-03-23 13:34:00,0.0,0.0,69480
2023-03-23 13:35:00,0.0,0.0,69540
2023-03-23 13:36:00,0.0,0.0,69600
