time_test,seconds_test,CO_test,ChipTemp_test,PM_test,Flow_test,FlueTemp_test,TC_test,F1Flow_test,DilFlow_test,CO2_test,PM_RH_test,datenumbers_test,phase_test,COconc_test,CO2conc_test,PMconc_test,Cconc_test,MCE_test,CER_CO_test,CER_CO2_test,CER_PM_test,EFmass_CO_test,EFmass_CO2_test,EFmass_PM_test,EFmass_dry_CO_test,EFmass_dry_CO2_test,EFmass_dry_PM_test,EFenergy_CO_test,EFenergy_CO2_test,EFenergy_PM_test,ER_CO_test,ER_CO2_test,ER_PM_test,ER_PM_heat_test,Realtime_conc_PM_test,PM_flowrate_test
20230605 14:20:43,11365.0,540.0219115236051,31.872,1932.7198309012874,13669.0,27.916800000000002,304.8,2681.8880000000004,2590.08,4975.005364806867,35.0,19513.597719907408,test,0.6291634171012468,9.107179444887297,30.267381301747378,2.7550510084466113,0.9020817333322567,0.22836724807356285,3.3056300652749893,10.986141893181545,93.63057171016078,1355.3083267627458,4504.318176204434,114.18362403678142,1652.8150326374946,5493.070946590772,6.067693066564758,87.8302330868217,291.90060114084855,0.6186534355131004,8.955046810210753,29.761773995988246,1.7857064397592948,30267.381301747377,5.213139821770275
20230605 14:20:45,11367.0,534.4596415236051,31.86816,2117.7410309012876,14122.0,27.91296,305.3,2681.8880000000004,2552.688,4945.005364806867,35.0,19513.597743055554,test,0.6226829822793224,9.052261839113575,33.16490794775657,2.7372857530966255,0.9024613459696996,0.22748190669348137,3.307021135397709,12.115983108536588,93.26758174432737,1355.8786655130607,4967.5530745000015,113.74095334674068,1653.5105676988544,6057.991554268294,6.044169641910918,87.86719366943561,321.92035995722904,0.616255020280576,8.958815259135543,32.822546306203826,1.9693527783722296,33164.90794775657,5.712198904297475
20230605 14:20:47,11369.0,529.1033815236051,31.86816,2081.2370309012877,14041.0,27.93984,305.8,2679.7980000000002,2558.16,4952.005364806867,35.0,19513.597766203704,test,0.6164425635619137,9.065075947127443,32.593236632869846,2.738106889116035,0.9034678190105546,0.22513458697038843,3.3107093018030405,11.903566205697755,92.30518065785927,1357.3908137392468,4880.46214433608,112.56729348519421,1655.3546509015202,5951.783102848878,5.981801610903977,87.96518785167824,316.27646583734565,0.6098960637174556,8.968806607880383,32.247102814149464,1.9348261688489679,32593.236632869848,5.613736388928571
20230605 14:20:49,11371.0,525.1891915236051,31.872,2486.3638309012877,14017.0,27.91296,306.1,2684.396,2592.816,4952.005364806867,35.0,19513.59778935185,test,0.611882257576115,9.065075947127443,38.93772957752936,2.736151541922553,0.9041134679218947,0.22362878963428204,3.3130752475639125,14.230838088072352,91.68780375005564,1358.3608515012043,5834.643616109664,111.81439481714102,1656.5376237819562,7115.419044036175,5.941792738646597,88.02805077449318,378.11182788605174,0.6058168154757436,8.975216022914932,38.55174920083402,2.313104952050041,38937.72957752936,6.706487971531974
20230605 14:20:51,11373.0,522.7170715236051,31.87584,2278.1558309012876,13954.0,27.916800000000002,306.40000000000003,2682.724,2570.016,5030.005364806867,35.0,19513.5978125,test,0.6090020643219264,9.207861722139121,35.67708578150879,2.7738817563954514,0.9058629208433757,0.21954867503555747,3.3194860238398807,12.861790413110375,90.01495676457857,1360.989269774351,5273.334069375254,109.77433751777873,1659.7430119199403,6430.8952065551875,5.8333845353236065,88.19838440634769,341.7363793257245,0.5947636678152044,8.992583000013836,34.842959719675065,2.090577583180504,35677.08578150879,6.144886957946378
20230605 14:20:53,11375.0,521.9617015236051,31.902720000000002,2184.8678309012876,14032.0,27.90912,306.8,2681.8880000000004,2564.0879999999997,5053.005364806867,35.0,19513.597835648146,test,0.6081220052720355,9.249965219898975,34.21614797679827,2.784994138482308,0.9063740296017267,0.21835665535850415,3.321358954435637,12.285895867430613,89.5262286969867,1361.7571713186112,5037.217305646552,109.17832767925208,1660.6794772178184,6142.947933715306,5.801712701509087,88.24814796958144,326.4349235724549,0.5915344522659995,8.997656822802858,33.28284485126243,1.9969706910757459,34216.14797679827,5.8932605297814025
20230605 14:20:55,11377.0,524.0218015236051,31.87584,1987.1378309012878,14133.0,27.936,307.0,2684.396,2576.856,4991.005364806867,35.0,19513.597858796296,test,0.6105221663171926,9.136468834633282,31.11959502116185,2.7550509534957297,0.9049829156376988,0.22160104354604956,3.3162612920245738,11.295469864786327,90.85642785388033,1359.6671297300752,4631.142644562394,110.80052177302478,1658.130646012287,5647.734932393163,5.887915744532457,88.1127036310074,300.11941186976827,0.6003235930700983,8.983847108886815,30.599752357368477,1.8359851414421087,31119.59502116185,5.3599219048665105
20230605 14:20:57,11379.0,526.9402765236051,31.88352,2171.0098309012874,14116.0,27.92832,307.3,2688.994,2611.512,4983.005364806867,36.0,19513.597881944443,test,0.6139223944644987,9.121824139760289,33.99912460725794,2.752512460053316,0.9043656125078637,0.22304073219439924,3.313999217857709,12.352032951959599,91.44670019970368,1358.7396793216608,5064.333510303435,111.52036609719961,1656.9996089288545,6176.016475979799,5.9261681161106665,88.05260056520386,328.19217875078965,0.6042237509775221,8.97771908498443,33.462012113222414,2.007720726793345,33999.12460725794,5.855881241539504
20230605 14:20:59,11381.0,530.4424465236051,31.87968,2064.8778309012873,14197.0,27.916800000000002,307.6,2685.232,2571.84,4975.005364806867,36.0,19513.597905092593,test,0.6180026682412658,9.107179444887297,32.33704319175394,2.750265553473089,0.9036513532229059,0.22470654423200698,3.3113818530674517,11.757789407251272,92.12968313512286,1357.6665597576555,4820.693656973022,112.3532721160035,1655.6909265337258,5878.894703625636,5.970428561669553,87.98305746598766,312.4031920791279,0.6087364836424669,8.970628568576572,31.85218927931558,1.911131356758935,32337.04319175394,5.569610595003988
20230605 14:21:01,11383.0,533.9102815236051,31.88352,2175.6742309012875,14115.0,27.91296,307.6,2688.5760000000005,2551.7760000000003,5014.005364806867,36.0,19513.597928240742,test,0.6220429393339472,9.178572332393136,34.072171497493464,2.7714805077753897,0.9037638068854298,0.2244442771972617,3.3117939334744184,12.29385211330333,92.0221536508773,1357.8355127245115,5040.479366454366,112.22213859863085,1655.8969667372091,6146.926056651665,5.963460154939881,87.99400639780387,326.6463201642386,0.6080259947109948,8.971744906237193,33.304398549896824,1.9982639129938096,34072.171497493466,5.868462562947753
20230605 14:21:03,11385.0,537.3781165236051,31.88352,2261.593830901287,14024.0,27.94368,307.90000000000003,2685.232,2613.792,5077.005364806867,36.0,19513.59795138889,test,0.6260832104266284,9.293899304517954,35.417716388643505,2.8046847453377213,0.9042854628098437,0.22322765917537718,3.313705513593773,12.628056129131455,91.52334026190465,1358.619260573447,5177.503012943897,111.61382958768858,1656.8527567968865,6314.028064565728,5.93113474576532,88.04479687469686,335.52608469599494,0.6047301415389867,8.97692343169596,34.20976682971138,2.0525860097826825,35417.71638864351,6.100214150047523
20230605 14:21:05,11387.0,540.5026015236051,31.87584,2315.4710309012876,14033.0,27.90144,307.90000000000003,2686.904,2588.712,5109.005364806867,36.0,19513.59797453704,test,0.6297234546784501,9.352478084009924,36.261460903392994,2.8222313036722078,0.9043274910408386,0.2231296399622071,3.3138595237891177,12.848507794598765,91.48315238450492,1358.6824047535383,5267.888195785494,111.56481998110355,1656.9297618945589,6424.2538972993825,5.928530385879394,88.04888890891961,341.3834615893652,0.6044646046746356,8.977340649739519,34.8069767245471,2.088418603472826,36261.460903392996,6.245537529212368
20230605 14:21:07,11389.0,544.3137865236051,31.872,2313.9162309012872,14128.0,27.920640000000002,307.90000000000003,2682.306,2557.704,5125.005364806867,36.0,19513.597997685185,test,0.634163752611991,9.381767473755911,36.23711193998114,2.8321280498672854,0.9039895670019096,0.22391775422785284,3.312621219296756,12.79501184336606,91.80627923341967,1358.17469991167,5245.954855780085,111.95887711392642,1656.310609648378,6397.5059216830305,5.949470496624955,88.01598729257145,339.9620799546423,0.6065996288610355,8.973986047295984,34.66205465583831,2.0797232793502984,36237.11193998114,6.241343755409616
20230605 14:21:09,11391.0,548.6056615236051,31.88736,2560.2506309012874,14126.0,27.920640000000002,308.1,2683.56,2592.36,5109.005364806867,36.0,19513.598020833335,test,0.6391640881227352,9.352478084009924,40.094834664883415,2.8262792154060836,0.9030322765261877,0.22615036923409537,3.3091132797599925,14.186437930946797,92.72165138597911,1356.736444701597,5816.439551688188,113.07518461704768,1654.5566398799963,7093.218965473398,6.00879083571895,87.92278171872186,376.93212051637533,0.6126478470509973,8.96448293831561,38.43146789966339,2.305888073979803,40094.83466488341,6.90578339615829
20230605 14:21:11,11393.0,553.0692115236051,31.87968,2644.6154309012873,14213.0,27.90912,308.40000000000003,2684.396,2569.56,5148.005364806867,36.0,19513.59804398148,test,0.644364437053909,9.423870971515765,41.41603059262162,2.847991582590937,0.9029886025662918,0.226252226654302,3.3089532388794756,14.542188553430949,92.76341292826383,1356.670827940585,5962.297306906689,113.126113327151,1654.4766194397378,7271.094276715474,6.011497176350453,87.91852944984674,386.3843760551286,0.6129237817284736,8.964049382972673,39.39520655589507,2.3637123933537043,41416.03059262162,7.133341209455311
20230605 14:21:13,11395.0,557.7044365236051,31.8912,2722.6934309012877,13937.0,27.920640000000002,308.6,2688.994,2618.3520000000003,5132.005364806867,36.0,19513.59806712963,test,0.6497647994055126,9.39458158176978,42.63877201612934,2.8423142698133743,0.9019801613795501,0.22860413653278952,3.305257860309242,15.00142769889024,93.72769597844372,1355.1557227267895,6150.585356544999,114.30206826639476,1652.628930154621,7500.71384944512,6.073987167289465,87.82034364116322,398.58631044941995,0.6192951731544228,8.954038496265925,40.63929859386092,2.4383579156316553,42638.77201612934,7.34394158954991
20230605 14:21:15,11397.0,562.2023215236051,31.88352,2847.2126309012874,13611.0,27.90144,308.70000000000005,2686.068,2570.472,5148.005364806867,36.0,19513.598090277777,test,0.6550051510207725,9.423870971515765,44.588806390242944,2.8525540593757297,0.9015443303630711,0.22962059171776672,3.3036607809557665,15.631187161445428,94.14444260428436,1354.5009201918642,6408.786736192626,114.81029585888336,1651.8303904778832,7815.593580722714,6.100994271549761,87.7779094155832,415.3189512146087,0.6220487794510169,8.94971196241683,42.345335069508046,2.5407201041704828,44588.80639024294,7.679808169752725
20230605 14:21:17,11399.0,566.6658715236051,31.89504,2816.9954309012874,14122.0,27.89376,308.70000000000005,2683.978,2595.552,5212.005364806867,36.0,19513.598113425927,test,0.6602054999519464,9.541028530499705,44.115589579586704,2.8867552632897806,0.9019383785045634,0.22870158352099734,3.305104749207813,15.282067773667814,93.76764924360891,1355.0929471752036,6265.647787203804,114.35079176049867,1652.5523746039066,7641.033886833907,6.076576323220071,87.8162754957685,406.04288686435126,0.6195591598449124,8.953623713893613,41.39956061859694,2.483973637115816,44115.5895795867,7.598303087586244
20230605 14:21:19,11401.0,571.3354315236052,31.88352,2787.3190309012875,13949.0,27.90528,308.70000000000005,2683.1420000000003,2549.496,5204.005364806867,36.0,19513.598136574074,test,0.6656458649876361,9.526383835626714,43.65084197359547,2.8850915304339253,0.9010732956422901,0.23071914979679042,3.3019346995185006,15.129794501538836,94.59485141668408,1353.7932268025854,6203.215745630923,115.35957489839521,1650.9673497592503,7564.897250769418,6.130182840819395,87.73204761859799,401.9970025034621,0.625024804846216,8.945035958216808,40.98704794992798,2.4592228769956788,43650.84197359547,7.518256709351155
20230605 14:21:21,11403.0,575.8333165236052,31.88736,2650.6994309012875,13948.0,27.90912,308.8,2684.8140000000003,2593.728,5220.005364806867,36.0,19513.598159722223,test,0.6708862166028959,9.555673225372699,41.51130914510274,2.8953313199962802,0.9006471111112052,0.23171310722524074,3.3003729691926846,14.33732604569624,95.00237396234871,1353.152917369001,5878.303678735459,115.85655361262037,1650.1864845963423,7168.66302284812,6.156592182123564,87.6905526128573,380.9412013955971,0.6277174640740686,8.940805185899142,38.84022813719871,2.3304136882319226,41511.30914510274,7.149751628683463
20230605 14:21:23,11405.0,580.3998715236052,31.902720000000002,2731.2110309012874,14046.0,27.88608,309.0,2683.978,2562.7200000000003,5268.005364806867,36.0,19513.59818287037,test,0.6762065735863277,9.643541394610654,42.77216198960291,2.921591124908737,0.9007592928208629,0.23145147444526507,3.300784053042978,14.640023247927617,94.89510452255868,1353.3214617476212,6002.4095316503235,115.72573722263253,1650.392026521489,7320.011623963808,6.149640627474479,87.70147506627058,388.98383329987195,0.6270086933569882,8.941918823859108,39.660243553859175,2.3796146132315505,42772.16198960291,7.366916176469321
20230605 14:21:25,11407.0,584.7947515236051,31.89504,2915.6914309012877,14023.0,27.916800000000002,309.1,2684.396,2582.328,5275.005364806867,36.0,19513.59820601852,test,0.6813269171493297,9.656355502624523,45.66121943094711,2.927283476743489,0.9002022697166988,0.23275057662242007,3.298742871792832,15.598495941275829,95.42773641519224,1352.484577435061,6395.38333592309,116.37528831121004,1649.371435896416,7799.2479706379145,6.184157631727837,87.64724110135838,414.4503490326674,0.6305279984752099,8.936389205213876,42.256773614922736,2.535406416895364,45661.219430947116,7.864516555065131
20230605 14:21:27,11409.0,588.0565765236051,31.88736,3166.8930309012876,14136.0,27.90144,309.20000000000005,2683.1420000000003,2563.1760000000004,5292.005364806867,36.0,19513.598229166666,test,0.6851271721374953,9.687475479229633,49.595164997834274,2.9374053417139123,0.8999914316564926,0.23324229802678118,3.2979702670443163,16.884004496599903,95.6293421909803,1352.1678094881697,6922.441843605961,116.62114901339059,1648.985133522158,8442.002248299952,6.197222616225798,87.62671307680448,448.6061722251288,0.6318600858856835,8.934296196754936,45.739253221089996,2.7443551932654,49595.164997834276,8.542084531196323
20230605 14:21:29,11411.0,590.9750515236051,31.902720000000002,3350.0890309012875,13711.0,27.90528,309.3,2688.994,2602.8480000000004,5316.005364806867,36.0,19513.598252314816,test,0.6885274002848012,9.731409563848612,52.46410807809913,2.9508525592848724,0.8999531046539798,0.23333168514921096,3.2978298198019695,17.779305141160155,95.66599091117651,1352.1102261188075,7289.5151078756635,116.66584257460548,1648.9149099009849,8889.652570580078,6.199597622394952,87.62298140877503,472.39421345834126,0.6321022381682386,8.933915721140682,48.16464838719486,2.8898789032316916,52464.10807809913,9.03622048795508
20230605 14:21:31,11413.0,594.4428865236051,31.87968,3419.3790309012875,13614.0,27.90144,309.40000000000003,2684.396,2576.856,5332.005364806867,36.0,19513.598275462962,test,0.6925676713774825,9.760698953594597,53.54922492580078,2.960577783796311,0.899696603882409,0.23392990218598878,3.2968898864999847,18.08742375183782,95.9112598962554,1351.7248534649939,7415.843738253508,116.96495109299438,1648.4449432499923,9043.71187591891,6.215492184320874,87.59800748266437,480.5808915983091,0.6337228253063111,8.931369414823417,48.9993505550813,2.9399610333048782,53549.22492580078,9.22311692916457
20230605 14:21:33,11415.0,598.6317565236051,31.88352,3367.6650309012875,13947.0,27.91296,309.6,2688.158,2558.16,5405.005364806867,36.0,19513.598298611112,test,0.6974479988359688,9.894331794310656,52.73935722971125,2.999137751585963,0.900288484392784,0.23254950475921082,3.299058800843166,17.584839910011585,95.34529695127644,1352.6141083456982,7209.784363104751,116.27475237960542,1649.529400421583,8792.419955005793,6.178815174083108,87.65563530203475,467.2272933124717,0.6299832890214296,8.937245066087169,47.63783648946092,2.8582701893676554,52739.357229711255,9.083628365725291
20230605 14:21:35,11417.0,603.2326465236051,31.89504,3625.761830901288,14041.0,27.8976,309.70000000000005,2688.158,2582.784,5405.005364806867,36.0,19513.59832175926,test,0.7028083585034866,9.894331794310656,56.78128515607702,3.0014361421467233,0.8995990762373237,0.23415735841736598,3.2965325016823157,18.918038721112094,96.00451695112005,1351.5783256897496,7756.395875655959,117.078679208683,1648.266250841158,9459.019360556047,6.2215356717724095,87.58851180673642,502.65024143969663,0.6343390107714223,8.930401249085484,51.24951036856124,3.0749706221136743,56781.28515607702,9.779794816981722
20230605 14:21:37,11419.0,608.5202365236051,31.8912,3609.3350309012876,13713.0,27.90912,309.70000000000005,2691.084,2578.224,5454.005364806867,36.0,19513.59834490741,test,0.7089687718527233,9.984030550407736,56.524033064377996,3.028555696063989,0.8996259518656613,0.2340946784548564,3.296630985978997,18.663692775351134,95.97881816649114,1351.6187042513889,7652.114037893965,117.0473392274282,1648.3154929894986,9331.846387675567,6.219870271951989,87.5911285238409,495.89229718708873,0.6341692089523284,8.930668045874427,50.56047989470293,3.0336287936821758,56524.033064377996,9.735486685065716
20230605 14:21:39,11421.0,613.7734915236051,31.8912,3449.8666309012874,13931.0,27.90912,309.8,2689.4120000000003,2555.4240000000004,5478.005364806867,36.0,19513.598368055555,test,0.7150891825178741,10.027964635026713,54.02667633878951,3.0431692610836927,0.8992456052658934,0.23498173159886154,3.2952372262907548,17.753424704201386,96.34250995553325,1351.0472627792096,7278.904128722568,117.49086579943076,1647.6186131453774,8876.712352100692,6.243439177988027,87.55409647976215,471.70657304922355,0.6365722614024972,8.926892310839373,48.09453753998631,2.885672252399179,54026.676338789504,9.305351363296747
20230605 14:21:41,11423.0,619.7477815236051,31.88352,3714.9262309012875,14048.0,27.916800000000002,309.8,2689.4120000000003,2561.808,5535.005364806867,36.0,19513.598391203705,test,0.72204964954883,10.132308085996787,58.177645275217,3.0746282861215795,0.8993058264419418,0.23484128237811902,3.2954579035561915,18.921846760410794,96.28492577502881,1351.1377404580387,7757.957171768427,117.42064118905951,1647.7289517780957,9460.923380205397,6.239707457392834,87.5599598508223,502.75142063174303,0.6361917804287128,8.927490131891005,51.259826456417905,3.0755895873850743,58177.645275217,10.02029862766984
20230605 14:21:43,11425.0,625.1727115236051,31.88736,3968.899430901288,13722.0,27.90528,309.90000000000003,2684.8140000000003,2559.5280000000002,5610.005364806867,36.0,19513.59841435185,test,0.7283700736344106,10.269602100431094,62.154995516012235,3.114804838910667,0.8997345859460149,0.23384131953806186,3.2970290697322326,19.954699806408914,95.87494101060537,1351.7819185902156,8181.426920627656,116.92065976903093,1648.5145348661163,9977.349903204456,6.2131385529521985,87.60170556608227,530.1942142847292,0.6334828523682953,8.931746466198001,54.05785502959175,3.2434713017755046,62154.99551601223,10.705342461449414
20230605 14:21:45,11427.0,630.5289715236052,31.8912,3888.2526309012874,13921.0,27.90528,310.0,2691.5020000000004,2570.016,5644.005364806867,36.0,19513.5984375,test,0.7346104923518193,10.331842053641312,60.89202537034581,3.1344653951271417,0.8995098380651533,0.2343654817481313,3.2962054931929554,19.42660635686357,96.08984751673384,1351.444252209112,7964.908606314064,117.18274087406564,1648.1027465964778,9713.303178431785,6.227065486146967,87.57982322656419,516.1628284825393,0.6349028228533848,8.929515373693583,52.62723470382615,3.1576340822295688,60892.025370345815,10.487813237680706
20230605 14:21:47,11429.0,636.0912415236052,31.88352,3795.2350309012872,14135.0,27.8976,310.20000000000005,2687.7400000000002,2554.056,5710.005364806867,36.0,19513.598460648147,test,0.7410909271737437,10.452660786343502,59.43532216796779,3.1702145753671735,0.8997665366630127,0.23376680333630437,3.2971461514187497,18.74804394307726,95.84438936788479,1351.8299220816873,7686.698016661677,116.88340166815219,1648.5730757093747,9374.02197153863,6.211158665535921,87.60481641382201,498.1334985847759,0.6332809858370498,8.93206364385027,50.788989631293965,3.047339377877638,59435.32216796779,10.236916161481426
20230605 14:21:49,11431.0,641.5161715236051,31.8912,4014.597030901288,14122.0,27.91296,310.40000000000003,2690.666,2588.712,5693.005364806867,36.0,19513.598483796297,test,0.7474113512593242,10.421540809738392,62.87064331020376,3.1644322089928116,0.8987269728511761,0.2361912981214451,3.2933367256603048,19.867906517806077,96.83843222979249,1350.268057520725,8145.841672300492,118.09564906072255,1646.6683628301523,9933.953258903039,6.275577229589301,87.50360038369031,527.8881259996431,0.6398490118603251,8.921743800034339,53.82272951738901,3.2293637710433405,62870.64331020376,10.828602943651967
20230605 14:21:51,11433.0,646.7350915236051,31.87968,3954.0950309012874,14038.0,27.90528,310.6,2688.5760000000005,2585.5200000000004,5710.005364806867,36.0,19513.598506944443,test,0.7534917592403891,10.452660786343502,61.92315103830816,3.1755317475599765,0.8982599500535621,0.23728049950039365,3.2916253457000217,19.500088791708297,97.2850047951614,1349.566391737009,7995.036404600402,118.64024975019683,1645.8126728500108,9750.04439585415,6.304517192350555,87.45812920335747,518.1152488238224,0.6427996896862237,8.9171076225578,52.82630073080703,3.169578043848422,61923.15103830816,10.665410441327579
20230605 14:21:53,11435.0,652.3316965236052,31.8912,3592.232230901287,14116.0,27.916800000000002,310.70000000000005,2692.338,2561.808,5703.005364806867,36.0,19513.598530092593,test,0.7600121967463995,10.439846678329634,56.256194466847724,3.1748306767191137,0.8973568686871438,0.2393866867671192,3.2883160525329886,17.71943142649206,98.14854157451887,1348.2095815385255,7264.966884861746,119.6933433835596,1644.1580262664943,8859.71571324603,6.360478360088061,87.37020164205337,470.8033753393653,0.6485054114978468,8.908142652299695,48.00244877412068,2.8801469264472406,56256.19446684772,9.689355173235468
20230605 14:21:55,11437.0,657.7909615236051,31.88736,3513.275430901287,14211.0,27.90912,310.6,2691.92,2544.936,5686.005364806867,36.0,19513.59855324074,test,0.766372623516066,10.408726701724524,55.019690585759406,3.1690654625131156,0.8963095711642906,0.24182921829210852,3.284478287005864,17.3614875541662,99.1499794997645,1346.6360976724043,7118.209897208143,120.91460914605426,1642.239143502932,8680.7437770831,6.425376158367215,87.26823262733487,461.2928453896794,0.6551222995675272,8.897746035236267,47.03276854106063,2.821966112463638,55019.6905857594,9.47638439925236
20230605 14:21:57,11439.0,663.3532315236051,31.898880000000002,3768.871030901287,14121.0,27.89376,310.8,2689.4120000000003,2583.24,5686.005364806867,36.0,19513.59857638889,test,0.7728530583379905,10.408726701724524,59.022448440549596,3.1718441137880644,0.8955243712479901,0.24366047971222296,3.2816009640819352,18.60824376077561,99.90079668201142,1345.4563952735937,7629.379941918001,121.83023985611148,1640.8004820409676,9304.121880387806,6.47403257611376,87.19178246864064,494.4190228707149,0.6600832393626744,8.889951284776274,50.410266921291296,3.024616015277478,59022.4484405496,10.165804344826107
20230605 14:21:59,11441.0,668.3318065236051,31.906560000000002,3713.7770309012876,13945.0,27.8976,311.1,2687.322,2584.608,5703.005364806867,36.0,19513.598599537036,test,0.7786534475304536,10.439846678329634,58.1596482153039,3.182823587176682,0.8951033686412104,0.24464235173686041,3.2800582226394397,18.272972605086892,100.30336421211278,1344.8238712821703,7491.918768085627,122.3211758684302,1640.02911131972,9136.486302543446,6.500120809546549,87.15079199547472,485.51090454835247,0.6627431588844113,8.88577195388903,49.50200772893785,2.970120463736271,58159.6482153039,10.017198881815633
20230605 14:22:01,11443.0,672.1086565236051,31.902720000000002,3884.3318309012875,14133.0,27.90528,311.1,2687.322,2556.7920000000004,5720.005364806867,36.0,19513.598622685186,test,0.7830537427799085,10.470966654934744,60.83062363652465,3.1932027346725635,0.8948534625194764,0.24522518857864004,3.279142455077615,19.050034930764372,100.54232731724242,1344.4484065818224,7810.514321613393,122.61259428932001,1639.5712275388075,9525.017465382187,6.51560672135587,87.12646015046481,506.15736644503875,0.6643220806323951,8.883291113256089,51.60709189246604,3.096425513547962,60830.62363652465,10.47723763417812
20230605 14:22:03,11445.0,675.5078215236051,31.902720000000002,3724.2550309012872,13942.0,27.90528,311.3,2682.724,2550.408,5736.005364806867,36.0,19513.598645833332,test,0.7870140085044178,10.500256044680729,58.32373905568805,3.2028936548472746,0.8946414361333909,0.24571968142412318,3.278365495772734,18.209702019741002,100.74506938389051,1344.129853266821,7465.977828093811,122.85984071206158,1639.182747886367,9104.851009870501,6.528745342744509,87.10581642581953,483.82981194308934,0.6656616759564856,8.881186308178856,49.330605895613,2.95983635373678,58323.73905568805,10.045461270486337
20230605 14:22:05,11447.0,678.4949665236051,31.906560000000002,3685.452630901287,14024.0,27.93216,311.5,2686.486,2595.552,5821.005364806867,36.0,19513.59866898148,test,0.7904942420198957,10.655855927706277,57.716073620975116,3.2468479383742057,0.8956081341741058,0.24346512587704366,3.281907908826178,17.776032236937862,99.8207016095879,1345.582242618733,7288.173217144524,121.73256293852184,1640.9539544130891,8888.016118468931,6.468842045854961,87.19993795727646,472.3072527473608,0.6595540202110936,8.890782806906262,48.15578199563343,2.889346919738006,57716.07362097512,9.940799263409021
20230605 14:22:07,11449.0,681.1730965236051,31.89504,3599.0598309012876,14029.0,27.90528,311.6,2683.1420000000003,2588.2560000000003,5821.005364806867,36.0,19513.598692129628,test,0.7936144513786001,10.655855927706277,56.36311817574321,3.248185807506588,0.8952392493416393,0.24432544762203862,3.280556150168655,17.35218411628039,100.17343352503585,1345.0280215691487,7114.395487674961,122.1627238110193,1640.2780750843276,8676.092058140195,6.491700701512271,87.16402187603842,461.045654051906,0.6618846565334104,8.887120853870023,47.007565260560945,2.820453915633657,56363.11817574321,9.707771310369283
20230605 14:22:09,11451.0,683.8168915236051,31.898880000000002,3812.202630901287,13937.0,27.90528,311.8,2683.1420000000003,2569.1040000000003,5829.005364806867,36.0,19513.598715277778,test,0.7966946580532186,10.670500622579269,59.7010434643318,3.25350295222395,0.8950045211415169,0.2448728861637066,3.279696001285442,18.349773871735024,100.39788332711971,1344.6753605270312,7523.40728741136,122.4364430818533,1639.848000642721,9174.886935867513,6.506246084318561,87.14116781329993,487.55150589147564,0.6633676832694775,8.884790685835238,49.710064566616765,2.982603873997006,59701.0434643318,10.282682997328822
20230605 14:22:11,11453.0,686.5636915236051,31.898880000000002,3891.159430901287,14018.0,27.91296,311.8,2684.396,2601.936,5795.005364806867,36.0,19513.598738425924,test,0.7998948727800949,10.60826066936905,60.93754734542012,3.2378903077413517,0.8940744616686531,0.24704199239475652,3.2762878482962052,18.82013952101058,101.28721688185017,1343.2780178014443,7716.257203614339,123.52099619737827,1638.1439241481025,9410.06976050529,6.563879002128843,87.05061355721887,500.0490702880137,0.669243854362977,8.87555790147876,50.984298623060525,3.0590579173836314,60937.54734542012,10.495653771311932
20230605 14:22:13,11455.0,688.9328065236051,31.8912,3834.5106309012876,13690.0,27.90912,312.0,2686.904,2566.3680000000004,5779.005364806867,36.0,19513.598761574074,test,0.8026550579820255,10.578971279623065,60.05039815676259,3.231080951851773,0.8934849424539428,0.2484168827531275,3.2741275867941733,18.585234802720418,101.85092192878228,1342.392310585611,7619.946269115372,124.20844137656375,1637.0637933970866,9292.617401360209,6.600409690155032,86.99321564290138,493.80767734530315,0.6729684718413383,8.869705691010259,50.34793499292372,3.0208760995754234,60050.39815676259,10.342854534498711
20230605 14:22:15,11457.0,690.9242365236051,31.9104,3681.3290309012878,13935.0,27.936,312.1,2685.65,2521.224,5779.005364806867,36.0,19513.59878472222,test,0.8049752136590109,10.578971279623065,57.65149593540459,3.232075777616878,0.8932099297677792,0.2490582737056206,3.2731198175753504,17.837297112480773,102.11389221930445,1341.9791252058938,7313.291816117117,124.5291368528103,1636.559908787675,8918.648556240387,6.617451378349067,86.96643932382177,473.93505386022406,0.6747060183573739,8.866975615245504,48.321750303482446,2.899305018208947,57651.49593540459,9.929676645932163
20230605 14:22:17,11459.0,692.9843365236051,31.898880000000002,3755.4186309012875,13708.0,27.92448,312.1,2686.486,2548.584,5795.005364806867,36.0,19513.59880787037,test,0.807375374704168,10.60826066936905,58.811776974508014,3.2410977632253974,0.893189667612836,0.24910552957239515,3.273045567996745,18.14563498880118,102.13326712468202,1341.9486828786655,7439.7103454084845,124.55276478619757,1636.5227839983725,9072.81749440059,6.618706961615063,86.9644665205538,482.1275578645898,0.6748340358580219,8.86677447100404,49.15704646829408,2.9494227880976447,58811.776974508015,10.129519084532753
20230605 14:22:19,11461.0,694.2890665236051,31.91424,3843.501430901287,14028.0,27.91296,312.1,2681.052,2572.2960000000003,5770.005364806867,36.0,19513.59883101852,test,0.8088954766994343,10.562495997890947,60.19119868431801,3.229260708894026,0.89259631133777,0.25048936881174544,3.270871245793111,18.639312248323424,102.70064121281564,1341.0572107751755,7642.118021812604,125.24468440587272,1635.4356228965555,9319.656124161713,6.655475420440389,86.90669501491644,495.2445092225134,0.6785828961120374,8.860884169690966,50.494432346586684,3.029665940795201,60191.19868431801,10.367105487358087
