time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text
20230605 11:23:25,727.0,-0.033303476394849874,18.22464,-0.09936909871244604,10443.0,19.29216,18.900000000000002,4.598000000000001,-16.872,-2.9946351931330355,55.0,19513.474594907406,prebkg
20230605 11:23:27,729.0,-0.06763847639484988,18.2208,-0.09936909871244604,10456.0,19.296,18.900000000000002,2.0900000000000003,-16.416,-7.9946351931330355,55.0,19513.474618055556,prebkg
20230605 11:23:29,731.0,0.10403652360515014,18.21696,-0.09936909871244604,10536.0,19.29216,18.900000000000002,4.598000000000001,-16.872,-4.9946351931330355,55.0,19513.474641203702,prebkg
20230605 11:23:31,733.0,0.17270652360515015,18.23232,-0.031769098712446375,10480.0,19.29216,18.900000000000002,1.2540000000000002,-17.784000000000002,-9.994635193133036,55.0,19513.474664351852,prebkg
20230605 11:23:33,735.0,0.10403652360515014,18.21696,-0.16696909871244614,10480.0,19.28832,18.900000000000002,3.3440000000000003,-17.328,-11.994635193133036,55.0,19513.4746875,prebkg
20230605 11:23:35,737.0,0.035366523605150135,18.23232,0.03583090128755373,10445.0,19.29216,18.900000000000002,1.2540000000000002,-17.784000000000002,-0.9946351931330355,55.0,19513.474710648148,prebkg
20230605 11:23:37,739.0,-0.06763847639484988,18.22848,-0.031769098712446375,10470.0,19.30368,18.900000000000002,3.762,-15.960000000000003,2.0053648068669645,55.0,19513.474733796298,prebkg
20230605 11:23:39,741.0,0.06970152360515014,18.23232,-0.09936909871244604,10484.0,19.28832,18.900000000000002,0.8360000000000001,-17.784000000000002,8.005364806866964,55.0,19513.474756944444,prebkg
20230605 11:23:41,743.0,-0.033303476394849874,18.23616,-0.031769098712446375,10466.0,19.296,18.900000000000002,3.762,-16.416,6.0053648068669645,55.0,19513.474780092594,prebkg
20230605 11:23:43,745.0,0.13837152360515015,18.23232,0.03583090128755373,10482.0,19.296,18.900000000000002,1.2540000000000002,-16.872,13.005364806866964,55.0,19513.47480324074,prebkg
20230605 11:23:45,747.0,0.10403652360515014,18.22848,0.10343090128755383,10451.0,19.30368,18.900000000000002,3.762,-17.328,8.005364806866964,55.0,19513.47482638889,prebkg
20230605 11:23:47,749.0,-0.033303476394849874,18.23232,-0.09936909871244604,10488.0,19.296,18.900000000000002,2.0900000000000003,-17.328,18.005364806866964,55.0,19513.474849537037,prebkg
