time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230711 11:20:53,7594.0,4003.0,258.9798898678414,5207.145374449339,99.34361233480176,14.984,46.14,23.78,56.1,-0.06,16.3,27.0,6.104140969162984,0.0,27.9,30.48,29.93,29.59,305.75,501.06,nan,nan,nan,-39.44,nan,nan,0.261,26.8,991.7,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156,0.019,0.025,-0.001,0.7997500000000001,19549.472835648146,mp
20230711 11:20:54,7595.0,4003.0,259.04988986784144,5207.145374449339,100.34361233480176,15.189,46.14,23.76,56.1,0.03,16.29,27.0,6.104140969162984,0.0,27.9,30.48,29.92,29.59,305.69,501.62,nan,nan,nan,-39.69,nan,nan,0.261,26.8,991.71,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162,0.019,0.025,-0.001,0.80125,19549.472847222223,mp
20230711 11:20:55,7596.0,4003.0,259.3298898678414,5197.145374449339,94.34361233480176,15.318,46.14,23.78,56.1,-0.04,16.31,27.0,6.164140969162986,0.0,27.9,30.49,29.93,29.6,305.75,502.56,nan,nan,nan,-39.44,nan,nan,0.25,26.8,991.71,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.183,0.019,0.025,-0.001,0.8065,19549.472858796296,mp
20230711 11:20:56,7597.0,4003.0,259.73988986784144,5197.145374449339,94.34361233480176,15.317,46.19,23.78,56.1,-0.03,16.31,27.0,6.344140969162986,0.0,27.9,30.5,29.95,29.61,305.69,503.19,nan,nan,nan,-39.44,nan,nan,0.276,26.8,991.67,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172,0.019,0.025,-0.001,0.8037500000000001,19549.47287037037,mp
20230711 11:20:57,7598.0,4003.0,259.9498898678414,5207.145374449339,91.34361233480176,15.749,46.19,23.78,56.1,0.05,16.3,27.0,6.4041409691629845,0.0,27.9,30.49,29.94,29.6,305.75,503.81,nan,nan,nan,-39.5,nan,nan,0.25,26.8,991.67,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.019,0.025,-0.001,0.8057500000000001,19549.472881944443,mp
20230711 11:20:58,7599.0,4003.0,260.2298898678414,5225.145374449339,97.34361233480176,15.132,46.21,23.78,56.1,0.02,16.3,27.0,6.344140969162986,0.0,27.9,30.48,29.93,29.59,305.69,504.0,nan,nan,nan,-39.44,nan,nan,0.241,26.8,991.7,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196,0.019,0.025,-0.001,0.8097500000000001,19549.47289351852,mp
20230711 11:20:59,7600.0,4003.0,260.7098898678414,5219.145374449339,92.34361233480176,15.139,46.21,23.81,56.1,0.04,16.3,27.0,6.4041409691629845,0.0,27.9,30.49,29.93,29.6,305.69,503.81,nan,nan,nan,-39.44,nan,nan,0.288,26.8,991.68,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.184,0.019,0.025,-0.001,0.8067500000000001,19549.472905092593,mp
20230711 11:21:00,7601.0,4003.0,261.1298898678414,5191.145374449339,90.34361233480176,15.564,46.26,23.78,56.1,-0.08,16.3,27.0,6.4041409691629845,0.0,27.9,30.5,29.94,29.61,305.75,504.56,nan,nan,nan,-39.44,nan,nan,0.285,26.8,991.68,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.177,0.019,0.025,-0.001,0.805,19549.472916666666,mp
20230711 11:21:01,7602.0,4003.0,261.3998898678414,5180.145374449339,99.34361233480176,15.797,46.26,23.78,56.1,0.06,16.3,27.0,6.344140969162986,0.0,27.9,30.5,29.94,29.6,305.56,504.94,nan,nan,nan,-39.44,nan,nan,0.274,26.8,991.7,41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,0.019,0.025,-0.001,0.8057500000000001,19549.472928240742,mp
20230711 11:21:02,7603.0,4003.0,261.67988986784144,5174.145374449339,97.34361233480176,15.643,46.26,23.78,56.1,0.01,16.3,27.0,6.224140969162985,0.0,27.9,30.49,29.93,29.59,305.75,505.56,nan,nan,nan,-39.44,nan,nan,0.265,26.8,991.68,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.019,0.025,-0.001,0.80325,19549.472939814816,mp
20230711 11:21:03,7604.0,4003.0,261.8898898678414,5168.145374449339,99.34361233480176,15.805,46.28,23.78,56.1,-0.01,16.29,27.0,6.224140969162985,0.0,27.9,30.5,29.94,29.6,305.69,505.31,nan,nan,nan,-39.44,nan,nan,0.273,26.8,991.72,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.182,0.019,0.025,-0.001,0.80625,19549.47295138889,mp
20230711 11:21:04,7605.0,4003.0,262.1698898678414,5174.145374449339,115.34361233480176,14.913,46.31,23.81,56.1,0.09,16.31,27.0,6.2841409691629835,0.0,27.9,30.5,29.95,29.6,305.75,506.12,nan,nan,nan,-39.44,nan,nan,0.237,26.8,991.69,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162,0.019,0.025,-0.001,0.80125,19549.472962962962,mp
20230711 11:21:05,7606.0,4003.0,262.0998898678414,5178.145374449339,98.34361233480176,15.19,46.31,23.78,56.1,-0.05,16.29,27.0,6.164140969162986,0.0,27.9,30.5,29.94,29.6,305.75,505.62,nan,nan,nan,-39.44,nan,nan,0.285,26.8,991.7,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.159,0.019,0.025,-0.001,0.8005,19549.47297453704,mp
20230711 11:21:06,7607.0,4003.0,262.0298898678414,5180.145374449339,105.34361233480176,15.347,46.28,23.78,56.1,-0.07,16.29,27.0,6.224140969162985,0.0,27.9,30.49,29.93,29.59,306.0,505.5,nan,nan,nan,-39.38,nan,nan,0.236,26.8,991.68,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169,0.019,0.025,-0.001,0.803,19549.472986111112,mp
20230711 11:21:07,7608.0,4003.0,262.30988986784143,5174.145374449339,99.34361233480176,15.817,46.31,23.78,56.1,-0.03,16.29,27.0,6.224140969162985,0.0,27.9,30.49,29.93,29.6,305.75,505.12,nan,nan,nan,-39.44,nan,nan,0.271,26.8,991.68,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.162,0.019,0.025,-0.001,0.80125,19549.472997685185,mp
20230711 11:21:08,7609.0,4003.0,262.5798898678414,5180.145374449339,100.34361233480176,15.116,46.31,23.81,56.1,-0.05,16.3,27.0,6.2841409691629835,0.0,28.0,30.5,29.94,29.6,305.75,505.12,nan,nan,nan,-39.44,nan,nan,0.294,26.8,991.69,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.127,0.019,0.025,-0.001,0.7925,19549.473009259258,mp
20230711 11:21:09,7610.0,4003.0,262.7198898678414,5191.145374449339,102.34361233480176,15.656,46.33,23.81,56.1,0.11,16.3,27.0,6.2841409691629835,0.0,28.0,30.5,29.95,29.61,305.75,504.94,nan,nan,nan,-39.44,nan,nan,0.263,26.8,991.72,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.108,0.019,0.025,-0.001,0.7877500000000001,19549.473020833335,mp
20230711 11:21:10,7611.0,4003.0,262.7198898678414,5207.145374449339,100.34361233480176,15.219,46.28,23.81,56.1,-0.05,16.3,27.0,6.344140969162986,0.0,28.0,30.49,29.94,29.6,305.75,504.56,nan,nan,nan,-39.44,nan,nan,0.251,26.8,991.71,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.127,0.019,0.025,-0.001,0.7925,19549.473032407408,mp
20230711 11:21:11,7612.0,4003.0,262.99988986784143,5207.145374449339,103.34361233480176,15.684,46.26,23.78,56.1,0.06,16.31,27.0,6.344140969162986,0.0,28.0,30.5,29.94,29.6,305.75,504.44,nan,nan,nan,-39.44,nan,nan,0.249,26.8,991.71,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.019,0.025,-0.001,0.792,19549.47304398148,mp
20230711 11:21:12,7613.0,4003.0,263.2698898678414,5201.145374449339,107.34361233480176,15.199,46.28,23.81,56.1,-0.02,16.3,27.0,6.2841409691629835,0.0,28.0,30.5,29.95,29.61,305.94,504.38,nan,nan,nan,-39.44,nan,nan,0.26,26.8,991.7,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.148,0.019,0.025,-0.001,0.7977500000000001,19549.473055555554,mp
20230711 11:21:13,7614.0,4003.0,263.4798898678414,5213.145374449339,115.34361233480176,15.286,46.26,23.81,56.1,-0.09,16.29,27.0,6.344140969162986,0.0,28.0,30.51,29.95,29.62,305.75,504.69,nan,nan,nan,-39.44,nan,nan,0.23,26.8,991.75,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.155,0.019,0.025,-0.001,0.7995,19549.47306712963,mp
20230711 11:21:14,7615.0,4003.0,263.68988986784143,5218.145374449339,110.34361233480176,14.716,46.26,23.81,56.1,-0.07,16.29,27.0,6.4041409691629845,0.0,28.0,30.5,29.94,29.6,305.75,505.31,nan,nan,nan,-39.38,nan,nan,0.248,26.8,991.71,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.165,0.019,0.025,-0.001,0.802,19549.473078703704,mp
20230711 11:21:15,7616.0,4003.0,263.8998898678414,5207.145374449339,119.34361233480176,15.478,46.21,23.78,56.1,-0.09,16.29,27.0,6.464140969162983,0.0,28.0,30.5,29.94,29.6,305.94,505.5,nan,nan,nan,-39.44,nan,nan,0.249,26.8,991.68,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156,0.019,0.025,-0.001,0.7997500000000001,19549.473090277777,mp
20230711 11:21:16,7617.0,4003.0,264.30988986784143,5197.145374449339,129.34361233480178,15.384,46.24,23.78,56.1,-0.05,16.29,27.0,6.574140969162986,0.0,28.0,30.5,29.94,29.61,305.94,505.62,nan,nan,nan,-39.44,nan,nan,0.243,26.8,991.72,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.147,0.019,0.025,-0.001,0.7975,19549.47310185185,mp
20230711 11:21:17,7618.0,4003.0,264.79988986784144,5213.145374449339,123.34361233480176,15.169,46.24,23.81,56.1,-0.07,16.3,27.0,6.574140969162986,0.0,28.0,30.51,29.95,29.62,305.94,505.56,nan,nan,nan,-39.44,nan,nan,0.248,26.8,991.74,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.149,0.019,0.025,-0.001,0.798,19549.473113425927,mp
20230711 11:21:18,7619.0,4003.0,265.2098898678414,5207.145374449339,123.34361233480176,15.396,46.24,23.78,56.1,0.03,16.31,27.0,6.694140969162984,0.0,28.0,30.51,29.95,29.61,305.94,505.12,nan,nan,nan,-39.69,nan,nan,0.249,26.8,991.7,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156,0.019,0.025,-0.001,0.7997500000000001,19549.473125,mp
20230711 11:21:19,7620.0,4003.0,265.55988986784143,5201.145374449339,167.34361233480178,15.938,46.21,23.78,56.1,0.05,16.3,27.0,6.754140969162986,0.0,28.0,30.49,29.94,29.6,305.94,504.38,nan,nan,nan,-39.44,nan,nan,0.241,26.8,991.7,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141,0.019,0.025,-0.001,0.796,19549.473136574074,mp
20230711 11:21:20,7621.0,4003.0,266.17988986784144,5201.145374449339,136.34361233480178,15.761,46.21,23.78,56.1,0.05,16.3,27.0,6.874140969162983,0.0,28.0,30.51,29.95,29.61,306.06,503.25,nan,nan,nan,-39.44,nan,nan,0.26,26.8,991.73,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156,0.019,0.025,-0.001,0.7997500000000001,19549.473148148147,mp
20230711 11:21:21,7622.0,4003.0,267.0798898678414,5213.145374449339,91.34361233480176,15.397,46.24,23.81,56.1,-0.08,16.3,27.0,6.994140969162984,0.0,28.0,30.51,29.96,29.62,306.19,502.69,nan,nan,nan,-39.69,nan,nan,0.253,26.8,991.71,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146,0.019,0.025,-0.001,0.79725,19549.473159722223,mp
20230711 11:21:22,7623.0,4003.0,267.5698898678414,5218.145374449339,91.34361233480176,15.512,46.26,23.81,56.1,0.02,16.29,27.0,6.994140969162984,0.0,28.0,30.51,29.95,29.62,306.12,501.62,nan,nan,nan,-39.38,nan,nan,0.265,26.8,991.7,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.154,0.019,0.025,-0.001,0.79925,19549.473171296297,mp
20230711 11:21:23,7624.0,4003.0,268.11988986784144,5223.145374449339,80.34361233480176,15.434,46.24,23.78,56.1,0.03,16.29,27.0,6.874140969162983,0.0,28.0,30.5,29.94,29.6,306.19,501.81,nan,nan,nan,-39.69,nan,nan,0.255,26.8,991.73,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156,0.019,0.025,-0.001,0.7997500000000001,19549.47318287037,mp
20230711 11:21:24,7625.0,4003.0,268.67988986784144,5240.145374449339,67.34361233480176,15.152,46.26,23.81,56.1,0.0,16.29,27.0,6.694140969162984,0.0,28.0,30.51,29.95,29.62,306.12,502.06,nan,nan,nan,-39.44,nan,nan,0.28,26.8,991.71,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.191,0.019,0.025,-0.001,0.8085,19549.473194444443,mp
20230711 11:21:25,7626.0,4003.0,268.8798898678414,5240.145374449339,73.34361233480176,15.21,46.26,23.81,56.1,-0.02,16.3,27.0,6.4041409691629845,0.0,28.0,30.51,29.96,29.62,305.94,501.88,nan,nan,nan,-39.44,nan,nan,0.253,26.8,991.69,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.228,0.019,0.025,-0.001,0.8177500000000001,19549.47320601852,mp
20230711 11:21:26,7627.0,4003.0,268.5398898678414,5223.145374449339,80.34361233480176,15.459,46.26,23.81,56.1,0.03,16.29,27.0,6.164140969162986,0.0,28.0,30.52,29.95,29.62,305.94,501.81,nan,nan,nan,-39.44,nan,nan,0.276,26.8,991.7,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.236,0.019,0.025,-0.001,0.8197500000000001,19549.473217592593,mp
20230711 11:21:27,7628.0,4003.0,267.6398898678414,5240.145374449339,74.34361233480176,15.4,46.26,23.78,56.1,-0.11,16.29,27.0,5.924140969162984,0.0,28.0,30.51,29.95,29.62,305.94,502.19,nan,nan,nan,-39.44,nan,nan,0.265,26.8,991.68,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.247,0.019,0.025,-0.001,0.8225,19549.473229166666,mp
20230711 11:21:28,7629.0,4003.0,266.6698898678414,5223.145374449339,71.34361233480176,16.063,46.28,23.81,56.1,-0.07,16.29,27.0,5.684140969162986,0.0,28.0,30.51,29.95,29.61,306.12,502.62,nan,nan,nan,-39.38,nan,nan,0.288,26.8,991.69,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261,0.019,0.025,-0.001,0.8260000000000001,19549.47324074074,mp
20230711 11:21:29,7630.0,4003.0,265.6298898678414,5200.145374449339,85.34361233480176,15.33,46.28,23.81,56.1,0.08,16.29,27.0,5.624140969162983,0.0,28.0,30.51,29.96,29.62,306.12,502.62,nan,nan,nan,-39.44,nan,nan,0.235,26.8,991.7,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267,0.019,0.025,-0.001,0.8275,19549.473252314816,mp
20230711 11:21:30,7631.0,4003.0,264.4498898678414,5205.145374449339,93.34361233480176,15.196,46.31,23.81,56.1,-0.02,16.29,27.0,5.514140969162984,0.0,28.0,30.53,29.97,29.63,306.12,501.81,nan,nan,nan,-39.38,nan,nan,0.262,26.8,991.68,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.019,0.025,-0.001,0.82825,19549.47326388889,mp
20230711 11:21:31,7632.0,4003.0,262.8598898678414,5205.145374449339,94.34361233480176,15.304,46.28,23.78,56.1,-0.03,16.31,27.0,5.454140969162985,0.0,28.0,30.51,29.95,29.62,305.94,501.69,nan,nan,nan,-39.69,nan,nan,0.264,26.8,991.67,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.266,0.019,0.025,-0.001,0.82725,19549.473275462962,mp
20230711 11:21:32,7633.0,4003.0,261.5398898678414,5223.145374449339,92.34361233480176,14.801,46.26,23.78,56.1,-0.03,16.29,27.0,5.454140969162985,0.0,28.0,30.51,29.95,29.61,306.12,502.0,nan,nan,nan,-39.69,nan,nan,0.264,26.8,991.7,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261,0.019,0.025,-0.001,0.8260000000000001,19549.473287037035,mp
20230711 11:21:33,7634.0,4003.0,260.49988986784143,5217.145374449339,91.34361233480176,15.044,46.31,23.81,56.1,0.09,16.28,27.0,5.454140969162985,0.0,28.0,30.52,29.96,29.63,306.12,501.62,nan,nan,nan,-39.44,nan,nan,0.263,26.8,991.72,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267,0.019,0.025,-0.001,0.8275,19549.473298611112,mp
20230711 11:21:34,7635.0,4003.0,259.3298898678414,5234.145374449339,95.34361233480176,15.475,46.31,23.81,56.1,0.01,16.3,27.0,5.454140969162985,0.0,28.0,30.52,29.96,29.63,305.94,501.62,nan,nan,nan,-39.38,nan,nan,0.279,26.8,991.69,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.265,0.019,0.025,-0.001,0.8270000000000001,19549.473310185185,mp
20230711 11:21:35,7636.0,4003.0,258.0798898678414,5234.145374449339,93.34361233480176,15.529,46.31,23.81,56.1,-0.08,16.29,27.0,5.454140969162985,0.0,28.0,30.51,29.96,29.62,305.94,501.62,nan,nan,nan,-39.38,nan,nan,0.242,26.8,991.71,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268,0.019,0.025,-0.001,0.82775,19549.47332175926,mp
20230711 11:21:36,7637.0,4003.0,256.8998898678414,5234.145374449339,93.34361233480176,15.655,46.28,23.81,56.1,0.17,16.28,27.0,5.454140969162985,0.0,28.0,30.51,29.95,29.62,306.19,501.62,nan,nan,nan,-39.44,nan,nan,0.268,26.8,991.71,40.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.264,0.019,0.025,-0.001,0.82675,19549.47333333333,mp
