time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230711 09:56:19,2520.0,4003.0,430.3998898678414,6046.145374449339,639.3436123348017,15.915,49.05,20.28,90.0,0.12,16.52,20.0,18.704140969162985,0.0,21.3,23.56,23.29,23.09,303.75,399.88,nan,nan,nan,-46.75,nan,nan,0.249,21.3,992.13,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078,0.019,0.025,-0.001,0.78025,19549.414108796296,hp,0.44556803408888235+/-0,9.834645718222207+/-0,0.0067431949287070836+/-0,0.9335448341202602,29.0,1071.8321104590211+/-0,212.29867662355173,7.320644021501784,0.1980708308250189,16.089209189883743,0.08825403070105527,1.9479564482779872,0.001335630221944066,2.929543675512596,203.34895254319977,0.1763665974346359
20230711 09:56:20,2521.0,4003.0,431.0898898678414,5938.145374449339,888.3436123348017,15.61,48.83,20.28,90.0,-0.01,16.52,20.0,17.634140969162985,0.0,21.3,23.56,23.29,23.08,303.56,400.38,nan,nan,nan,-46.75,nan,nan,0.237,21.3,992.08,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.019,0.025,-0.001,0.76325,19549.41412037037,hp,0.44658728340238896+/-0,9.665572882874523+/-0,0.009369412669612269+/-0,0.9323168524982949,29.0,1072.5644635999026+/-0,210.32637512894607,7.252633625136071,0.19609672170474207,16.285305911588484,0.08757430223023505,1.8953871557299469,0.0018373111088098417,3.017117977742831,205.2443396989297,0.17820390854344573
20230711 09:56:21,2522.0,4003.0,430.74988986784143,5832.145374449339,1019.3436123348017,15.981,48.63,20.28,90.0,-0.13,16.51,20.0,17.154140969162984,0.0,21.3,23.56,23.29,23.08,303.44,401.88,nan,nan,nan,-46.56,nan,nan,0.223,21.3,992.14,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.019,0.025,-0.001,0.7532500000000001,19549.414131944446,hp,0.4465124147600814+/-0,9.49893605182262+/-0,0.010751077424867608+/-0,0.9312219234573446,29.0,1073.2311081791802+/-0,212.8772178243366,7.340593718080573,0.19835170281776432,16.483657614406248,0.08856649779693399,1.8841301408360678,0.0021324945143481144,3.105684475539765,207.12846983976578,0.18033640305779383
20230711 09:56:22,2523.0,4003.0,430.18988986784143,5730.145374449339,1257.3436123348017,15.617,48.49,20.3,89.9,0.0,16.52,20.0,17.214140969162983,0.0,21.3,23.57,23.3,23.1,303.25,402.62,nan,nan,nan,-46.56,nan,nan,0.247,21.3,992.1,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.928,0.019,0.025,-0.001,0.74275,19549.41414351852,hp,0.4461260230089578+/-0,9.336868821367455+/-0,0.013261277514568147+/-0,0.9301677796077672,29.0,1073.6982526734753+/-0,210.4846899369466,7.258092756446435,0.1960370983307892,16.679694712737035,0.08745725104053098,1.8303726712360915,0.0025997023641152793,3.193141726580296,208.95884251100188,0.1829361054219091
20230711 09:56:23,2524.0,4003.0,429.2898898678414,5626.145374449339,1338.3436123348017,15.816,48.37,20.3,89.9,-0.13,16.52,20.0,17.754140969162982,0.0,21.3,23.57,23.3,23.1,303.19,401.69,nan,nan,nan,-46.56,nan,nan,0.224,21.3,992.07,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.917,0.019,0.025,-0.001,0.74,19549.414155092592,hp,0.44535884104037465+/-0,9.17082966267409+/-0,0.014115589309802364+/-0,0.9291066833134994,29.0,1074.0989860347618+/-0,211.86102304661588,7.305552518848824,0.19724534312125241,16.876940055858288,0.087844957413092,1.8089034435207103,0.00278423425677065,3.280986683993388,210.76774595452258,0.18572033967867976
20230711 09:56:24,2525.0,4003.0,428.3198898678414,5518.145374449339,1321.3436123348017,15.343,48.22,20.28,89.9,0.09,16.51,20.0,18.464140969162983,0.0,21.3,23.57,23.3,23.09,303.19,401.12,nan,nan,nan,-46.75,nan,nan,0.2,21.3,992.14,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846,0.019,0.025,-0.001,0.7222500000000001,19549.414166666666,hp,0.4445599348240006+/-0,8.998983911254056+/-0,0.013936289303395182+/-0,0.927970673193359,29.0,1074.6003235830867+/-0,208.7176660367799,7.197160897819996,0.19422818089319335,17.071168236751483,0.08634606743886224,1.7478562749699895,0.002706820119799715,3.3673327514322504,212.51560222949257,0.1884271597984795
20230711 09:56:25,2526.0,4003.0,427.8398898678414,5412.145374449339,1694.3436123348017,15.713,48.1,20.28,89.9,0.0,16.52,20.0,19.354140969162984,0.0,21.3,23.57,23.29,23.09,303.25,400.81,nan,nan,nan,-46.75,nan,nan,0.349,21.3,992.11,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.687,0.019,0.025,-0.001,0.6825,19549.414178240742,hp,0.4442276104926456+/-0,8.829416172722986+/-0,0.017870342385152747+/-0,0.9267395600324575,29.0,1075.0017307078492+/-0,211.25875721975083,7.284784731715546,0.19651945776928628,17.26768769452077,0.08729936914016043,1.7351520786828882,0.003511869995681712,3.454632120572411,214.25075430817546,0.1919390297941612
20230711 09:56:26,2527.0,4003.0,428.3198898678414,5326.145374449339,1818.3436123348017,15.88,48.25,20.28,89.9,0.02,16.5,20.0,20.244140969162984,0.0,21.3,23.58,23.3,23.1,304.12,397.62,nan,nan,nan,-46.75,nan,nan,0.382,21.3,992.11,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508,0.019,0.025,-0.001,0.63775,19549.414189814815,hp,0.44451843887488823+/-0,8.685059821166192+/-0,0.019178177726005132+/-0,0.9255673863349552,29.0,1074.5000186368904+/-0,212.32886897154347,7.321685136949775,0.19760713381922845,17.46529482834,0.08784001463586456,1.716229778309192,0.0037897447323116426,3.5424721352082753,215.96698408648464,0.19572877452647283
20230711 09:56:27,2528.0,4003.0,429.2898898678414,5229.145374449339,2279.343612334802,15.22,48.49,20.3,89.9,0.0,16.52,20.0,20.784140969162983,0.0,21.3,23.57,23.31,23.1,304.69,394.31,nan,nan,nan,-46.56,nan,nan,0.331,21.3,992.1,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613,0.019,0.025,-0.001,0.664,19549.41420138889,hp,0.4451926830347632+/-0,8.52052456239573+/-0,0.024040372017399874+/-0,0.9241327558212076,29.0,1073.6982526734753+/-0,207.79210040148956,7.165244841430675,0.1935293271494982,17.658824155489498,0.08615784039959755,1.6489713855212182,0.004652517020951022,3.628629975607873,217.61595547200585,0.20038129154742385
20230711 09:56:28,2529.0,4003.0,430.4698898678414,5145.145374449339,2605.343612334802,15.5,48.75,20.28,89.9,0.04,16.53,20.0,21.314140969162985,0.0,21.3,23.58,23.3,23.1,305.12,393.56,nan,nan,nan,-46.56,nan,nan,0.35,21.3,992.09,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613,0.019,0.025,-0.001,0.664,19549.41421296296,hp,0.44605582302283353+/-0,8.376880959289588+/-0,0.027478713316737586+/-0,0.92279419051333,29.0,1072.8310220251526+/-0,209.61004648127917,7.227932637285488,0.19538029957933567,17.85420445506883,0.08715052033130835,1.6366775113664325,0.00536879923987887,3.7157804959391814,219.25263298337228,0.20575009078730272
20230711 09:56:29,2530.0,4003.0,431.7798898678414,5067.145374449339,3663.343612334802,15.584,49.05,20.28,89.9,-0.08,16.54,20.0,22.084140969162984,0.0,21.3,23.57,23.29,23.09,305.5,396.38,nan,nan,nan,-46.56,nan,nan,0.318,21.3,992.1,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524,0.019,0.025,-0.001,0.64175,19549.41422453704,hp,0.4469966680209948+/-0,8.242206641446545+/-0,0.03863750195078452+/-0,0.921479222009129,29.0,1071.8321104590211+/-0,210.07938398282343,7.244116689062877,0.1960002708753101,18.05020472594414,0.08761146801247605,1.6154747343338027,0.007572960848299088,3.8033919639516576,220.8681077177061,0.2133230516356018
20230711 09:56:30,2531.0,4003.0,433.92988986784144,5003.145374449339,3564.343612334802,15.176,49.36,20.3,89.9,-0.02,16.54,20.0,23.334140969162984,0.0,21.3,23.58,23.31,23.1,306.06,398.19,nan,nan,nan,-46.75,nan,nan,0.272,21.3,992.1,50.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.419,0.019,0.025,-0.001,0.6155,19549.41423611111,hp,0.44879064095074744+/-0,8.130281961887828+/-0,0.03759334308994271+/-0,0.920190567764315,29.0,1070.8018541747438+/-0,207.21147388320054,7.145223237351742,0.19351056694134727,18.24371529288549,0.08684573136834976,1.5732954718379228,0.007274709134555394,3.8902376953200073,222.44140318954402,0.2205977607701572
20230711 09:56:31,2532.0,4003.0,436.8398898678414,4940.145374449339,3063.343612334802,15.391,49.7,20.3,89.9,-0.09,16.53,20.0,25.414140969162986,0.0,21.3,23.59,23.31,23.1,306.38,398.94,nan,nan,nan,-46.69,nan,nan,0.334,21.3,992.13,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445,0.019,0.025,-0.001,0.622,19549.414247685185,hp,0.45132449919083834+/-0,8.019450459774541+/-0,0.03230926643053106+/-0,0.9187574694007804,29.0,1069.6741706361984+/-0,208.56419679309775,7.191868854934405,0.19497918386591714,18.438694476751408,0.08799888251092344,1.563625905699994,0.00629963439993142,3.9782365778309305,224.00502909524403,0.2268973951700886
20230711 09:56:32,2533.0,4003.0,440.8598898678414,4871.145374449339,4282.343612334802,15.74,49.99,20.3,89.9,0.05,16.52,20.0,28.084140969162984,0.0,21.3,23.58,23.31,23.1,307.0,395.44,nan,nan,nan,-46.69,nan,nan,0.26,21.3,992.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.541,0.019,0.025,-0.001,0.646,19549.414259259258,hp,0.45506902743899047+/-0,7.9003447045106565+/-0,0.045166131595846+/-0,0.917006880089282,29.0,1068.714198149089+/-0,210.82093602532018,7.269687449148972,0.19726596351994005,18.635960440271347,0.08976963016583449,1.5584691102749508,0.008909740467722969,4.068006207996765,225.56349820551898,0.23580713563781158
20230711 09:56:33,2534.0,4003.0,446.4698898678414,4814.145374449339,5523.343612334802,15.133,50.21,20.3,89.9,-0.02,16.52,20.0,30.224140969162985,0.0,21.3,23.57,23.3,23.09,307.0,397.81,nan,nan,nan,-46.56,nan,nan,0.239,21.3,992.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683,0.019,0.025,-0.001,0.6815,19549.414270833335,hp,0.4605462917035871+/-0,7.802586194203809+/-0,0.058255032063570245+/-0,0.9151297201115899,29.0,1067.9870917549995+/-0,206.6455709677171,7.125709343714383,0.19349070092985957,18.829451141201208,0.08911142479237463,1.5097278717821405,0.01127180698667165,4.15711763278914,227.07322607730111,0.24707894262448324
20230711 09:56:34,2535.0,4003.0,453.5298898678414,4785.145374449339,4163.343612334802,15.836,50.3,20.3,89.9,0.05,16.54,20.0,30.464140969162983,0.0,21.3,23.59,23.31,23.1,306.81,400.81,nan,nan,nan,-46.5,nan,nan,0.197,21.3,992.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.747,0.019,0.025,-0.001,0.6975,19549.414282407408,hp,0.46769870751104425+/-0,7.753426090125608+/-0,0.04391103155099574+/-0,0.9134266074942603,29.0,1067.6899242228988+/-0,211.36150970261232,7.288327920779735,0.1979615100858505,19.027412651287058,0.09258634240408684,1.5348799371402968,0.008692694115262542,4.249703975193227,228.6081060144414,0.2557716367397458
20230711 09:56:35,2536.0,4003.0,460.5298898678414,4775.145374449339,3059.343612334802,15.385,50.23,20.33,89.9,-0.02,16.54,20.0,29.514140969162984,0.0,21.3,23.59,23.31,23.11,306.62,405.62,nan,nan,nan,-46.56,nan,nan,0.226,21.3,992.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.758,0.019,0.025,-0.001,0.70025,19549.41429398148,hp,0.47502019823634517+/-0,7.738897802267062+/-0,0.03226707819372937+/-0,0.9120400203185822,29.0,1067.921040230987+/-0,208.35259096007294,7.184572102071481,0.19510111994329385,19.222513771230354,0.0926769726715964,1.5098676283489993,0.006295343092894435,4.342380947864823,230.1179736427904,0.2620669798326402
20230711 09:56:36,2537.0,4003.0,466.61988986784144,4747.145374449339,2495.343612334802,15.713,50.11,20.3,89.9,0.03,16.54,20.0,28.444140969162984,0.0,21.3,23.59,23.31,23.11,306.81,410.62,nan,nan,nan,-46.75,nan,nan,0.227,21.3,992.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.682,0.019,0.025,-0.001,0.68125,19549.414305555554,hp,0.4814804845880483+/-0,7.69637523400949+/-0,0.02631853680469112+/-0,0.9105023210267308,29.0,1068.3174719727049+/-0,210.60093961226872,7.262101365940301,0.19713329149562903,19.419647062725982,0.09491583271775245,1.5172117824657327,0.005188259787657615,4.437296780582576,231.6351854252561,0.26725523962029785
20230711 09:56:37,2538.0,4003.0,471.5398898678414,4752.145374449339,1952.3436123348017,15.432,49.92,20.3,89.9,0.1,16.52,20.0,27.254140969162986,0.0,21.3,23.58,23.31,23.1,307.0,414.69,nan,nan,nan,-46.75,nan,nan,0.191,21.3,992.1,50.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.557,0.019,0.025,-0.001,0.65,19549.41431712963,hp,0.48684332150959747+/-0,7.709012619317517+/-0,0.020591483658861737+/-0,0.9097304171273651,29.0,1068.9457578540148+/-0,208.77068924399194,7.1989892842755845,0.19530522265518324,19.614952285381165,0.0950830433056209,1.505610426067425,0.004021624300794559,4.532379823888197,233.14079585132353,0.2712768639210924
20230711 09:56:38,2539.0,4003.0,475.7598898678414,4780.145374449339,1783.3436123348017,15.702,49.75,20.3,89.9,-0.06,16.52,20.0,25.594140969162986,0.0,21.3,23.59,23.31,23.11,307.38,417.06,nan,nan,nan,-46.69,nan,nan,0.185,21.3,992.09,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.019,0.025,-0.001,0.62075,19549.414328703704,hp,0.49145888459633524+/-0,7.7585172501521384+/-0,0.018809030653990345+/-0,0.9094808856054125,29.0,1069.5085351189118+/-0,210.64453565280695,7.263604677682999,0.19695451577615203,19.811906801157317,0.09679504663955898,1.528075008144637,0.003704523524675469,4.6291748705277564,234.66887085946817,0.2749813874457679
20230711 09:56:39,2540.0,4003.0,478.6698898678414,4801.145374449339,1509.3436123348017,15.937,49.58,20.33,89.9,0.09,16.51,20.0,23.754140969162986,0.0,21.3,23.6,23.31,23.11,307.81,418.19,nan,nan,nan,-46.56,nan,nan,0.241,21.3,992.12,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348,0.019,0.025,-0.001,0.59775,19549.414340277777,hp,0.4947253703928772+/-0,7.796706550173632+/-0,0.0159191364330746+/-0,0.9093396518808416,29.0,1070.0719052765364+/-0,212.270846043267,7.319684346319551,0.19837063752123302,20.01027743867855,0.09813898712276319,1.5466376489239169,0.003157889243016496,4.72731385765052,236.21550850839208,0.2781392766887844
20230711 09:56:40,2541.0,4003.0,479.7098898678414,4842.145374449339,1618.3436123348017,15.916,49.43,20.33,89.9,-0.01,16.52,20.0,22.024140969162985,0.0,21.3,23.6,23.32,23.12,308.12,420.81,nan,nan,nan,-46.56,nan,nan,0.207,21.3,992.12,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.301,0.019,0.025,-0.001,0.5860000000000001,19549.41435185185,hp,0.4960308015109978+/-0,7.866943967105704+/-0,0.017068765885920646+/-0,0.9098604028027075,29.0,1070.569489707659+/-0,212.1802613380596,7.316560735795159,0.19819382429439475,20.208471262972946,0.0983102415192785,1.5591797103503966,0.0033829239869163155,4.825624099169799,237.77468821874248,0.2815222006757007
20230711 09:56:41,2542.0,4003.0,479.0198898678414,4892.145374449339,2503.343612334802,15.542,49.26,20.33,89.9,-0.06,16.54,20.0,20.724140969162985,0.0,21.3,23.59,23.31,23.11,308.31,421.5,nan,nan,nan,-46.5,nan,nan,0.229,21.3,992.13,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.308,0.019,0.025,-0.001,0.58775,19549.414363425927,hp,0.4955784964019553+/-0,7.952368948478598+/-0,0.0264029132782945+/-0,0.9108163934090495,29.0,1071.133978443276+/-0,209.7277675648916,7.231991984996262,0.19579975221185475,20.4042710151848,0.09703414679702639,1.5570718696093573,0.005169683877561153,4.922658245966826,239.33176008835184,0.2866918845532619
20230711 09:56:42,2543.0,4003.0,477.1498898678414,4933.145374449339,2861.343612334802,14.884,49.09,20.33,89.9,0.02,16.53,20.0,20.364140969162985,0.0,21.3,23.59,23.31,23.11,308.69,420.94,nan,nan,nan,-46.56,nan,nan,0.198,21.3,992.12,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354,0.019,0.025,-0.001,0.5992500000000001,19549.414375,hp,0.4939042801599497+/-0,8.023246501521866+/-0,0.03017876047204573+/-0,0.9118070518230652,29.0,1071.699062778974+/-0,205.29427562305895,7.079112952519274,0.1915596297067945,20.595830644891596,0.09461212101804085,1.536930128877863,0.005781032181035127,5.017270366984866,240.8686902172297,0.29247291673429704
20230711 09:56:43,2544.0,4003.0,474.7298898678414,4974.145374449339,2861.343612334802,15.566,48.92,20.33,89.9,0.05,16.53,20.0,21.074140969162983,0.0,21.3,23.61,23.32,23.12,308.75,423.38,nan,nan,nan,-46.56,nan,nan,0.264,21.3,992.11,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.418,0.019,0.025,-0.001,0.6152500000000001,19549.414386574073,hp,0.49165868358211307+/-0,8.094198877951465+/-0,0.03017876047204573+/-0,0.9128756180240195,29.0,1072.26474365789+/-0,210.00039419415413,7.241392903246694,0.19584752313851655,20.791678168030113,0.09629013540910047,1.5852288020373542,0.005910435489840725,5.113560502393967,242.45391901926706,0.29838335222413775
20230711 09:56:44,2545.0,4003.0,472.29988986784144,5009.145374449339,3097.343612334802,15.145,48.85,20.33,89.9,0.08,16.52,20.0,22.564140969162985,0.0,21.3,23.61,23.33,23.12,309.25,429.31,nan,nan,nan,-46.5,nan,nan,0.226,21.3,992.12,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.404,0.019,0.025,-0.001,0.61175,19549.414398148147,hp,0.489248365385656+/-0,8.15292476416412+/-0,0.03266786644334543+/-0,0.9138366129563686,29.0,1072.4978446891198+/-0,207.16359386049888,7.143572202086168,0.1931599162519049,20.984838084282018,0.09450317328427468,1.5748182646540227,0.006310122346325017,5.2080636756782415,244.0287372839211,0.30469347457046275
20230711 09:56:45,2546.0,4003.0,470.49988986784143,5031.145374449339,3679.343612334802,15.255,48.73,20.33,89.9,0.03,16.53,20.0,24.344140969162986,0.0,21.3,23.6,23.32,23.12,309.88,432.81,nan,nan,nan,-46.75,nan,nan,0.224,21.3,992.12,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.019,0.025,-0.001,0.6132500000000001,19549.414409722223,hp,0.48756547382745513+/-0,8.191784977878893+/-0,0.038806254897991284+/-0,0.9144801477987993,29.0,1072.8976823347105+/-0,207.95331275928518,7.170803888251213,0.19382399289628652,21.178662077178306,0.09450188693560724,1.5877644733603051,0.0075215832736797465,5.302565562613848,245.61650175728138,0.3122150578441425
20230711 09:56:46,2547.0,4003.0,469.6698898678414,5060.145374449339,3598.343612334802,15.565,48.63,20.33,89.9,-0.09,16.52,20.0,25.774140969162985,0.0,21.3,23.6,23.32,23.11,310.38,433.75,nan,nan,nan,-46.5,nan,nan,0.228,21.3,992.14,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445,0.019,0.025,-0.001,0.622,19549.414421296296,hp,0.48685662282893116+/-0,8.24156365089898+/-0,0.03795194310275706+/-0,0.9150658986931209,29.0,1073.2311081791802+/-0,210.08825430080196,7.244422562096619,0.19575304209848426,21.37441511927679,0.09530366498455764,1.6133111563117657,0.007429208315913283,5.397869227598406,247.22981291359315,0.31964426616005576
20230711 09:56:47,2548.0,4003.0,470.0198898678414,5082.145374449339,2505.343612334802,15.047,48.56,20.33,89.9,0.09,16.52,20.0,26.844140969162986,0.0,21.3,23.6,23.32,23.12,310.75,434.12,nan,nan,nan,-46.5,nan,nan,0.246,21.3,992.15,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392,0.019,0.025,-0.001,0.60875,19549.41443287037,hp,0.48732544320025684+/-0,8.27919656275865+/-0,0.026424007396695346+/-0,0.9153447587577086,29.0,1073.4646296039807+/-0,206.58529929357647,7.123631010123327,0.19244723449322154,21.566862353770013,0.09378443384207294,1.5933084823286876,0.00508522714772245,5.491653661440479,248.82312139592185,0.3247294933077782
