sep=,

firmware launcher:,6.84
firmware GUI,6.30

Household ID:,1
Sensor ID:,4001
Sensor Type:,FUELv2 
Start time:,2023-02-03 03:07:57
Stop time:,2023-02-03 15:05:33
Total number of logs:,10764
Study arm:,0

Fuel type:,firewood
Fuel calibration value:,52.20
Fuel resolution (gram):,1.00

Timestamp,Battery level (%),Temperature (C),firewood kg (FUEL 4001)
2023-02-03 09:33:37,23,26.69,0.056577
2023-02-03 09:33:41,23,26.70,0.056494
2023-02-03 09:33:45,23,26.70,0.056422
2023-02-03 09:33:49,23,26.70,0.056422
2023-02-03 09:33:53,23,26.70,0.056412
2023-02-03 09:33:57,23,26.70,0.056521
2023-02-03 09:34:01,23,26.70,0.056521
2023-02-03 09:34:05,23,26.70,0.056582
2023-02-03 09:34:09,23,26.70,0.056431
2023-02-03 09:34:13,23,26.70,0.056425
2023-02-03 09:34:17,23,26.70,0.056425
2023-02-03 09:34:21,23,26.70,0.056542
2023-02-03 09:34:25,23,26.70,0.056391
2023-02-03 09:34:29,23,26.70,0.056606
2023-02-03 09:34:33,23,26.70,0.056606
2023-02-03 09:34:37,23,26.70,0.056406
2023-02-03 09:34:41,23,26.70,0.056562
2023-02-03 09:34:45,23,26.70,0.056562
2023-02-03 09:34:49,23,26.70,0.056910
2023-02-03 09:34:53,23,26.70,0.056841
2023-02-03 09:34:57,23,26.70,0.057016
2023-02-03 09:35:01,23,26.70,0.056942
2023-02-03 09:35:05,23,26.70,0.056874
2023-02-03 09:35:09,23,26.70,0.056829
2023-02-03 09:35:13,23,26.70,0.056717
2023-02-03 09:35:17,23,26.70,0.056626
2023-02-03 09:35:21,23,26.70,0.056553
2023-02-03 09:35:25,23,26.70,0.056709
2023-02-03 09:35:29,23,26.70,0.056553
2023-02-03 09:35:33,23,26.70,0.056668
2023-02-03 09:35:37,23,26.70,0.056792
2023-02-03 09:35:41,23,26.70,0.056668
2023-02-03 09:35:45,23,26.70,0.056548
2023-02-03 09:35:49,23,26.70,0.056396
2023-02-03 09:35:53,23,26.70,0.056396
2023-02-03 09:35:57,23,26.70,0.056396
2023-02-03 09:36:01,23,26.70,0.056427
2023-02-03 09:36:05,23,26.70,0.056427
2023-02-03 09:36:09,23,26.70,0.056518
2023-02-03 09:36:13,23,26.70,0.056434
2023-02-03 09:36:17,23,26.70,0.056304
2023-02-03 09:36:21,23,26.70,0.056316
2023-02-03 09:36:25,23,26.70,0.056395
2023-02-03 09:36:29,23,26.70,0.056497
2023-02-03 09:36:33,23,26.70,0.056455
2023-02-03 09:36:37,23,26.70,0.056602
2023-02-03 09:36:41,23,26.70,0.056859
2023-02-03 09:36:45,23,26.70,0.056988
2023-02-03 09:36:49,23,26.70,0.056945
2023-02-03 09:36:53,23,26.70,0.057055
2023-02-03 09:36:57,23,26.70,0.056848
2023-02-03 09:37:01,23,26.70,0.056708
2023-02-03 09:37:05,23,26.70,0.056708
2023-02-03 09:37:09,23,26.70,0.056703
2023-02-03 09:37:13,23,26.70,0.056558
2023-02-03 09:37:17,23,26.70,0.056759
2023-02-03 09:37:21,23,26.70,0.056613
2023-02-03 09:37:25,23,26.70,0.056613
2023-02-03 09:37:29,23,26.70,0.056592
2023-02-03 09:37:33,23,26.70,0.056470
2023-02-03 09:37:37,23,26.70,0.056275
2023-02-03 09:37:41,23,26.70,0.056428
2023-02-03 09:37:45,22,26.70,0.056428
2023-02-03 09:37:49,23,26.70,0.056428
2023-02-03 09:37:53,23,26.70,0.056516
2023-02-03 09:37:57,23,26.70,0.056818
2023-02-03 09:38:01,23,26.70,0.056361
2023-02-03 09:38:05,22,26.70,0.055975
2023-02-03 09:38:09,23,26.70,0.055941
2023-02-03 09:38:13,23,26.70,0.056376
2023-02-03 09:38:17,23,26.70,0.056163
2023-02-03 09:38:21,23,26.70,0.056545
2023-02-03 09:38:25,23,26.70,0.056755
2023-02-03 09:38:29,23,26.70,0.056709
2023-02-03 09:38:33,23,26.70,0.056602
2023-02-03 09:38:37,23,26.70,0.056602
2023-02-03 09:38:41,23,26.70,0.056500
2023-02-03 09:38:45,23,26.70,0.056278
2023-02-03 09:38:49,23,26.70,0.056278
2023-02-03 09:38:53,23,26.70,0.056216
2023-02-03 09:38:57,23,26.70,0.056136
2023-02-03 09:39:01,23,26.70,0.056245
2023-02-03 09:39:05,23,26.70,0.056276
2023-02-03 09:39:09,23,26.70,0.056395
2023-02-03 09:39:13,23,26.70,0.056381
2023-02-03 09:39:17,23,26.70,0.056381
2023-02-03 09:39:21,23,26.70,0.056371
2023-02-03 09:39:25,23,26.70,0.056489
2023-02-03 09:39:29,23,26.70,0.056479
2023-02-03 09:39:33,23,26.70,0.056601
2023-02-03 09:39:37,23,26.70,0.056658
2023-02-03 09:39:41,23,26.70,0.056658
2023-02-03 09:39:45,23,26.70,0.056176
2023-02-03 09:39:49,23,26.70,0.056527
2023-02-03 09:39:53,23,26.70,0.056798
2023-02-03 09:39:57,23,26.70,0.056398
2023-02-03 09:40:01,23,26.70,0.056324
2023-02-03 09:40:05,23,26.70,0.056513
2023-02-03 09:40:09,23,26.70,0.056323
2023-02-03 09:40:13,23,26.70,0.056323
2023-02-03 09:40:17,23,26.70,0.056476
2023-02-03 09:40:21,23,26.70,0.056706
2023-02-03 09:40:25,23,26.70,0.056770
2023-02-03 09:40:29,23,26.70,0.056904
2023-02-03 09:40:33,23,26.70,0.057105
2023-02-03 09:40:37,23,26.70,0.057284
2023-02-03 09:40:41,23,26.70,0.057284
2023-02-03 09:40:45,23,26.70,0.057016
2023-02-03 09:40:49,23,26.70,0.056736
2023-02-03 09:40:53,23,26.70,0.056586
2023-02-03 09:40:57,23,26.70,0.056586
2023-02-03 09:41:01,23,26.70,0.056755
2023-02-03 09:41:05,23,26.70,0.056460
2023-02-03 09:41:09,23,26.70,0.056170
2023-02-03 09:41:13,23,26.70,0.056170
2023-02-03 09:41:17,23,26.70,0.056111
2023-02-03 09:41:21,23,26.70,0.056000
2023-02-03 09:41:25,23,26.70,0.056000
2023-02-03 09:41:29,23,26.70,0.056270
2023-02-03 09:41:33,23,26.70,0.056270
2023-02-03 09:41:37,23,26.70,0.056273
2023-02-03 09:41:41,23,26.70,0.056358
2023-02-03 09:41:45,23,26.70,0.056487
2023-02-03 09:41:49,23,26.70,0.056682
2023-02-03 09:41:53,23,26.70,0.056487
2023-02-03 09:41:57,23,26.70,0.056521
2023-02-03 09:42:01,23,26.70,0.056495
2023-02-03 09:42:05,23,26.70,0.056495
2023-02-03 09:42:09,23,26.70,0.056245
2023-02-03 09:42:13,23,26.70,0.056245
2023-02-03 09:42:17,23,26.70,0.056245
2023-02-03 09:42:21,23,26.70,0.056197
2023-02-03 09:42:25,23,26.70,0.056197
2023-02-03 09:42:29,23,26.70,0.056351
2023-02-03 09:42:33,23,26.70,0.056425
2023-02-03 09:42:37,23,26.70,0.056751
2023-02-03 09:42:41,23,26.70,0.056751
2023-02-03 09:42:45,23,26.70,0.056570
2023-02-03 09:42:49,23,26.70,0.056228
2023-02-03 09:42:53,23,26.70,0.056228
2023-02-03 09:42:57,23,26.70,0.056228
2023-02-03 09:43:01,23,26.70,0.056484
2023-02-03 09:43:05,23,26.70,0.056543
2023-02-03 09:43:09,23,26.70,0.056693
2023-02-03 09:43:13,23,26.70,0.056543
2023-02-03 09:43:17,23,26.70,0.056467
2023-02-03 09:43:21,23,26.70,0.056546
2023-02-03 09:43:25,23,26.70,0.056661
2023-02-03 09:43:29,23,26.70,0.056513
2023-02-03 09:43:33,23,26.70,0.056585
2023-02-03 09:43:37,23,26.70,0.056764
2023-02-03 09:43:41,23,26.70,0.056625
2023-02-03 09:43:45,23,26.70,0.056625
2023-02-03 09:43:49,23,26.70,0.056687
2023-02-03 09:43:53,22,26.70,0.056494
2023-02-03 09:43:57,23,26.70,0.056476
2023-02-03 09:44:01,23,26.70,0.056455
2023-02-03 09:44:05,23,26.70,0.056551
2023-02-03 09:44:09,23,26.70,0.056640
2023-02-03 09:44:13,23,26.70,0.056764
2023-02-03 09:44:17,23,26.70,0.056674
2023-02-03 09:44:21,23,26.70,0.056925
2023-02-03 09:44:25,23,26.70,0.056894
2023-02-03 09:44:29,22,26.70,0.056173
2023-02-03 09:44:33,23,26.70,0.056173
2023-02-03 09:44:37,23,26.70,0.056527
2023-02-03 09:44:41,23,26.70,0.056165
2023-02-03 09:44:45,23,26.70,0.056178
2023-02-03 09:44:49,23,26.70,0.056395
2023-02-03 09:44:53,23,26.70,0.056415
2023-02-03 09:44:57,23,26.70,0.056334
2023-02-03 09:45:01,23,26.70,0.056549
2023-02-03 09:45:05,23,26.70,0.056648
2023-02-03 09:45:09,23,26.70,0.056645
2023-02-03 09:45:13,23,26.70,0.056645
2023-02-03 09:45:17,23,26.70,0.056765
2023-02-03 09:45:21,23,26.70,0.056838
2023-02-03 09:45:25,23,26.70,0.056808
2023-02-03 09:45:29,23,26.70,0.056816
2023-02-03 09:45:33,23,26.70,0.056816
2023-02-03 09:45:37,23,26.70,0.056855
2023-02-03 09:45:41,23,26.70,0.056690
2023-02-03 09:45:45,23,26.70,0.056730
2023-02-03 09:45:49,23,26.70,0.056671
2023-02-03 09:45:53,23,26.70,0.056640
2023-02-03 09:45:57,23,26.70,0.056564
2023-02-03 09:46:01,23,26.70,0.056487
2023-02-03 09:46:05,23,26.70,0.056374
2023-02-03 09:46:09,23,26.70,0.056487
2023-02-03 09:46:13,23,26.70,0.056348
2023-02-03 09:46:17,23,26.70,0.056137
2023-02-03 09:46:21,23,26.70,0.056137
2023-02-03 09:46:25,23,26.70,0.056093
2023-02-03 09:46:29,22,26.70,0.056045
2023-02-03 09:46:33,23,26.70,0.056288
2023-02-03 09:46:37,23,26.70,0.056842
2023-02-03 09:46:41,23,26.70,0.056850
2023-02-03 09:46:45,23,26.70,0.056850
2023-02-03 09:46:49,23,26.70,0.056812
2023-02-03 09:46:53,23,26.70,0.056310
2023-02-03 09:46:57,23,26.70,0.056234
2023-02-03 09:47:01,23,26.70,0.056155
2023-02-03 09:47:05,23,26.70,0.056234
2023-02-03 09:47:09,23,26.70,0.056325
2023-02-03 09:47:13,23,26.70,0.056487
2023-02-03 09:47:17,23,26.70,0.056487
2023-02-03 09:47:21,23,26.70,0.056652
2023-02-03 09:47:25,23,26.70,0.056806
2023-02-03 09:47:29,23,26.70,0.056625
2023-02-03 09:47:33,23,26.70,0.056401
2023-02-03 09:47:37,23,26.70,0.056589
2023-02-03 09:47:41,23,26.70,0.056589
2023-02-03 09:47:45,23,26.70,0.056690
2023-02-03 09:47:49,23,26.70,0.056724
2023-02-03 09:47:53,23,26.70,0.056779
2023-02-03 09:47:57,23,26.70,0.056663
2023-02-03 09:48:01,23,26.70,0.056428
2023-02-03 09:48:05,23,26.70,0.056462
2023-02-03 09:48:09,23,26.70,0.056198
2023-02-03 09:48:13,23,26.70,0.056163
2023-02-03 09:48:17,23,26.70,0.056299
2023-02-03 09:48:21,23,26.70,0.056549
2023-02-03 09:48:25,23,26.70,0.056390
2023-02-03 09:48:29,23,26.70,0.056655
2023-02-03 09:48:33,23,26.70,0.056514
2023-02-03 09:48:37,23,26.70,0.056802
2023-02-03 09:48:41,23,26.70,0.056926
2023-02-03 09:48:45,23,26.70,0.056926
2023-02-03 09:48:49,23,26.70,0.056505
2023-02-03 09:48:53,23,26.70,0.057051
2023-02-03 09:48:57,23,26.70,0.056783
2023-02-03 09:49:01,23,26.70,0.056537
2023-02-03 09:49:05,23,26.70,0.056756
2023-02-03 09:49:09,23,26.70,0.056601
2023-02-03 09:49:13,23,26.70,0.056601
2023-02-03 09:49:17,23,26.70,0.056363
2023-02-03 09:49:21,23,26.70,0.056363
2023-02-03 09:49:25,23,26.70,0.056149
2023-02-03 09:49:29,22,26.70,0.056206
2023-02-03 09:49:33,23,26.70,0.056142
2023-02-03 09:49:37,23,26.70,0.056407
2023-02-03 09:49:41,23,26.70,0.056407
2023-02-03 09:49:45,23,26.70,0.056343
2023-02-03 09:49:49,23,26.70,0.056513
2023-02-03 09:49:53,23,26.70,0.056783
2023-02-03 09:49:57,23,26.70,0.056280
2023-02-03 09:50:01,23,26.70,0.056278
2023-02-03 09:50:05,23,26.70,0.056564
2023-02-03 09:50:09,23,26.70,0.056358
2023-02-03 09:50:13,22,26.70,0.056291
2023-02-03 09:50:17,23,26.70,0.056291
2023-02-03 09:50:21,23,26.70,0.056273
2023-02-03 09:50:25,23,26.70,0.056146
2023-02-03 09:50:29,23,26.70,0.056026
2023-02-03 09:50:33,23,26.70,0.056082
2023-02-03 09:50:37,23,26.70,0.056202
2023-02-03 09:50:41,23,26.70,0.056407
2023-02-03 09:50:45,23,26.70,0.056487
2023-02-03 09:50:49,23,26.70,0.056487
2023-02-03 09:50:53,23,26.70,0.056066
2023-02-03 09:50:57,23,26.70,0.055975
2023-02-03 09:51:01,23,26.70,0.055864
2023-02-03 09:51:05,23,26.70,0.055864
2023-02-03 09:51:09,23,26.70,0.056066
2023-02-03 09:51:13,23,26.70,0.056663
2023-02-03 09:51:17,23,26.70,0.056759
2023-02-03 09:51:21,23,26.70,0.056663
2023-02-03 09:51:25,23,26.70,0.056227
2023-02-03 09:51:29,23,26.70,0.056310
2023-02-03 09:51:33,23,26.70,0.056310
2023-02-03 09:51:37,23,26.70,0.056310
2023-02-03 09:51:41,23,26.70,0.056388
2023-02-03 09:51:45,23,26.70,0.056458
2023-02-03 09:51:49,23,26.70,0.056530
2023-02-03 09:51:53,23,26.70,0.056558
2023-02-03 09:51:57,23,26.70,0.056508
2023-02-03 09:52:01,23,26.70,0.056508
2023-02-03 09:52:05,23,26.70,0.056313
2023-02-03 09:52:09,23,26.70,0.056508
2023-02-03 09:52:13,22,26.70,0.055821
2023-02-03 09:52:17,23,26.70,0.055871
2023-02-03 09:52:21,23,26.70,0.056278
2023-02-03 09:52:25,23,26.70,0.056612
2023-02-03 09:52:29,23,26.70,0.056211
2023-02-03 09:52:33,23,26.70,0.056375
2023-02-03 09:52:37,23,26.70,0.056375
2023-02-03 09:52:41,23,26.70,0.056302
2023-02-03 09:52:45,23,26.70,0.056352
2023-02-03 09:52:49,23,26.70,0.056363
2023-02-03 09:52:53,23,26.70,0.056568
2023-02-03 09:52:57,23,26.70,0.056568
2023-02-03 09:53:01,23,26.70,0.056568
2023-02-03 09:53:05,23,26.70,0.056175
2023-02-03 09:53:09,23,26.70,0.056329
2023-02-03 09:53:13,23,26.70,0.056090
2023-02-03 09:53:17,23,26.70,0.056085
2023-02-03 09:53:21,23,26.70,0.056120
2023-02-03 09:53:25,23,26.70,0.056591
2023-02-03 09:53:29,23,26.70,0.056155
2023-02-03 09:53:33,23,26.70,0.056155
2023-02-03 09:53:37,23,26.70,0.056561
2023-02-03 09:53:41,23,26.70,0.056526
2023-02-03 09:53:45,23,26.70,0.056084
2023-02-03 09:53:49,23,26.70,0.056007
2023-02-03 09:53:53,23,26.70,0.056134
2023-02-03 09:53:57,23,26.70,0.056007
2023-02-03 09:54:01,23,26.70,0.056007
2023-02-03 09:54:05,22,26.70,0.056125
2023-02-03 09:54:09,23,26.70,0.056173
2023-02-03 09:54:13,23,26.70,0.056173
2023-02-03 09:54:17,23,26.70,0.056206
2023-02-03 09:54:21,23,26.70,0.056385
2023-02-03 09:54:25,23,26.70,0.056529
2023-02-03 09:54:29,23,26.70,0.056645
2023-02-03 09:54:33,23,26.70,0.056452
2023-02-03 09:54:37,23,26.70,0.056312
2023-02-03 09:54:41,23,26.70,0.056096
2023-02-03 09:54:45,23,26.70,0.056098
2023-02-03 09:54:49,22,26.70,0.056098
2023-02-03 09:54:53,23,26.70,0.055897
2023-02-03 09:54:57,23,26.70,0.055956
2023-02-03 09:55:01,23,26.70,0.056280
2023-02-03 09:55:05,23,26.70,0.056048
2023-02-03 09:55:09,23,26.70,0.055895
2023-02-03 09:55:13,23,26.70,0.056112
2023-02-03 09:55:17,23,26.70,0.056112
2023-02-03 09:55:21,22,26.70,0.056112
2023-02-03 09:55:25,23,26.70,0.056185
2023-02-03 09:55:29,23,26.70,0.056185
2023-02-03 09:55:33,23,26.70,0.056069
2023-02-03 09:55:37,23,26.70,0.056152
2023-02-03 09:55:41,23,26.70,0.056104
2023-02-03 09:55:45,23,26.70,0.056085
2023-02-03 09:55:49,23,26.70,0.056085
2023-02-03 09:55:53,23,26.70,0.056219
2023-02-03 09:55:57,23,26.70,0.056219
2023-02-03 09:56:01,23,26.70,0.056198
2023-02-03 09:56:05,23,26.70,0.056267
2023-02-03 09:56:09,23,26.70,0.055991
2023-02-03 09:56:13,23,26.70,0.056198
2023-02-03 09:56:17,23,26.70,0.056460
2023-02-03 09:56:21,23,26.70,0.056537
2023-02-03 09:56:25,23,26.70,0.056460
2023-02-03 09:56:29,23,26.70,0.056486
2023-02-03 09:56:33,22,26.70,0.056492
2023-02-03 09:56:37,23,26.70,0.056457
2023-02-03 09:56:41,23,26.70,0.056300
2023-02-03 09:56:45,23,26.70,0.056401
2023-02-03 09:56:49,23,26.70,0.056500
2023-02-03 09:56:53,23,26.70,0.056386
2023-02-03 09:56:57,23,26.70,0.056607
2023-02-03 09:57:01,23,26.70,0.056918
2023-02-03 09:57:05,23,26.70,0.056744
2023-02-03 09:57:09,23,26.70,0.056607
2023-02-03 09:57:13,23,26.70,0.056797
2023-02-03 09:57:17,23,26.70,0.056747
2023-02-03 09:57:21,23,26.70,0.056532
2023-02-03 09:57:25,23,26.70,0.056922
2023-02-03 09:57:29,23,26.70,0.056728
2023-02-03 09:57:33,23,26.70,0.056316
2023-02-03 09:57:37,23,26.70,0.056152
2023-02-03 09:57:41,23,26.70,0.056348
2023-02-03 09:57:45,23,26.70,0.056171
2023-02-03 09:57:49,23,26.70,0.056125
2023-02-03 09:57:53,23,26.70,0.056171
2023-02-03 09:57:57,23,26.70,0.056510
2023-02-03 09:58:01,23,26.70,0.056171
2023-02-03 09:58:05,23,26.70,0.056111
2023-02-03 09:58:09,22,26.70,0.056404
2023-02-03 09:58:13,22,26.70,0.056414
2023-02-03 09:58:17,23,26.70,0.056240
2023-02-03 09:58:21,23,26.70,0.056320
2023-02-03 09:58:25,23,26.70,0.056240
2023-02-03 09:58:29,23,26.70,0.055783
2023-02-03 09:58:33,23,26.70,0.055726
2023-02-03 09:58:37,23,26.70,0.055767
2023-02-03 09:58:41,23,26.70,0.055750
2023-02-03 09:58:45,23,26.70,0.055807
2023-02-03 09:58:49,23,26.70,0.055809
2023-02-03 09:58:53,22,26.70,0.055849
2023-02-03 09:58:57,23,26.70,0.055830
2023-02-03 09:59:01,23,26.70,0.055967
2023-02-03 09:59:05,23,26.70,0.056157
2023-02-03 09:59:09,23,26.70,0.056007
2023-02-03 09:59:13,23,26.70,0.055901
2023-02-03 09:59:17,23,26.70,0.055901
2023-02-03 09:59:21,23,26.70,0.056099
2023-02-03 09:59:25,23,26.70,0.056080
2023-02-03 09:59:29,23,26.70,0.056015
2023-02-03 09:59:33,23,26.70,0.056401
2023-02-03 09:59:37,23,26.70,0.056326
2023-02-03 09:59:41,23,26.70,0.056205
2023-02-03 09:59:45,23,26.70,0.056216
2023-02-03 09:59:49,23,26.70,0.056371
2023-02-03 09:59:53,22,26.70,0.056285
2023-02-03 09:59:57,23,26.70,0.056216
2023-02-03 10:00:01,22,26.70,0.056075
2023-02-03 10:00:05,23,26.70,0.055828
2023-02-03 10:00:09,22,26.70,0.055619
2023-02-03 10:00:13,23,26.70,0.055619
2023-02-03 10:00:17,23,26.70,0.055694
2023-02-03 10:00:21,23,26.70,0.055887
2023-02-03 10:00:25,23,26.70,0.056058
2023-02-03 10:00:29,23,26.70,0.056106
2023-02-03 10:00:33,23,26.70,0.056085
2023-02-03 10:00:37,23,26.70,0.056106
2023-02-03 10:00:41,23,26.70,0.055929
2023-02-03 10:00:45,22,26.70,0.055929
2023-02-03 10:00:49,23,26.70,0.055806
2023-02-03 10:00:53,23,26.70,0.055913
2023-02-03 10:00:57,23,26.70,0.055991
2023-02-03 10:01:01,22,26.70,0.056213
2023-02-03 10:01:05,22,26.70,0.056352
2023-02-03 10:01:09,22,26.70,0.056360
2023-02-03 10:01:13,23,26.70,0.056300
2023-02-03 10:01:17,23,26.70,0.056246
2023-02-03 10:01:21,23,26.70,0.056246
2023-02-03 10:01:25,23,26.70,0.056217
2023-02-03 10:01:29,23,26.70,0.056131
2023-02-03 10:01:33,23,26.70,0.056037
2023-02-03 10:01:37,23,26.70,0.056058
2023-02-03 10:01:41,23,26.70,0.056171
2023-02-03 10:01:45,23,26.70,0.056058
2023-02-03 10:01:49,23,26.70,0.056171
2023-02-03 10:01:53,23,26.70,0.056238
2023-02-03 10:01:57,23,26.70,0.056331
2023-02-03 10:02:01,23,26.70,0.056227
2023-02-03 10:02:05,23,26.70,0.056316
2023-02-03 10:02:09,23,26.70,0.056206
2023-02-03 10:02:13,23,26.70,0.056206
2023-02-03 10:02:17,23,26.70,0.056249
2023-02-03 10:02:21,23,26.70,0.056249
2023-02-03 10:02:25,22,26.70,0.056042
2023-02-03 10:02:29,23,26.70,0.056270
2023-02-03 10:02:33,23,26.70,0.056150
2023-02-03 10:02:37,23,26.70,0.056150
2023-02-03 10:02:41,23,26.70,0.055978
2023-02-03 10:02:45,23,26.70,0.056323
2023-02-03 10:02:49,23,26.70,0.056237
2023-02-03 10:02:53,23,26.70,0.056471
2023-02-03 10:02:57,23,26.70,0.056165
2023-02-03 10:03:01,23,26.70,0.056288
2023-02-03 10:03:05,23,26.70,0.056165
2023-02-03 10:03:09,22,26.70,0.056165
2023-02-03 10:03:13,23,26.70,0.056221
2023-02-03 10:03:17,23,26.70,0.056383
2023-02-03 10:03:21,22,26.70,0.056412
2023-02-03 10:03:25,23,26.70,0.056412
2023-02-03 10:03:29,23,26.70,0.056412
2023-02-03 10:03:33,23,26.70,0.056109
2023-02-03 10:03:37,23,26.70,0.056166
2023-02-03 10:03:41,23,26.70,0.056128
2023-02-03 10:03:45,23,26.70,0.056339
2023-02-03 10:03:49,23,26.70,0.056452
2023-02-03 10:03:53,22,26.70,0.056452
2023-02-03 10:03:57,23,26.70,0.056452
2023-02-03 10:04:01,23,26.70,0.056495
2023-02-03 10:04:05,23,26.70,0.056302
2023-02-03 10:04:09,22,26.70,0.056302
2023-02-03 10:04:13,23,26.70,0.056583
2023-02-03 10:04:17,23,26.70,0.056337
2023-02-03 10:04:21,23,26.70,0.056348
2023-02-03 10:04:25,23,26.70,0.056367
2023-02-03 10:04:29,23,26.70,0.056122
2023-02-03 10:04:33,22,26.70,0.055830
2023-02-03 10:04:37,22,26.70,0.055830
2023-02-03 10:04:41,23,26.70,0.055852
2023-02-03 10:04:45,23,26.70,0.055852
2023-02-03 10:04:49,22,26.70,0.055852
2023-02-03 10:04:53,23,26.70,0.056467
2023-02-03 10:04:57,23,26.70,0.056320
2023-02-03 10:05:01,22,26.70,0.056372
2023-02-03 10:05:05,23,26.70,0.056602
2023-02-03 10:05:09,23,26.70,0.056500
2023-02-03 10:05:13,23,26.70,0.056420
2023-02-03 10:05:17,23,26.70,0.056420
2023-02-03 10:05:21,23,26.70,0.056454
2023-02-03 10:05:25,23,26.70,0.056412
2023-02-03 10:05:29,23,26.70,0.056412
2023-02-03 10:05:33,22,26.70,0.056430
2023-02-03 10:05:37,23,26.70,0.056410
2023-02-03 10:05:41,23,26.70,0.056270
2023-02-03 10:05:45,22,26.70,0.056117
2023-02-03 10:05:49,23,26.70,0.055962
2023-02-03 10:05:53,23,26.70,0.055962
2023-02-03 10:05:57,22,26.70,0.055930
2023-02-03 10:06:01,22,26.70,0.056136
2023-02-03 10:06:05,22,26.70,0.056067
2023-02-03 10:06:09,23,26.70,0.056237
2023-02-03 10:06:13,23,26.70,0.056035
2023-02-03 10:06:17,23,26.70,0.056237
2023-02-03 10:06:21,22,26.70,0.056162
2023-02-03 10:06:25,22,26.70,0.056249
2023-02-03 10:06:29,22,26.70,0.056173
2023-02-03 10:06:33,22,26.70,0.056286
2023-02-03 10:06:37,23,26.70,0.056214
2023-02-03 10:06:41,23,26.70,0.056214
2023-02-03 10:06:45,22,26.70,0.056503
2023-02-03 10:06:49,23,26.70,0.056503
2023-02-03 10:06:53,23,26.70,0.056607
2023-02-03 10:06:57,23,26.70,0.056607
2023-02-03 10:07:01,23,26.70,0.056369
2023-02-03 10:07:05,23,26.70,0.056297
2023-02-03 10:07:09,23,26.70,0.056318
2023-02-03 10:07:13,22,26.70,0.056037
2023-02-03 10:07:17,22,26.70,0.056280
2023-02-03 10:07:21,23,26.70,0.056374
2023-02-03 10:07:25,23,26.70,0.056293
2023-02-03 10:07:29,22,26.70,0.056446
2023-02-03 10:07:33,22,26.70,0.056573
2023-02-03 10:07:37,23,26.70,0.056573
2023-02-03 10:07:41,22,26.70,0.056573
2023-02-03 10:07:45,22,26.70,0.056604
2023-02-03 10:07:49,23,26.70,0.056385
2023-02-03 10:07:53,22,26.70,0.056656
2023-02-03 10:07:57,22,26.70,0.056655
2023-02-03 10:08:01,23,26.70,0.056700
2023-02-03 10:08:05,23,26.70,0.056522
2023-02-03 10:08:09,23,26.70,0.056522
2023-02-03 10:08:13,22,26.70,0.056379
2023-02-03 10:08:17,23,26.70,0.056302
2023-02-03 10:08:21,22,26.70,0.056302
2023-02-03 10:08:25,23,26.70,0.056382
2023-02-03 10:08:29,23,26.70,0.056310
2023-02-03 10:08:33,23,26.70,0.056310
2023-02-03 10:08:37,22,26.70,0.056275
2023-02-03 10:08:41,23,26.70,0.056053
2023-02-03 10:08:45,23,26.70,0.055854
2023-02-03 10:08:49,23,26.70,0.056034
2023-02-03 10:08:53,22,26.70,0.056102
2023-02-03 10:08:57,23,26.70,0.056112
2023-02-03 10:09:01,23,26.70,0.056211
2023-02-03 10:09:05,23,26.70,0.056388
2023-02-03 10:09:09,22,26.70,0.056318
2023-02-03 10:09:13,23,26.70,0.056141
2023-02-03 10:09:17,23,26.70,0.056483
2023-02-03 10:09:21,22,26.70,0.056299
2023-02-03 10:09:25,23,26.70,0.056211
2023-02-03 10:09:29,23,26.70,0.055952
2023-02-03 10:09:33,23,26.70,0.056211
2023-02-03 10:09:37,22,26.70,0.055945
2023-02-03 10:09:41,23,26.70,0.055945
2023-02-03 10:09:45,22,26.70,0.055900
2023-02-03 10:09:49,23,26.70,0.056337
2023-02-03 10:09:53,23,26.70,0.055949
2023-02-03 10:09:57,23,26.70,0.056026
2023-02-03 10:10:01,23,26.70,0.056026
2023-02-03 10:10:05,23,26.70,0.056015
2023-02-03 10:10:09,23,26.70,0.056015
2023-02-03 10:10:13,22,26.70,0.056141
2023-02-03 10:10:17,22,26.70,0.056161
2023-02-03 10:10:21,23,26.70,0.056169
2023-02-03 10:10:25,22,26.70,0.056265
2023-02-03 10:10:29,22,26.70,0.056088
2023-02-03 10:10:33,23,26.70,0.056147
2023-02-03 10:10:37,23,26.70,0.056147
2023-02-03 10:10:41,23,26.70,0.056088
2023-02-03 10:10:45,23,26.70,0.056114
2023-02-03 10:10:49,23,26.70,0.056278
2023-02-03 10:10:53,22,26.70,0.056037
2023-02-03 10:10:57,22,26.70,0.056163
2023-02-03 10:11:01,22,26.70,0.056383
2023-02-03 10:11:05,23,26.70,0.056163
2023-02-03 10:11:09,23,26.70,0.055922
2023-02-03 10:11:13,22,26.70,0.055707
2023-02-03 10:11:17,23,26.70,0.055684
2023-02-03 10:11:21,23,26.70,0.055954
2023-02-03 10:11:25,23,26.70,0.055853
2023-02-03 10:11:29,22,26.70,0.055853
2023-02-03 10:11:33,23,26.70,0.055853
2023-02-03 10:11:37,22,26.70,0.055782
2023-02-03 10:11:41,22,26.70,0.055681
2023-02-03 10:11:45,22,26.70,0.055782
2023-02-03 10:11:49,22,26.70,0.055668
2023-02-03 10:11:53,22,26.70,0.055668
