sep=,

firmware launcher:,6.84
firmware GUI,6.30

Household ID:,1
Sensor ID:,3944
Sensor Type:,EXACT 
Start time:,2023-02-03 03:07:57
Stop time:,2023-02-03 15:05:33
Total number of logs:,10764
Study arm:,0

Type of stove data logged:,usage and temperature
Stove Name:,Coal Hea
Cooking Events per day:,10.03
Cooking Time (min/day):,481.61
Number of days since last use:,0

Timestamp,Coal Hea Usage (EXACT 3944),Coal Hea Temperature (EXACT 3944)
2023-02-03 09:05:33,0,0
2023-02-03 09:05:37,0,0
2023-02-03 09:05:41,0,0
2023-02-03 09:05:45,0,0
2023-02-03 09:05:49,0,0
2023-02-03 09:05:53,0,0
2023-02-03 09:05:57,0,0
2023-02-03 09:06:01,0,0
2023-02-03 09:06:05,0,0
2023-02-03 09:06:09,0,0
2023-02-03 09:06:13,0,0
2023-02-03 09:06:17,0,0
2023-02-03 09:06:21,0,0
2023-02-03 09:06:25,0,0
2023-02-03 09:06:29,0,0
2023-02-03 09:06:33,0,0
2023-02-03 09:06:37,0,0
2023-02-03 09:06:41,0,0
2023-02-03 09:06:45,0,0
2023-02-03 09:06:49,0,0
2023-02-03 09:06:53,0,0
2023-02-03 09:06:57,0,0
2023-02-03 09:07:01,0,0
2023-02-03 09:07:05,0,0
2023-02-03 09:07:09,0,0
2023-02-03 09:07:13,0,0
2023-02-03 09:07:17,0,0
2023-02-03 09:07:21,0,0
2023-02-03 09:07:25,0,0
2023-02-03 09:07:29,0,0
2023-02-03 09:07:33,0,0
2023-02-03 09:07:37,0,0
2023-02-03 09:07:41,0,0
2023-02-03 09:07:45,0,0
2023-02-03 09:07:49,0,0
2023-02-03 09:07:53,0,0
2023-02-03 09:07:57,0,0
2023-02-03 09:08:01,0,0
2023-02-03 09:08:05,0,0
2023-02-03 09:08:09,0,0
2023-02-03 09:08:13,0,0
2023-02-03 09:08:17,0,0
2023-02-03 09:08:21,0,0
2023-02-03 09:08:25,0,0
2023-02-03 09:08:29,0,0
2023-02-03 09:08:33,0,0
2023-02-03 09:08:37,0,0
2023-02-03 09:08:41,0,0
2023-02-03 09:08:45,0,0
2023-02-03 09:08:49,0,0
2023-02-03 09:08:53,0,0
2023-02-03 09:08:57,0,0
2023-02-03 09:09:01,0,0
2023-02-03 09:09:05,0,0
2023-02-03 09:09:09,0,0
2023-02-03 09:09:13,0,0
2023-02-03 09:09:17,0,0
2023-02-03 09:09:21,0,0
2023-02-03 09:09:25,0,0
2023-02-03 09:09:29,0,0
2023-02-03 09:09:33,0,0
2023-02-03 09:09:37,0,0
2023-02-03 09:09:41,0,0
2023-02-03 09:09:45,0,0
2023-02-03 09:09:49,0,0
2023-02-03 09:09:53,0,0
2023-02-03 09:09:57,0,0
2023-02-03 09:10:01,0,0
2023-02-03 09:10:05,0,0
2023-02-03 09:10:09,0,0
2023-02-03 09:10:13,0,0
2023-02-03 09:10:17,0,0
2023-02-03 09:10:21,0,0
2023-02-03 09:10:25,0,0
2023-02-03 09:10:29,0,0
2023-02-03 09:10:33,0,0
2023-02-03 09:10:37,0,0
2023-02-03 09:10:41,0,0
2023-02-03 09:10:45,0,0
2023-02-03 09:10:49,0,0
2023-02-03 09:10:53,0,0
2023-02-03 09:10:57,0,0
2023-02-03 09:11:01,0,0
2023-02-03 09:11:05,0,0
2023-02-03 09:11:09,0,0
2023-02-03 09:11:13,0,0
2023-02-03 09:11:17,0,0
2023-02-03 09:11:21,0,0
2023-02-03 09:11:25,0,0
2023-02-03 09:11:29,0,0
2023-02-03 09:11:33,0,0
2023-02-03 09:11:37,0,0
2023-02-03 09:11:41,0,0
2023-02-03 09:11:45,0,0
2023-02-03 09:11:49,0,0
2023-02-03 09:11:53,0,0
2023-02-03 09:11:57,0,0
2023-02-03 09:12:01,0,0
2023-02-03 09:12:05,0,0
2023-02-03 09:12:09,0,0
2023-02-03 09:12:13,0,0
2023-02-03 09:12:17,0,0
2023-02-03 09:12:21,0,0
2023-02-03 09:12:25,0,0
2023-02-03 09:12:29,0,0
2023-02-03 09:12:33,0,0
2023-02-03 09:12:37,0,0
2023-02-03 09:12:41,0,0
2023-02-03 09:12:45,0,0
2023-02-03 09:12:49,0,0
2023-02-03 09:12:53,0,0
2023-02-03 09:12:57,0,0
2023-02-03 09:13:01,0,0
2023-02-03 09:13:05,0,0
2023-02-03 09:13:09,0,0
2023-02-03 09:13:13,0,0
2023-02-03 09:13:17,0,0
2023-02-03 09:13:21,0,0
2023-02-03 09:13:25,0,0
2023-02-03 09:13:29,0,0
2023-02-03 09:13:33,0,0
2023-02-03 09:13:37,0,0
2023-02-03 09:13:41,0,0
2023-02-03 09:13:45,0,0
2023-02-03 09:13:49,0,0
2023-02-03 09:13:53,0,0
2023-02-03 09:13:57,0,0
2023-02-03 09:14:01,0,0
2023-02-03 09:14:05,0,0
2023-02-03 09:14:09,0,0
2023-02-03 09:14:13,0,0
2023-02-03 09:14:17,0,0
2023-02-03 09:14:21,0,0
2023-02-03 09:14:25,0,0
2023-02-03 09:14:29,0,0
2023-02-03 09:14:33,0,0
2023-02-03 09:14:37,0,0
2023-02-03 09:14:41,0,0
2023-02-03 09:14:45,0,0
2023-02-03 09:14:49,0,0
2023-02-03 09:14:53,0,0
2023-02-03 09:14:57,0,0
2023-02-03 09:15:01,0,0
2023-02-03 09:15:05,0,0
2023-02-03 09:15:09,0,0
2023-02-03 09:15:13,0,0
2023-02-03 09:15:17,0,0
2023-02-03 09:15:21,0,0
2023-02-03 09:15:25,0,0
2023-02-03 09:15:29,0,0
2023-02-03 09:15:33,0,0
2023-02-03 09:15:37,0,0
2023-02-03 09:15:41,0,0
2023-02-03 09:15:45,0,0
2023-02-03 09:15:49,0,0
2023-02-03 09:15:53,0,0
2023-02-03 09:15:57,0,0
2023-02-03 09:16:01,0,0
2023-02-03 09:16:05,0,0
2023-02-03 09:16:09,0,0
2023-02-03 09:16:13,0,0
2023-02-03 09:16:17,0,0
2023-02-03 09:16:21,0,0
2023-02-03 09:16:25,0,0
2023-02-03 09:16:29,0,0
2023-02-03 09:16:33,0,0
2023-02-03 09:16:37,0,0
2023-02-03 09:16:41,0,0
2023-02-03 09:16:45,0,0
2023-02-03 09:16:49,0,0
2023-02-03 09:16:53,0,0
2023-02-03 09:16:57,0,0
2023-02-03 09:17:01,0,0
2023-02-03 09:17:05,0,0
2023-02-03 09:17:09,0,0
2023-02-03 09:17:13,0,0
2023-02-03 09:17:17,0,0
2023-02-03 09:17:21,0,0
2023-02-03 09:17:25,0,0
2023-02-03 09:17:29,0,0
2023-02-03 09:17:33,0,0
2023-02-03 09:17:37,0,0
2023-02-03 09:17:41,0,0
2023-02-03 09:17:45,0,0
2023-02-03 09:17:49,0,0
2023-02-03 09:17:53,0,0
2023-02-03 09:17:57,0,0
2023-02-03 09:18:01,0,0
2023-02-03 09:18:05,0,0
2023-02-03 09:18:09,0,0
2023-02-03 09:18:13,0,0
2023-02-03 09:18:17,0,0
2023-02-03 09:18:21,0,0
2023-02-03 09:18:25,0,0
2023-02-03 09:18:29,0,0
2023-02-03 09:18:33,0,0
2023-02-03 09:18:37,0,0
2023-02-03 09:18:41,0,0
2023-02-03 09:18:45,0,0
2023-02-03 09:18:49,0,0
2023-02-03 09:18:53,0,0
2023-02-03 09:18:57,0,0
2023-02-03 09:19:01,0,0
2023-02-03 09:19:05,0,0
2023-02-03 09:19:09,0,0
2023-02-03 09:19:13,0,0
2023-02-03 09:19:17,0,0
2023-02-03 09:19:21,0,0
2023-02-03 09:19:25,0,0
2023-02-03 09:19:29,0,0
2023-02-03 09:19:33,0,0
2023-02-03 09:19:37,0,0
2023-02-03 09:19:41,0,0
2023-02-03 09:19:45,0,0
2023-02-03 09:19:49,0,0
2023-02-03 09:19:53,0,0
2023-02-03 09:19:57,0,0
2023-02-03 09:20:01,0,0
2023-02-03 09:20:05,0,0
2023-02-03 09:20:09,0,0
2023-02-03 09:20:13,0,0
2023-02-03 09:20:17,0,0
2023-02-03 09:20:21,0,0
2023-02-03 09:20:25,0,0
2023-02-03 09:20:29,0,0
2023-02-03 09:20:33,0,0
2023-02-03 09:20:37,0,0
2023-02-03 09:20:41,0,0
2023-02-03 09:20:45,0,0
2023-02-03 09:20:49,0,0
2023-02-03 09:20:53,0,0
2023-02-03 09:20:57,0,0
2023-02-03 09:21:01,0,0
2023-02-03 09:21:05,0,0
2023-02-03 09:21:09,0,0
2023-02-03 09:21:13,0,0
2023-02-03 09:21:17,0,0
2023-02-03 09:21:21,0,0
2023-02-03 09:21:25,0,0
2023-02-03 09:21:29,0,0
2023-02-03 09:21:33,0,0
2023-02-03 09:21:37,0,0
2023-02-03 09:21:41,0,0
2023-02-03 09:21:45,0,0
2023-02-03 09:21:49,0,0
2023-02-03 09:21:53,0,0
2023-02-03 09:21:57,0,0
2023-02-03 09:22:01,0,0
2023-02-03 09:22:05,0,0
2023-02-03 09:22:09,0,0
2023-02-03 09:22:13,0,0
2023-02-03 09:22:17,0,0
2023-02-03 09:22:21,0,0
2023-02-03 09:22:25,0,0
2023-02-03 09:22:29,0,0
2023-02-03 09:22:33,0,0
2023-02-03 09:22:37,0,0
2023-02-03 09:22:41,0,0
2023-02-03 09:22:45,0,0
2023-02-03 09:22:49,0,0
2023-02-03 09:22:53,0,0
2023-02-03 09:22:57,0,0
2023-02-03 09:23:01,0,0
2023-02-03 09:23:05,0,0
2023-02-03 09:23:09,0,0
2023-02-03 09:23:13,0,0
2023-02-03 09:23:17,0,0
2023-02-03 09:23:21,0,0
2023-02-03 09:23:25,0,0
2023-02-03 09:23:29,0,0
2023-02-03 09:23:33,0,0
2023-02-03 09:23:37,0,0
2023-02-03 09:23:41,0,0
2023-02-03 09:23:45,0,0
2023-02-03 09:23:49,0,0
2023-02-03 09:23:53,0,0
2023-02-03 09:23:57,0,0
2023-02-03 09:24:01,0,0
2023-02-03 09:24:05,0,0
2023-02-03 09:24:09,0,0
2023-02-03 09:24:13,0,0
2023-02-03 09:24:17,0,0
2023-02-03 09:24:21,0,0
2023-02-03 09:24:25,0,0
2023-02-03 09:24:29,0,0
2023-02-03 09:24:33,0,0
2023-02-03 09:24:37,0,0
2023-02-03 09:24:41,0,0
2023-02-03 09:24:45,0,0
2023-02-03 09:24:49,0,0
2023-02-03 09:24:53,0,0
2023-02-03 09:24:57,0,0
2023-02-03 09:25:01,0,0
2023-02-03 09:25:05,0,0
2023-02-03 09:25:09,0,0
2023-02-03 09:25:13,0,0
2023-02-03 09:25:17,0,0
2023-02-03 09:25:21,0,0
2023-02-03 09:25:25,0,0
2023-02-03 09:25:29,0,0
2023-02-03 09:25:33,0,0
2023-02-03 09:25:37,0,0
2023-02-03 09:25:41,0,0
2023-02-03 09:25:45,0,0
2023-02-03 09:25:49,0,0
2023-02-03 09:25:53,0,0
2023-02-03 09:25:57,0,0
2023-02-03 09:26:01,0,0
2023-02-03 09:26:05,0,0
2023-02-03 09:26:09,0,0
2023-02-03 09:26:13,0,0
2023-02-03 09:26:17,0,0
2023-02-03 09:26:21,0,0
2023-02-03 09:26:25,0,0
2023-02-03 09:26:29,0,0
2023-02-03 09:26:33,0,0
2023-02-03 09:26:37,0,0
2023-02-03 09:26:41,0,0
2023-02-03 09:26:45,0,0
2023-02-03 09:26:49,0,0
2023-02-03 09:26:53,0,0
2023-02-03 09:26:57,0,0
2023-02-03 09:27:01,0,0
2023-02-03 09:27:05,0,0
2023-02-03 09:27:09,0,0
2023-02-03 09:27:13,0,0
2023-02-03 09:27:17,0,0
2023-02-03 09:27:21,0,0
2023-02-03 09:27:25,0,0
2023-02-03 09:27:29,0,0
2023-02-03 09:27:33,0,0
2023-02-03 09:27:37,0,0
2023-02-03 09:27:41,0,0
2023-02-03 09:27:45,0,0
2023-02-03 09:27:49,0,0
2023-02-03 09:27:53,0,0
2023-02-03 09:27:57,0,0
2023-02-03 09:28:01,0,0
2023-02-03 09:28:05,0,0
2023-02-03 09:28:09,0,0
2023-02-03 09:28:13,0,0
2023-02-03 09:28:17,0,0
2023-02-03 09:28:21,0,0
2023-02-03 09:28:25,0,0
2023-02-03 09:28:29,0,0
2023-02-03 09:28:33,0,0
2023-02-03 09:28:37,0,0
2023-02-03 09:28:41,0,0
2023-02-03 09:28:45,0,0
2023-02-03 09:28:49,0,0
2023-02-03 09:28:53,0,0
2023-02-03 09:28:57,0,0
2023-02-03 09:29:01,0,0
2023-02-03 09:29:05,0,0
2023-02-03 09:29:09,0,0
2023-02-03 09:29:13,0,0
2023-02-03 09:29:17,0,0
2023-02-03 09:29:21,0,0
2023-02-03 09:29:25,0,0
2023-02-03 09:29:29,0,0
2023-02-03 09:29:33,0,0
2023-02-03 09:29:37,0,0
2023-02-03 09:29:41,0,0
2023-02-03 09:29:45,0,0
2023-02-03 09:29:49,0,0
2023-02-03 09:29:53,0,0
2023-02-03 09:29:57,0,0
2023-02-03 09:30:01,0,0
2023-02-03 09:30:05,0,0
2023-02-03 09:30:09,0,0
2023-02-03 09:30:13,0,0
2023-02-03 09:30:17,0,0
2023-02-03 09:30:21,0,0
2023-02-03 09:30:25,0,0
2023-02-03 09:30:29,0,0
2023-02-03 09:30:33,0,0
2023-02-03 09:30:37,0,0
2023-02-03 09:30:41,0,0
2023-02-03 09:30:45,0,0
2023-02-03 09:30:49,0,0
2023-02-03 09:30:53,0,0
2023-02-03 09:30:57,0,0
2023-02-03 09:31:01,0,0
2023-02-03 09:31:05,0,0
2023-02-03 09:31:09,0,0
2023-02-03 09:31:13,0,0
2023-02-03 09:31:17,0,0
2023-02-03 09:31:21,0,0
2023-02-03 09:31:25,0,0
2023-02-03 09:31:29,0,0
2023-02-03 09:31:33,0,0
2023-02-03 09:31:37,0,0
2023-02-03 09:31:41,0,0
2023-02-03 09:31:45,0,0
2023-02-03 09:31:49,0,0
2023-02-03 09:31:53,0,0
2023-02-03 09:31:57,0,0
2023-02-03 09:32:01,0,0
2023-02-03 09:32:05,0,0
2023-02-03 09:32:09,0,0
2023-02-03 09:32:13,0,0
2023-02-03 09:32:17,0,0
2023-02-03 09:32:21,0,0
2023-02-03 09:32:25,0,0
2023-02-03 09:32:29,0,0
2023-02-03 09:32:33,0,0
2023-02-03 09:32:37,0,0
2023-02-03 09:32:41,0,0
2023-02-03 09:32:45,0,0
2023-02-03 09:32:49,0,0
2023-02-03 09:32:53,0,0
2023-02-03 09:32:57,0,0
2023-02-03 09:33:01,0,0
2023-02-03 09:33:05,0,0
2023-02-03 09:33:09,0,0
2023-02-03 09:33:13,0,0
2023-02-03 09:33:17,0,0
2023-02-03 09:33:21,0,0
2023-02-03 09:33:25,0,0
2023-02-03 09:33:29,0,0
2023-02-03 09:33:33,0,0
2023-02-03 09:33:37,0,0
2023-02-03 09:33:41,0,0
2023-02-03 09:33:45,0,0
2023-02-03 09:33:49,0,0
2023-02-03 09:33:53,0,0
2023-02-03 09:33:57,0,0
2023-02-03 09:34:01,0,0
2023-02-03 09:34:05,0,0
2023-02-03 09:34:09,0,0
2023-02-03 09:34:13,0,0
2023-02-03 09:34:17,0,0
2023-02-03 09:34:21,0,0
2023-02-03 09:34:25,0,0
2023-02-03 09:34:29,0,0
2023-02-03 09:34:33,0,0
2023-02-03 09:34:37,0,0
2023-02-03 09:34:41,0,0
2023-02-03 09:34:45,0,0
2023-02-03 09:34:49,0,0
2023-02-03 09:34:53,0,0
2023-02-03 09:34:57,0,0
2023-02-03 09:35:01,0,0
2023-02-03 09:35:05,0,0
2023-02-03 09:35:09,0,0
2023-02-03 09:35:13,0,0
2023-02-03 09:35:17,0,0
2023-02-03 09:35:21,0,0
2023-02-03 09:35:25,0,0
2023-02-03 09:35:29,0,0
2023-02-03 09:35:33,0,0
2023-02-03 09:35:37,0,0
2023-02-03 09:35:41,0,0
2023-02-03 09:35:45,0,0
2023-02-03 09:35:49,0,0
2023-02-03 09:35:53,0,0
2023-02-03 09:35:57,0,0
2023-02-03 09:36:01,0,0
2023-02-03 09:36:05,0,0
2023-02-03 09:36:09,0,0
2023-02-03 09:36:13,0,0
2023-02-03 09:36:17,0,0
2023-02-03 09:36:21,0,0
2023-02-03 09:36:25,0,0
2023-02-03 09:36:29,0,0
2023-02-03 09:36:33,0,0
2023-02-03 09:36:37,0,0
2023-02-03 09:36:41,0,0
2023-02-03 09:36:45,0,0
2023-02-03 09:36:49,0,0
2023-02-03 09:36:53,0,0
2023-02-03 09:36:57,0,0
2023-02-03 09:37:01,0,0
2023-02-03 09:37:05,0,0
2023-02-03 09:37:09,0,0
2023-02-03 09:37:13,0,0
2023-02-03 09:37:17,0,0
2023-02-03 09:37:21,0,0
2023-02-03 09:37:25,0,0
2023-02-03 09:37:29,0,0
2023-02-03 09:37:33,0,0
2023-02-03 09:37:37,0,0
2023-02-03 09:37:41,0,0
2023-02-03 09:37:45,0,0
2023-02-03 09:37:49,0,0
2023-02-03 09:37:53,0,0
2023-02-03 09:37:57,0,0
2023-02-03 09:38:01,0,0
2023-02-03 09:38:05,0,0
2023-02-03 09:38:09,0,0
2023-02-03 09:38:13,0,0
2023-02-03 09:38:17,0,0
2023-02-03 09:38:21,0,0
2023-02-03 09:38:25,0,0
2023-02-03 09:38:29,0,0
2023-02-03 09:38:33,0,0
2023-02-03 09:38:37,0,0
2023-02-03 09:38:41,0,0
2023-02-03 09:38:45,0,0
2023-02-03 09:38:49,0,0
2023-02-03 09:38:53,0,0
2023-02-03 09:38:57,0,0
2023-02-03 09:39:01,0,0
2023-02-03 09:39:05,0,0
2023-02-03 09:39:09,0,0
2023-02-03 09:39:13,0,0
2023-02-03 09:39:17,0,0
2023-02-03 09:39:21,0,0
2023-02-03 09:39:25,0,0
2023-02-03 09:39:29,0,0
2023-02-03 09:39:33,0,0
2023-02-03 09:39:37,0,0
2023-02-03 09:39:41,0,0
2023-02-03 09:39:45,0,0
2023-02-03 09:39:49,0,0
2023-02-03 09:39:53,0,0
2023-02-03 09:39:57,0,0
2023-02-03 09:40:01,0,0
2023-02-03 09:40:05,0,0
2023-02-03 09:40:09,0,0
2023-02-03 09:40:13,0,0
2023-02-03 09:40:17,0,0
2023-02-03 09:40:21,0,0
2023-02-03 09:40:25,0,0
2023-02-03 09:40:29,0,0
2023-02-03 09:40:33,0,0
2023-02-03 09:40:37,0,0
2023-02-03 09:40:41,0,0
2023-02-03 09:40:45,0,0
2023-02-03 09:40:49,0,0
2023-02-03 09:40:53,0,0
2023-02-03 09:40:57,0,0
2023-02-03 09:41:01,0,0
2023-02-03 09:41:05,0,0
2023-02-03 09:41:09,0,0
2023-02-03 09:41:13,0,0
2023-02-03 09:41:17,0,0
2023-02-03 09:41:21,0,0
2023-02-03 09:41:25,0,0
2023-02-03 09:41:29,0,0
2023-02-03 09:41:33,0,0
2023-02-03 09:41:37,0,0
2023-02-03 09:41:41,0,0
2023-02-03 09:41:45,0,0
2023-02-03 09:41:49,0,0
2023-02-03 09:41:53,0,0
2023-02-03 09:41:57,0,0
2023-02-03 09:42:01,0,0
2023-02-03 09:42:05,0,0
2023-02-03 09:42:09,0,0
2023-02-03 09:42:13,0,0
2023-02-03 09:42:17,0,0
2023-02-03 09:42:21,0,0
2023-02-03 09:42:25,0,0
2023-02-03 09:42:29,0,0
2023-02-03 09:42:33,0,0
2023-02-03 09:42:37,0,0
2023-02-03 09:42:41,0,0
2023-02-03 09:42:45,0,0
2023-02-03 09:42:49,0,0
2023-02-03 09:42:53,0,0
2023-02-03 09:42:57,0,0
2023-02-03 09:43:01,0,0
2023-02-03 09:43:05,0,0
2023-02-03 09:43:09,0,0
2023-02-03 09:43:13,0,0
2023-02-03 09:43:17,0,0
2023-02-03 09:43:21,0,0
2023-02-03 09:43:25,0,0
2023-02-03 09:43:29,0,0
2023-02-03 09:43:33,0,0
2023-02-03 09:43:37,0,0
2023-02-03 09:43:41,0,0
2023-02-03 09:43:45,0,0
2023-02-03 09:43:49,0,0
2023-02-03 09:43:53,0,0
2023-02-03 09:43:57,0,0
2023-02-03 09:44:01,0,0
2023-02-03 09:44:05,0,0
2023-02-03 09:44:09,0,0
2023-02-03 09:44:13,0,0
2023-02-03 09:44:17,0,0
2023-02-03 09:44:21,0,0
2023-02-03 09:44:25,0,0
2023-02-03 09:44:29,0,0
2023-02-03 09:44:33,0,0
2023-02-03 09:44:37,0,0
2023-02-03 09:44:41,0,0
2023-02-03 09:44:45,0,0
2023-02-03 09:44:49,0,0
2023-02-03 09:44:53,0,0
2023-02-03 09:44:57,0,0
2023-02-03 09:45:01,0,0
2023-02-03 09:45:05,0,0
2023-02-03 09:45:09,0,0
2023-02-03 09:45:13,0,0
2023-02-03 09:45:17,0,0
2023-02-03 09:45:21,0,0
2023-02-03 09:45:25,0,0
2023-02-03 09:45:29,0,0
2023-02-03 09:45:33,0,0
2023-02-03 09:45:37,0,0
2023-02-03 09:45:41,0,0
2023-02-03 09:45:45,0,0
2023-02-03 09:45:49,0,0
2023-02-03 09:45:53,0,0
2023-02-03 09:45:57,0,0
2023-02-03 09:46:01,0,0
2023-02-03 09:46:05,0,0
2023-02-03 09:46:09,0,0
2023-02-03 09:46:13,0,0
2023-02-03 09:46:17,0,0
2023-02-03 09:46:21,0,0
2023-02-03 09:46:25,0,0
2023-02-03 09:46:29,0,0
2023-02-03 09:46:33,0,0
2023-02-03 09:46:37,0,0
2023-02-03 09:46:41,0,0
2023-02-03 09:46:45,0,0
2023-02-03 09:46:49,0,0
2023-02-03 09:46:53,0,0
2023-02-03 09:46:57,0,0
2023-02-03 09:47:01,0,0
2023-02-03 09:47:05,0,0
2023-02-03 09:47:09,0,0
2023-02-03 09:47:13,0,0
2023-02-03 09:47:17,0,0
2023-02-03 09:47:21,0,0
2023-02-03 09:47:25,0,0
2023-02-03 09:47:29,0,0
2023-02-03 09:47:33,0,0
2023-02-03 09:47:37,0,0
2023-02-03 09:47:41,0,0
2023-02-03 09:47:45,0,0
2023-02-03 09:47:49,0,0
2023-02-03 09:47:53,0,0
2023-02-03 09:47:57,0,0
2023-02-03 09:48:01,0,0
2023-02-03 09:48:05,0,0
2023-02-03 09:48:09,0,0
2023-02-03 09:48:13,0,0
2023-02-03 09:48:17,0,0
2023-02-03 09:48:21,0,0
2023-02-03 09:48:25,0,0
2023-02-03 09:48:29,0,0
2023-02-03 09:48:33,0,0
2023-02-03 09:48:37,0,0
2023-02-03 09:48:41,0,0
2023-02-03 09:48:45,0,0
2023-02-03 09:48:49,0,0
2023-02-03 09:48:53,0,0
2023-02-03 09:48:57,0,0
2023-02-03 09:49:01,0,0
2023-02-03 09:49:05,0,0
2023-02-03 09:49:09,0,0
2023-02-03 09:49:13,0,0
2023-02-03 09:49:17,0,0
2023-02-03 09:49:21,0,0
2023-02-03 09:49:25,0,0
2023-02-03 09:49:29,0,0
2023-02-03 09:49:33,0,0
2023-02-03 09:49:37,0,0
2023-02-03 09:49:41,0,0
2023-02-03 09:49:45,0,0
2023-02-03 09:49:49,0,0
2023-02-03 09:49:53,0,0
2023-02-03 09:49:57,0,0
2023-02-03 09:50:01,0,0
2023-02-03 09:50:05,0,0
2023-02-03 09:50:09,0,0
2023-02-03 09:50:13,0,0
2023-02-03 09:50:17,0,0
2023-02-03 09:50:21,0,0
2023-02-03 09:50:25,0,0
2023-02-03 09:50:29,0,0
2023-02-03 09:50:33,0,0
2023-02-03 09:50:37,0,0
2023-02-03 09:50:41,0,0
2023-02-03 09:50:45,0,0
2023-02-03 09:50:49,0,0
2023-02-03 09:50:53,0,0
2023-02-03 09:50:57,0,0
2023-02-03 09:51:01,0,0
2023-02-03 09:51:05,0,0
2023-02-03 09:51:09,0,0
2023-02-03 09:51:13,0,0
2023-02-03 09:51:17,0,0
2023-02-03 09:51:21,0,0
2023-02-03 09:51:25,0,0
2023-02-03 09:51:29,0,0
2023-02-03 09:51:33,0,0
2023-02-03 09:51:37,0,0
2023-02-03 09:51:41,0,0
2023-02-03 09:51:45,0,0
2023-02-03 09:51:49,0,0
2023-02-03 09:51:53,0,0
2023-02-03 09:51:57,0,0
2023-02-03 09:52:01,0,0
2023-02-03 09:52:05,0,0
2023-02-03 09:52:09,0,0
2023-02-03 09:52:13,0,0
2023-02-03 09:52:17,0,0
2023-02-03 09:52:21,0,0
2023-02-03 09:52:25,0,0
2023-02-03 09:52:29,0,0
2023-02-03 09:52:33,0,0
2023-02-03 09:52:37,0,0
2023-02-03 09:52:41,0,0
2023-02-03 09:52:45,0,0
2023-02-03 09:52:49,0,0
2023-02-03 09:52:53,0,0
2023-02-03 09:52:57,0,0
2023-02-03 09:53:01,0,0
2023-02-03 09:53:05,0,0
2023-02-03 09:53:09,0,0
2023-02-03 09:53:13,0,0
2023-02-03 09:53:17,0,0
2023-02-03 09:53:21,0,0
2023-02-03 09:53:25,0,0
2023-02-03 09:53:29,0,0
2023-02-03 09:53:33,0,0
2023-02-03 09:53:37,0,0
2023-02-03 09:53:41,0,0
2023-02-03 09:53:45,0,0
2023-02-03 09:53:49,0,0
2023-02-03 09:53:53,0,0
2023-02-03 09:53:57,0,0
2023-02-03 09:54:01,0,0
2023-02-03 09:54:05,0,0
2023-02-03 09:54:09,0,0
2023-02-03 09:54:13,0,0
2023-02-03 09:54:17,0,0
2023-02-03 09:54:21,0,0
2023-02-03 09:54:25,0,0
2023-02-03 09:54:29,0,0
2023-02-03 09:54:33,0,0
2023-02-03 09:54:37,0,0
2023-02-03 09:54:41,0,0
2023-02-03 09:54:45,0,0
2023-02-03 09:54:49,0,0
2023-02-03 09:54:53,0,0
2023-02-03 09:54:57,0,0
2023-02-03 09:55:01,0,0
2023-02-03 09:55:05,0,0
2023-02-03 09:55:09,0,0
2023-02-03 09:55:13,0,0
2023-02-03 09:55:17,0,0
2023-02-03 09:55:21,0,0
2023-02-03 09:55:25,0,0
2023-02-03 09:55:29,0,0
2023-02-03 09:55:33,0,0
2023-02-03 09:55:37,0,0
2023-02-03 09:55:41,0,0
2023-02-03 09:55:45,0,0
2023-02-03 09:55:49,0,0
2023-02-03 09:55:53,0,0
2023-02-03 09:55:57,0,0
2023-02-03 09:56:01,0,0
2023-02-03 09:56:05,0,0
2023-02-03 09:56:09,0,0
2023-02-03 09:56:13,0,0
2023-02-03 09:56:17,0,0
2023-02-03 09:56:21,0,0
2023-02-03 09:56:25,0,0
2023-02-03 09:56:29,0,0
2023-02-03 09:56:33,0,0
2023-02-03 09:56:37,0,0
2023-02-03 09:56:41,0,0
2023-02-03 09:56:45,0,0
2023-02-03 09:56:49,0,0
2023-02-03 09:56:53,0,0
2023-02-03 09:56:57,0,0
2023-02-03 09:57:01,0,0
2023-02-03 09:57:05,0,0
2023-02-03 09:57:09,0,0
2023-02-03 09:57:13,0,0
2023-02-03 09:57:17,0,0
2023-02-03 09:57:21,0,0
2023-02-03 09:57:25,0,0
2023-02-03 09:57:29,0,0
2023-02-03 09:57:33,0,0
2023-02-03 09:57:37,0,0
2023-02-03 09:57:41,0,0
2023-02-03 09:57:45,0,0
2023-02-03 09:57:49,0,0
2023-02-03 09:57:53,0,0
2023-02-03 09:57:57,0,0
2023-02-03 09:58:01,0,0
2023-02-03 09:58:05,0,0
2023-02-03 09:58:09,0,0
2023-02-03 09:58:13,0,0
2023-02-03 09:58:17,0,0
2023-02-03 09:58:21,0,0
2023-02-03 09:58:25,0,0
2023-02-03 09:58:29,0,0
2023-02-03 09:58:33,0,0
2023-02-03 09:58:37,0,0
2023-02-03 09:58:41,0,0
2023-02-03 09:58:45,0,0
2023-02-03 09:58:49,0,0
2023-02-03 09:58:53,0,0
2023-02-03 09:58:57,0,0
2023-02-03 09:59:01,0,0
2023-02-03 09:59:05,0,0
2023-02-03 09:59:09,0,0
2023-02-03 09:59:13,0,0
2023-02-03 09:59:17,0,0
2023-02-03 09:59:21,0,0
2023-02-03 09:59:25,0,0
