time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,CO_bkg,PM_bkg,CO2_bkg
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,ppm,Mm^-1,ppm
20230605 13:18:03,7605.0,176.79194652360513,28.25856,66.89223090128755,14710.0,26.37312,353.20000000000005,2704.0420000000004,2632.032,5009.005364806867,39.0,19513.554201388888,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:05,7607.0,177.54731652360513,28.2432,69.73143090128755,14620.0,26.35776,353.0,2705.2960000000003,2635.224,5032.005364806867,39.0,19513.554224537038,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:07,7609.0,178.02800652360514,28.25472,69.66383090128755,14606.0,26.36544,352.90000000000003,2701.534,2610.6000000000004,5071.005364806867,39.0,19513.554247685184,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:09,7611.0,178.13101152360514,28.25472,68.98783090128755,14610.0,26.37696,352.70000000000005,2705.2960000000003,2605.128,5079.005364806867,39.0,19513.554270833334,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:11,7613.0,178.09667652360514,28.25856,71.75943090128754,14632.0,26.3808,352.70000000000005,2704.0420000000004,2630.208,5064.005364806867,39.0,19513.55429398148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:13,7615.0,177.44431152360514,28.26624,65.26983090128755,14516.0,26.3616,352.70000000000005,2707.386,2619.7200000000003,5079.005364806867,39.0,19513.55431712963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:15,7617.0,176.20825152360513,28.26624,65.67543090128756,14523.0,26.38848,352.5,2704.46,2658.936,5103.005364806867,39.0,19513.554340277777,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:17,7619.0,174.45716652360514,28.25472,66.21623090128756,14536.0,26.38464,352.20000000000005,2705.714,2575.032,5134.005364806867,39.0,19513.554363425927,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:19,7621.0,172.19105652360514,28.26624,66.35143090128756,14693.0,26.3808,351.70000000000005,2703.6240000000003,2577.312,5150.005364806867,39.0,19513.554386574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:21,7623.0,170.47430652360515,28.27008,77.43783090128755,14616.0,26.37312,351.40000000000003,2708.64,2627.472,5094.005364806867,39.0,19513.554409722223,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:23,7625.0,169.10090652360515,28.28928,80.00663090128755,14932.0,26.3808,350.90000000000003,2705.2960000000003,2643.4320000000002,5095.005364806867,39.0,19513.55443287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:25,7627.0,167.41849152360516,28.27776,76.22103090128755,14521.0,26.38848,350.40000000000003,2705.714,2593.2720000000004,5127.005364806867,39.0,19513.55445601852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:27,7629.0,166.69745652360515,28.28544,77.30263090128756,14608.0,26.3808,349.8,2704.46,2646.168,5167.005364806867,39.0,19513.554479166665,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:29,7631.0,165.66740652360514,28.28544,78.51943090128755,14612.0,26.396160000000002,349.40000000000003,2707.386,2612.4240000000004,5183.005364806867,39.0,19513.554502314815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:31,7633.0,164.94637152360514,28.293120000000002,80.41223090128756,14439.0,26.400000000000002,349.3,2701.534,2634.768,5119.005364806867,39.0,19513.55452546296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:33,7635.0,165.01504152360513,28.30464,70.40743090128755,14530.0,26.400000000000002,349.20000000000005,2705.714,2615.16,5158.005364806867,39.0,19513.55454861111,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:35,7637.0,165.53006652360514,28.293120000000002,71.96223090128755,14623.0,26.38464,349.1,2701.534,2616.072,5158.005364806867,39.0,19513.554571759258,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:37,7639.0,166.66312152360513,28.300800000000002,62.160230901287555,14526.0,26.400000000000002,349.3,2706.132,2646.6240000000003,5191.005364806867,39.0,19513.554594907408,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:39,7641.0,168.27686652360515,28.300800000000002,60.199830901287555,14491.0,26.41152,349.40000000000003,2704.0420000000004,2649.36,5272.005364806867,39.0,19513.554618055554,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:41,7643.0,170.37130152360515,28.31616,64.86423090128756,14707.0,26.41152,349.20000000000005,2705.2960000000003,2635.224,5279.005364806867,39.0,19513.554641203704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:43,7645.0,172.29406152360514,28.31616,67.77103090128756,14501.0,26.403840000000002,349.0,2701.952,2635.6800000000003,5263.005364806867,39.0,19513.55466435185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:45,7647.0,174.38849652360514,28.31232,57.56343090128756,14443.0,26.403840000000002,348.8,2706.55,2622.456,5208.005364806867,39.0,19513.5546875,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:47,7649.0,175.76189652360515,28.33152,57.96903090128756,14441.0,26.400000000000002,348.5,2700.698,2604.216,5175.005364806867,39.0,19513.55471064815,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:49,7651.0,176.58593652360514,28.32384,65.54023090128754,14623.0,26.38848,348.1,2705.2960000000003,2623.368,5136.005364806867,39.0,19513.554733796296,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:51,7653.0,176.58593652360514,28.33536,65.40503090128755,14513.0,26.38848,347.8,2700.28,2650.728,5144.005364806867,38.0,19513.554756944446,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:53,7655.0,175.41854652360513,28.3392,59.65903090128756,14600.0,26.400000000000002,347.70000000000005,2705.2960000000003,2639.784,5144.005364806867,38.0,19513.554780092592,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:55,7657.0,173.35844652360515,28.33536,69.52863090128756,14720.0,26.403840000000002,347.70000000000005,2700.698,2602.8480000000004,5128.005364806867,38.0,19513.554803240742,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:57,7659.0,170.71465152360514,28.32384,69.46103090128756,14923.0,26.4192,347.70000000000005,2704.46,2642.064,5136.005364806867,38.0,19513.55482638889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:18:59,7661.0,168.44854152360514,28.35072,60.67303090128756,14443.0,26.42688,348.0,2704.46,2605.128,5136.005364806867,38.0,19513.55484953704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:01,7663.0,166.01075652360515,28.35456,57.022630901287556,14434.0,26.42304,348.3,2702.3700000000003,2634.768,5106.005364806867,38.0,19513.554872685185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:03,7665.0,164.84336652360514,28.346880000000002,57.022630901287556,14606.0,26.43072,348.40000000000003,2703.6240000000003,2617.896,5129.005364806867,38.0,19513.554895833335,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:05,7667.0,164.60302152360515,28.3392,55.467830901287556,14516.0,26.42304,348.5,2705.2960000000003,2607.408,5097.005364806867,38.0,19513.55491898148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:07,7669.0,164.87770152360514,28.35456,50.397830901287556,14625.0,26.4384,348.5,2705.2960000000003,2649.36,5090.005364806867,38.0,19513.55494212963,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:09,7671.0,165.73607652360513,28.3584,48.910630901287554,14424.0,26.42688,348.6,2703.206,2642.976,5058.005364806867,38.0,19513.554965277777,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:11,7673.0,165.80474652360513,28.3584,45.12503090128756,14543.0,26.449920000000002,348.8,2705.2960000000003,2627.016,5067.005364806867,38.0,19513.554988425927,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:13,7675.0,165.66740652360514,28.36224,42.961830901287556,14728.0,26.45376,349.0,2707.386,2655.288,5097.005364806867,38.0,19513.555011574073,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:15,7677.0,164.63735652360515,28.35456,42.28583090128756,14641.0,26.44224,349.0,2702.3700000000003,2673.9840000000004,5068.005364806867,38.0,19513.555034722223,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:17,7679.0,162.95494152360513,28.38144,40.86623090128756,14633.0,26.4384,348.90000000000003,2707.386,2615.16,5068.005364806867,38.0,19513.55505787037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:19,7681.0,161.23819152360514,28.3776,43.16463090128755,14126.0,26.44224,348.90000000000003,2701.952,2611.512,5006.005364806867,38.0,19513.55508101852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:21,7683.0,158.97208152360514,28.389120000000002,38.90583090128756,14526.0,26.44224,348.6,2707.8040000000005,2646.168,4998.005364806867,38.0,19513.555104166666,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:23,7685.0,156.56863152360515,28.38528,42.961830901287556,14609.0,26.46528,348.5,2696.518,2638.416,5036.005364806867,38.0,19513.555127314816,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:25,7687.0,154.37119152360515,28.3776,46.206630901287554,14718.0,26.43456,348.3,2707.386,2605.128,4998.005364806867,38.0,19513.555150462962,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:27,7689.0,152.03641152360515,28.392960000000002,38.365030901287554,14608.0,26.449920000000002,347.90000000000003,2700.28,2628.384,5006.005364806867,38.0,19513.555173611112,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:29,7691.0,149.70163152360513,28.40064,37.82423090128756,14699.0,26.44224,347.90000000000003,2702.3700000000003,2610.6000000000004,5061.005364806867,38.0,19513.55519675926,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:31,7693.0,147.46985652360513,28.389120000000002,41.33943090128756,14719.0,26.446080000000002,347.90000000000003,2699.862,2662.128,5030.005364806867,38.0,19513.555219907408,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:33,7695.0,145.61576652360515,28.392960000000002,44.854630901287564,14938.0,26.4384,347.90000000000003,2704.46,2601.48,4991.005364806867,38.0,19513.555243055554,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:35,7697.0,144.17369652360514,28.389120000000002,42.42103090128756,14921.0,26.44224,348.0,2704.878,2617.896,4975.005364806867,38.0,19513.555266203704,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:37,7699.0,143.14364652360516,28.40064,44.78703090128755,14635.0,26.44224,348.20000000000005,2709.476,2660.304,4921.005364806867,38.0,19513.55528935185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:39,7701.0,142.42261152360516,28.40064,37.28343090128756,14749.0,26.45376,348.40000000000003,2706.9680000000003,2590.992,4944.005364806867,38.0,19513.5553125,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:41,7703.0,141.70157652360515,28.416,42.69143090128755,14704.0,26.4384,348.5,2699.444,2638.416,4944.005364806867,38.0,19513.555335648147,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:43,7705.0,141.46123152360514,28.40448,42.42103090128756,14706.0,26.44224,348.6,2703.206,2616.5280000000002,4913.005364806867,38.0,19513.555358796297,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:45,7707.0,141.49556652360513,28.41984,45.665830901287556,14705.0,26.4576,348.70000000000005,2701.534,2606.04,4945.005364806867,38.0,19513.555381944443,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:47,7709.0,141.18655152360515,28.41984,46.67983090128756,14616.0,26.45376,348.6,2704.0420000000004,2653.464,4953.005364806867,38.0,19513.555405092593,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:49,7711.0,140.80886652360513,28.41984,46.882630901287556,14623.0,26.446080000000002,348.70000000000005,2699.862,2589.1680000000006,4930.005364806867,38.0,19513.55542824074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:51,7713.0,140.25950652360515,28.435200000000002,46.139030901287555,14937.0,26.45376,348.70000000000005,2702.788,2614.704,4953.005364806867,38.0,19513.55545138889,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:53,7715.0,139.98482652360514,28.442880000000002,52.15543090128756,14540.0,26.449920000000002,348.90000000000003,2705.714,2651.64,4945.005364806867,39.0,19513.555474537035,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:55,7717.0,139.64147652360515,28.42752,50.33023090128756,14697.0,26.45376,349.0,2701.1160000000004,2626.1040000000003,4953.005364806867,39.0,19513.555497685185,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:57,7719.0,139.12645152360514,28.43136,53.507430901287556,14528.0,26.46528,348.90000000000003,2706.55,2604.216,4976.005364806867,39.0,19513.55552083333,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:19:59,7721.0,138.50842152360514,28.442880000000002,46.34183090128755,14628.0,26.4576,348.8,2705.2960000000003,2598.288,4992.005364806867,39.0,19513.55554398148,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:01,7723.0,138.23374152360515,28.439040000000002,47.89663090128755,14706.0,26.46144,348.8,2706.132,2606.496,4992.005364806867,39.0,19513.555567129628,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:03,7725.0,137.82172152360513,28.45056,37.35103090128756,14610.0,26.47296,348.8,2703.206,2645.2560000000003,4984.005364806867,39.0,19513.555590277778,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:05,7727.0,137.27236152360516,28.439040000000002,58.50983090128756,14719.0,26.46912,348.8,2705.714,2587.8,4992.005364806867,39.0,19513.555613425928,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:07,7729.0,136.79167152360515,28.45056,41.474630901287554,14703.0,26.47296,348.90000000000003,2706.55,2650.728,5015.005364806867,39.0,19513.555636574074,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:09,7731.0,136.31098152360514,28.46592,41.407030901287555,14623.0,26.47296,349.20000000000005,2705.2960000000003,2652.0960000000005,5031.005364806867,39.0,19513.555659722224,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:11,7733.0,135.65861652360513,28.45824,39.108630901287555,14710.0,26.4576,349.20000000000005,2704.0420000000004,2629.7520000000004,5032.005364806867,39.0,19513.55568287037,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:13,7735.0,135.00625152360513,28.46208,32.28103090128756,14712.0,26.46912,349.20000000000005,2710.312,2627.9280000000003,5078.005364806867,39.0,19513.55570601852,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:15,7737.0,134.42255652360515,28.46592,33.09223090128756,14942.0,26.45376,349.1,2704.46,2593.728,5094.005364806867,39.0,19513.555729166666,none,-1.37443152360515,2.803369098712446,869.994635193133
20230605 13:20:17,7739.0,133.32383652360514,28.4544,33.90343090128756,14922.0,26.46528,348.90000000000003,2708.222,2613.3360000000002,5110.005364806867,39.0,19513.555752314816,none,-1.37443152360515,2.803369098712446,869.994635193133
