time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase,COconc,CO2conc,PMconc,Cconc,MCE,CER_CO,CER_CO2,CER_PM,EFmass_CO,EFmass_CO2,EFmass_PM,EFmass_dry_CO,EFmass_dry_CO2,EFmass_dry_PM,EFenergy_CO,EFenergy_CO2,EFenergy_PM,ER_CO,ER_CO2,ER_PM,ER_PM_heat,Realtime_conc_PM,PM_flowrate
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,gm^-3,gm^-3,mgm^-3,gm^-3,mol/mol,g/g,g/g,mg/g,g/kg,g/kg,mg/kg,g/kg,g/kg,mg/kg,g/MJ,g/MJ,mg/MJ,g/min,g/min,mg/min,g/hr,mg/m^3,g/hr
20230605 11:48:49,2251.0,175.79623152360514,18.816,3547.4134309012875,11241.0,19.42272,47.2,2772.594,2654.8320000000003,1293.005364806867,47.0,19513.492233796296,test,0.204814944317456,2.3669586295924,78.60680879843936,0.7337449329662713,0.8803131532789729,0.27913643435936464,3.225860272756669,107.13097326704504,68.91452468217958,796.4156592397695,26449.001967019685,90.66744947646674,1047.8048985957973,34797.65057666915,7.068932376763256,81.69262524736033,2713.0159744987345,6.420909618280201,74.20370364803436,2464.3085315781577,147.85851189468946,78606.80879843936,26.828704589137462
20230605 11:48:51,2253.0,179.36707152360515,18.812160000000002,3540.923830901287,11247.0,19.43424,47.7,2772.594,2670.3360000000002,1306.005364806867,47.0,19513.492256944446,test,0.20897522346239514,2.390756258761013,78.46300634735354,0.742022953575298,0.8792443786241778,0.28162905534860794,3.221943805432977,105.74202047159633,69.52991475506909,795.4487432416306,26106.09072390657,91.47708791770025,1046.5327747900603,34346.49912560341,7.132056236800737,81.59344348797975,2677.8417293018397,6.478246791484738,74.11361407314212,2432.3587777450475,145.94152666470285,78463.00634735354,26.779624445338875
20230605 11:48:53,2255.0,182.97224652360515,18.80448,3768.8034309012874,11237.0,19.4304,48.0,2769.668,2649.816,1342.005364806867,47.0,19513.492280092592,test,0.2131755052914202,2.45665738568948,83.51256949954404,0.7618078561435506,0.8800164375108626,0.2798284417419432,3.224772973759622,109.62419043865495,69.08537074158568,796.1472217147976,27064.539228234906,90.89222323106914,1047.4517285515255,35607.48266634102,7.086456973302925,81.66509017082656,2776.1549324321354,6.436827701023208,74.17869276543816,2521.6594186251764,151.29956511751058,83512.56949954404,28.503053244766267
20230605 11:48:55,2257.0,186.47441652360513,18.80448,3945.239430901287,11239.0,19.4304,48.400000000000006,2760.8900000000003,2628.384,1370.005364806867,47.0,19513.492303240742,test,0.2172557790681874,2.5079138177449547,87.42219863843968,0.7775448744533684,0.8801947710723182,0.279412528081962,3.2254264675181283,112.43363760824667,68.9826880077741,796.308559348323,27758.14884876495,90.75712861026314,1047.6639925380184,36520.030717942995,7.075924254621011,81.68163943713112,2847.3021909529098,6.427260537116866,74.19372492836276,2586.2844697930136,155.17706818758083,87422.19863843969,29.83741965429029
20230605 11:48:57,2259.0,189.97658652360514,18.80448,4162.505830901288,11243.0,19.43808,48.7,2770.5040000000004,2612.4240000000004,1383.005364806867,47.0,19513.49232638889,test,0.22133605284495464,2.531711446913568,92.23658486541696,0.7857885907256672,0.8792251962186104,0.28167379299889456,3.2218735125379716,117.38091638647677,69.54095979801369,795.4313889988606,28979.556459901196,91.4916193372778,1046.50994266669,38126.976617716486,7.13318918608877,81.59166337023017,2972.5885198858105,6.479275881111406,74.11199714224352,2700.085557652992,162.00513345917952,92236.58486541695,31.48058196854709
20230605 11:48:59,2261.0,193.41008652360514,18.80064,4332.046630901288,11248.0,19.41504,48.900000000000006,2772.176,2606.04,1408.005364806867,47.0,19513.49234953704,test,0.22533632125354996,2.57747611839167,95.99342390003392,0.7999926442912533,0.8792255399041404,0.2816729914475461,3.2218747719551386,119.9928831659177,69.54076190722128,795.4316999297344,29624.41118660118,91.49135898209859,1046.5103517431423,38975.380254284704,7.133168887368929,81.59169526407737,3038.734727479942,6.4792574432146335,74.11202611231982,2760.168013944417,165.61008083666502,95993.42390003391,32.76280072528512
20230605 11:49:01,2263.0,196.32856152360515,18.80448,4333.263430901287,11068.0,19.40736,49.1,2773.012,2604.216,1432.005364806867,47.0,19513.492372685185,test,0.22873654940085597,2.6214102030106483,96.0203868596125,0.8134398618622134,0.8794297911816891,0.2811966318901656,3.2226232397923504,118.04239177533343,69.4231560040362,795.616485213532,29142.864636122038,91.33663068157934,1046.7534646494562,38341.83315028176,7.121105419173254,81.61064968161722,2989.3399153224273,6.468299856575094,74.1292429415953,2715.3013201395806,162.91807920837485,96020.3868596125,32.77200325224735
20230605 11:49:03,2265.0,199.55605152360513,18.816,4268.570230901288,11230.0,19.42272,49.300000000000004,2772.176,2619.264,1466.005364806867,47.0,19513.492395833335,test,0.23249680170493556,2.6836501562208674,94.58685617535076,0.8320369836401275,0.8801869150143603,0.27943085016217867,3.225397679415654,113.68107191766545,68.98721144969676,796.3014520052666,28066.121337928307,90.76307988024394,1047.6546417564462,36925.21496945074,7.07638824831768,81.68091039883802,2878.8925807849414,6.4276819956103095,74.19306272242574,2614.978907242222,156.8987344345333,94586.85617535077,32.28273556875521
20230605 11:49:05,2267.0,202.68053652360513,18.808320000000002,4395.725830901288,11230.0,19.4304,49.6,2773.4300000000003,2607.864,1503.005364806867,47.0,19513.49241898148,test,0.2361370459567573,2.7513818700084585,97.40448545131349,0.8520813093204538,0.8811735874902232,0.2771297097750915,3.2290132877139652,114.31360409606316,68.41909501456699,797.1940905025912,28222.28387729908,90.01563703831138,1048.8290423088717,37130.67033918323,7.018113498827916,81.77247311661898,2894.9110099286754,6.374749405572856,74.27623170805761,2629.5288958793794,157.77173375276274,97404.48545131349,33.24439963630873
20230605 11:49:07,2269.0,205.87369152360515,18.83136,4157.165430901287,11441.0,19.44192,49.800000000000004,2768.8320000000003,2613.792,1521.005364806867,47.0,19513.49244212963,test,0.23985729557675095,2.7843324334726924,92.1182474317109,0.8626684234233175,0.8807827967054762,0.2780411210890598,3.2275812558707746,106.78291326134216,68.6441085554766,796.8405437001834,26363.071264677154,90.31167628324606,1048.36389817572,34684.595779454045,7.041194344438935,81.73620792506803,2704.2016015236827,6.39571438524489,74.24329101704127,2456.3021892907905,147.37813135744742,92118.2474317109,31.44019310021283
