time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text
20230727 11:46:40,1988.0,24.467386619718308,1346.6478873239437,6182.429577464791,0.2966,25.1018096,74.3,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49074074074,hp
20230727 11:46:44,1992.0,23.80630661971831,1349.6478873239437,4022.429577464791,0.2984,25.113205699999998,74.6,53.3,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490787037037,hp
20230727 11:46:48,1996.0,23.77482661971831,1340.6478873239437,4832.429577464791,0.2882,25.1170044,75.0,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490833333333,hp
20230727 11:46:52,2000.0,22.97208661971831,1365.6478873239437,6452.429577464791,0.2962,25.1208031,75.1,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49087962963,hp
20230727 11:46:56,2004.0,22.32674661971831,1379.6478873239437,7262.429577464791,0.2735,25.1321992,75.3,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490925925926,hp
20230727 11:47:00,2008.0,21.88602661971831,1399.6478873239437,5507.429577464791,0.2925,25.1359979,75.8,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490972222222,hp
20230727 11:47:04,2012.0,22.02768661971831,1421.6478873239437,6857.429577464791,0.3106,25.1397966,75.7,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491018518518,hp
20230727 11:47:08,2016.0,22.20082661971831,1401.6478873239437,6722.429577464791,0.2767,25.143595299999998,76.1,53.3,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491064814814,hp
20230727 11:47:12,2020.0,22.76746661971831,1426.6478873239437,7397.429577464791,0.2918,25.1587901,76.2,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49111111111,hp
20230727 11:47:16,2024.0,23.05078661971831,1417.6478873239437,9422.42957746479,0.2883,25.1701862,76.2,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491157407407,hp
20230727 11:47:20,2028.0,23.14522661971831,1420.6478873239437,7802.429577464791,0.2853,25.1815823,76.3,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491203703703,hp
20230727 11:47:24,2032.0,22.84616661971831,1420.6478873239437,8882.42957746479,0.2886,25.192978399999998,76.4,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49125,hp
20230727 11:47:28,2036.0,22.32674661971831,1437.6478873239437,7127.429577464791,0.306,25.2081732,76.6,53.3,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491296296295,hp
20230727 11:47:32,2040.0,23.08226661971831,1459.6478873239437,5102.429577464791,0.2816,25.211971899999998,76.8,53.3,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49134259259,hp
20230727 11:47:36,2044.0,24.70348661971831,1459.6478873239437,5777.429577464791,0.2896,25.2195693,77.1,53.2,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491388888888,hp
20230727 11:47:40,2048.0,25.38030661971831,1439.6478873239437,4562.429577464791,0.2916,25.227166699999998,77.3,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491435185184,hp
20230727 11:47:44,2052.0,24.65626661971831,1459.6478873239437,4967.429577464791,0.2825,25.2347641,77.4,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49148148148,hp
20230727 11:47:48,2056.0,24.12110661971831,1456.6478873239437,4022.429577464791,0.294,25.2461602,77.6,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491527777776,hp
20230727 11:47:52,2060.0,23.75908661971831,1456.6478873239437,5777.429577464791,0.2838,25.2575563,78.1,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491574074073,hp
20230727 11:47:56,2064.0,23.63316661971831,1447.6478873239437,7127.429577464791,0.2951,25.261355,78.2,53.1,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49162037037,hp
20230727 11:48:00,2068.0,24.21554661971831,1442.6478873239437,5102.429577464791,0.3067,25.2727511,78.4,53.3,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491666666665,hp
20230727 11:48:04,2072.0,24.93958661971831,1425.6478873239437,6452.429577464791,0.2814,25.2841472,78.3,53.4,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49171296296,hp
20230727 11:48:08,2076.0,25.17568661971831,1405.6478873239437,3077.429577464791,0.2809,25.291744599999998,78.6,53.4,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49175925926,hp
20230727 11:48:12,2080.0,25.17568661971831,1391.6478873239437,5642.429577464791,0.2939,25.2955433,78.7,53.2,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491805555557,hp
20230727 11:48:16,2084.0,24.82940661971831,1387.6478873239437,2672.429577464791,0.2694,25.299342,78.9,53.1,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491851851853,hp
20230727 11:48:20,2088.0,24.73496661971831,1371.6478873239437,4832.429577464791,0.2812,25.3031407,78.9,53.3,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49189814815,hp
20230727 11:48:24,2092.0,24.62478661971831,1357.6478873239437,4157.429577464791,0.2908,25.3145368,79.1,53.5,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491944444446,hp
20230727 11:48:28,2096.0,25.49048661971831,1329.6478873239437,3482.429577464791,0.272,25.3221342,79.3,53.8,25.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491990740742,hp
20230727 11:48:32,2100.0,26.246006619718308,1340.6478873239437,3347.429577464791,0.2978,25.325932899999998,79.4,53.9,25.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49203703704,hp
20230727 11:48:36,2104.0,26.46636661971831,1324.6478873239437,3482.429577464791,0.2858,25.3297316,80.0,53.7,25.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.492083333334,hp
20230727 11:48:40,2108.0,26.85986661971831,1343.6478873239437,6452.429577464791,0.2878,25.341127699999998,80.1,53.9,25.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49212962963,hp
20230727 11:48:44,2112.0,28.30794661971831,1324.6478873239437,3077.429577464791,0.2942,25.3525238,80.5,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492175925927,hp
20230727 11:48:48,2116.0,29.40974661971831,1304.6478873239437,4697.429577464791,0.2952,25.3563225,80.7,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492222222223,hp
20230727 11:48:52,2120.0,29.33104661971831,1309.6478873239437,5507.429577464791,0.2883,25.3677186,80.8,53.9,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49226851852,hp
20230727 11:48:56,2124.0,28.79588661971831,1317.6478873239437,9287.42957746479,0.2808,25.3791147,80.8,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492314814815,hp
20230727 11:49:00,2128.0,28.60700661971831,1345.6478873239437,9422.42957746479,0.2838,25.3867121,81.4,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49236111111,hp
20230727 11:49:04,2132.0,28.49682661971831,1336.6478873239437,6857.429577464791,0.2841,25.3981082,81.0,54.1,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492407407408,hp
20230727 11:49:08,2136.0,27.72556661971831,1320.6478873239437,5237.429577464791,0.2844,25.413303,80.8,54.0,25.0,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.492453703704,hp
20230727 11:49:12,2140.0,26.26174661971831,1309.6478873239437,4967.429577464791,0.2817,25.424699099999998,81.0,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.4925,hp
20230727 11:49:16,2144.0,25.36456661971831,1306.6478873239437,5237.429577464791,0.2823,25.4360952,81.2,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492546296296,hp
20230727 11:49:20,2148.0,24.640526619718308,1309.6478873239437,4967.429577464791,0.3059,25.4474913,81.3,54.0,25.0,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492592592593,hp
20230727 11:49:24,2152.0,24.23128661971831,1298.6478873239437,7397.429577464791,0.2915,25.4588874,81.6,54.0,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49263888889,hp
20230727 11:49:28,2156.0,23.85352661971831,1314.6478873239437,6992.429577464791,0.3097,25.4702835,82.0,53.9,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492685185185,hp
20230727 11:49:32,2160.0,23.39706661971831,1347.6478873239437,5642.429577464791,0.3011,25.4816796,82.1,53.7,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49273148148,hp
20230727 11:49:36,2164.0,22.75172661971831,1361.6478873239437,3077.429577464791,0.2708,25.4816796,82.2,53.6,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492777777778,hp
20230727 11:49:40,2168.0,21.99620661971831,1350.6478873239437,2402.429577464791,0.2778,25.4930757,82.3,53.6,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492824074074,hp
20230727 11:49:44,2172.0,21.17772661971831,1330.6478873239437,1997.4295774647908,0.2859,25.5006731,82.6,53.5,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49287037037,hp
20230727 11:49:48,2176.0,20.280546619718308,1316.6478873239437,1862.4295774647908,0.28,25.5082705,82.5,53.5,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492916666666,hp
20230727 11:49:52,2180.0,19.44632661971831,1308.6478873239437,1457.4295774647908,0.2899,25.5158679,82.5,53.4,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.492962962962,hp
20230727 11:49:56,2184.0,19.14726661971831,1289.6478873239437,1997.4295774647908,0.2881,25.5196666,82.5,53.3,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49300925926,hp
20230727 11:50:00,2188.0,19.11578661971831,1256.6478873239437,2807.429577464791,0.2932,25.523465299999998,82.7,53.2,25.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.493055555555,hp
20230727 11:50:04,2192.0,18.95838661971831,1239.6478873239437,4832.429577464791,0.2826,25.523465299999998,82.9,53.2,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49310185185,hp
20230727 11:50:08,2196.0,18.81672661971831,1187.6478873239437,3752.429577464791,0.2803,25.527264,83.2,53.4,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493148148147,hp
20230727 11:50:12,2200.0,18.87968661971831,1155.6478873239437,3752.429577464791,0.2835,25.5348614,83.3,53.7,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493194444443,hp
20230727 11:50:16,2204.0,19.021346619718308,1145.6478873239437,6182.429577464791,0.2812,25.5462575,83.8,53.8,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49324074074,hp
20230727 11:50:20,2208.0,19.28892661971831,1163.6478873239437,5912.429577464791,0.2897,25.5500562,84.1,53.7,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493287037036,hp
20230727 11:50:24,2212.0,19.35188661971831,1194.6478873239437,7262.429577464791,0.2878,25.5538549,83.9,53.7,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493333333332,hp
20230727 11:50:28,2216.0,19.194486619718308,1197.6478873239437,4832.429577464791,0.2959,25.5690497,84.1,53.8,25.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493379629628,hp
20230727 11:50:32,2220.0,19.00560661971831,1207.6478873239437,4427.429577464791,0.2975,25.5690497,84.1,54.0,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493425925924,hp
20230727 11:50:36,2224.0,18.92690661971831,1223.6478873239437,9152.42957746479,0.283,25.5766471,83.8,54.0,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49347222222,hp
20230727 11:50:40,2228.0,19.55650661971831,1271.6478873239437,9152.42957746479,0.2952,25.5766471,84.0,54.3,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493518518517,hp
20230727 11:50:44,2232.0,22.15360661971831,1290.6478873239437,10772.42957746479,0.3104,25.588043199999998,84.2,54.7,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493564814813,hp
20230727 11:50:48,2236.0,25.31734661971831,1320.6478873239437,10772.42957746479,0.2946,25.5994393,84.3,55.0,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493611111113,hp
20230727 11:50:52,2240.0,28.71718661971831,1362.6478873239437,9962.42957746479,0.2938,25.603238,84.4,55.2,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49365740741,hp
20230727 11:50:56,2244.0,31.64482661971831,1394.6478873239437,8612.42957746479,0.2914,25.6108354,84.7,55.3,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493703703705,hp
20230727 11:51:00,2248.0,33.75398661971831,1444.6478873239437,7802.429577464791,0.2894,25.6184328,85.2,55.3,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49375,hp
20230727 11:51:04,2252.0,34.43080661971831,1470.6478873239437,5912.429577464791,0.2936,25.6260302,85.1,55.3,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.493796296298,hp
20230727 11:51:08,2256.0,33.42344661971831,1487.6478873239437,4697.429577464791,0.287,25.637426299999998,85.3,55.5,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.493842592594,hp
20230727 11:51:12,2260.0,31.51890661971831,1480.6478873239437,7127.429577464791,0.2829,25.6488224,85.5,55.5,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49388888889,hp
20230727 11:51:16,2264.0,29.81898661971831,1506.6478873239437,5777.429577464791,0.2861,25.6564198,85.7,55.6,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.493935185186,hp
20230727 11:51:20,2268.0,28.59126661971831,1535.6478873239437,8072.429577464791,0.2974,25.671614599999998,85.8,55.5,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.493981481482,hp
20230727 11:51:24,2272.0,27.36354661971831,1540.6478873239437,6857.429577464791,0.2762,25.679212,86.1,55.7,25.2,1533.5424,1.2845056,3.8,3.6,3.3,2.9,19565.49402777778,hp
20230727 11:51:28,2276.0,26.57654661971831,1540.6478873239437,5237.429577464791,0.2817,25.6906081,86.2,55.9,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.494074074075,hp
20230727 11:51:32,2280.0,25.56918661971831,1537.6478873239437,6452.429577464791,0.2925,25.7020042,86.6,55.8,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49412037037,hp
20230727 11:51:36,2284.0,24.21554661971831,1543.6478873239437,7397.429577464791,0.2922,25.7096016,87.1,55.6,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494166666667,hp
20230727 11:51:40,2288.0,23.33410661971831,1543.6478873239437,8207.42957746479,0.2884,25.720997699999998,87.3,55.8,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494212962964,hp
20230727 11:51:44,2292.0,23.14522661971831,1531.6478873239437,10637.42957746479,0.2992,25.7323938,87.7,55.7,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49425925926,hp
20230727 11:51:48,2296.0,23.50724661971831,1561.6478873239437,12122.42957746479,0.2881,25.7437899,87.8,55.5,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494305555556,hp
20230727 11:51:52,2300.0,24.13684661971831,1572.6478873239437,7667.429577464791,0.2833,25.7475886,87.3,55.8,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494351851852,hp
20230727 11:51:56,2304.0,24.27850661971831,1569.6478873239437,6317.429577464791,0.3018,25.7627834,87.5,56.0,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49439814815,hp
20230727 11:52:00,2308.0,24.78218661971831,1572.6478873239437,6722.429577464791,0.2821,25.770380799999998,87.7,56.0,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494444444445,hp
20230727 11:52:04,2312.0,25.41178661971831,1583.6478873239437,6182.429577464791,0.2814,25.7817769,87.7,56.0,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49449074074,hp
20230727 11:52:08,2316.0,26.23026661971831,1586.6478873239437,7262.429577464791,0.2822,25.7969717,87.8,56.3,25.3,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.494537037037,hp
20230727 11:52:12,2320.0,27.17466661971831,1589.6478873239437,5642.429577464791,0.2862,25.8083678,87.8,56.5,25.3,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.494583333333,hp
20230727 11:52:16,2324.0,27.64686661971831,1612.6478873239437,9962.42957746479,0.2769,25.8159652,87.9,56.3,25.3,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49462962963,hp
20230727 11:52:20,2328.0,27.86722661971831,1603.6478873239437,8747.42957746479,0.2836,25.8273613,88.3,56.3,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494675925926,hp
20230727 11:52:24,2332.0,28.22924661971831,1606.6478873239437,6992.429577464791,0.2889,25.8425561,88.9,56.4,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49472222222,hp
20230727 11:52:28,2336.0,28.16628661971831,1638.6478873239437,7667.429577464791,0.2862,25.8615496,89.0,56.5,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494768518518,hp
20230727 11:52:32,2340.0,27.48946661971831,1629.6478873239437,3212.429577464791,0.2856,25.869146999999998,89.0,56.3,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.494814814814,hp
20230727 11:52:36,2344.0,26.23026661971831,1623.6478873239437,3482.429577464791,0.3066,25.8805431,89.1,56.1,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49486111111,hp
20230727 11:52:40,2348.0,24.86088661971831,1594.6478873239437,3347.429577464791,0.3086,25.8881405,89.2,56.1,25.3,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.494907407407,hp
20230727 11:52:44,2352.0,23.58594661971831,1568.6478873239437,2537.429577464791,0.3011,25.9033353,89.3,55.9,25.3,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.494953703703,hp
20230727 11:52:48,2356.0,22.87764661971831,1541.6478873239437,1322.4295774647908,0.3088,25.9109327,89.4,55.9,25.3,1533.5424,1.2845056,3.9,3.5,3.3,2.9,19565.495,hp
20230727 11:52:52,2360.0,22.09064661971831,1503.6478873239437,2267.429577464791,0.2824,25.918530099999998,89.6,55.7,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.495046296295,hp
20230727 11:52:56,2364.0,21.38234661971831,1455.6478873239437,2132.429577464791,0.2981,25.9223288,89.7,55.7,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49509259259,hp
20230727 11:53:00,2368.0,21.09902661971831,1436.6478873239437,1592.4295774647908,0.2992,25.918530099999998,89.8,55.7,25.4,1533.5424,1.2845056,3.8,3.5,3.3,2.9,19565.495138888888,hp
20230727 11:53:04,2372.0,20.78422661971831,1379.6478873239437,2807.429577464791,0.289,25.9261275,90.2,55.8,25.4,1533.5424,1.2845056,3.9,3.5,3.4,2.9,19565.495185185184,hp
20230727 11:53:08,2376.0,20.24906661971831,1324.6478873239437,1862.4295774647908,0.2936,25.9299262,90.2,56.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49523148148,hp
20230727 11:53:12,2380.0,19.91852661971831,1297.6478873239437,1727.4295774647908,0.295,25.9375236,90.3,56.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495277777776,hp
20230727 11:53:16,2384.0,19.477806619718308,1246.6478873239437,2402.429577464791,0.3001,25.9413223,90.4,55.8,25.4,1533.5424,1.2845056,3.9,3.5,3.3,2.9,19565.495324074072,hp
20230727 11:53:20,2388.0,19.43058661971831,1248.6478873239437,1322.4295774647908,0.2876,25.9413223,90.5,55.8,25.4,1533.5424,1.2845056,3.9,3.5,3.4,2.9,19565.49537037037,hp
20230727 11:53:24,2392.0,19.30466661971831,1242.6478873239437,2132.429577464791,0.2842,25.945121,90.4,56.1,25.4,1533.5424,1.2845056,3.9,3.5,3.4,2.9,19565.49541666667,hp
20230727 11:53:28,2396.0,18.89542661971831,1231.6478873239437,1997.4295774647908,0.2716,25.945121,90.6,56.2,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495462962965,hp
20230727 11:53:32,2400.0,18.48618661971831,1231.6478873239437,2807.429577464791,0.2869,25.948919699999998,90.7,56.2,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49550925926,hp
20230727 11:53:36,2404.0,18.07694661971831,1270.6478873239437,2807.429577464791,0.2771,25.948919699999998,90.9,56.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495555555557,hp
20230727 11:53:40,2408.0,17.88806661971831,1270.6478873239437,6722.429577464791,0.2773,25.9565171,91.2,56.1,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495601851853,hp
20230727 11:53:44,2412.0,19.44632661971831,1266.6478873239437,6182.429577464791,0.271,25.9641145,91.6,56.5,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49564814815,hp
20230727 11:53:48,2416.0,22.34248661971831,1266.6478873239437,3212.429577464791,0.2902,25.9717119,92.0,57.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495694444446,hp
20230727 11:53:52,2420.0,25.60066661971831,1283.6478873239437,4427.429577464791,0.2735,25.983107999999998,91.8,57.1,25.4,1533.5424,1.2845056,3.8,3.5,3.3,2.9,19565.495740740742,hp
20230727 11:53:56,2424.0,27.69408661971831,1317.6478873239437,7397.429577464791,0.2822,25.9907054,91.7,57.4,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495787037038,hp
20230727 11:54:00,2428.0,29.36252661971831,1351.6478873239437,7262.429577464791,0.3036,26.0059002,91.6,57.8,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495833333334,hp
20230727 11:54:04,2432.0,31.28280661971831,1370.6478873239437,5237.429577464791,0.2857,26.017296299999998,91.7,57.6,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49587962963,hp
20230727 11:54:08,2436.0,33.87990661971831,1387.6478873239437,6587.429577464791,0.2875,26.0286924,91.8,57.4,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495925925927,hp
20230727 11:54:12,2440.0,35.48538661971831,1397.6478873239437,4967.429577464791,0.2902,26.032491099999998,91.9,57.4,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.495972222223,hp
20230727 11:54:16,2444.0,36.41404661971831,1425.6478873239437,4292.429577464791,0.2816,26.047685899999998,92.0,57.4,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49601851852,hp
20230727 11:54:20,2448.0,36.901986619718315,1430.6478873239437,4157.429577464791,0.273,26.0514846,92.2,57.0,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496064814815,hp
20230727 11:54:24,2452.0,36.82328661971832,1447.6478873239437,4022.429577464791,0.2943,26.0628807,92.6,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49611111111,hp
20230727 11:54:28,2456.0,37.264006619718316,1427.6478873239437,4967.429577464791,0.2988,26.066679399999998,92.5,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496157407408,hp
20230727 11:54:32,2460.0,38.633386619718316,1394.6478873239437,4292.429577464791,0.2979,26.0780755,92.7,57.3,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496203703704,hp
20230727 11:54:36,2464.0,39.82962661971831,1371.6478873239437,6182.429577464791,0.2917,26.0780755,92.6,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49625,hp
20230727 11:54:40,2468.0,40.77402661971831,1357.6478873239437,3482.429577464791,0.2935,26.081874199999998,92.7,56.9,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496296296296,hp
20230727 11:54:44,2472.0,41.05734661971832,1338.6478873239437,2537.429577464791,0.2889,26.081874199999998,92.8,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496342592593,hp
20230727 11:54:48,2476.0,41.34066661971831,1314.6478873239437,5102.429577464791,0.2886,26.081874199999998,92.9,57.5,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49638888889,hp
20230727 11:54:52,2480.0,41.86008661971832,1319.6478873239437,5777.429577464791,0.2938,26.0856729,93.2,57.6,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496435185185,hp
20230727 11:54:56,2484.0,42.80448661971831,1324.6478873239437,4967.429577464791,0.2854,26.0932703,93.4,57.8,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49648148148,hp
20230727 11:55:00,2488.0,43.308166619718314,1324.6478873239437,7127.429577464791,0.2749,26.1008677,93.3,57.9,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496527777777,hp
20230727 11:55:04,2492.0,43.02484661971831,1343.6478873239437,3212.429577464791,0.2813,26.1046664,93.4,57.8,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496574074074,hp
20230727 11:55:08,2496.0,41.98600661971832,1368.6478873239437,6857.429577464791,0.2814,26.1084651,93.5,57.8,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49662037037,hp
20230727 11:55:12,2500.0,41.498066619718315,1379.6478873239437,7532.429577464791,0.2674,26.1122638,93.5,58.1,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496666666666,hp
20230727 11:55:16,2504.0,43.670186619718315,1382.6478873239437,6587.429577464791,0.2948,26.116062499999998,93.6,58.6,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496712962962,hp
20230727 11:55:20,2508.0,46.786706619718316,1384.6478873239437,7532.429577464791,0.2776,26.1236599,93.8,58.6,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9,19565.49675925926,hp
20230727 11:55:24,2512.0,48.360706619718314,1414.6478873239437,6182.429577464791,0.2984,26.1274586,94.0,58.6,25.6,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496805555555,hp
20230727 11:55:28,2516.0,48.64402661971831,1442.6478873239437,8072.429577464791,0.2955,26.1274586,94.1,58.4,25.6,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.49685185185,hp
20230727 11:55:32,2520.0,47.03854661971831,1448.6478873239437,11177.42957746479,0.2888,26.135056,94.2,58.6,25.6,1533.5424,1.2845056,3.8,3.5,3.4,2.9,19565.496898148147,hp
20230727 11:55:36,2524.0,45.385846619718315,1439.6478873239437,4022.429577464791,0.2665,26.1388547,94.1,58.1,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9,19565.496944444443,hp
