time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,CO_bkg,CO2_bkg,PM_bkg,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,ppm,ppm,Mm^-1,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 12:32:40,4748.0,39.404646619718314,1493.6478873239437,15902.42957746479,0.3152,26.5073286,89.9,53.2,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.522685185184,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04395215729913646+/-0,2.61769623235052+/-0,0.006996010155585579+/-0,0.9742966103592335,29.0,1154.8289122559477+/-0,31.0121954377958,1.0693860495791656,0.026854363541361084,30.74514900900523,0.0011803072105380976,0.07029656626439208,0.00018787340005714924,1.2280198314909039,51.94179284862656,0.09835038921861611
20230727 12:32:44,4752.0,40.349046619718315,1505.6478873239437,13472.42957746479,0.3382,26.5111273,89.9,53.2,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.52273148148,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.045004975679353625+/-0,2.638693411269646+/-0,0.005926971956406004+/-0,0.9739009530136696,29.0,1154.8142728910473+/-0,32.12354432076139,1.1077084248538411,0.027817065544523397,30.772966074549757,0.0012519063583022612,0.07340070757318977,0.00016487096739189788,1.2292717378492062,52.015193556199755,0.09851526018600801
20230727 12:32:48,4756.0,40.97864661971831,1513.6478873239437,12527.42957746479,0.3385,26.514926,90.3,53.1,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.522777777776,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04570664663637069+/-0,2.6526800258631074+/-0,0.005511234878947281+/-0,0.9736408418838918,29.0,1154.7996338972985+/-0,32.13758504500407,1.108192587758761,0.02782957675224048,30.800795651301996,0.0012719966306544122,0.0738229623788926,0.00015337533406328813,1.2305437344798607,52.089016518578646,0.0986686355200713
20230727 12:32:52,4760.0,41.702686619718314,1544.6478873239437,15632.42957746479,0.308,26.5225234,90.8,53.3,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.522824074073,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04651304507345416+/-0,2.7069391447590356+/-0,0.006877228133454515+/-0,0.9737115570135007,29.0,1154.7703570231993+/-0,30.65517187199763,1.0570748921378494,0.026546552468684273,30.82734220377068,0.0012347609915207274,0.07185990203588107,0.00018256669748386187,1.2317784954713813,52.16087642061453,0.09885120221755515
20230727 12:32:56,4764.0,42.615606619718314,1561.6478873239437,17657.42957746479,0.3403,26.526322099999998,91.0,53.2,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.52287037037,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.047530666871819956+/-0,2.736696334550874+/-0,0.007768093299437493+/-0,0.9734360304397633,29.0,1154.7557191428205+/-0,32.222306110658074,1.1111140038157956,0.02790400218548111,30.85524620595616,0.0013262958322686387,0.07636478050030573,0.00021676089240452498,1.23310479130365,52.237241201114834,0.09906796310995968
20230727 12:33:00,4768.0,43.02484661971831,1570.6478873239437,13742.42957746479,0.338,26.5339195,91.1,53.2,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.522916666665,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04798588992488502+/-0,2.7523985278547247+/-0,0.006045753978537068+/-0,0.973337315730328,29.0,1154.7264444953344+/-0,32.11282330315072,1.107338734591404,0.02780989684287123,30.88305610279903,0.0013344826487244263,0.07654391913011052,0.0001681317944804942,1.2344392739523744,52.313785120244944,0.09923609490444017
20230727 12:33:04,4772.0,43.670186619718315,1579.6478873239437,13202.42957746479,0.3119,26.541516899999998,91.3,53.5,27.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.52296296296,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.048704407080240535+/-0,2.7680999250343183+/-0,0.005808189934274941+/-0,0.973098194789622,29.0,1154.697171332116+/-0,30.84766685337876,1.063712650116509,0.02671494104189357,30.909771043840927,0.0013011353636290096,0.07394962629536182,0.00015516545165427474,1.2357404093160034,52.3877347465403,0.09939126035609444
20230727 12:33:08,4776.0,43.560006619718315,1587.6478873239437,14282.42957746479,0.3285,26.5491143,91.4,53.9,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.52300925926,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.048580294182154975+/-0,2.7820482180721373+/-0,0.006283318022799196+/-0,0.9732958583749823,29.0,1154.6678996530522+/-0,31.65751466875988,1.091638436853789,0.027416986891444842,30.937188030732372,0.001331925288774677,0.07627537952625127,0.00017226964786586468,1.237072334604778,52.464010126066555,0.0995635300039603
20230727 12:33:12,4780.0,44.000726619718314,1598.6478873239437,15362.42957746479,0.34,26.5605104,91.6,53.8,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.523055555557,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04906994123851613+/-0,2.8012170902660483+/-0,0.006758446111323451+/-0,0.9732135489926348,29.0,1154.623994917+/-0,32.20626272925833,1.1105607837675284,0.027893290691203308,30.965081321423575,0.0013687221351661952,0.07813516258795758,0.0001885153020039776,1.2384410567399442,52.54214528865451,0.09975204530596428
20230727 12:33:16,4784.0,45.259926619718314,1615.6478873239437,14147.42957746479,0.2883,26.5719065,91.7,54.1,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.523101851853,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05047229140562548+/-0,2.8308975537209156+/-0,0.006223927011733663+/-0,0.9727498863936024,29.0,1154.5800935196607+/-0,29.656161463139412,1.022626257349635,0.025685668434430195,30.990766989858006,0.0012964145421708367,0.07271349593671497,0.00015986572558348482,1.239737471282115,52.61485878459123,0.09991191103154777
20230727 12:33:20,4788.0,46.94410661971831,1662.6478873239437,14282.42957746479,0.3011,26.5946987,91.9,54.3,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.52314814815,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.052346449534770974+/-0,2.9130282507286744+/-0,0.006283318022799196+/-0,0.9725407542934099,29.0,1154.4923007395996+/-0,30.30619978618842,1.0450413719375318,0.02625067292936768,31.017017662787374,0.0013741295257509237,0.0764689518438865,0.00016494132632770292,1.241111600807866,52.69132773643511,0.10007685235787547
20230727 12:33:24,4792.0,48.360706619718314,1683.6478873239437,11042.42957746479,0.2828,26.6022961,91.9,54.4,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.523194444446,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05392470553085993+/-0,2.9497463591830484+/-0,0.00485793375722643+/-0,0.9720782525047382,29.0,1154.4630394464593+/-0,29.370429865098593,1.0127734436240894,0.0254407710438102,31.042458433831186,0.001371886087015493,0.07504382176128865,0.00012358958046359425,1.2424834868948815,52.766371558196404,0.10020044193833907
20230727 12:33:28,4796.0,48.64402661971831,1709.6478873239437,12797.42957746479,0.2789,26.6136922,92.1,54.2,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.523240740742,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.054238560017666554+/-0,2.9951844139017774+/-0,0.005630016901078345+/-0,0.9723344990476497,29.0,1154.4191502878114+/-0,29.16665348555473,1.0057466719156802,0.02526521972394785,31.067723653555134,0.0013703491363568784,0.07567399233097237,0.00014224361405528436,1.2438538360312383,52.842045550527374,0.10034268555239435
20230727 12:33:32,4800.0,47.919986619718316,1727.6478873239437,13067.42957746479,0.291,26.628887,92.2,54.4,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.52328703704,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05342854016374825+/-0,3.026565749951042+/-0,0.0057487989232094085+/-0,0.9730114588560984,29.0,1154.3606366003387+/-0,29.791874693853387,1.0273060239259788,0.025808117280915126,31.093531770836048,0.001378890030694099,0.07810996383313733,0.00014836567683458701,1.2452327260619325,52.92015551436051,0.10049105122922894
20230727 12:33:36,4804.0,46.70800661971831,1712.6478873239437,16172.42957746479,0.277,26.6326857,92.4,54.7,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.9,19565.523333333334,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.052076579344239246+/-0,3.0002501050647417+/-0,0.007114792177716642+/-0,0.9734516439905626,29.0,1154.3460091052918+/-0,29.066214291620646,1.0022832514351947,0.025179810959929796,31.118711581795978,0.001311278423327729,0.0755457304780397,0.00017914912205409229,1.2465440044852603,52.99570124483855,0.10067020035128303
20230727 12:33:40,4808.0,46.12562661971831,1694.6478873239437,14687.42957746479,0.2799,26.6516792,92.6,55.1,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.52337962963,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05142400305561432+/-0,2.9685292738228988+/-0,0.006461491055995792+/-0,0.973502798468468,29.0,1154.2728771902791+/-0,29.21704424937179,1.007484284461096,0.025312077262433525,31.144023659058412,0.0013016483384873274,0.0751396423348009,0.00016355376083988866,1.2478456528237476,53.070840887173354,0.10083375411212292
20230727 12:33:44,4812.0,46.204326619718316,1712.6478873239437,11987.42957746479,0.2784,26.6706727,92.6,55.6,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523425925927,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05150847995290889+/-0,2.999869976170644+/-0,0.005273670834685154+/-0,0.9737304099494977,29.0,1154.1997545410118+/-0,29.137728205525217,1.004749248466387,0.025244961360360328,31.169268620418773,0.0013003295861420793,0.07573160163453298,0.0001331336164488859,1.2491459824098896,53.146572488807884,0.1009668877285718
20230727 12:33:48,4816.0,46.12562661971831,1730.6478873239437,10772.42957746479,0.2764,26.689666199999998,92.8,55.4,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523472222223,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05141748809503946+/-0,3.031206707932126+/-0,0.004739151735095366+/-0,0.974039670077398,29.0,1154.1266411557294+/-0,29.031958611853504,1.0011020210983967,0.02515491591354414,31.194423536332316,0.0012934025895163744,0.07624974985460357,0.00011921296339785075,1.250439384999406,53.22282223866249,0.10108610069196966
20230727 12:33:52,4820.0,45.46454661971831,1754.6478873239437,20087.42957746479,0.2869,26.704861,93.0,55.1,27.7,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.52351851852,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05067799609443893+/-0,3.073086655029998+/-0,0.008837131498617068+/-0,0.9747434961492293,29.0,1154.0681571163893+/-0,29.577508433730202,1.019914083921731,0.025628909567727783,31.220052445900045,0.0012988217789780372,0.07875985997555487,0.00022648604401617552,1.251738206778384,53.30158209863804,0.10131258673598584
20230727 12:33:56,4824.0,45.621946619718315,1783.6478873239437,19007.42957746479,0.2922,26.7276532,93.1,55.3,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523564814815,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05084958014007001+/-0,3.123639764349257+/-0,0.008362003410092812+/-0,0.9750600235278776,29.0,1153.9804421700771+/-0,29.848321482270034,1.0292524649058632,0.0258655349705406,31.245917980870587,0.0013152515933502874,0.0807946135601469,0.00021628769162753537,1.2530534583717343,53.38237671219819,0.10152887442761337
20230727 12:34:00,4828.0,46.755226619718314,1765.6478873239437,15767.42957746479,0.2848,26.742848,93.5,55.4,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.52361111111,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.05211007767371327+/-0,3.0919603282893307+/-0,0.006936619144520047+/-0,0.9742026339173617,29.0,1153.9219729463541+/-0,29.46719504662871,1.0161101740216796,0.025536557702761278,31.271454538573348,0.001330712005410151,0.07895802333800919,0.00017713737504611475,1.2543841703771446,53.4613347355362,0.10170601180265948
20230727 12:34:04,4832.0,47.73110661971831,1762.6478873239437,9962.42957746479,0.2805,26.7656402,93.6,55.4,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523657407408,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.0531936819064885+/-0,3.0864722246545133+/-0,0.004382805668702175+/-0,0.9736347434546052,29.0,1153.8342802192449+/-0,29.242785270819443,1.0083719058903255,0.025344008036633215,31.29679854660998,0.0013481411017361555,0.07822357686648919,0.00011107786209058954,1.2557323114788808,53.53955831240269,0.10181708966475007
20230727 12:34:08,4836.0,47.243166619718316,1750.6478873239437,10232.42957746479,0.2812,26.773237599999998,93.7,54.9,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523703703704,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.052648566045371915+/-0,3.0653820571756656+/-0,0.004501587690833239+/-0,0.9737230092356871,29.0,1153.8050522720184+/-0,29.278880017625305,1.0096165523319072,0.02537593327397095,31.32217447988395,0.0013360064989376102,0.0777869305421175,0.00011423198886951325,1.2570683179778184,53.61734524294481,0.10193132165361958
20230727 12:34:12,4840.0,45.11826661971831,1765.6478873239437,11447.42957746479,0.2789,26.788432399999998,94.0,55.2,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.52375,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.0502779951515141+/-0,3.091490414663187+/-0,0.005036106790423026+/-0,0.9750833278380782,29.0,1153.7466008196056+/-0,29.158156192726842,1.005453661818167,0.0252725825341659,31.347447062418116,0.0012706547821190331,0.07812994665815816,0.00012727542451183925,1.2583389727599374,53.695475189602966,0.10205859707813142
20230727 12:34:16,4844.0,43.449826619718316,1750.6478873239437,11987.42957746479,0.2909,26.8036272,94.1,55.4,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523796296296,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04841629946476671+/-0,3.065071490054227+/-0,0.005273670834685154+/-0,0.9757817947807258,29.0,1153.688155289162+/-0,29.77807786410147,1.0268302711759127,0.025811201863850157,31.373258264281965,0.0012496828789857139,0.07911317895692165,0.00013611978247755766,1.259588655638923,53.77458836855989,0.10219471686060898
20230727 12:34:20,4848.0,42.174886619718315,1706.6478873239437,10907.42957746479,0.2858,26.818822,94.2,55.0,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.523842592593,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.046993248651818+/-0,2.987883998138194+/-0,0.004798542746160899+/-0,0.9758838418345774,29.0,1153.6297156797884+/-0,29.515144447175658,1.0177636016267468,0.025584591005254703,31.39884285528722,0.0012023030467650003,0.0764437900635109,0.00012276875358175834,1.260790958685688,53.851032158623404,0.10231748561419074
20230727 12:34:24,4852.0,41.05734661971832,1679.6478873239437,8612.42957746479,0.2858,26.8340168,94.2,54.9,27.8,1533.5424,1.2845056,3.9,3.6,3.3,2.8,19565.52388888889,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04574571562298206+/-0,2.9404652713545274+/-0,0.0037888955580468566+/-0,0.9761392330250431,29.0,1153.5712819905846+/-0,29.514396936690204,1.0177378254031104,0.02558523898563132,31.42442809427285,0.0011704150667827243,0.07523250669655483,9.693979834422577e-05,1.2619613737524706,53.92626466531996,0.10241442541253497
20230727 12:34:28,4856.0,40.018506619718316,1631.6478873239437,7802.429577464791,0.2904,26.8454129,94.3,55.1,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.523935185185,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04458655590957839+/-0,2.8563258567445335+/-0,0.003432549491653665+/-0,0.9760607099809492,29.0,1153.527460608252+/-0,29.750403372090847,1.0258759783479603,0.02579080636398854,31.45021890063684,0.0011499232299010853,0.07366694708375193,8.852821927404696e-05,1.2631112969823717,53.999931612403714,0.10250295363180902
20230727 12:34:32,4860.0,38.617646619718315,1586.6478873239437,6182.429577464791,0.2838,26.856809,94.5,55.2,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.52398148148,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04302415557075322+/-0,2.7774443669948092+/-0,0.0027198573588672822+/-0,0.9762391770371125,29.0,1153.4836425551296+/-0,29.409828996568095,1.0141320343644171,0.025496528872677518,31.475715429509517,0.0010969666247322787,0.07081519049533869,6.934692167992408e-05,1.264208263607104,54.07074680289905,0.10257230055348894
20230727 12:34:36,4864.0,37.20104661971831,1563.6478873239437,14822.42957746479,0.2751,26.8644064,94.7,55.2,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524027777778,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04144486331948455+/-0,2.7371133021721032+/-0,0.006520882067061323+/-0,0.9767616757390879,29.0,1153.4544323690886+/-0,28.95516872481966,0.9984540939592986,0.02510300182847139,31.50081843133799,0.0010403904796897675,0.06870976022915967,0.00016369371445268667,1.2652486540867938,54.13945656312821,0.10273599426794162
20230727 12:34:40,4868.0,36.71310661971832,1546.6478873239437,10907.42957746479,0.294,26.8758025,94.8,55.4,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524074074074,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04089970657397044+/-0,2.7072525355819304+/-0,0.004798542746160899+/-0,0.9768131798369762,29.0,1153.4106198638067+/-0,29.93272265876078,1.0321628503020959,0.02595148869211487,31.526769920030105,0.00106140827266521,0.07025723356385377,0.0001245293278156244,1.266310062359459,54.209713796692064,0.10286052359575724
20230727 12:34:44,4872.0,37.799166619718314,1511.6478873239437,9962.42957746479,0.2834,26.887198599999998,94.9,55.5,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.52412037037,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.042108016622928415+/-0,2.6458880332113455+/-0,0.004382805668702175+/-0,0.9756047381396404,29.0,1153.3668106867235+/-0,29.387607554445854,1.0133657777395122,0.02547984499133302,31.55224976502144,0.0010729057364446903,0.06741681695064808,0.0001116732090656671,1.2673829680959037,54.27713061364271,0.1029721968048229
20230727 12:34:48,4876.0,38.91670661971831,1480.6478873239437,11582.42957746479,0.2893,26.9061921,95.0,55.9,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524166666666,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04335020441063558+/-0,2.5914636432052616+/-0,0.005095497801488558+/-0,0.9743895673965925,29.0,1153.2938027865516+/-0,29.690996900357458,1.023827479322671,0.025744521325458458,31.577994286346897,0.0011160302619125909,0.06671599102664813,0.00013118115181424888,1.2684989983578163,54.34384660466936,0.10310337795663715
20230727 12:34:52,4880.0,40.28608661971831,1460.6478873239437,11987.42957746479,0.2932,26.9137895,95.1,56.3,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524212962962,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04487445171255159+/-0,2.5563944601394812+/-0,0.005273670834685154+/-0,0.9731593212499096,29.0,1153.2646022143936+/-0,29.89007795631675,1.0306923433212671,0.025917797094374133,31.60391208344127,0.0011630469342072019,0.06625611291107718,0.0001366819306358885,1.2696620452920235,54.410102717580436,0.10324005988727304
20230727 12:34:56,4884.0,40.364786619718316,1449.6478873239437,9557.42957746479,0.2819,26.932783,95.3,56.0,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.52425925926,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.0449592693712771+/-0,2.5369819107467158+/-0,0.00420463263550558+/-0,0.9729097696109633,29.0,1153.191607252793+/-0,29.3075056970042,1.0106036447242828,0.02541425510962781,31.629326338550896,0.0011426063413441123,0.06447550548822804,0.00010685760644100554,1.2708046516333678,54.47457822306866,0.10334691749371405
20230727 12:35:00,4888.0,39.46760661971831,1477.6478873239437,9962.42957746479,0.2818,26.936581699999998,95.3,55.7,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524305555555,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04395941225134566+/-0,2.5859510705634405+/-0,0.004382805668702175+/-0,0.9739851008197641,29.0,1153.1770093692965+/-0,29.302121561479282,1.010417984878596,0.025409907866187343,31.654736246417084,0.0011170046151584405,0.06570877844948556,0.00011136668823712588,1.2719216562485263,54.540287001518145,0.10345828418195117
20230727 12:35:04,4892.0,37.87786661971831,1488.6478873239437,6182.429577464791,0.2957,26.9441791,95.5,55.5,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.52435185185,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04218767596922766+/-0,2.605135616166191+/-0,0.0027198573588672822+/-0,0.9751868800628724,29.0,1153.1478147110154+/-0,30.015717970889018,1.0350247576168627,0.02602937592906171,31.680765622346147,0.0010981188773764696,0.0678100542993776,7.079618966738139e-05,1.2730197751259027,54.608097055817524,0.10352908037161855
20230727 12:35:08,4896.0,36.30386661971831,1488.6478873239437,6587.429577464791,0.3026,26.9479778,95.6,55.2,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524398148147,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.04043407169067642+/-0,2.6051026398404664+/-0,0.0028980303920638777+/-0,0.9761934326605197,29.0,1153.1332179362025+/-0,30.36370664795649,1.0470243671709134,0.02633148206613919,31.707097104412288,0.0010646890335840326,0.0685962134414111,7.630943529575633e-05,1.2740844641594868,54.676693269258934,0.1036053898069143
20230727 12:35:12,4900.0,34.54098661971831,1483.6478873239437,7667.429577464791,0.2824,26.951776499999998,95.9,55.5,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524444444443,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.038470146038334686+/-0,2.596319879774819+/-0,0.003373158480588133+/-0,0.9772485576646374,29.0,1153.1186215309226+/-0,29.332556954557273,1.01146748119163,0.025437588472566938,31.732534692884855,0.0009785877434027091,0.06604411664485631,8.580501728195009e-05,1.2750630519028896,54.74273738590379,0.10369119482419625
20230727 12:35:16,4904.0,33.97434661971831,1477.6478873239437,8207.42957746479,0.2842,26.9669713,95.9,55.6,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.52449074074,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.037837132958191674+/-0,2.5856892192648826+/-0,0.0036107225248502603+/-0,0.9775245786567436,29.0,1153.060239604854+/-0,29.425145490506402,1.0146601893278069,0.02551917452343184,31.758053867408286,0.0009655723994263883,0.06598465444977676,9.214265826734025e-05,1.276028624302316,54.808722040353565,0.1037833374824636
20230727 12:35:20,4908.0,33.89564661971831,1424.6478873239437,7667.429577464791,0.29,26.985964799999998,95.8,56.2,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524537037036,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.037747096092468686+/-0,2.4927884374726945+/-0,0.003373158480588133+/-0,0.9767606205568167,29.0,1152.9872705100788+/-0,29.72294506805908,1.0249291402778993,0.02577907478103355,31.78383294218932,0.0009730852129346096,0.06426177954290437,8.695690471935899e-05,1.2770017095152506,54.87298381989647,0.10387029438718295
20230727 12:35:24,4912.0,33.78546661971831,1432.6478873239437,8207.42957746479,0.282,27.0049583,96.0,56.4,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524583333332,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03762201587240714+/-0,2.506627871204329+/-0,0.0036107225248502603+/-0,0.9769607895722915,29.0,1152.9143106501235+/-0,29.309178965570087,1.0106613436403478,0.02542181903271091,31.809254761222032,0.0009564200791541118,0.06372304012410585,9.179113460407633e-05,1.2779581295944047,54.93670686002057,0.10396208552178703
20230727 12:35:28,4916.0,33.15586661971832,1438.6478873239437,8342.42957746479,0.2825,27.020153099999998,96.0,56.3,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524629629628,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03691905192799238+/-0,2.516998333865342+/-0,0.0036701135359157927+/-0,0.9774726307560515,29.0,1152.8559494100516+/-0,29.334408281835525,1.011531320063294,0.025444990154101,31.83469975137613,0.0009394049128065097,0.06404499782309225,9.338600278581015e-05,1.278897534507211,55.00075185784366,0.10405547152457284
20230727 12:35:32,4920.0,32.38460661971831,1457.6478873239437,8747.42957746479,0.2866,27.0277505,96.2,56.2,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524675925924,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.036059341374012475+/-0,2.550175395592265+/-0,0.003848286569112388+/-0,0.9782658386636883,29.0,1152.8267710056712+/-0,29.546136727953748,1.0188323009639224,0.025629294418778203,31.86032904579491,0.0009241754766217959,0.06535919603315833,9.862886948761126e-05,1.279821709983833,55.06611105387682,0.10415410039406045
20230727 12:35:36,4924.0,31.99110661971831,1463.6478873239437,9422.42957746479,0.2837,27.035347899999998,96.3,56.2,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.52472222222,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03562028874188152+/-0,2.5606076714951658+/-0,0.0041452416244400474+/-0,0.9786104088290952,29.0,1152.7975940782453+/-0,29.395901417363305,1.0136517730125278,0.025499620721248728,31.885828666516158,0.0009083038528993449,0.06529452443904658,0.00010570208922115417,1.2807300138367324,55.131405578315864,0.10425980248328161
20230727 12:35:40,4928.0,32.73088661971831,1465.6478873239437,9287.42957746479,0.2723,27.046744,96.3,56.4,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524768518517,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03644260846100063+/-0,2.564009272069705+/-0,0.0040858506133745155+/-0,0.9781557993286489,29.0,1152.7538314561502+/-0,28.798687251964257,0.9930581811022158,0.024982512715300165,31.91081117923146,0.0009104279292556535,0.06405539424162893,0.00010207481490144581,1.281640441765988,55.19546097255749,0.10436187729818305
20230727 12:35:44,4932.0,33.706766619718316,1508.6478873239437,8882.42957746479,0.277,27.0543414,96.5,56.7,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524814814813,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.03752820465829481+/-0,2.639166822379172+/-0,0.00390767758017792+/-0,0.9781459040347606,29.0,1152.7246582206192+/-0,29.045794464483393,1.0015791194649446,0.02519751291632762,31.936008692147787,0.0009456174216039698,0.06650044009524252,9.846375629937699e-05,1.282586059187592,55.26196141265273,0.10446034105448243
20230727 12:35:48,4936.0,35.59556661971831,1536.6478873239437,9017.42957746479,0.2934,27.0657375,96.6,56.9,27.8,1533.5424,1.2845056,3.9,3.5,3.3,2.8,19565.524861111113,mp,-0.29074661971830984,634.3521126760563,34182.57042253521,0.039629639238361866+/-0,2.688046834214933+/-0,0.003967068591243452+/-0,0.9773600160137834,29.0,1152.6809011358407+/-0,29.892702991423302,1.0307828617732173,0.02593319882542282,31.96194189097321,0.0010277233137482161,0.06970965300374424,0.00010287877853080645,1.28361378250134,55.33167106565647,0.10456321983301324
