time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda
20230727 11:51:16,2264.0,29.52824,2141.0,39960.0,0.2861,25.6564198,85.7,55.6,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9
20230727 11:51:20,2268.0,28.300520000000002,2170.0,42255.0,0.2974,25.671614599999998,85.8,55.5,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:24,2272.0,27.0728,2175.0,41040.0,0.2762,25.679212,86.1,55.7,25.2,1533.5424,1.2845056,3.8,3.6,3.3,2.9
20230727 11:51:28,2276.0,26.285800000000002,2175.0,39420.0,0.2817,25.6906081,86.2,55.9,25.2,1533.5424,1.2845056,3.9,3.6,3.4,2.9
20230727 11:51:32,2280.0,25.27844,2172.0,40635.0,0.2925,25.7020042,86.6,55.8,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:36,2284.0,23.9248,2178.0,41580.0,0.2922,25.7096016,87.1,55.6,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:40,2288.0,23.04336,2178.0,42390.0,0.2884,25.720997699999998,87.3,55.8,25.2,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:44,2292.0,22.854480000000002,2166.0,44820.0,0.2992,25.7323938,87.7,55.7,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:48,2296.0,23.2165,2196.0,46305.0,0.2881,25.7437899,87.8,55.5,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:52,2300.0,23.8461,2207.0,41850.0,0.2833,25.7475886,87.3,55.8,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:51:56,2304.0,23.98776,2204.0,40500.0,0.3018,25.7627834,87.5,56.0,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:00,2308.0,24.49144,2207.0,40905.0,0.2821,25.770380799999998,87.7,56.0,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:04,2312.0,25.12104,2218.0,40365.0,0.2814,25.7817769,87.7,56.0,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:08,2316.0,25.93952,2221.0,41445.0,0.2822,25.7969717,87.8,56.3,25.3,1533.5424,1.2845056,3.9,3.6,3.4,2.9
20230727 11:52:12,2320.0,26.88392,2224.0,39825.0,0.2862,25.8083678,87.8,56.5,25.3,1533.5424,1.2845056,3.9,3.6,3.3,2.9
20230727 11:52:16,2324.0,27.35612,2247.0,44145.0,0.2769,25.8159652,87.9,56.3,25.3,1533.5424,1.2845056,3.9,3.6,3.4,2.9
20230727 11:52:20,2328.0,27.57648,2238.0,42930.0,0.2836,25.8273613,88.3,56.3,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:24,2332.0,27.9385,2241.0,41175.0,0.2889,25.8425561,88.9,56.4,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:28,2336.0,27.87554,2273.0,41850.0,0.2862,25.8615496,89.0,56.5,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:32,2340.0,27.19872,2264.0,37395.0,0.2856,25.869146999999998,89.0,56.3,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:36,2344.0,25.93952,2258.0,37665.0,0.3066,25.8805431,89.1,56.1,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:40,2348.0,24.570140000000002,2229.0,37530.0,0.3086,25.8881405,89.2,56.1,25.3,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:52:44,2352.0,23.2952,2203.0,36720.0,0.3011,25.9033353,89.3,55.9,25.3,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:52:48,2356.0,22.5869,2176.0,35505.0,0.3088,25.9109327,89.4,55.9,25.3,1533.5424,1.2845056,3.9,3.5,3.3,2.9
20230727 11:52:52,2360.0,21.7999,2138.0,36450.0,0.2824,25.918530099999998,89.6,55.7,25.3,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 11:52:56,2364.0,21.0916,2090.0,36315.0,0.2981,25.9223288,89.7,55.7,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:00,2368.0,20.80828,2071.0,35775.0,0.2992,25.918530099999998,89.8,55.7,25.4,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 11:53:04,2372.0,20.49348,2014.0,36990.0,0.289,25.9261275,90.2,55.8,25.4,1533.5424,1.2845056,3.9,3.5,3.4,2.9
20230727 11:53:08,2376.0,19.95832,1959.0,36045.0,0.2936,25.9299262,90.2,56.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:12,2380.0,19.62778,1932.0,35910.0,0.295,25.9375236,90.3,56.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:16,2384.0,19.18706,1881.0,36585.0,0.3001,25.9413223,90.4,55.8,25.4,1533.5424,1.2845056,3.9,3.5,3.3,2.9
20230727 11:53:20,2388.0,19.13984,1883.0,35505.0,0.2876,25.9413223,90.5,55.8,25.4,1533.5424,1.2845056,3.9,3.5,3.4,2.9
20230727 11:53:24,2392.0,19.013920000000002,1877.0,36315.0,0.2842,25.945121,90.4,56.1,25.4,1533.5424,1.2845056,3.9,3.5,3.4,2.9
20230727 11:53:28,2396.0,18.604680000000002,1866.0,36180.0,0.2716,25.945121,90.6,56.2,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:32,2400.0,18.19544,1866.0,36990.0,0.2869,25.948919699999998,90.7,56.2,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:36,2404.0,17.7862,1905.0,36990.0,0.2771,25.948919699999998,90.9,56.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:40,2408.0,17.59732,1905.0,40905.0,0.2773,25.9565171,91.2,56.1,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:44,2412.0,19.15558,1901.0,40365.0,0.271,25.9641145,91.6,56.5,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:48,2416.0,22.051740000000002,1901.0,37395.0,0.2902,25.9717119,92.0,57.0,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:53:52,2420.0,25.30992,1918.0,38610.0,0.2735,25.983107999999998,91.8,57.1,25.4,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 11:53:56,2424.0,27.40334,1952.0,41580.0,0.2822,25.9907054,91.7,57.4,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:00,2428.0,29.07178,1986.0,41445.0,0.3036,26.0059002,91.6,57.8,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:04,2432.0,30.992060000000002,2005.0,39420.0,0.2857,26.017296299999998,91.7,57.6,25.4,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:08,2436.0,33.58916,2022.0,40770.0,0.2875,26.0286924,91.8,57.4,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:12,2440.0,35.19464,2032.0,39150.0,0.2902,26.032491099999998,91.9,57.4,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:16,2444.0,36.1233,2060.0,38475.0,0.2816,26.047685899999998,92.0,57.4,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:20,2448.0,36.61124,2065.0,38340.0,0.273,26.0514846,92.2,57.0,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:24,2452.0,36.532540000000004,2082.0,38205.0,0.2943,26.0628807,92.6,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:28,2456.0,36.97326,2062.0,39150.0,0.2988,26.066679399999998,92.5,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:32,2460.0,38.34264,2029.0,38475.0,0.2979,26.0780755,92.7,57.3,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:36,2464.0,39.53888,2006.0,40365.0,0.2917,26.0780755,92.6,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:40,2468.0,40.48328,1992.0,37665.0,0.2935,26.081874199999998,92.7,56.9,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:44,2472.0,40.766600000000004,1973.0,36720.0,0.2889,26.081874199999998,92.8,57.2,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:48,2476.0,41.04992,1949.0,39285.0,0.2886,26.081874199999998,92.9,57.5,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:52,2480.0,41.569340000000004,1954.0,39960.0,0.2938,26.0856729,93.2,57.6,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:54:56,2484.0,42.51374,1959.0,39150.0,0.2854,26.0932703,93.4,57.8,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:00,2488.0,43.01742,1959.0,41310.0,0.2749,26.1008677,93.3,57.9,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:04,2492.0,42.7341,1978.0,37395.0,0.2813,26.1046664,93.4,57.8,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:08,2496.0,41.695260000000005,2003.0,41040.0,0.2814,26.1084651,93.5,57.8,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:12,2500.0,41.20732,2014.0,41715.0,0.2674,26.1122638,93.5,58.1,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:16,2504.0,43.37944,2017.0,40770.0,0.2948,26.116062499999998,93.6,58.6,25.5,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:20,2508.0,46.495960000000004,2019.0,41715.0,0.2776,26.1236599,93.8,58.6,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 11:55:24,2512.0,48.06996,2049.0,40365.0,0.2984,26.1274586,94.0,58.6,25.6,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:28,2516.0,48.35328,2077.0,42255.0,0.2955,26.1274586,94.1,58.4,25.6,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:32,2520.0,46.7478,2083.0,45360.0,0.2888,26.135056,94.2,58.6,25.6,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 11:55:36,2524.0,45.0951,2074.0,38205.0,0.2665,26.1388547,94.1,58.1,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 11:55:40,2528.0,43.55258,2066.0,38205.0,0.2861,26.1426534,94.6,57.5,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 11:55:44,2532.0,41.112880000000004,2066.0,40500.0,0.2851,26.1426534,95.0,57.5,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:55:48,2536.0,38.9565,2049.0,42120.0,0.2857,26.1502508,94.9,57.9,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:55:52,2540.0,37.225100000000005,2019.0,40635.0,0.2918,26.146452099999998,94.8,58.4,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:55:56,2544.0,36.532540000000004,1985.0,42120.0,0.2836,26.1540495,94.8,58.5,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:00,2548.0,36.0446,1965.0,38610.0,0.2864,26.1540495,95.0,58.4,25.6,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 11:56:04,2552.0,35.79276,1933.0,37125.0,0.2849,26.1578482,95.1,58.3,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:08,2556.0,34.95854,1919.0,37935.0,0.3135,26.1578482,95.1,58.2,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:12,2560.0,33.96692,1882.0,39960.0,0.3148,26.1578482,95.2,58.4,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:16,2564.0,33.58916,1849.0,39960.0,0.2763,26.1578482,95.3,58.2,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:20,2568.0,33.93544,1844.0,40770.0,0.2826,26.1616469,95.3,58.2,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:24,2572.0,34.61226,1846.0,40635.0,0.2949,26.165445599999998,95.4,58.6,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:28,2576.0,35.603880000000004,1849.0,39690.0,0.301,26.173043,95.6,58.6,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:32,2580.0,36.5168,1870.0,37800.0,0.267,26.173043,95.7,58.8,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:36,2584.0,36.24922,1884.0,39825.0,0.2748,26.1768417,95.9,58.6,25.6,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:40,2588.0,34.83262,1921.0,42120.0,0.2879,26.1692443,96.0,58.4,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:44,2592.0,34.06136,1924.0,40905.0,0.2892,26.1692443,96.1,58.6,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:48,2596.0,34.56504,1929.0,40230.0,0.2928,26.1616469,96.1,58.7,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 11:56:52,2600.0,34.344680000000004,1929.0,39150.0,0.2791,26.165445599999998,96.1,58.7,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8
20230727 11:56:56,2604.0,33.841,1951.0,38475.0,0.2958,26.1578482,96.3,58.9,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8
20230727 11:57:00,2608.0,33.16418,1958.0,37395.0,0.2953,26.1616469,96.3,59.1,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:04,2612.0,32.849380000000004,1953.0,37800.0,0.2767,26.165445599999998,96.3,58.9,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:08,2616.0,32.53458,1929.0,38205.0,0.2961,26.165445599999998,96.5,58.7,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:12,2620.0,31.8735,1899.0,38070.0,0.3101,26.1616469,96.5,58.8,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:16,2624.0,31.448520000000002,1880.0,41040.0,0.2808,26.1616469,96.5,58.9,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:20,2628.0,31.448520000000002,1861.0,41850.0,0.2804,26.1616469,96.4,58.6,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:24,2632.0,32.92808,1832.0,37935.0,0.2763,26.1578482,96.6,58.6,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8
20230727 11:57:28,2636.0,33.73082,1806.0,37530.0,0.2717,26.1578482,96.7,58.4,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:32,2640.0,33.49472,1788.0,38745.0,0.2856,26.1578482,96.8,58.4,25.7,1533.5424,1.2845056,3.8,3.4,3.3,2.8
20230727 11:57:36,2644.0,33.35306,1772.0,41580.0,0.2905,26.1502508,96.7,59.0,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:40,2648.0,33.57342,1751.0,41985.0,0.2977,26.1502508,96.9,59.3,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:44,2652.0,34.61226,1741.0,42390.0,0.2834,26.146452099999998,97.1,59.3,25.7,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:48,2656.0,36.26496,1772.0,41580.0,0.2875,26.146452099999998,97.5,59.6,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:52,2660.0,38.563,1803.0,43470.0,0.276,26.1502508,97.6,59.8,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:57:56,2664.0,41.09714,1855.0,45495.0,0.2943,26.135056,97.6,59.9,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.9
20230727 11:58:00,2668.0,43.757200000000005,1927.0,44685.0,0.2811,26.1426534,97.7,60.4,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:58:04,2672.0,46.149680000000004,2015.0,47250.0,0.2831,26.1426534,97.6,60.7,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:58:08,2676.0,48.62086,2053.0,48600.0,0.3019,26.1388547,97.9,60.9,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:58:12,2680.0,51.155,2122.0,51570.0,0.2887,26.1388547,98.2,61.4,25.8,1533.5424,1.2845056,3.7,3.4,3.3,2.8
20230727 11:58:16,2684.0,54.03542,2178.0,52515.0,0.2717,26.146452099999998,98.4,61.9,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:20,2688.0,56.99454,2230.0,51165.0,0.283,26.1540495,98.5,62.4,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:24,2692.0,59.229620000000004,2288.0,46980.0,0.297,26.1540495,98.4,62.8,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:28,2696.0,60.31568,2324.0,47925.0,0.2892,26.1540495,98.5,63.0,25.8,1533.5424,1.2845056,3.7,3.3,3.2,2.9
20230727 11:58:32,2700.0,61.24434,2345.0,50895.0,0.2943,26.1616469,98.6,63.7,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.9
20230727 11:58:36,2704.0,62.14152,2354.0,49140.0,0.2704,26.1692443,98.7,64.6,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:40,2708.0,61.889680000000006,2345.0,44550.0,0.2828,26.173043,98.7,65.2,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:44,2712.0,60.34716,2363.0,43875.0,0.2922,26.1768417,98.7,65.9,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:48,2716.0,57.65562,2363.0,43200.0,0.2741,26.1882378,98.8,66.3,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:52,2720.0,55.51498,2356.0,37395.0,0.2948,26.2034326,98.8,66.0,25.8,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 11:58:56,2724.0,53.94098,2329.0,36855.0,0.2812,26.2224261,98.7,64.3,25.8,1533.5424,1.2845056,3.6,3.3,3.2,2.8
20230727 11:59:00,2728.0,53.1225,2278.0,37665.0,0.2808,26.2376209,98.7,62.7,25.8,1533.5424,1.2845056,3.6,3.3,3.3,2.8
20230727 11:59:04,2732.0,52.30402,2159.0,35235.0,0.2958,26.2414196,98.8,61.3,25.8,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:08,2736.0,51.26518,2018.0,36720.0,0.3191,26.2414196,98.7,60.0,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:12,2740.0,49.92728,1866.0,36315.0,0.2809,26.230023499999998,98.6,58.7,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 11:59:16,2744.0,48.88844,1711.0,35370.0,0.2847,26.230023499999998,98.7,58.1,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:20,2748.0,48.54216,1543.0,35505.0,0.2836,26.2262248,98.6,57.7,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 11:59:24,2752.0,47.991260000000004,1403.0,36855.0,0.2834,26.2186274,98.6,57.2,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:28,2756.0,47.51906,1304.0,37260.0,0.3024,26.2186274,98.7,56.7,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:32,2760.0,46.149680000000004,1225.0,36450.0,0.3064,26.2224261,98.5,56.3,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:36,2764.0,44.65438,1140.0,36720.0,0.2872,26.2224261,98.4,55.7,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:40,2768.0,42.45078,1096.0,36180.0,0.3117,26.2262248,98.5,55.3,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:44,2772.0,40.2944,1032.0,35640.0,0.3273,26.2262248,98.4,55.2,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:48,2776.0,37.6186,981.0,35910.0,0.31,26.214828699999998,98.4,55.2,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 11:59:52,2780.0,35.257600000000004,951.0,36180.0,0.3257,26.2034326,98.2,55.1,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 11:59:56,2784.0,32.629020000000004,920.0,36855.0,0.3244,26.180640399999998,98.0,54.7,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 12:00:00,2788.0,29.93748,891.0,36180.0,0.3283,26.165445599999998,97.9,54.3,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 12:00:04,2792.0,27.12002,868.0,36180.0,0.3057,26.146452099999998,97.9,54.6,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.8
20230727 12:00:08,2796.0,24.27108,845.0,36585.0,0.2999,26.1236599,98.0,54.2,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 12:00:12,2800.0,21.595280000000002,845.0,35775.0,0.3091,26.1046664,97.9,54.0,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 12:00:16,2804.0,19.2028,825.0,36180.0,0.3406,26.0780755,97.8,53.8,25.9,1533.5424,1.2845056,3.6,3.2,3.3,2.8
20230727 12:00:20,2808.0,16.999200000000002,793.0,35775.0,0.3136,26.047685899999998,97.7,53.4,25.9,1533.5424,1.2845056,3.6,3.2,3.2,2.9
20230727 12:00:24,2812.0,15.15762,763.0,36045.0,0.3311,26.0248937,76.6,53.7,25.9,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:28,2816.0,13.56788,744.0,35505.0,0.3187,25.9945041,63.8,54.2,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:32,2820.0,12.056840000000001,719.0,36045.0,0.3101,25.967913199999998,59.6,54.2,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:36,2824.0,10.8606,712.0,36315.0,0.3284,25.933724899999998,56.3,54.1,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:40,2828.0,9.77454,698.0,35775.0,0.3146,25.9033353,53.2,54.4,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:44,2832.0,8.814400000000001,697.0,35235.0,0.3301,25.8767444,50.4,54.1,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:48,2836.0,7.9487000000000005,700.0,35910.0,0.2953,25.8425561,47.9,52.0,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.8
20230727 12:00:52,2840.0,7.28762,693.0,36720.0,0.3346,25.8121665,45.7,50.1,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.9
20230727 12:00:56,2844.0,6.64228,698.0,35235.0,0.3321,25.7779782,43.7,48.7,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.9
20230727 12:01:00,2848.0,6.04416,698.0,35775.0,0.3304,25.7399912,41.8,47.8,26.0,1533.5424,1.2845056,3.7,3.3,3.2,2.9
20230727 12:01:04,2852.0,5.556220000000001,704.0,36045.0,0.3424,25.7058029,40.2,47.1,26.0,1533.5424,1.2845056,3.7,3.3,3.3,2.9
20230727 12:01:08,2856.0,5.1155,692.0,36180.0,0.317,25.6678159,38.8,46.7,26.0,1533.5424,1.2845056,3.7,3.4,3.3,2.9
20230727 12:01:12,2860.0,4.69052,692.0,35640.0,0.2967,25.6336276,37.5,46.4,26.0,1533.5424,1.2845056,3.7,3.4,3.3,2.9
20230727 12:01:16,2864.0,4.35998,684.0,35775.0,0.3071,25.5956406,36.3,46.2,26.0,1533.5424,1.2845056,3.7,3.4,3.3,2.9
20230727 12:01:20,2868.0,4.0924000000000005,686.0,35640.0,0.2868,25.5576536,35.3,46.0,26.0,1533.5424,1.2845056,3.7,3.4,3.3,2.9
20230727 12:01:24,2872.0,3.7776,682.0,35775.0,0.3161,25.5196666,34.4,45.9,26.0,1533.5424,1.2845056,3.7,3.4,3.3,2.9
20230727 12:01:28,2876.0,3.60446,681.0,36315.0,0.2843,25.4854783,33.6,45.9,26.0,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 12:01:32,2880.0,3.36836,684.0,36585.0,0.2993,25.4474913,32.9,45.9,26.0,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 12:01:36,2884.0,3.1794800000000003,664.0,36180.0,0.2889,25.413303,32.2,45.9,26.0,1533.5424,1.2845056,3.8,3.4,3.3,2.9
20230727 12:01:40,2888.0,3.02208,653.0,35505.0,0.2912,25.3791147,31.7,45.8,26.0,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 12:01:44,2892.0,2.81746,653.0,36045.0,0.289,25.341127699999998,31.4,45.8,26.0,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 12:01:48,2896.0,2.73876,654.0,35910.0,0.2867,25.3031407,31.0,45.8,26.0,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 12:01:52,2900.0,2.56562,659.0,36045.0,0.3207,25.2727511,30.8,45.9,26.0,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 12:01:56,2904.0,2.4397,659.0,35505.0,0.2854,25.2347641,30.6,46.0,26.0,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 12:02:00,2908.0,2.361,659.0,35910.0,0.292,25.1967771,30.3,46.2,26.0,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 12:02:04,2912.0,2.2823,669.0,35505.0,0.2965,25.162588799999998,30.1,46.3,26.1,1533.5424,1.2845056,3.8,3.5,3.3,2.9
20230727 12:02:08,2916.0,2.2036000000000002,671.0,36855.0,0.2986,25.128400499999998,30.0,46.4,26.1,1533.5424,1.2845056,3.8,3.5,3.4,2.9
20230727 12:02:12,2920.0,2.09342,679.0,35910.0,0.3125,25.094212199999998,29.9,46.4,26.1,1533.5424,1.2845056,3.8,3.5,3.3,3.0
20230727 12:02:16,2924.0,2.0462000000000002,687.0,35910.0,0.2958,25.07142,29.8,46.4,26.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 12:02:20,2928.0,1.92028,694.0,37935.0,0.3024,25.0372317,29.7,46.4,26.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 12:02:24,2932.0,1.84158,689.0,35775.0,0.2925,24.9992447,29.6,46.4,26.1,1533.5424,1.2845056,3.8,3.6,3.4,2.9
20230727 12:02:28,2936.0,1.8101,694.0,35910.0,0.2958,24.9726538,29.6,46.4,26.1,1533.5424,1.2845056,3.9,3.6,3.4,2.9
