time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 11:44:24,1852.0,22.01194661971831,1212.6478873239437,4832.429577464791,0.3124,25.1018096,69.2,52.7,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489166666666,hp,0.024667948119166342+/-0,2.1352441939396845+/-0,0.002125947248211963+/-0,0.9821716508348625,29.0,1160.2710719534928+/-0,30.946805720298446,1.0671312317344293,0.02667204799667615,6.087469991105555,0.0006579446962139218,0.05695133562538334,5.670336704271106e-05,0.4197358631009332,14.647968497022028,0.029692152836736943
20230727 11:44:28,1856.0,22.10638661971831,1256.6478873239437,4022.429577464791,0.3173,25.1056083,69.0,52.6,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489212962962,hp,0.024773467892680954+/-0,2.21269171237681+/-0,0.0017696011818187716+/-0,0.9827125609116891,29.0,1160.2562942876307+/-0,31.188363426150698,1.0754608077983,0.02688058110927948,6.114350572214835,0.0006659252130473413,0.05947843904437534,4.756790809895631e-05,0.4204017883139805,14.707446936066402,0.0297397207448359
20230727 11:44:32,1860.0,22.16934661971831,1287.6478873239437,4292.429577464791,0.3172,25.1018096,69.0,52.4,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48925925926,hp,0.02484434028933809+/-0,2.2673050470690117+/-0,0.0018883832039498355+/-0,0.9830744732584029,29.0,1160.2710719534928+/-0,31.183646973918346,1.0752981715144256,0.02687617379050564,6.14122674600534,0.0006677208073267117,0.060936484481117326,5.075251517242764e-05,0.4210695091213072,14.768383420547519,0.029790473260008325
20230727 11:44:36,1864.0,22.57858661971831,1300.6478873239437,3212.429577464791,0.3341,25.094212199999998,69.1,52.4,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489305555555,hp,0.025303604493187408+/-0,2.2902539348263127+/-0,0.0014132551154255803+/-0,0.9829367178904556,29.0,1160.3006284145454+/-0,32.00398698991325,1.1035857582728708,0.027582495610335097,6.168809241615675,0.0006979365598589971,0.06317091910389945,3.898110301750969e-05,0.4217674456811662,14.831554339651419,0.029829454363025833
20230727 11:44:40,1868.0,22.72024661971831,1314.6478873239437,4292.429577464791,0.3281,25.094212199999998,69.4,52.2,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48935185185,hp,0.025462361490375823+/-0,2.314905922039807+/-0,0.0018883832039498355+/-0,0.983011224775694,29.0,1160.3006284145454+/-0,31.715310132660505,1.093631383884845,0.02733370072891958,6.196142942344594,0.0006959805688294995,0.06327494568863973,5.161650135828311e-05,0.4224634262499957,14.894829285340059,0.029881070864384116
20230727 11:44:44,1872.0,22.56284661971831,1314.6478873239437,3752.429577464791,0.3434,25.0904135,69.5,52.0,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489398148147,hp,0.025286286895172108+/-0,2.3149354070885404+/-0,0.001650819159687708+/-0,0.9831269327661043,29.0,1160.3154072097645+/-0,32.44656740486765,1.118847151891988,0.02796357542376569,6.22410651776836,0.0007070949907801232,0.06473387085726613,4.6162806082924716e-05,0.42317052124077587,14.959563156197325,0.02992723367046704
20230727 11:44:48,1876.0,22.54710661971831,1319.6478873239437,2402.429577464791,0.327,25.0866148,69.8,51.9,24.6,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489444444444,hp,0.025268968856001318+/-0,2.3237693983198775+/-0,0.001056909049032389+/-0,0.9832013181978351,29.0,1160.3301863814645+/-0,31.662503829662576,1.0918104768849164,0.027287494715968173,6.251394012484328,0.0006895268541361003,0.0634098451777822,2.8840400090730262e-05,0.42386004809491196,15.022973001375107,0.02995607407055777
20230727 11:44:52,1880.0,22.12212661971831,1284.6478873239437,3077.429577464791,0.2985,25.0904135,69.9,52.1,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48949074074,hp,0.024792369946292924+/-0,2.262109047359607+/-0,0.0013538641043600486+/-0,0.9830711399988766,29.0,1160.3154072097645+/-0,30.251072811400846,1.043140441772443,0.026071422152487186,6.277465434636815,0.0006463723430304389,0.05897639992867294,3.529716260186979e-05,0.4245064204379424,15.08194940130378,0.02999137123315964
20230727 11:44:56,1884.0,21.64992661971831,1261.6478873239437,2942.429577464791,0.2959,25.0866148,70.1,52.3,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489537037036,hp,0.024263482260288825+/-0,2.221637135314581+/-0,0.0012944730932945164+/-0,0.9831294603758526,29.0,1160.3301863814645+/-0,30.119229769256044,1.0385941299743464,0.02595746462753335,6.303422899264349,0.0006298184825122301,0.057668067355142766,3.360123953048609e-05,0.42513623892045466,15.139617468658923,0.030024972472690127
20230727 11:45:00,1888.0,21.77584661971831,1216.6478873239437,2672.429577464791,0.3155,25.0866148,70.5,52.2,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489583333332,hp,0.024404603186002852+/-0,2.142396586431161+/-0,0.0011756910711634527+/-0,0.9824164815136618,29.0,1160.3301863814645+/-0,31.100764218407335,1.0724401454623218,0.026803374232119478,6.330226273496468,0.0006541257121808097,0.05742345745972972,3.151248776175544e-05,0.4257903646326355,15.197040926118653,0.030056484960451883
20230727 11:45:04,1892.0,21.57122661971831,1187.6478873239437,2132.429577464791,0.3454,25.0828161,70.9,52.0,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48962962963,hp,0.024175589611085364+/-0,2.0913570929662146+/-0,0.0009381270269013252+/-0,0.9821610274176303,29.0,1160.34496592966+/-0,32.54133093074809,1.1221148596809685,0.028044531485234832,6.358270804981703,0.0006779930840221996,0.058651129840560194,2.630933294308396e-05,0.4264683577166577,15.255692055959214,0.030082794293394968
20230727 11:45:08,1896.0,21.13050661971831,1205.6478873239437,2537.429577464791,0.3189,25.0828161,71.3,51.9,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489675925925,hp,0.023681660079806047+/-0,2.1230537162458756+/-0,0.0011163000600979208+/-0,0.9827756123485423,29.0,1160.34496592966+/-0,31.268093682922373,1.0782101269973232,0.02694723948569088,6.385218044467393,0.000638155365589259,0.05721043693266362,3.0081205057349795e-05,0.42710651308224695,15.312902492891878,0.03011287549845232
20230727 11:45:12,1900.0,20.67404661971831,1210.6478873239437,2537.429577464791,0.3289,25.0752187,70.9,51.9,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48972222222,hp,0.023170680474916598+/-0,2.131912643719201+/-0,0.0011163000600979208+/-0,0.9832098770842944,29.0,1160.3745261555946+/-0,31.754963175093096,1.0949987301756239,0.027366132622972692,6.412584177090366,0.0006340919148410915,0.05834220414861198,3.054881549167209e-05,0.42774060499708805,15.37124469704049,0.03014342431394399
20230727 11:45:16,1904.0,20.02870661971831,1191.6478873239437,2132.429577464791,0.3132,25.0752187,70.8,51.8,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489768518517,hp,0.022447408093232934+/-0,2.0984542445803718+/-0,0.0009381270269013252+/-0,0.9834702537625732,29.0,1160.3745261555946+/-0,30.987786378403232,1.0685443578759735,0.026704986777905258,6.439289163868271,0.000599457736328029,0.056039192855557994,2.505266984939546e-05,0.42834006273341607,15.427283889896048,0.030168476983793387
20230727 11:45:20,1908.0,19.194486619718308,1178.6478873239437,1997.4295774647908,0.3166,25.0752187,71.0,51.6,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489814814813,hp,0.021512446233983327+/-0,2.0755616556959096+/-0,0.0008787360158357933+/-0,0.983975782592726,29.0,1160.3745261555946+/-0,31.155529163665587,1.0743285918505374,0.02684954595382762,6.466138709822099,0.0005775994137385813,0.05572788805460986,2.3593663038466527e-05,0.42891766214715465,15.483011777950658,0.030192070646831853
20230727 11:45:24,1912.0,18.59636661971831,1183.6478873239437,3212.429577464791,0.3071,25.0676213,71.2,51.9,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48986111111,hp,0.020842627195485207+/-0,2.084419598950516+/-0,0.0014132551154255803+/-0,0.9845319563319038,29.0,1160.4040878876833+/-0,30.684928587897684,1.0581009857895753,0.02644331307359864,6.492582022895697,0.0005511481162065165,0.05511896003179341,3.73711474700634e-05,0.42946881026336114,15.538130737982451,0.030229441794301915
20230727 11:45:28,1916.0,18.13990661971831,1154.6478873239437,4292.429577464791,0.328,25.0600239,71.3,52.1,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.48990740741,hp,0.0203315492253532+/-0,2.033402018046119+/-0,0.0018883832039498355+/-0,0.9845326607990008,29.0,1160.4336511260415+/-0,31.712294259255845,1.0935273882502015,0.027327968495642486,6.51990999139134,0.0005556199366980566,0.055568746288140194,5.160567670524152e-05,0.4300244302000592,15.59369948427059,0.030281047471007155
20230727 11:45:32,1920.0,17.80936661971831,1128.6478873239437,4022.429577464791,0.3216,25.0676213,71.3,52.1,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.489953703705,hp,0.01996056523476574+/-0,1.9875638708492565+/-0,0.0017696011818187716+/-0,0.9844657386409686,29.0,1160.4040878876833+/-0,31.400981911845456,1.0827924797188089,0.027060385463658233,6.546970376854998,0.0005401405893252567,0.053784244478821505,4.7886090096961117e-05,0.4305645707893845,15.647483728749412,0.030328933561104117
20230727 11:45:36,1924.0,17.33716661971831,1131.6478873239437,4022.429577464791,0.3121,25.063822599999998,71.6,51.9,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49,hp,0.019431575578000487+/-0,1.9928722957975031+/-0,0.0017696011818187716+/-0,0.9849108858638221,29.0,1160.4188693185715+/-0,30.933912949382343,1.0666866534269774,0.02665754045136094,6.573627917306359,0.0005179980120042253,0.05312507383961848,4.7173215087110026e-05,0.43108256880138873,15.70060880258903,0.030376106776191226
20230727 11:45:40,1928.0,17.03810661971831,1154.6478873239437,6857.429577464791,0.3092,25.063822599999998,72.0,51.9,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490046296298,hp,0.019096387763300273+/-0,2.033376116214411+/-0,0.0030168124141949416+/-0,0.9854584703514536,29.0,1160.4188693185715+/-0,30.78986022351304,1.0617193180521738,0.026533401892709356,6.600161319199068,0.0005066921312226633,0.05395238569055345,8.004629622074914e-05,0.4315892609326114,15.754561188279585,0.030456153072411975
20230727 11:45:44,1932.0,17.13254661971831,1146.6478873239437,5372.429577464791,0.3159,25.0600239,72.1,51.9,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490092592594,hp,0.019202481151464185+/-0,2.01931355322238+/-0,0.0023635112924740905+/-0,0.9852785404187783,29.0,1160.4336511260415+/-0,31.121860646357305,1.0731676084950794,0.026819164211721896,6.62698048341079,0.0005149944952736126,0.054156301778826625,6.33873974691217e-05,0.432104255427885,15.808717490058411,0.030519540469881097
20230727 11:45:48,1936.0,17.10106661971831,1141.6478873239437,3887.429577464791,0.3052,25.063822599999998,72.2,52.1,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49013888889,hp,0.019166953619026632+/-0,2.0104826525005066+/-0,0.0017102101707532397+/-0,0.9852417846320233,29.0,1160.4188693185715+/-0,30.59005369896475,1.0548294378953362,0.0263612170637384,6.653341700474528,0.0005052642248017673,0.052998769605446396,4.508322153583926e-05,0.4326095196526868,15.861716259663858,0.030564623691416937
20230727 11:45:52,1940.0,16.959406619718308,1154.6478873239437,4427.429577464791,0.3394,25.063822599999998,72.8,52.2,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490185185186,hp,0.01900818044364232+/-0,2.033376116214411+/-0,0.0019477742150153675+/-0,0.9855246662363867,29.0,1160.4188693185715+/-0,32.258479544637424,1.112361363608187,0.02779899603285532,6.681140696507383,0.0005284083327446109,0.05652581458794717,5.4146167676110084e-05,0.4331379279854314,15.918242074251806,0.030618769859093047
20230727 11:45:56,1944.0,16.73904661971831,1154.6478873239437,7262.429577464791,0.3435,25.0600239,73.1,52.4,24.7,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490231481483,hp,0.018761438935101293+/-0,2.033402018046119+/-0,0.003194985447391537+/-0,0.9857100620344436,29.0,1160.4336511260415+/-0,32.45294483181617,1.1190670631660748,0.027966221765738215,6.709106918273122,0.0005246865619033982,0.056866571775577385,8.935167156005806e-05,0.4336626145473348,15.975108646027383,0.030708121530653106
20230727 11:46:00,1948.0,17.589006619718308,1156.6478873239437,6587.429577464791,0.3356,25.07142,72.8,52.6,24.8,1533.5424,1.2845056,3.9,3.6,3.3,3.0,19565.49027777778,hp,0.019713336777019978+/-0,2.0368462961439584+/-0,0.0028980303920638777+/-0,0.9850209044610703,29.0,1160.3893068333625+/-0,32.076975966807936,1.1061026195451011,0.027643288142963164,6.736750206416085,0.000544941448786436,0.05630512906723472,8.011108917488629e-05,0.4342075559961212,16.031413775094617,0.030788232619827993
20230727 11:46:04,1952.0,18.81672661971831,1161.6478873239437,4292.429577464791,0.3413,25.0676213,72.7,52.7,24.8,1533.5424,1.2845056,3.9,3.6,3.4,3.0,19565.490324074075,hp,0.02108960454448666+/-0,2.045677307710012+/-0,0.0018883832039498355+/-0,0.9840598977746093,29.0,1160.4040878876833+/-0,32.34844082775153,1.1154634768190184,0.027876875965368513,6.764627082381454,0.0005879122900453267,0.057027092572201,5.264222435159476e-05,0.43479546828616655,16.08844086766682,0.030840874844179588
20230727 11:46:08,1956.0,20.23332661971831,1177.6478873239437,4427.429577464791,0.335,25.07142,72.9,52.5,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49037037037,hp,0.02267702721350946+/-0,2.07382710308425+/-0,0.0019477742150153675+/-0,0.9831090709294069,29.0,1160.3893068333625+/-0,32.04828884588063,1.1051134084786423,0.027618566163228973,6.792245648544682,0.000626306976481655,0.05727613105762983,5.3794731028433304e-05,0.4354217752626482,16.14571699872445,0.03089466957520802
20230727 11:46:12,1960.0,22.18508661971831,1222.6478873239437,4832.429577464791,0.2926,25.07142,73.0,52.6,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490416666667,hp,0.024864513011870756+/-0,2.153071689384875+/-0,0.002125947248211963+/-0,0.9821782623981791,29.0,1160.3893068333625+/-0,29.951570787397227,1.0328127857723182,0.02581165701115722,6.81805730555584,0.0006417942816118637,0.05557434796683523,5.4874221194660715e-05,0.43606356954426007,16.201291346691285,0.03094954379640268
20230727 11:46:16,1964.0,24.18406661971831,1240.6478873239437,2807.429577464791,0.2755,25.0752187,73.2,52.6,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490462962964,hp,0.02710457659968382+/-0,2.184741694991036+/-0,0.0012350820822289847+/-0,0.9808796207715073,29.0,1160.3745261555946+/-0,29.063002435352274,1.002172497770768,0.02504622583506734,6.843103531390907,0.0006788673466795627,0.0547195338840333,3.093414475635236e-05,0.4367424368909396,16.256010880575317,0.030980477941159032
20230727 11:46:20,1968.0,25.55344661971831,1256.6478873239437,5372.429577464791,0.2885,25.079017399999998,73.3,52.8,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49050925926,hp,0.02863896051787302+/-0,2.2128890019114356+/-0,0.0023635112924740905+/-0,0.9800706441779127,29.0,1160.3597458543652+/-0,29.740606408888645,1.025538152030643,0.02563050512148785,6.868734036512396,0.0007340310242274328,0.056717462896775185,6.057798828645154e-05,0.43747646791516703,16.31272834347209,0.031041055929445484
20230727 11:46:24,1972.0,26.16730661971831,1278.6478873239437,5372.429577464791,0.3005,25.0828161,73.5,52.9,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490555555556,hp,0.029326569008712604+/-0,2.2516011328800545+/-0,0.0023635112924740905+/-0,0.9799455840634178,29.0,1160.34496592966+/-0,30.35263385557817,1.0466425467440748,0.02615828460225176,6.894892321114647,0.0007671327385374805,0.05889802324462895,6.182540104917316e-05,0.4382436006537045,16.371626366716722,0.03110288133049466
20230727 11:46:28,1976.0,26.48210661971831,1313.6478873239437,2402.429577464791,0.3007,25.0904135,73.6,52.9,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490601851852,hp,0.02967861976199055+/-0,2.313174528430909+/-0,0.001056909049032389+/-0,0.9802391508738729,29.0,1160.3154072097645+/-0,30.362346151789875,1.0469774535099956,0.026167321370663226,6.921059642485311,0.0007766099811497233,0.06052958127188395,2.765647874559258e-05,0.4390202106348542,16.432155947988605,0.03113053780924025
20230727 11:46:32,1980.0,25.93120661971831,1340.6478873239437,2267.429577464791,0.2849,25.0904135,74.3,52.8,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49064814815,hp,0.029061223575891578+/-0,2.360718252186948+/-0,0.000997518037966857+/-0,0.9810247304860443,29.0,1160.3154072097645+/-0,29.553902606190196,1.0191000898686275,0.025470576726425706,6.946530219211737,0.000740206124853558,0.06012885537180125,2.5407359722028463e-05,0.43976041675970773,16.492284803360405,0.03115594516896228
20230727 11:46:36,1984.0,25.15994661971831,1349.6478873239437,2132.429577464791,0.2989,25.0980109,74.2,52.8,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490694444445,hp,0.028196150644370237+/-0,2.3765056208125404+/-0,0.0009381270269013252+/-0,0.981699299350407,29.0,1160.285849995793+/-0,30.27094919142806,1.0438258341871745,0.02608921688697472,6.972619436098712,0.0007356154895387871,0.06200117057449287,2.447499947236144e-05,0.4404960322492465,16.5542859739349,0.03118042016843464
20230727 11:46:40,1988.0,24.467386619718308,1346.6478873239437,6182.429577464791,0.2966,25.1018096,74.3,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49074074074,hp,0.027419665973845604+/-0,2.371192918197416+/-0,0.0027198573588672822+/-0,0.9821551206636739,29.0,1160.2710719534928+/-0,30.15406656719785,1.0397953988688915,0.025988811835521243,6.998608247934233,0.0007126045395871178,0.06162448657675316,7.068586111905957e-05,0.4412086367888336,16.615910460511653,0.0312511060295537
20230727 11:46:44,1992.0,23.80630661971831,1349.6478873239437,4022.429577464791,0.2984,25.113205699999998,74.6,53.3,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490787037037,hp,0.02667779950949686+/-0,2.376384551478754+/-0,0.0017696011818187716+/-0,0.9826668361240631,29.0,1160.226740085162+/-0,30.244849538094655,1.042925846141195,0.026068050746593418,7.024676298680826,0.0006954382314210091,0.0619477130813688,4.613005340888342e-05,0.4419040750202546,16.677858173593023,0.03129723608296259
20230727 11:46:48,1996.0,23.77482661971831,1340.6478873239437,4832.429577464791,0.2882,25.1170044,75.0,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490833333333,hp,0.02664218310677419+/-0,2.3605077910160976+/-0,0.002125947248211963+/-0,0.9825751752908006,29.0,1160.2119635485267+/-0,29.72324639043701,1.0249395307047244,0.02561880701482166,7.050295105695648,0.0006825409474659898,0.06047339355502439,5.446423227563345e-05,0.4425866159677206,16.738331567148048,0.03135170031523822
20230727 11:46:52,2000.0,22.97208661971831,1365.6478873239437,6452.429577464791,0.2962,25.1208031,75.1,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49087962963,hp,0.025742301016299336+/-0,2.4044952094193537+/-0,0.002838639380998346+/-0,0.9834568945782352,29.0,1160.197187388272+/-0,30.132767100015162,1.0390609344832815,0.025972108386029834,7.076267214081678,0.0006685818321011323,0.06244981019272896,7.372544967214169e-05,0.4432551977998217,16.800781377340776,0.031425425764910364
20230727 11:46:56,2004.0,22.32674661971831,1379.6478873239437,7262.429577464791,0.2735,25.1321992,75.3,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490925925926,hp,0.02501818329615651+/-0,2.429052191557217+/-0,0.003194985447391537+/-0,0.9840747856065594,29.0,1160.1528611656456+/-0,28.954552466671284,0.9984328436783202,0.024957532266549468,7.101224746348228,0.000624392116864275,0.060623148447921944,7.973895239443028e-05,0.44387958991668597,16.861404525788696,0.031505164717304794
20230727 11:47:00,2008.0,21.88602661971831,1399.6478873239437,5507.429577464791,0.2925,25.1359979,75.8,53.1,24.8,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.490972222222,hp,0.024524023219320824+/-0,2.4642334485147175+/-0,0.0024229023035396225+/-0,0.9846039363499944,29.0,1160.1380865107683+/-0,29.943210345404765,1.0325244946691299,0.025810039937109532,7.127034786285337,0.000632966018709272,0.06360196372052601,6.253520521807234e-05,0.44451255593539524,16.925006489509222,0.03156769992252287
20230727 11:47:04,2012.0,22.02768661971831,1421.6478873239437,6857.429577464791,0.3106,25.1397966,75.7,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491018518518,hp,0.02468244364365086+/-0,2.5029349836843395+/-0,0.0030168124141949416+/-0,0.9847419413216603,29.0,1160.1233122321994+/-0,30.855556689414964,1.0639847134281022,0.02659679049983542,7.153631576785172,0.0006564737826141763,0.06657003739576137,8.023752775764558e-05,0.4451690297180094,16.991576526904982,0.031647937450280515
20230727 11:47:08,2016.0,22.20082661971831,1401.6478873239437,6722.429577464791,0.2767,25.143595299999998,76.1,53.3,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491064814814,hp,0.024876133525230507+/-0,2.4676918150603058+/-0,0.0029574214031294096+/-0,0.9844078753576085,29.0,1160.1085383299244+/-0,29.12289033282955,1.0042375976837776,0.025103591061190225,7.178735167846362,0.000624480283200951,0.06194792619032017,7.42418974997721e-05,0.44579351000121037,17.053524453095303,0.03172217934778029
20230727 11:47:12,2020.0,22.76746661971831,1426.6478873239437,7397.429577464791,0.2918,25.1587901,76.2,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49111111111,hp,0.025509756940396158+/-0,2.511577995505745+/-0,0.003254376458457069+/-0,0.984291965337768,29.0,1160.0494464834783+/-0,29.90621684725279,1.0312488568018203,0.025780122509354363,7.204515290355717,0.0006576446591072657,0.06474878841593677,8.389822379058202e-05,0.44645115466031765,17.11827324151124,0.03180607757157087
20230727 11:47:16,2024.0,23.05078661971831,1417.6478873239437,9422.42957746479,0.2883,25.1701862,76.2,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491157407407,hp,0.02582621557692647+/-0,2.495638380874425+/-0,0.0041452416244400474+/-0,0.9840002722036102,29.0,1160.0051315490264+/-0,29.725752675727705,1.025025954335438,0.025625535497444805,7.230140825853161,0.0006618106040311913,0.06395206991788326,0.00010622403639257421,0.44711296526434885,17.18222531142912,0.03191230160796344
20230727 11:47:20,2028.0,23.14522661971831,1420.6478873239437,7802.429577464791,0.2853,25.1815823,76.3,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.491203703703,hp,0.025931036032056883+/-0,2.500824070503549+/-0,0.003432549491653665+/-0,0.9839691529235112,29.0,1159.9608200001862+/-0,29.57012290489831,1.0196594105137349,0.025492346288811342,7.255633172141973,0.0006610429501568384,0.06375187321267121,8.750374029471856e-05,0.4477740082145057,17.24597718464179,0.03199980534825816
20230727 11:47:24,2032.0,22.84616661971831,1420.6478873239437,8882.42957746479,0.2886,25.192978399999998,76.4,53.4,24.9,1533.5424,1.2845056,3.8,3.6,3.4,2.9,19565.49125,hp,0.025595002810400152+/-0,2.500728544068361+/-0,0.00390767758017792+/-0,0.9841730095407722,29.0,1159.9165118365697+/-0,29.74007863066328,1.0255199527814924,0.025639844184624908,7.281273016326598,0.0006562518839636965,0.06411829021795667,0.00010019224427951397,0.44843026009846937,17.310095474859747,0.03209999759253767
20230727 11:47:28,2036.0,22.32674661971831,1437.6478873239437,7127.429577464791,0.306,25.2081732,76.6,53.3,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491296296295,hp,0.025011812659691768+/-0,2.5305243089275944+/-0,0.0031355944363260055+/-0,0.9847074421016414,29.0,1159.857439550314+/-0,30.622708699719396,1.0559554724041171,0.026402131551263804,7.3076751478778625,0.0006603651681767475,0.06681123569797727,8.278637679929007e-05,0.4490906252666461,17.376906710557723,0.03218278396933696
20230727 11:47:32,2040.0,23.08226661971831,1459.6478873239437,5102.429577464791,0.2816,25.211971899999998,76.8,53.3,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49134259259,hp,0.025857864014675543+/-0,2.5692156379909097+/-0,0.002244729270343027+/-0,0.984432591083195,29.0,1159.8426724188744+/-0,29.37625642009505,1.0129743593136225,0.025327794121275345,7.333002941999138,0.0006549226561796365,0.06507256473219485,5.685404081724881e-05,0.44974554792282573,17.441979275289917,0.032239638010154205
20230727 11:47:36,2044.0,24.70348661971831,1459.6478873239437,5777.429577464791,0.2896,25.2195693,77.1,53.2,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491388888888,hp,0.027673327882021686+/-0,2.5691502179183+/-0,0.0025416843256706864+/-0,0.9833573862271671,29.0,1159.8131392840437+/-0,29.79023126060414,1.027249353813936,0.02568537142025632,7.358688313419394,0.0007107997050842622,0.065989577581664,6.52841059378953e-05,0.45045634762791,17.50796885287158,0.0323049221160921
20230727 11:47:40,2048.0,25.38030661971831,1439.6478873239437,4562.429577464791,0.2916,25.227166699999998,77.3,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491435185184,hp,0.028430790921691432+/-0,2.5338833690580116+/-0,0.0020071652260808992+/-0,0.9826758920240314,29.0,1159.7836076531826+/-0,29.8925405150899,1.0307772591410311,0.025774239537302426,7.3844625529566965,0.0007327820154506382,0.06530891691368808,5.173315732795287e-05,0.4511891296433606,17.57327776978527,0.032356655273420055
20230727 11:47:44,2052.0,24.65626661971831,1459.6478873239437,4967.429577464791,0.2825,25.2347641,77.4,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.49148148148,hp,0.027619024587021777+/-0,2.5690193877673404+/-0,0.002185338259277495+/-0,0.9833886696643617,29.0,1159.7540775261757+/-0,29.42203879376747,1.0145530618540506,0.025369204871886656,7.4098317578285835,0.0007006726931098302,0.06517397916811848,5.544029401398293e-05,0.4518898023364704,17.63845174895339,0.03241209556743404
20230727 11:47:48,2056.0,24.12110661971831,1456.6478873239437,4022.429577464791,0.294,25.2461602,77.6,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491527777776,hp,0.027018526529385318+/-0,2.5636413951762322+/-0,0.0017696011818187716+/-0,0.9837104188983065,29.0,1159.709785155141+/-0,30.01434772340343,1.0349775077035666,0.025880912714199646,7.435712670542783,0.0006992641267733089,0.06634937917906507,4.5798893725596165e-05,0.4525890664632437,17.704801128132456,0.03245789446115963
20230727 11:47:52,2060.0,23.75908661971831,1456.6478873239437,5777.429577464791,0.2838,25.2575563,78.1,53.0,24.9,1533.5424,1.2845056,3.9,3.6,3.4,2.9,19565.491574074073,hp,0.026612004454588684+/-0,2.5635434904379415+/-0,0.0025416843256706864+/-0,0.9839509762937508,29.0,1159.6654961671327+/-0,29.488531594508306,1.0168459170520106,0.025428480619603063,7.461141151162386,0.0006767028395222987,0.06518701596411079,6.463117061646593e-05,0.453265769302766,17.769988144096565,0.0325225256317761
