time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text
20230727 12:24:40,4268.0,44.89790661971831,1711.6478873239437,13202.42957746479,7.188199999999999,26.4465494,73.2,50.5,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51712962963,mp
20230727 12:24:44,4272.0,43.70166661971832,1741.6478873239437,12527.42957746479,7.29234,26.4579455,73.2,50.3,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.517175925925,mp
20230727 12:24:48,4276.0,42.66282661971832,1759.6478873239437,20222.42957746479,7.426959999999999,26.4807377,73.3,50.4,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51722222222,mp
20230727 12:24:52,4280.0,42.01748661971831,1744.6478873239437,10637.42957746479,7.815579999999999,26.4959325,73.6,50.4,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517268518517,mp
20230727 12:24:56,4284.0,40.85272661971831,1726.6478873239437,8882.42957746479,7.38124,26.514926,73.8,50.2,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517314814813,mp
20230727 12:25:00,4288.0,38.397286619718315,1717.6478873239437,8342.42957746479,7.071359999999999,26.526322099999998,74.2,50.1,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51736111111,mp
20230727 12:25:04,4292.0,35.92610661971831,1693.6478873239437,6182.429577464791,7.492999999999999,26.541516899999998,74.4,49.9,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517407407406,mp
20230727 12:25:08,4296.0,33.61232661971832,1655.6478873239437,5372.429577464791,7.119619999999999,26.552913,74.5,49.7,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517453703702,mp
20230727 12:25:12,4300.0,31.91240661971831,1591.6478873239437,5372.429577464791,6.901179999999999,26.5643091,74.6,49.6,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.5175,mp
20230727 12:25:16,4304.0,30.59024661971831,1537.6478873239437,4832.429577464791,7.543799999999999,26.575705199999998,74.9,49.3,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517546296298,mp
20230727 12:25:20,4308.0,29.70880661971831,1471.6478873239437,4697.429577464791,7.287259999999999,26.5833026,75.1,49.0,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517592592594,mp
20230727 12:25:24,4312.0,28.40238661971831,1388.6478873239437,6317.429577464791,7.12724,26.5833026,75.1,48.8,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51763888889,mp
20230727 12:25:28,4316.0,27.12744661971831,1310.6478873239437,5912.429577464791,7.091679999999999,26.590899999999998,75.2,48.7,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517685185187,mp
20230727 12:25:32,4320.0,26.79690661971831,1217.6478873239437,6047.429577464791,7.317740000000001,26.5871013,75.3,48.7,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517731481483,mp
20230727 12:25:36,4324.0,26.76542661971831,1150.6478873239437,5642.429577464791,6.98754,26.5946987,75.3,48.7,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51777777778,mp
20230727 12:25:40,4328.0,26.63950661971831,1104.6478873239437,4967.429577464791,6.83768,26.5984974,75.4,48.4,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517824074075,mp
20230727 12:25:44,4332.0,26.04138661971831,1041.6478873239437,6047.429577464791,7.34314,26.5984974,75.3,48.4,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51787037037,mp
20230727 12:25:48,4336.0,25.45900661971831,978.6478873239437,6182.429577464791,7.188199999999999,26.6022961,75.4,48.5,27.4,65536.0,1664614.4,4.0,3.7,3.4,2.9,19565.517916666668,mp
20230727 12:25:52,4340.0,25.00254661971831,939.6478873239437,4427.429577464791,7.21614,26.5984974,75.5,48.7,27.4,65536.0,1664614.4,4.0,3.7,3.4,2.9,19565.517962962964,mp
20230727 12:25:56,4344.0,24.86088661971831,932.6478873239437,5102.429577464791,6.9469,26.5946987,75.6,48.7,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51800925926,mp
20230727 12:26:00,4348.0,24.37294661971831,918.6478873239437,4562.429577464791,7.086600000000001,26.590899999999998,75.8,48.7,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.518055555556,mp
20230727 12:26:04,4352.0,23.57020661971831,915.6478873239437,6587.429577464791,7.043419999999999,26.5946987,75.9,48.7,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518101851852,mp
20230727 12:26:08,4356.0,22.65728661971831,935.6478873239437,4562.429577464791,7.41172,26.5871013,76.2,48.9,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51814814815,mp
20230727 12:26:12,4360.0,22.16934661971831,951.6478873239437,7127.429577464791,7.437119999999999,26.5871013,76.4,49.0,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.518194444445,mp
20230727 12:26:16,4364.0,22.04342661971831,942.6478873239437,7262.429577464791,7.289799999999999,26.590899999999998,76.4,49.2,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51824074074,mp
20230727 12:26:20,4368.0,22.73598661971831,989.6478873239437,7262.429577464791,7.33298,26.5871013,76.5,49.2,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518287037037,mp
20230727 12:26:24,4372.0,23.55446661971831,1028.6478873239437,6587.429577464791,7.3202799999999995,26.5871013,76.7,49.1,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.518333333333,mp
20230727 12:26:28,4376.0,23.38132661971831,1086.6478873239437,6587.429577464791,7.238999999999999,26.5833026,76.7,49.0,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51837962963,mp
20230727 12:26:32,4380.0,22.83042661971831,1126.6478873239437,8207.42957746479,7.6174599999999995,26.575705199999998,77.0,48.9,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518425925926,mp
20230727 12:26:36,4384.0,22.38970661971831,1141.6478873239437,9287.42957746479,7.018019999999999,26.5643091,77.2,48.9,27.4,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.518472222222,mp
20230727 12:26:40,4388.0,21.96472661971831,1159.6478873239437,9152.42957746479,7.482839999999999,26.5605104,77.3,49.1,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51851851852,mp
20230727 12:26:44,4392.0,21.90176661971831,1141.6478873239437,12392.42957746479,7.0129399999999995,26.5567117,77.3,49.2,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518564814814,mp
20230727 12:26:48,4396.0,22.34248661971831,1164.6478873239437,7127.429577464791,7.579359999999999,26.552913,77.5,49.3,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51861111111,mp
20230727 12:26:52,4400.0,22.38970661971831,1197.6478873239437,5912.429577464791,7.53872,26.5491143,77.7,49.2,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518657407407,mp
20230727 12:26:56,4404.0,21.52400661971831,1197.6478873239437,5777.429577464791,7.317740000000001,26.541516899999998,77.7,48.9,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518703703703,mp
20230727 12:27:00,4408.0,21.256426619718308,1205.6478873239437,4157.429577464791,7.45236,26.5339195,77.9,48.7,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51875,mp
20230727 12:27:04,4412.0,21.28790661971831,1208.6478873239437,5642.429577464791,7.33298,26.526322099999998,77.9,48.6,27.4,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518796296295,mp
20230727 12:27:08,4416.0,21.30364661971831,1185.6478873239437,6317.429577464791,7.52348,26.5073286,78.1,48.6,27.5,65536.0,1664614.4,4.0,3.7,3.4,2.9,19565.51884259259,mp
20230727 12:27:12,4420.0,21.20920661971831,1146.6478873239437,7667.429577464791,7.76478,26.5035299,78.2,48.9,27.5,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.518888888888,mp
20230727 12:27:16,4424.0,21.76010661971831,1118.6478873239437,6857.429577464791,7.18312,26.4959325,78.5,49.1,27.5,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.518935185184,mp
20230727 12:27:20,4428.0,22.64154661971831,1098.6478873239437,6047.429577464791,6.8122799999999994,26.4883351,78.6,49.1,27.5,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51898148148,mp
20230727 12:27:24,4432.0,22.83042661971831,1083.6478873239437,7127.429577464791,7.274559999999999,26.4883351,78.7,49.5,27.5,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.519027777777,mp
20230727 12:27:28,4436.0,22.72024661971831,1080.6478873239437,7802.429577464791,7.571739999999999,26.4807377,78.7,49.7,27.5,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.519074074073,mp
20230727 12:27:32,4440.0,23.08226661971831,1118.6478873239437,7397.429577464791,7.03072,26.4731403,78.8,49.6,27.5,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51912037037,mp
20230727 12:27:36,4444.0,24.12110661971831,1141.6478873239437,7802.429577464791,7.88416,26.4693416,78.9,49.6,27.5,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.519166666665,mp
20230727 12:27:40,4448.0,25.20716661971831,1153.6478873239437,7667.429577464791,7.058659999999999,26.4617442,78.9,49.6,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.51921296296,mp
20230727 12:27:44,4452.0,25.82102661971831,1171.6478873239437,7667.429577464791,7.439659999999999,26.4579455,79.1,49.4,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519259259258,mp
20230727 12:27:48,4456.0,26.04138661971831,1179.6478873239437,8477.42957746479,7.399019999999999,26.4541468,79.3,49.4,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519305555557,mp
20230727 12:27:52,4460.0,26.67098661971831,1191.6478873239437,6992.429577464791,7.21614,26.4503481,79.3,49.5,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519351851854,mp
20230727 12:27:56,4464.0,27.47372661971831,1212.6478873239437,9017.42957746479,7.520939999999999,26.4465494,79.5,49.6,27.5,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51939814815,mp
20230727 12:28:00,4468.0,28.10332661971831,1247.6478873239437,11042.42957746479,7.277099999999999,26.442750699999998,79.7,49.6,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519444444446,mp
20230727 12:28:04,4472.0,28.82736661971831,1257.6478873239437,8072.429577464791,7.264399999999999,26.438952,80.1,49.8,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519490740742,mp
20230727 12:28:08,4476.0,28.66996661971831,1260.6478873239437,7397.429577464791,7.21614,26.4313546,80.1,49.8,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.51953703704,mp
20230727 12:28:12,4480.0,28.87458661971831,1279.6478873239437,7802.429577464791,7.404099999999999,26.427555899999998,80.3,49.8,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519583333335,mp
20230727 12:28:16,4484.0,29.40974661971831,1289.6478873239437,9017.42957746479,8.36422,26.427555899999998,80.4,49.9,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.51962962963,mp
20230727 12:28:20,4488.0,30.00786661971831,1278.6478873239437,6317.429577464791,8.567419999999998,26.4237572,80.6,49.8,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519675925927,mp
20230727 12:28:24,4492.0,29.70880661971831,1278.6478873239437,6452.429577464791,8.493759999999998,26.4237572,80.7,49.5,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519722222223,mp
20230727 12:28:28,4496.0,28.57552661971831,1283.6478873239437,6587.429577464791,8.298179999999999,26.4161598,80.8,49.3,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.51976851852,mp
20230727 12:28:32,4500.0,27.77278661971831,1291.6478873239437,6452.429577464791,7.282179999999999,26.4123611,80.9,49.2,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519814814816,mp
20230727 12:28:36,4504.0,27.01726661971831,1272.6478873239437,5507.429577464791,7.0993,26.4047637,81.0,49.0,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519861111112,mp
20230727 12:28:40,4508.0,26.18304661971831,1241.6478873239437,4022.429577464791,7.274559999999999,26.3971663,81.1,49.0,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519907407408,mp
20230727 12:28:44,4512.0,25.56918661971831,1199.6478873239437,5507.429577464791,7.34568,26.393367599999998,81.3,49.1,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.519953703704,mp
20230727 12:28:48,4516.0,25.30160661971831,1171.6478873239437,5102.429577464791,7.18312,26.3895689,81.3,49.2,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52,mp
20230727 12:28:52,4520.0,25.03402661971831,1145.6478873239437,4832.429577464791,7.42188,26.3819715,81.5,49.2,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520046296297,mp
20230727 12:28:56,4524.0,24.87662661971831,1107.6478873239437,5642.429577464791,7.45998,26.3819715,81.6,49.4,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520092592593,mp
20230727 12:29:00,4528.0,24.67200661971831,1066.6478873239437,5777.429577464791,7.49046,26.378172799999998,81.6,49.3,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52013888889,mp
20230727 12:29:04,4532.0,24.60904661971831,1044.6478873239437,7262.429577464791,7.470139999999999,26.3819715,81.7,49.4,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520185185185,mp
20230727 12:29:08,4536.0,24.24702661971831,1044.6478873239437,6452.429577464791,7.29742,26.3819715,81.8,49.4,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52023148148,mp
20230727 12:29:12,4540.0,24.27850661971831,1059.6478873239437,5642.429577464791,7.401559999999999,26.3705754,82.0,49.5,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520277777778,mp
20230727 12:29:16,4544.0,24.79792661971831,1059.6478873239437,6182.429577464791,7.44982,26.362978,82.2,49.7,27.5,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520324074074,mp
20230727 12:29:20,4548.0,24.97106661971831,1074.6478873239437,8477.42957746479,7.482839999999999,26.3553806,82.3,50.1,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52037037037,mp
20230727 12:29:24,4552.0,25.14420661971831,1082.6478873239437,8342.42957746479,7.086600000000001,26.3515819,82.3,50.5,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520416666666,mp
20230727 12:29:28,4556.0,25.56918661971831,1104.6478873239437,8207.42957746479,7.52348,26.3553806,82.3,50.6,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520462962962,mp
20230727 12:29:32,4560.0,26.73394661971831,1152.6478873239437,8207.42957746479,7.63778,26.3477832,82.4,50.5,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52050925926,mp
20230727 12:29:36,4564.0,28.59126661971831,1185.6478873239437,12527.42957746479,7.208519999999999,26.3477832,82.6,50.8,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520555555555,mp
20230727 12:29:40,4568.0,30.57450661971831,1222.6478873239437,8477.42957746479,7.274559999999999,26.343984499999998,82.7,51.1,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52060185185,mp
20230727 12:29:44,4572.0,31.94388661971831,1261.6478873239437,8207.42957746479,7.25424,26.3401858,83.0,50.9,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520648148147,mp
20230727 12:29:48,4576.0,32.93550661971831,1312.6478873239437,9557.42957746479,7.53618,26.3401858,83.1,50.9,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520694444444,mp
20230727 12:29:52,4580.0,33.72250661971832,1322.6478873239437,8612.42957746479,7.962899999999999,26.343984499999998,83.3,51.0,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52074074074,mp
20230727 12:29:56,4584.0,34.493766619718315,1341.6478873239437,11717.42957746479,8.69188,26.343984499999998,83.6,50.9,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520787037036,mp
20230727 12:30:00,4588.0,36.50848661971831,1368.6478873239437,10367.42957746479,8.415019999999998,26.343984499999998,83.8,50.9,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520833333332,mp
20230727 12:30:04,4592.0,38.979666619718316,1396.6478873239437,10637.42957746479,8.13054,26.343984499999998,83.9,50.8,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52087962963,mp
20230727 12:30:08,4596.0,41.10456661971831,1390.6478873239437,10637.42957746479,7.87146,26.3401858,84.2,50.8,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.520925925925,mp
20230727 12:30:12,4600.0,43.544266619718314,1414.6478873239437,14282.42957746479,7.874,26.343984499999998,84.2,50.8,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52097222222,mp
20230727 12:30:16,4604.0,45.858046619718316,1428.6478873239437,11447.42957746479,7.6174599999999995,26.343984499999998,84.4,51.1,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521018518517,mp
20230727 12:30:20,4608.0,47.63666661971831,1441.6478873239437,11177.42957746479,7.61238,26.3515819,84.6,51.0,27.6,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.521064814813,mp
20230727 12:30:24,4612.0,48.88012661971831,1441.6478873239437,11987.42957746479,7.61238,26.3553806,84.7,51.2,27.6,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.52111111111,mp
20230727 12:30:28,4616.0,50.51708661971831,1458.6478873239437,13877.42957746479,8.3947,26.362978,84.9,51.2,27.6,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.52115740741,mp
20230727 12:30:32,4620.0,51.30408661971831,1504.6478873239437,12932.42957746479,8.65378,26.3667767,85.0,51.2,27.6,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.521203703705,mp
20230727 12:30:36,4624.0,51.335566619718314,1526.6478873239437,12122.42957746479,7.41934,26.3705754,85.4,51.3,27.6,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.52125,mp
20230727 12:30:40,4628.0,51.587406619718315,1549.6478873239437,11987.42957746479,6.8453,26.378172799999998,85.8,51.5,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521296296298,mp
20230727 12:30:44,4632.0,50.84762661971831,1555.6478873239437,12932.42957746479,7.52602,26.3857702,85.9,51.8,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521342592594,mp
20230727 12:30:48,4636.0,49.069006619718316,1558.6478873239437,11987.42957746479,6.982459999999999,26.393367599999998,86.1,51.6,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52138888889,mp
20230727 12:30:52,4640.0,47.337606619718315,1581.6478873239437,7937.429577464791,7.29742,26.400965,86.3,51.6,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521435185186,mp
20230727 12:30:56,4644.0,45.59046661971831,1598.6478873239437,7802.429577464791,7.513319999999999,26.3971663,86.3,51.5,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521481481483,mp
20230727 12:31:00,4648.0,42.741526619718314,1589.6478873239437,10367.42957746479,7.388859999999999,26.4047637,86.4,51.2,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52152777778,mp
20230727 12:31:04,4652.0,40.50644661971831,1578.6478873239437,9557.42957746479,7.175499999999999,26.4085624,86.4,51.2,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521574074075,mp
20230727 12:31:08,4656.0,39.892586619718315,1540.6478873239437,8207.42957746479,7.056119999999999,26.4123611,86.4,51.2,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52162037037,mp
20230727 12:31:12,4660.0,39.92406661971832,1497.6478873239437,8612.42957746479,7.0993,26.4161598,86.7,51.4,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521666666667,mp
20230727 12:31:16,4664.0,39.71944661971831,1474.6478873239437,9017.42957746479,7.41172,26.4199585,86.8,51.7,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521712962964,mp
20230727 12:31:20,4668.0,39.35742661971831,1441.6478873239437,10097.42957746479,6.865619999999999,26.4199585,86.9,51.7,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52175925926,mp
20230727 12:31:24,4672.0,39.294466619718314,1433.6478873239437,8342.42957746479,6.8402199999999995,26.427555899999998,87.2,51.8,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521805555556,mp
20230727 12:31:28,4676.0,38.11396661971831,1421.6478873239437,8207.42957746479,7.02564,26.4313546,87.3,51.9,27.6,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521851851852,mp
20230727 12:31:32,4680.0,36.94920661971831,1432.6478873239437,7802.429577464791,7.515859999999999,26.4313546,87.5,52.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52189814815,mp
20230727 12:31:36,4684.0,35.43816661971832,1424.6478873239437,6992.429577464791,7.520939999999999,26.438952,87.6,52.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.521944444445,mp
20230727 12:31:40,4688.0,35.04466661971831,1435.6478873239437,6857.429577464791,7.033259999999999,26.442750699999998,88.0,52.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52199074074,mp
20230727 12:31:44,4692.0,33.801206619718315,1454.6478873239437,4697.429577464791,7.42188,26.4503481,88.2,52.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522037037037,mp
20230727 12:31:48,4696.0,32.57348661971832,1451.6478873239437,5777.429577464791,7.226299999999999,26.4579455,88.4,52.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522083333333,mp
20230727 12:31:52,4700.0,31.42446661971831,1449.6478873239437,8612.42957746479,7.59968,26.4655429,88.4,52.3,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52212962963,mp
20230727 12:31:56,4704.0,30.29118661971831,1440.6478873239437,6857.429577464791,7.350759999999999,26.4731403,88.5,52.4,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522175925926,mp
20230727 12:32:00,4708.0,29.86620661971831,1438.6478873239437,6857.429577464791,7.3482199999999995,26.476938999999998,88.6,52.3,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522222222222,mp
20230727 12:32:04,4712.0,29.56714661971831,1438.6478873239437,6722.429577464791,7.282179999999999,26.4883351,88.7,52.5,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522268518518,mp
20230727 12:32:08,4716.0,30.57450661971831,1440.6478873239437,8207.42957746479,7.03072,26.4959325,88.7,52.7,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522314814814,mp
20230727 12:32:12,4720.0,31.94388661971831,1449.6478873239437,8342.42957746479,7.30504,26.4997312,88.8,52.6,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52236111111,mp
20230727 12:32:16,4724.0,33.28178661971831,1465.6478873239437,7667.429577464791,7.49046,26.4997312,89.0,52.6,27.7,65536.0,1664614.4,4.0,3.6,3.3,2.9,19565.522407407407,mp
20230727 12:32:20,4728.0,34.855786619718316,1460.6478873239437,7937.429577464791,7.15518,26.5035299,89.0,52.7,27.7,65536.0,1664614.4,4.0,3.6,3.3,2.9,19565.522453703703,mp
20230727 12:32:24,4732.0,35.91036661971832,1473.6478873239437,8882.42957746479,7.0231,26.5035299,89.1,52.6,27.7,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.5225,mp
20230727 12:32:28,4736.0,36.71310661971832,1456.6478873239437,11447.42957746479,7.609839999999999,26.4997312,89.5,53.0,27.7,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.522546296295,mp
20230727 12:32:32,4740.0,37.75194661971831,1440.6478873239437,10232.42957746479,7.96036,26.4997312,90.0,53.2,27.7,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.52259259259,mp
20230727 12:32:36,4744.0,38.93244661971831,1465.6478873239437,11582.42957746479,8.03656,26.5035299,90.0,53.2,27.7,65536.0,1664614.4,4.0,3.6,3.4,2.9,19565.522638888888,mp
20230727 12:32:40,4748.0,39.404646619718314,1493.6478873239437,15902.42957746479,8.006079999999999,26.5073286,89.9,53.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522685185184,mp
20230727 12:32:44,4752.0,40.349046619718315,1505.6478873239437,13472.42957746479,8.59028,26.5111273,89.9,53.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52273148148,mp
20230727 12:32:48,4756.0,40.97864661971831,1513.6478873239437,12527.42957746479,8.597900000000001,26.514926,90.3,53.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522777777776,mp
20230727 12:32:52,4760.0,41.702686619718314,1544.6478873239437,15632.42957746479,7.823199999999999,26.5225234,90.8,53.3,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522824074073,mp
20230727 12:32:56,4764.0,42.615606619718314,1561.6478873239437,17657.42957746479,8.643619999999999,26.526322099999998,91.0,53.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52287037037,mp
20230727 12:33:00,4768.0,43.02484661971831,1570.6478873239437,13742.42957746479,8.5852,26.5339195,91.1,53.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.522916666665,mp
20230727 12:33:04,4772.0,43.670186619718315,1579.6478873239437,13202.42957746479,7.92226,26.541516899999998,91.3,53.5,27.7,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.52296296296,mp
20230727 12:33:08,4776.0,43.560006619718315,1587.6478873239437,14282.42957746479,8.3439,26.5491143,91.4,53.9,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52300925926,mp
20230727 12:33:12,4780.0,44.000726619718314,1598.6478873239437,15362.42957746479,8.636000000000001,26.5605104,91.6,53.8,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.523055555557,mp
20230727 12:33:16,4784.0,45.259926619718314,1615.6478873239437,14147.42957746479,7.322819999999999,26.5719065,91.7,54.1,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.523101851853,mp
20230727 12:33:20,4788.0,46.94410661971831,1662.6478873239437,14282.42957746479,7.647939999999999,26.5946987,91.9,54.3,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.52314814815,mp
20230727 12:33:24,4792.0,48.360706619718314,1683.6478873239437,11042.42957746479,7.18312,26.6022961,91.9,54.4,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.523194444446,mp
20230727 12:33:28,4796.0,48.64402661971831,1709.6478873239437,12797.42957746479,7.084059999999999,26.6136922,92.1,54.2,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.9,19565.523240740742,mp
20230727 12:33:32,4800.0,47.919986619718316,1727.6478873239437,13067.42957746479,7.391399999999999,26.628887,92.2,54.4,27.7,65536.0,1664614.4,3.9,3.6,3.3,2.8,19565.52328703704,mp
