time,seconds,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,COtemp,TC1,dP2,O2_1,O2_2,O2_3,O2_4,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
yyyymmdd hhmmss,s,ppm,ppm,Mm^-1,mmH2O,C,C,%,C,C,mmH2O,lambda,lambda,lambda,lambda,date,text,gm^-3,gm^-3,gm^-3,mol/mol,g/mol,gm^-3,g/sec,mol/sec,m^3/sec,m^3,g/sec,g/sec,g/sec,g,g,g
20230727 12:23:00,4168.0,35.32798661971832,1467.6478873239437,8342.42957746479,7.2720199999999995,26.1046664,67.8,49.5,27.2,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.515972222223,mp,0.03945804999511832+/-0,2.5755907992721148+/-0,0.0036701135359157927+/-0,0.9764946415759681,29.0,1156.3827926215458+/-0,149.05924812540056,5.139974073289674,0.1289013024722375,123.96882637518637,0.005086194037385416,0.3319970086616868,0.00047308241500053464,2.3104976816125813,71.58243923432691,0.1898214436748148
20230727 12:23:04,4172.0,35.72148661971831,1431.6478873239437,8882.42957746479,7.33806,26.1236599,68.3,49.4,27.2,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51601851852,mp,0.039895020503827976+/-0,2.512254567365546+/-0,0.00390767758017792+/-0,0.9756561045541559,29.0,1156.3094024121333+/-0,149.72979894251677,5.163096515259199,0.1294893898036037,124.48678393440078,0.0051659818612429425,0.32531031095948093,0.0005060027854064614,2.315663663473824,71.90774954528639,0.19032744646022126
20230727 12:23:08,4176.0,35.627046619718314,1456.6478873239437,8612.42957746479,7.50062,26.131257299999998,68.5,49.4,27.2,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516064814816,mp,0.039788536492473305+/-0,2.556059658903199+/-0,0.0037888955580468566+/-0,0.976125681796741,29.0,1156.280048936633+/-0,151.37727445828446,5.219906015802913,0.13091748369912445,125.01045386919728,0.005209015077665392,0.33463289872844915,0.0004960326724582844,2.3208726785514897,72.24238244401484,0.19082347913267955
20230727 12:23:12,4180.0,35.59556661971831,1456.6478873239437,8072.429577464791,7.188199999999999,26.1426534,68.7,49.6,27.2,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516111111112,mp,0.039751865726229504+/-0,2.555962332386334+/-0,0.0035513315137847283+/-0,0.9761462739034658,29.0,1156.236021517597+/-0,148.18829709573146,5.109941279163154,0.12816440098556137,125.52311147313952,0.005094774058860671,0.3275833812719528,0.00045515427616536655,2.3259674526103504,72.56996582528679,0.1912786334088449
20230727 12:23:16,4184.0,35.737226619718314,1431.6478873239437,8747.42957746479,7.518399999999999,26.1578482,68.8,49.6,27.2,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516157407408,mp,0.03990804049474784+/-0,2.5119676062539615+/-0,0.003848286569112388+/-0,0.9756456391167326,29.0,1156.1773235074866+/-0,151.54985356346842,5.225857019429945,0.1310783825994033,126.04742500353714,0.005231081400763038,0.329264650969864,0.0005044271792582586,2.3311985340111137,72.89923047625665,0.19178306058810315
20230727 12:23:20,4188.0,34.77708661971831,1423.6478873239437,6857.429577464791,7.876539999999999,26.173043,69.3,49.4,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516203703704,mp,0.038833873188467385+/-0,2.4978040115146642+/-0,0.0030168124141949416+/-0,0.9761543533325001,29.0,1156.118631456854+/-0,155.11347417921007,5.348740488938279,0.1341674374573029,126.58409475336636,0.0052102412522385295,0.335123963495494,0.0004047579909019148,2.3364087752633522,73.23435443975214,0.19218781857900508
20230727 12:23:24,4192.0,33.37622661971832,1428.6478873239437,5507.429577464791,7.9908399999999995,26.1844391,69.3,49.3,27.3,65536.0,1664614.4,4.0,3.7,3.4,2.9,19565.51625,mp,0.03726818237356143+/-0,2.5064811309212707+/-0,0.0024229023035396225+/-0,0.9771712201588184,29.0,1156.0746163292408+/-0,156.23190700048443,5.387307137947738,0.1351399855975999,127.12465469575676,0.005036421629211818,0.33872582393335643,0.0003274309824047362,2.3414451968925643,73.5730802636855,0.1925152495614098
20230727 12:23:28,4196.0,31.53464661971831,1431.6478873239437,6047.429577464791,7.058659999999999,26.1920365,69.4,49.1,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516296296297,mp,0.035210964581035294+/-0,2.511680710690889+/-0,0.0026604663478017503+/-0,0.9784479066089422,29.0,1156.0452747726965+/-0,146.83484759546184,5.063270606740064,0.1270147898181001,127.63271385502917,0.004472313265552765,0.31902059755857953,0.00033791857398416774,2.345917510158117,73.89210086124407,0.19285316813539397
20230727 12:23:32,4200.0,29.81898661971831,1412.6478873239437,6587.429577464791,7.38124,26.21103,69.6,49.1,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516342592593,mp,0.03329317997646129+/-0,2.478189898583155+/-0,0.0028980303920638777+/-0,0.9793277841187479,29.0,1155.9719273970331+/-0,150.14777146133073,5.1775093607355425,0.1298887697034537,128.15226893384298,0.0043244101866582165,0.3218890370184927,0.00037642160218839463,2.3502419203447755,74.21398989826257,0.19322958973758236
20230727 12:23:36,4204.0,28.05610661971831,1373.6478873239437,6317.429577464791,7.340599999999999,26.21103,69.8,49.2,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51638888889,mp,0.03132490781934871+/-0,2.4097727035326373+/-0,0.002779248369932814+/-0,0.9799842857401133,29.0,1155.9719273970331+/-0,149.73385538381663,5.163236392545401,0.1295307021174647,128.67039174231283,0.004057537303605099,0.3121395502320836,0.0003599979927162167,2.3542994576483807,74.52612944849466,0.19358958773029858
20230727 12:23:40,4208.0,26.21452661971831,1335.6478873239437,8072.429577464791,7.3101199999999995,26.2262248,69.8,49.2,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516435185185,mp,0.029267280837209766+/-0,2.3429908713123586+/-0,0.0035513315137847283+/-0,0.980750972821251,29.0,1155.9132561974275+/-0,149.41887386618995,5.152374960903102,0.1292647809557342,129.18745086613578,0.0037832286465918777,0.3028662017614769,0.0004590620902305789,2.3580826862949724,74.82899565025613,0.19404864982052916
20230727 12:23:44,4212.0,25.01828661971831,1309.6478873239437,6317.429577464791,7.75208,26.2338222,70.1,49.4,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51648148148,mp,0.027931026558864216+/-0,2.2973234227784562+/-0,0.002779248369932814+/-0,0.9812550230850652,29.0,1155.8839228309546+/-0,153.86747188627453,5.305774892630156,0.13311671600157493,129.71991773014207,0.0037180865300687747,0.3058121496337658,0.0003699644159581865,2.361800772825041,75.1348077998899,0.19441861423648735
20230727 12:23:48,4216.0,24.467386619718308,1303.6478873239437,6992.429577464791,6.8326,26.249017,70.2,49.4,27.3,65536.0,1664614.4,4.0,3.6,3.3,2.9,19565.516527777778,mp,0.027314602022647922+/-0,2.286682444475593+/-0,0.0030762034252604735+/-0,0.98157736222168,29.0,1155.8252605641023+/-0,144.4507073416816,4.98105887385109,0.1249762505373712,130.21982273229156,0.003413676545711033,0.28578099808019014,0.0003844523699792724,2.365214449370752,75.42058879797008,0.19480306660646662
20230727 12:23:52,4220.0,24.35720661971831,1295.6478873239437,7262.429577464791,7.312659999999999,26.264211799999998,70.6,49.6,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.516574074074,mp,0.027190220689984976+/-0,2.2725345952845237+/-0,0.003194985447391537+/-0,0.9815476419511774,29.0,1155.7666042512851+/-0,149.43535000218517,5.152943103523627,0.1292954385881314,130.73700448664408,0.003515571509419692,0.2938283572040142,0.00041309704470318594,2.3687300208801716,75.7144171551741,0.1952161636511698
20230727 12:23:56,4224.0,24.70348661971831,1317.6478873239437,6992.429577464791,7.48538,26.2756079,70.7,49.7,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51662037037,mp,0.02757572733730264+/-0,2.3110340943313905+/-0,0.0030762034252604735+/-0,0.9815968552651438,29.0,1155.7226159234626+/-0,151.18695349429356,5.213343223941157,0.13081595134615404,131.2602682920287,0.003607345005691392,0.30232012364335836,0.0004024164776097465,2.372337365885863,76.01673727881746,0.19561858012877956
20230727 12:24:00,4228.0,24.68774661971831,1343.6478873239437,7262.429577464791,7.15264,26.2908027,70.9,49.7,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.516666666666,mp,0.027556758860041605+/-0,2.3565161356220155+/-0,0.003194985447391537+/-0,0.9819578281765811,29.0,1155.6639700280268+/-0,147.78472710193523,5.096025072480526,0.12787863162191618,131.77178281851639,0.003523920614957235,0.3013480588183092,0.0004085703670643654,2.37586128650082,76.31808533763576,0.19602715049584393
20230727 12:24:04,4232.0,24.59330661971831,1359.6478873239437,11987.42957746479,7.353299999999999,26.3021988,71.1,49.6,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.516712962963,mp,0.027450299097584705+/-0,2.3844865021901516+/-0,0.005273670834685154+/-0,0.9822333660294759,29.0,1155.6199895121995+/-0,149.84051213852354,5.166914211673225,0.12966244396808413,132.29043259438873,0.003559272868647727,0.3091783474828834,0.0006837970491084832,2.3794205593694677,76.62726368511865,0.1967109475449524
20230727 12:24:08,4236.0,26.15156661971831,1394.6478873239437,15092.42957746479,7.47268,26.3211923,71.3,49.6,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51675925926,mp,0.029187730100155098+/-0,2.445712730258812+/-0,0.006639664089192387+/-0,0.9815937664199332,29.0,1155.5466960908782+/-0,151.04714684953947,5.208522305156533,0.13071487925197645,132.81329211139663,0.003815270615681052,0.31969104422080225,0.000867902889692467,2.3832358299851486,76.94695472933945,0.19757885043464488
20230727 12:24:12,4240.0,29.91342661971831,1433.6478873239437,22787.42957746479,7.43458,26.3325884,71.4,49.8,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.516805555555,mp,0.03338506680310443+/-0,2.514009089330845+/-0,0.010024951719927705+/-0,0.979561207081161,29.0,1155.5027245004974+/-0,150.65872580801914,5.195128476138591,0.13038370452405998,133.33482692949286,0.004352868685571972,0.327785818274114,0.0013070903429190208,2.3875886986707204,77.27474054761356,0.19888594077756389
20230727 12:24:16,4244.0,35.78444661971832,1449.6478873239437,25892.42957746479,7.15518,26.3477832,71.6,50.2,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51685185185,mp,0.03993542918332806+/-0,2.541937319412961+/-0,0.011390944974434939+/-0,0.9759097430411291,29.0,1155.4441009186778+/-0,147.7969035135236,5.096444948742193,0.1279135039038343,133.8464809451082,0.005108280676742932,0.32514810923003185,0.0014570556844557452,2.3926969793474635,77.59988865684359,0.20034299646201964
20230727 12:24:20,4248.0,42.316546619718316,1474.6478873239437,20897.42957746479,7.2339199999999995,26.3705754,71.7,50.5,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.516898148147,mp,0.04722165673162174+/-0,2.5855777040948906+/-0,0.009193477565010258+/-0,0.9721044569847246,29.0,1155.3561766984408+/-0,148.6022481225184,5.124215452500635,0.12862029140413297,134.36096211072473,0.006073663249407126,0.33255775774871393,0.0011824677634289782,2.3987706425968707,77.9324464145923,0.20152546422544862
20230727 12:24:24,4252.0,46.440426619718316,1518.6478873239437,18332.42957746479,6.748779999999999,26.3857702,72.0,50.7,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.516944444444,mp,0.051820926177868216+/-0,2.6625901441230346+/-0,0.008065048354765153+/-0,0.9703272804441948,29.0,1155.2975679852912+/-0,143.52916183395902,4.949281442550311,0.12423566517521345,134.85790477142558,0.00643800723370309,0.33078865764409265,0.0010019666470245097,2.405208649830574,78.2632350722364,0.20252743087247313
20230727 12:24:28,4256.0,47.463526619718316,1580.6478873239437,19952.42957746479,7.81812,26.400965,72.2,50.8,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.51699074074,mp,0.0529598740596932+/-0,2.77115191614651+/-0,0.008777740487551535+/-0,0.9708474947026194,29.0,1155.238965218026+/-0,154.4783649669475,5.326840171274052,0.13371983599756188,135.39278411541582,0.007081785673713706,0.37055797975144067,0.00117375801842455,2.4122904355042873,78.63379305198784,0.20370118889089767
20230727 12:24:32,4260.0,46.69226661971832,1634.6478873239437,19007.42957746479,7.0231,26.4199585,72.4,50.8,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517037037036,mp,0.05209599776838067+/-0,2.8656416504725994+/-0,0.008362003410092812+/-0,0.9722291372687439,29.0,1155.1657201189653+/-0,146.40879157317406,5.048579019764623,0.12674267338724013,135.8997548089648,0.0066027860299402615,0.3631990837507204,0.0010598226670683814,2.4188932215342276,78.99699213573855,0.20476101155796606
20230727 12:24:36,4264.0,45.826566619718314,1670.6478873239437,15632.42957746479,7.391399999999999,26.4313546,72.8,50.8,27.3,65536.0,1664614.4,3.9,3.6,3.4,2.9,19565.517083333332,mp,0.05112816466231579+/-0,2.928640528788957+/-0,0.006877228133454515+/-0,0.9733019233030645,29.0,1155.1217775175285+/-0,150.19581170497244,5.179165920861118,0.1300259545168979,136.41985862703237,0.00664798841291474,0.3807992801926568,0.0008942181524828874,2.4255412099471423,79.37779141593121,0.20565522971044894
20230727 12:24:40,4268.0,44.89790661971831,1711.6478873239437,13202.42957746479,7.188199999999999,26.4465494,73.2,50.5,27.3,65536.0,1664614.4,3.9,3.7,3.4,2.9,19565.51712962963,mp,0.05008952900986163+/-0,3.0003612220810196+/-0,0.005808189934274941+/-0,0.9744396606256892,29.0,1155.063192582488+/-0,148.1131205680885,5.1073489851065,0.1282294523098234,136.93277643627167,0.006422952871391568,0.3847346762390816,0.000744781014183505,2.431964162818534,79.76252609217029,0.20640001072463246
