time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase
#units:,s,4003,ppm,ppm,Mm^-1,mmH2O,degC,degC,%,lpm,lpm,degC,ppm,ppm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,mmH2O,degC,hPa,%,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,counts,lambda,lambda,lambda,lambda,lambda,date,text
20230531 13:16:44,553.0,4003.0,-6.994642262895175,208.33444259567386,14.728785357737106,11.264,18.84,16.85,57.4,-0.08,-0.03,18.0,-4.235574043261231,491.3643926788686,17.7,20.52,20.25,20.13,18.88,nan,nan,nan,nan,-49.06,nan,nan,0.575,18.5,991.35,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.553287037037,"prebkg,L1"
20230531 13:16:45,554.0,4003.0,-6.924642262895175,205.33444259567386,35.7287853577371,11.085,18.84,16.85,57.4,-0.11,-0.13,18.0,-4.235574043261231,491.3643926788686,17.7,20.53,20.25,20.14,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.531,18.5,991.34,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.55329861111,"prebkg,L1"
20230531 13:16:46,555.0,4003.0,-6.994642262895175,202.33444259567386,5.728785357737105,11.834,18.84,16.87,57.4,-0.02,0.01,18.0,-4.235574043261231,491.3643926788686,17.7,20.54,20.26,20.15,18.88,nan,nan,nan,nan,-49.06,nan,nan,0.539,18.5,991.34,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19508.553310185187,"prebkg,L1"
20230531 13:16:47,556.0,4003.0,-6.994642262895175,201.33444259567386,3.728785357737105,10.977,18.87,16.87,57.4,-0.03,-0.01,18.0,-4.235574043261231,491.3643926788686,17.7,20.54,20.26,20.14,18.88,nan,nan,nan,nan,-49.12,nan,nan,0.53,18.5,991.34,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19508.55332175926,"prebkg,L1"
20230531 13:16:48,557.0,4003.0,-6.994642262895175,202.33444259567386,9.728785357737106,11.485,18.87,16.87,57.4,-0.03,-0.0,18.0,-4.235574043261231,491.3643926788686,17.7,20.53,20.26,20.14,18.88,nan,nan,nan,nan,-49.06,nan,nan,0.354,18.5,991.34,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.553333333333,"prebkg,L1"
20230531 13:16:49,558.0,4003.0,-6.994642262895175,202.33444259567386,4.728785357737105,11.447,18.87,16.85,57.4,-0.05,0.02,18.0,-4.235574043261231,491.3643926788686,17.7,20.54,20.27,20.14,18.81,nan,nan,nan,nan,-49.06,nan,nan,0.222,18.5,991.34,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.553344907406,"prebkg,L1"
20230531 13:16:50,559.0,4003.0,-6.994642262895175,203.33444259567386,3.728785357737105,11.521,18.87,16.87,57.4,-0.03,-0.03,18.0,-4.175574043261232,491.3643926788686,17.7,20.55,20.27,20.15,18.88,nan,nan,nan,nan,-49.12,nan,nan,0.209,18.5,991.35,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.553356481483,"prebkg,L1"
20230531 13:16:51,560.0,4003.0,-6.994642262895175,207.33444259567386,4.728785357737105,11.566,18.87,16.87,57.4,-0.05,-0.05,18.0,-4.235574043261231,491.3643926788686,17.7,20.54,20.27,20.15,18.81,nan,nan,nan,nan,-49.12,nan,nan,0.211,18.5,991.33,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95,0.019,0.025,-0.001,1.99825,19508.553368055556,"prebkg,L1"
20230531 13:16:52,561.0,4003.0,-6.994642262895175,207.33444259567386,2.728785357737105,11.042,18.84,16.87,57.4,0.02,-0.06,18.0,-4.2955740432612295,491.3643926788686,17.7,20.54,20.27,20.15,18.81,nan,nan,nan,nan,-49.06,nan,nan,0.209,18.5,991.32,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.55337962963,"prebkg,L1"
20230531 13:16:53,562.0,4003.0,-6.994642262895175,205.33444259567386,3.728785357737105,11.371,18.84,16.85,57.4,-0.01,-0.0,18.0,-4.235574043261231,491.3643926788686,17.7,20.54,20.28,20.15,18.88,nan,nan,nan,nan,-49.06,nan,nan,0.206,18.5,991.34,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.553391203703,"prebkg,L1"
