sep=,

firmware launcher:,6.89
firmware GUI,6.30

Household ID:,21
Sensor ID:,4001
Sensor Type:,FUELv2 
Start time:,2023-03-21 16:52:00
Stop time:,2023-03-24 07:06:20
Total number of logs:,56015
Study arm:,0

Fuel type:,
Fuel calibration value:,52.20
Fuel resolution (gram):,1.00

Timestamp,Battery level (%),Temperature (C), kg (FUEL 4001)
2023-03-21 19:31:32,83,15.68,1.573241
2023-03-21 19:31:36,83,15.68,1.573241
2023-03-21 19:31:40,83,15.68,1.573430
2023-03-21 19:31:44,83,15.68,1.573430
2023-03-21 19:31:48,83,15.68,1.573043
2023-03-21 19:31:52,83,15.69,1.573043
2023-03-21 19:31:56,83,15.68,1.573043
2023-03-21 19:32:00,83,15.68,1.573043
2023-03-21 19:32:04,83,15.68,1.573474
2023-03-21 19:32:08,83,15.68,1.573474
2023-03-21 19:32:12,83,15.68,1.573164
2023-03-21 19:32:16,83,15.68,1.573164
2023-03-21 19:32:20,83,15.68,1.573091
2023-03-21 19:32:24,83,15.68,1.572842
2023-03-21 19:32:28,83,15.69,1.572791
2023-03-21 19:32:32,83,15.68,1.572791
2023-03-21 19:32:36,83,15.68,1.572842
2023-03-21 19:32:40,83,15.69,1.572865
2023-03-21 19:32:44,83,15.68,1.572893
2023-03-21 19:32:48,83,15.69,1.572954
2023-03-21 19:32:52,83,15.68,1.572979
2023-03-21 19:32:56,83,15.68,1.572954
2023-03-21 19:33:00,83,15.68,1.572954
2023-03-21 19:33:04,83,15.68,1.572999
2023-03-21 19:33:08,83,15.68,1.572899
2023-03-21 19:33:12,83,15.68,1.572855
2023-03-21 19:33:16,83,15.69,1.572855
2023-03-21 19:33:20,83,15.68,1.572717
2023-03-21 19:33:24,83,15.68,1.572232
2023-03-21 19:33:28,83,15.68,1.572232
2023-03-21 19:33:32,83,15.68,1.572717
2023-03-21 19:33:36,83,15.68,1.573053
2023-03-21 19:33:40,83,15.68,1.573053
2023-03-21 19:33:44,83,15.68,1.573053
2023-03-21 19:33:48,83,15.68,1.573053
2023-03-21 19:33:52,83,15.68,1.573053
2023-03-21 19:33:56,83,15.68,1.572714
2023-03-21 19:34:00,83,15.68,1.573203
2023-03-21 19:34:04,83,15.68,1.573228
2023-03-21 19:34:08,83,15.68,1.573228
2023-03-21 19:34:12,83,15.68,1.573161
2023-03-21 19:34:16,83,15.68,1.573161
2023-03-21 19:34:20,83,15.68,1.572494
2023-03-21 19:34:24,83,15.68,1.572494
2023-03-21 19:34:28,83,15.68,1.572494
2023-03-21 19:34:32,83,15.68,1.572635
2023-03-21 19:34:36,83,15.68,1.572635
2023-03-21 19:34:40,83,15.68,1.573267
2023-03-21 19:34:44,83,15.68,1.572750
2023-03-21 19:34:48,83,15.68,1.572750
2023-03-21 19:34:52,83,15.68,1.572750
2023-03-21 19:34:56,83,15.68,1.573040
2023-03-21 19:35:00,83,15.68,1.573040
2023-03-21 19:35:04,83,15.68,1.573040
2023-03-21 19:35:08,83,15.68,1.573040
2023-03-21 19:35:12,83,15.68,1.572963
2023-03-21 19:35:16,83,15.68,1.572963
2023-03-21 19:35:20,83,15.68,1.572963
2023-03-21 19:35:24,83,15.68,1.572794
2023-03-21 19:35:28,83,15.68,1.572794
2023-03-21 19:35:32,83,15.68,0.837602
2023-03-21 19:35:36,83,15.68,0.837602
2023-03-21 19:35:40,83,15.68,0.837602
2023-03-21 19:35:44,83,15.68,0.837602
2023-03-21 19:35:48,83,15.69,0.837602
2023-03-21 19:35:52,83,15.68,0.836925
2023-03-21 19:35:56,83,15.68,0.836925
2023-03-21 19:36:00,83,15.68,0.836906
2023-03-21 19:36:04,83,15.68,0.836906
2023-03-21 19:36:08,83,15.68,0.836906
2023-03-21 19:36:12,83,15.68,0.837078
2023-03-21 19:36:16,83,15.68,0.836973
2023-03-21 19:36:20,83,15.68,0.837302
2023-03-21 19:36:24,83,15.68,0.837404
2023-03-21 19:36:28,83,15.68,0.837477
2023-03-21 19:36:32,83,15.68,0.837477
2023-03-21 19:36:36,83,15.68,0.837477
2023-03-21 19:36:40,83,15.68,0.837752
2023-03-21 19:36:44,83,15.68,0.837752
2023-03-21 19:36:48,83,15.68,0.837835
2023-03-21 19:36:52,83,15.68,0.837835
2023-03-21 19:36:56,83,15.68,0.838049
2023-03-21 19:37:00,83,15.68,0.838049
2023-03-21 19:37:04,83,15.68,0.838049
2023-03-21 19:37:08,83,15.68,0.837327
2023-03-21 19:37:12,83,15.68,0.837327
2023-03-21 19:37:16,83,15.68,0.837327
2023-03-21 19:37:20,83,15.68,0.837401
2023-03-21 19:37:24,83,15.68,0.837666
2023-03-21 19:37:28,83,15.68,0.837678
2023-03-21 19:37:32,83,15.69,0.837678
2023-03-21 19:37:36,83,15.69,0.837678
2023-03-21 19:37:40,83,15.69,0.837678
2023-03-21 19:37:44,83,15.70,0.837365
2023-03-21 19:37:48,83,15.69,0.837353
2023-03-21 19:37:52,83,15.69,0.836701
2023-03-21 19:37:56,83,15.69,-0.015900
2023-03-21 19:38:00,83,15.69,-0.015900
2023-03-21 19:38:04,83,15.70,-0.015900
2023-03-21 19:38:08,83,15.70,-0.015532
2023-03-21 19:38:12,83,15.70,-0.015520
2023-03-21 19:38:16,83,15.70,-0.015520
2023-03-21 19:38:20,83,15.70,-0.015532
2023-03-21 19:38:24,83,15.70,-0.015532
2023-03-21 19:38:28,83,15.70,-0.015647
2023-03-21 19:38:32,83,15.70,-0.015864
2023-03-21 19:38:36,83,15.70,-0.015877
2023-03-21 19:38:40,83,15.70,-0.016063
2023-03-21 19:38:44,83,15.70,-0.016063
2023-03-21 19:38:48,83,15.70,-0.016063
2023-03-21 19:38:52,83,15.77,-0.015772
2023-03-21 19:38:56,83,15.76,-0.015762
2023-03-21 19:39:00,83,15.78,-0.015762
2023-03-21 19:39:04,83,15.78,-0.015708
2023-03-21 19:39:08,83,15.78,-0.015762
2023-03-21 19:39:12,83,15.78,-0.015839
2023-03-21 19:39:16,83,15.78,-0.015839
2023-03-21 19:39:20,83,15.78,-0.015941
2023-03-21 19:39:24,83,15.78,-0.015941
2023-03-21 19:39:28,83,15.78,-0.015022
2023-03-21 19:39:32,83,15.78,-0.015022
2023-03-21 19:39:36,83,15.78,-0.015022
2023-03-21 19:39:40,83,15.78,-0.015022
2023-03-21 19:39:44,83,15.78,-0.015069
2023-03-21 19:39:48,83,15.78,-0.015089
2023-03-21 19:39:52,83,15.78,-0.015069
2023-03-21 19:39:56,83,15.78,-0.015089
2023-03-21 19:40:00,83,15.80,-0.015069
2023-03-21 19:40:04,83,15.80,-0.015034
2023-03-21 19:40:08,83,15.80,-0.014859
2023-03-21 19:40:12,83,15.80,-0.015034
2023-03-21 19:40:16,83,15.80,-0.014859
2023-03-21 19:40:20,83,15.80,-0.015034
2023-03-21 19:40:24,83,15.80,-0.014859
2023-03-21 19:40:28,83,15.83,-0.014683
2023-03-21 19:40:32,83,15.87,-0.014651
2023-03-21 19:40:36,83,15.88,-0.014651
2023-03-21 19:40:40,83,15.88,-0.014651
2023-03-21 19:40:44,83,15.88,-0.014651
2023-03-21 19:40:48,83,15.88,-0.014619
2023-03-21 19:40:52,83,15.88,-0.014619
2023-03-21 19:40:56,83,15.88,-0.014619
2023-03-21 19:41:00,83,15.88,-0.014619
2023-03-21 19:41:04,83,15.88,-0.014805
2023-03-21 19:41:08,83,15.88,-0.014805
2023-03-21 19:41:12,83,15.88,-0.014805
2023-03-21 19:41:16,83,15.88,-0.014249
2023-03-21 19:41:20,83,15.88,-0.014105
2023-03-21 19:41:24,83,15.88,-0.014105
2023-03-21 19:41:28,83,15.89,-0.013617
2023-03-21 19:41:32,83,15.90,-0.014105
2023-03-21 19:41:36,83,15.90,-0.014332
2023-03-21 19:41:40,83,15.90,-0.014332
2023-03-21 19:41:44,83,15.90,-0.014332
2023-03-21 19:41:48,83,15.92,-0.014332
2023-03-21 19:41:52,83,15.97,-0.014217
2023-03-21 19:41:56,83,15.98,-0.014147
2023-03-21 19:42:00,83,15.98,-0.014147
2023-03-21 19:42:04,83,15.98,-0.013796
2023-03-21 19:42:08,83,15.98,-0.013796
2023-03-21 19:42:12,83,15.98,-0.014038
2023-03-21 19:42:16,83,15.98,-0.013850
2023-03-21 19:42:20,83,15.98,-0.013850
2023-03-21 19:42:24,83,15.98,-0.013850
2023-03-21 19:42:28,83,15.98,1.201743
2023-03-21 19:42:32,83,15.98,1.202091
2023-03-21 19:42:36,83,15.98,1.202091
2023-03-21 19:42:40,83,15.98,1.201861
2023-03-21 19:42:44,83,15.98,1.201861
2023-03-21 19:42:48,83,16.00,1.201861
2023-03-21 19:42:52,83,16.00,1.201861
2023-03-21 19:42:56,83,16.00,1.202085
2023-03-21 19:43:00,83,16.00,1.202085
2023-03-21 19:43:04,83,16.00,1.202286
2023-03-21 19:43:08,83,16.00,1.202085
2023-03-21 19:43:12,83,16.00,1.201734
2023-03-21 19:43:16,83,16.00,1.201734
2023-03-21 19:43:20,83,16.00,1.202436
2023-03-21 19:43:24,83,16.01,1.202210
2023-03-21 19:43:28,83,16.04,1.202210
2023-03-21 19:43:32,83,16.08,1.202379
2023-03-21 19:43:36,83,16.07,1.202210
2023-03-21 19:43:40,83,16.07,1.202114
2023-03-21 19:43:44,83,16.07,1.202037
2023-03-21 19:43:48,83,16.08,1.202037
2023-03-21 19:43:52,83,16.08,1.202037
2023-03-21 19:43:56,83,16.08,1.202037
2023-03-21 19:44:00,83,16.08,1.202136
2023-03-21 19:44:04,83,16.08,1.202136
2023-03-21 19:44:08,83,16.08,1.202433
2023-03-21 19:44:12,83,16.08,1.202490
2023-03-21 19:44:16,83,16.08,1.202490
2023-03-21 19:44:20,83,16.08,1.202893
2023-03-21 19:44:24,83,16.08,1.202893
2023-03-21 19:44:28,83,16.08,1.202893
2023-03-21 19:44:32,83,16.08,1.202225
2023-03-21 19:44:36,83,16.08,1.202225
2023-03-21 19:44:40,83,16.08,1.202040
2023-03-21 19:44:44,83,16.08,1.201775
2023-03-21 19:44:48,83,16.08,1.202040
2023-03-21 19:44:52,83,16.08,1.202136
2023-03-21 19:44:56,83,16.08,1.202136
2023-03-21 19:45:00,83,16.08,1.202564
2023-03-21 19:45:04,83,16.08,1.202564
2023-03-21 19:45:08,83,16.08,1.202848
2023-03-21 19:45:12,83,16.08,1.202628
2023-03-21 19:45:16,83,16.08,1.202564
2023-03-21 19:45:20,83,16.08,1.202516
2023-03-21 19:45:24,83,16.08,1.202516
2023-03-21 19:45:28,83,16.08,1.202449
2023-03-21 19:45:32,83,16.08,1.202449
2023-03-21 19:45:36,83,16.08,1.202449
2023-03-21 19:45:40,83,16.07,1.202286
2023-03-21 19:45:44,83,16.07,1.202286
2023-03-21 19:45:48,83,16.07,1.201990
2023-03-21 19:45:52,83,16.07,1.201990
2023-03-21 19:45:56,83,16.07,1.201990
2023-03-21 19:46:00,83,16.07,1.201964
2023-03-21 19:46:04,83,16.05,1.201916
2023-03-21 19:46:08,83,16.04,1.201916
2023-03-21 19:46:12,83,16.05,1.201654
2023-03-21 19:46:16,83,16.05,1.201654
2023-03-21 19:46:20,83,16.04,1.201185
2023-03-21 19:46:24,83,16.01,1.201185
2023-03-21 19:46:28,83,16.00,1.201654
2023-03-21 19:46:32,83,16.00,1.201536
2023-03-21 19:46:36,83,16.00,1.201536
2023-03-21 19:46:40,83,16.00,1.201760
2023-03-21 19:46:44,83,16.00,1.201536
2023-03-21 19:46:48,83,16.00,1.201287
2023-03-21 19:46:52,83,16.00,1.201287
2023-03-21 19:46:56,83,16.00,1.201539
2023-03-21 19:47:00,83,16.00,1.201539
2023-03-21 19:47:04,83,16.00,1.201539
2023-03-21 19:47:08,83,16.00,1.201564
2023-03-21 19:47:12,83,16.00,1.201564
2023-03-21 19:47:16,83,16.00,1.201494
2023-03-21 19:47:20,83,16.00,1.201485
2023-03-21 19:47:24,83,16.00,1.201137
2023-03-21 19:47:28,83,16.00,1.201099
2023-03-21 19:47:32,83,16.00,1.201080
2023-03-21 19:47:36,83,16.00,1.201099
2023-03-21 19:47:40,83,16.00,1.201080
2023-03-21 19:47:44,83,16.00,1.201080
2023-03-21 19:47:48,83,16.00,1.201080
2023-03-21 19:47:52,83,16.00,1.201162
2023-03-21 19:47:56,83,16.00,1.200850
2023-03-21 19:48:00,83,16.00,1.200850
2023-03-21 19:48:04,83,16.00,1.201162
2023-03-21 19:48:08,83,16.00,1.200850
2023-03-21 19:48:12,83,16.00,1.200850
2023-03-21 19:48:16,83,16.00,1.200920
2023-03-21 19:48:20,83,15.99,1.200920
2023-03-21 19:48:24,83,16.00,1.200920
2023-03-21 19:48:28,83,15.99,1.200948
2023-03-21 19:48:32,83,15.99,1.200920
2023-03-21 19:48:36,83,16.00,1.200853
2023-03-21 19:48:40,83,15.98,1.200479
2023-03-21 19:48:44,83,15.98,1.200479
2023-03-21 19:48:48,83,15.99,1.200371
2023-03-21 19:48:52,83,15.99,1.200479
2023-03-21 19:48:56,83,15.99,1.200371
2023-03-21 19:49:00,83,15.98,1.200371
2023-03-21 19:49:04,83,15.99,1.200371
2023-03-21 19:49:08,83,15.99,1.200613
2023-03-21 19:49:12,83,15.98,1.200240
2023-03-21 19:49:16,83,15.98,1.200294
2023-03-21 19:49:20,83,15.98,1.200307
2023-03-21 19:49:24,83,15.98,1.200307
2023-03-21 19:49:28,83,15.98,1.200294
2023-03-21 19:49:32,83,15.98,1.200307
2023-03-21 19:49:36,83,15.98,1.200377
2023-03-21 19:49:40,83,15.98,1.200562
2023-03-21 19:49:44,83,15.98,1.200463
2023-03-21 19:49:48,83,15.98,1.200974
2023-03-21 19:49:52,83,15.98,1.200974
2023-03-21 19:49:56,83,15.98,1.200463
2023-03-21 19:50:00,83,15.98,1.200358
2023-03-21 19:50:04,83,15.98,1.200016
2023-03-21 19:50:08,83,15.98,1.199978
2023-03-21 19:50:12,83,15.98,1.200016
2023-03-21 19:50:16,83,15.98,1.200096
2023-03-21 19:50:20,83,15.98,1.200096
2023-03-21 19:50:24,83,15.98,1.200214
2023-03-21 19:50:28,83,15.98,1.200620
2023-03-21 19:50:32,83,15.98,1.200620
2023-03-21 19:50:36,83,15.98,1.200687
2023-03-21 19:50:40,83,15.98,1.200769
2023-03-21 19:50:44,83,15.98,1.200769
2023-03-21 19:50:48,83,15.98,1.200769
2023-03-21 19:50:52,83,15.98,1.200769
2023-03-21 19:50:56,83,15.98,1.200668
2023-03-21 19:51:00,83,15.98,1.199892
2023-03-21 19:51:04,83,15.98,1.199892
2023-03-21 19:51:08,83,15.98,1.200719
2023-03-21 19:51:12,83,15.98,1.200055
2023-03-21 19:51:16,83,15.98,1.200055
2023-03-21 19:51:20,83,15.98,1.200055
2023-03-21 19:51:24,83,15.98,1.200055
2023-03-21 19:51:28,83,15.98,1.199949
2023-03-21 19:51:32,83,15.98,1.199907
2023-03-21 19:51:36,83,15.98,1.199949
2023-03-21 19:51:40,83,15.98,1.200042
2023-03-21 19:51:44,83,15.98,1.200042
2023-03-21 19:51:48,83,15.98,1.200042
2023-03-21 19:51:52,83,15.98,1.200163
2023-03-21 19:51:56,83,15.98,1.200163
2023-03-21 19:52:00,83,15.98,1.200256
2023-03-21 19:52:04,83,15.98,1.200278
2023-03-21 19:52:08,83,15.98,1.200278
2023-03-21 19:52:12,83,15.98,1.200153
2023-03-21 19:52:16,83,15.98,1.200153
2023-03-21 19:52:20,83,15.98,1.199828
2023-03-21 19:52:24,83,15.98,1.199579
2023-03-21 19:52:28,83,15.98,1.199579
2023-03-21 19:52:32,83,15.98,1.199579
2023-03-21 19:52:36,83,15.98,1.199828
2023-03-21 19:52:40,83,15.98,1.199863
2023-03-21 19:52:44,83,15.98,1.199863
2023-03-21 19:52:48,83,15.98,1.199863
2023-03-21 19:52:52,83,15.98,1.200511
2023-03-21 19:52:56,83,15.98,1.199799
2023-03-21 19:53:00,83,15.98,1.199799
2023-03-21 19:53:04,83,15.98,1.199464
2023-03-21 19:53:08,83,15.98,1.200000
2023-03-21 19:53:12,83,15.98,1.200000
2023-03-21 19:53:16,83,15.98,1.200163
2023-03-21 19:53:20,83,15.98,1.200163
2023-03-21 19:53:24,83,15.98,1.200163
2023-03-21 19:53:28,83,15.98,1.200201
2023-03-21 19:53:32,83,15.98,1.199754
2023-03-21 19:53:36,83,15.98,1.199754
2023-03-21 19:53:40,83,15.98,1.199885
2023-03-21 19:53:44,83,15.98,1.199975
2023-03-21 19:53:48,83,15.98,1.199885
2023-03-21 19:53:52,83,15.98,1.199975
2023-03-21 19:53:56,83,15.98,1.199885
2023-03-21 19:54:00,83,15.98,1.199837
2023-03-21 19:54:04,83,15.98,1.199837
2023-03-21 19:54:08,83,15.98,1.199971
2023-03-21 19:54:12,83,15.98,1.199591
2023-03-21 19:54:16,83,15.98,1.199476
2023-03-21 19:54:20,83,15.98,-0.012844
2023-03-21 19:54:24,83,15.98,-0.013087
2023-03-21 19:54:28,83,15.98,-0.013087
2023-03-21 19:54:32,83,15.98,-0.012844
2023-03-21 19:54:36,83,15.98,-0.012736
2023-03-21 19:54:40,83,15.99,-0.012736
2023-03-21 19:54:44,83,15.98,-0.012276
2023-03-21 19:54:48,83,16.00,-0.012276
2023-03-21 19:54:52,83,16.00,-0.012534
2023-03-21 19:54:56,83,16.00,-0.012554
2023-03-21 19:55:00,83,16.00,-0.012554
2023-03-21 19:55:04,83,16.00,-0.013017
2023-03-21 19:55:08,83,16.00,-0.013033
2023-03-21 19:55:12,83,16.07,-0.013033
2023-03-21 19:55:16,83,16.08,-0.013033
2023-03-21 19:55:20,83,16.08,-0.012898
2023-03-21 19:55:24,83,16.08,-0.012876
2023-03-21 19:55:28,83,16.08,-0.012011
2023-03-21 19:55:32,83,16.08,-0.011762
2023-03-21 19:55:36,83,16.08,-0.011519
2023-03-21 19:55:40,83,16.08,-0.011519
2023-03-21 19:55:44,83,16.08,-0.011519
2023-03-21 19:55:48,83,16.08,-0.011261
2023-03-21 19:55:52,83,16.09,-0.011519
2023-03-21 19:55:56,83,16.11,-0.011497
2023-03-21 19:56:00,83,16.17,-0.011261
2023-03-21 19:56:04,83,16.18,-0.011261
2023-03-21 19:56:08,83,16.18,-0.011226
2023-03-21 19:56:12,83,16.18,-0.011190
2023-03-21 19:56:16,83,16.18,-0.011190
2023-03-21 19:56:20,83,16.18,-0.011226
2023-03-21 19:56:24,83,16.19,-0.011226
2023-03-21 19:56:28,83,16.19,-0.011602
2023-03-21 19:56:32,83,16.19,-0.011707
2023-03-21 19:56:36,83,16.28,-0.011602
2023-03-21 19:56:40,83,16.28,-0.011053
2023-03-21 19:56:44,83,16.28,-0.011376
2023-03-21 19:56:48,83,16.28,-0.011053
2023-03-21 19:56:52,83,16.28,-0.010526
2023-03-21 19:56:56,83,16.28,-0.010526
2023-03-21 19:57:00,83,16.29,-0.010130
2023-03-21 19:57:04,83,16.29,-0.009648
2023-03-21 19:57:08,83,16.38,-0.009444
2023-03-21 19:57:12,83,16.38,-0.009406
2023-03-21 19:57:16,83,16.38,-0.009406
2023-03-21 19:57:20,83,16.38,-0.009444
2023-03-21 19:57:24,83,16.38,-0.009444
2023-03-21 19:57:28,83,16.38,-0.009546
2023-03-21 19:57:32,83,16.39,-0.009786
2023-03-21 19:57:36,83,16.40,-0.009786
2023-03-21 19:57:40,83,16.48,-0.009776
2023-03-21 19:57:44,83,16.48,-0.009776
2023-03-21 19:57:48,83,16.48,-0.009786
2023-03-21 19:57:52,83,16.48,-0.009776
2023-03-21 19:57:56,83,16.48,-0.008716
2023-03-21 19:58:00,83,16.48,-0.008716
2023-03-21 19:58:04,83,16.49,-0.008716
2023-03-21 19:58:08,83,16.52,-0.008716
2023-03-21 19:58:12,83,16.58,-0.008898
2023-03-21 19:58:16,83,16.58,-0.008898
2023-03-21 19:58:20,83,16.58,-0.008422
2023-03-21 19:58:24,83,16.58,-0.008422
2023-03-21 19:58:28,83,16.59,-0.008333
2023-03-21 19:58:32,83,16.59,-0.008250
2023-03-21 19:58:36,83,16.61,-0.008250
2023-03-21 19:58:40,83,16.68,-0.008250
2023-03-21 19:58:44,83,16.68,-0.007768
2023-03-21 19:58:48,83,16.68,-0.007713
2023-03-21 19:58:52,83,16.68,-0.007496
2023-03-21 19:58:56,83,16.68,-0.007209
2023-03-21 19:59:00,83,16.68,-0.007209
2023-03-21 19:59:04,83,16.69,-0.007199
2023-03-21 19:59:08,83,16.78,-0.007199
2023-03-21 19:59:12,83,16.78,-0.007199
2023-03-21 19:59:16,83,16.78,-0.007136
2023-03-21 19:59:20,83,16.78,-0.006791
2023-03-21 19:59:24,83,16.78,-0.006877
2023-03-21 19:59:28,83,16.79,-0.006791
2023-03-21 19:59:32,83,16.79,-0.006717
2023-03-21 19:59:36,83,16.87,-0.006609
2023-03-21 19:59:40,83,16.87,-0.006484
2023-03-21 19:59:44,83,16.87,-0.006318
2023-03-21 19:59:48,83,16.87,-0.006255
2023-03-21 19:59:52,83,16.87,-0.006255
2023-03-21 19:59:56,83,16.87,-0.006255
2023-03-21 20:00:00,83,16.88,-0.006255
2023-03-21 20:00:04,83,16.89,-0.006577
2023-03-21 20:00:08,83,16.97,-0.006577
2023-03-21 20:00:12,83,16.97,-0.005705
2023-03-21 20:00:16,83,16.97,-0.005705
2023-03-21 20:00:20,83,16.97,-0.004897
2023-03-21 20:00:24,83,16.98,-0.004897
2023-03-21 20:00:28,83,16.99,-0.004894
2023-03-21 20:00:32,83,17.00,-0.004897
2023-03-21 20:00:36,83,17.07,-0.004949
2023-03-21 20:00:40,83,17.07,-0.005000
2023-03-21 20:00:44,83,17.07,-0.004949
2023-03-21 20:00:48,83,17.07,-0.005258
2023-03-21 20:00:52,83,17.07,-0.005258
2023-03-21 20:00:56,83,17.08,-0.005258
2023-03-21 20:01:00,83,17.09,-0.005386
2023-03-21 20:01:04,83,17.17,-0.005386
2023-03-21 20:01:08,83,17.17,-0.004744
2023-03-21 20:01:12,83,17.17,-0.004744
2023-03-21 20:01:16,83,17.17,-0.004483
2023-03-21 20:01:20,83,17.17,-0.004483
2023-03-21 20:01:24,83,17.19,-0.004483
2023-03-21 20:01:28,83,17.19,-0.004514
2023-03-21 20:01:32,83,17.26,-0.004483
2023-03-21 20:01:36,83,17.27,-0.004058
2023-03-21 20:01:40,83,17.27,-0.004048
2023-03-21 20:01:44,83,17.27,-0.003857
2023-03-21 20:01:48,83,17.27,-0.003857
2023-03-21 20:01:52,83,17.27,-0.003857
2023-03-21 20:01:56,83,17.29,-0.003857
2023-03-21 20:02:00,83,17.30,-0.003857
2023-03-21 20:02:04,83,17.36,-0.003732
2023-03-21 20:02:08,83,17.37,-0.003608
2023-03-21 20:02:12,83,17.37,-0.003608
2023-03-21 20:02:16,83,17.37,-0.003566
2023-03-21 20:02:20,83,17.37,-0.003566
2023-03-21 20:02:24,83,17.39,-0.003467
2023-03-21 20:02:28,83,17.39,-0.003467
2023-03-21 20:02:32,83,17.46,-0.003161
2023-03-21 20:02:36,83,17.47,-0.003161
2023-03-21 20:02:40,83,17.47,-0.002934
2023-03-21 20:02:44,83,17.47,-0.002934
2023-03-21 20:02:48,83,17.47,-0.002551
2023-03-21 20:02:52,83,17.47,-0.002148
2023-03-21 20:02:56,83,17.49,-0.002148
2023-03-21 20:03:00,83,17.50,-0.002031
2023-03-21 20:03:04,83,17.56,-0.001884
2023-03-21 20:03:08,83,17.57,-0.001504
2023-03-21 20:03:12,83,17.57,-0.001504
2023-03-21 20:03:16,83,17.57,-0.001504
2023-03-21 20:03:20,83,17.57,-0.001842
2023-03-21 20:03:24,83,17.59,-0.002238
2023-03-21 20:03:28,83,17.59,-0.002238
2023-03-21 20:03:32,83,17.65,-0.002430
2023-03-21 20:03:36,83,17.67,-0.001842
2023-03-21 20:03:40,83,17.67,-0.001753
2023-03-21 20:03:44,83,17.67,-0.001753
2023-03-21 20:03:48,83,17.67,-0.001753
2023-03-21 20:03:52,83,17.67,-0.001753
2023-03-21 20:03:56,83,17.67,-0.001906
2023-03-21 20:04:00,83,17.69,-0.001906
2023-03-21 20:04:04,83,17.76,-0.001970
2023-03-21 20:04:08,83,17.77,-0.001970
2023-03-21 20:04:12,83,17.77,-0.001513
2023-03-21 20:04:16,83,17.77,-0.001258
2023-03-21 20:04:20,83,17.77,-0.001104
2023-03-21 20:04:24,83,17.77,-0.000999
2023-03-21 20:04:28,83,17.79,-0.000776
2023-03-21 20:04:32,83,17.79,-0.000741
2023-03-21 20:04:36,83,17.87,-0.000405
2023-03-21 20:04:40,83,17.87,-0.000405
2023-03-21 20:04:44,83,17.87,-0.000405
2023-03-21 20:04:48,83,17.87,-0.000405
2023-03-21 20:04:52,83,17.87,-0.000405
2023-03-21 20:04:56,83,17.87,-0.000424
2023-03-21 20:05:00,83,17.89,-0.000424
2023-03-21 20:05:04,83,17.89,-0.000188
2023-03-21 20:05:08,83,17.97,-0.000326
2023-03-21 20:05:12,83,17.97,-0.000326
2023-03-21 20:05:16,83,17.97,-0.000230
2023-03-21 20:05:20,83,17.97,-0.000230
2023-03-21 20:05:24,83,17.97,-0.000230
2023-03-21 20:05:28,83,17.99,-0.000029
2023-03-21 20:05:32,83,17.99,-0.000230
2023-03-21 20:05:36,83,18.07,-0.000016
2023-03-21 20:05:40,83,18.07,0.000074
2023-03-21 20:05:44,83,18.07,0.000074
2023-03-21 20:05:48,83,18.07,0.000019
2023-03-21 20:05:52,83,18.07,0.000074
2023-03-21 20:05:56,83,18.07,0.000074
2023-03-21 20:06:00,83,18.09,0.000664
2023-03-21 20:06:04,83,18.15,0.001166
2023-03-21 20:06:08,83,18.17,0.001166
2023-03-21 20:06:12,83,18.17,0.000677
2023-03-21 20:06:16,83,18.17,0.000677
2023-03-21 20:06:20,83,18.17,0.000677
2023-03-21 20:06:24,83,18.17,0.000620
2023-03-21 20:06:28,83,18.17,0.000620
2023-03-21 20:06:32,83,18.19,0.000620
2023-03-21 20:06:36,83,18.25,0.000984
2023-03-21 20:06:40,83,18.27,1.537393
2023-03-21 20:06:44,83,18.27,3.407541
2023-03-21 20:06:48,83,18.27,3.408182
2023-03-21 20:06:52,83,18.27,3.408182
2023-03-21 20:06:56,83,18.27,3.408182
2023-03-21 20:07:00,83,18.27,3.408182
2023-03-21 20:07:04,83,18.29,3.408182
2023-03-21 20:07:08,83,18.29,3.408390
2023-03-21 20:07:12,83,18.30,3.408425
2023-03-21 20:07:16,83,18.37,3.408425
2023-03-21 20:07:20,83,18.37,3.408425
2023-03-21 20:07:24,83,18.37,3.408425
2023-03-21 20:07:28,83,18.37,3.408425
2023-03-21 20:07:32,83,18.37,3.408204
2023-03-21 20:07:36,83,18.37,3.408134
2023-03-21 20:07:40,83,18.37,3.408134
2023-03-21 20:07:44,83,18.37,3.408134
2023-03-21 20:07:48,83,18.37,3.408134
2023-03-21 20:07:52,83,18.37,3.409089
2023-03-21 20:07:56,83,18.37,3.409089
2023-03-21 20:08:00,83,18.37,3.409089
2023-03-21 20:08:04,83,18.37,3.409396
2023-03-21 20:08:08,83,18.37,3.408316
2023-03-21 20:08:12,83,18.37,3.408316
2023-03-21 20:08:16,83,18.37,3.408335
2023-03-21 20:08:20,83,18.37,3.408518
2023-03-21 20:08:24,83,18.37,3.408518
2023-03-21 20:08:28,83,18.37,3.408865
2023-03-21 20:08:32,83,18.37,3.408518
2023-03-21 20:08:36,83,18.37,3.408865
2023-03-21 20:08:40,83,18.37,3.408865
2023-03-21 20:08:44,83,18.37,3.408594
2023-03-21 20:08:48,83,18.37,3.408291
2023-03-21 20:08:52,83,18.37,3.408594
2023-03-21 20:08:56,83,18.37,3.408594
2023-03-21 20:09:00,83,18.37,3.408594
2023-03-21 20:09:04,83,18.37,3.408457
2023-03-21 20:09:08,83,18.37,3.408457
