time_test,seconds_test,CO_test,ChipTemp_test,PM_test,Flow_test,FlueTemp_test,TC_test,F1Flow_test,DilFlow_test,CO2_test,PM_RH_test,datenumbers_test,phase_test,COconc_test,CO2conc_test,PMconc_test,Cconc_test,MCE_test,CER_CO_test,CER_CO2_test,CER_PM_test,EFmass_CO_test,EFmass_CO2_test,EFmass_PM_test,EFmass_dry_CO_test,EFmass_dry_CO2_test,EFmass_dry_PM_test,EFenergy_CO_test,EFenergy_CO2_test,EFenergy_PM_test,ER_CO_test,ER_CO2_test,ER_PM_test,ER_PM_heat_test,Realtime_conc_PM_test,PM_flowrate_test
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text,gm^-3,gm^-3,mgm^-3,gm^-3,mol/mol,g/g,g/g,mg/g,g/kg,g/kg,mg/kg,g/kg,g/kg,mg/kg,g/MJ,g/MJ,mg/MJ,g/min,g/min,mg/min,g/hr,mg/m^3,g/hr
20230605 12:09:51,3513.0,272.27758152360514,20.17536,142.60423090128756,14939.0,20.709120000000002,339.5,2779.7000000000003,2648.4480000000003,7275.005364806867,53.0,19513.506840277776,test,0.3172224865989843,13.317529220872702,3.1599540709462732,3.770271378631294,0.9639237612449673,0.08413783909479329,3.532246855319818,0.8381237724307841,34.49651402886525,1448.2212106811255,343.6307466966215,42.068919547396646,1766.1234276599089,419.061886215392,2.235533279039936,93.85141667300404,22.26885792862559,3.214111970540161,134.9337827394812,32.01679147867208,1.921007488720325,3159.954070946273,1.7910591406346184
20230605 12:09:53,3515.0,272.7582715236051,20.17536,138.34543090128759,15032.0,20.705280000000002,339.70000000000005,2780.954,2661.216,7326.005364806867,53.0,19513.506863425926,test,0.31778252417618763,13.41088915068803,3.0655837124212066,3.795988735915953,0.9641049143548143,0.08371534961878867,3.5329106811619795,0.8075850392852909,34.323293343703355,1448.4933792764116,331.1098661069693,41.85767480939433,1766.4553405809897,403.79251964264546,2.2243077793858697,93.86905445378858,21.4574470939647,3.197972638975872,134.95914125365985,30.85019498862584,1.8510116993175505,3065.5837124212067,1.737570105842834
20230605 12:09:55,3517.0,273.0672865236051,20.183040000000002,152.94703090128758,15263.0,20.71296,339.8,2778.4460000000004,2622.9120000000003,7346.005364806867,53.0,19513.506886574072,test,0.3181425483329612,13.447500887870513,3.389139227364294,3.8061341748145865,0.9641600363955158,0.08358679271953394,3.5331126729197875,0.8904413432901098,34.27058501500892,1448.5761958971132,365.08095074894504,41.79339635976697,1766.5563364598938,445.2206716450549,2.2208920364855755,93.87442135293325,23.65893012435649,3.1930616943493444,134.9668574504829,34.01535161020924,2.0409210966125544,3389.139227364294,1.9209610822718108
20230605 12:09:57,3519.0,272.8269415236051,20.19072,130.90943090128755,14948.0,20.7168,339.8,2784.2980000000002,2644.344,7346.005364806867,53.0,19513.506909722222,test,0.3178625295443595,13.447500887870513,2.9008100705520405,3.806014109636039,0.9641904519545713,0.08351585684866418,3.5332241291024715,0.7621648230908525,34.24150130795232,1448.6218929320135,312.4875774672496,41.75792842433209,1766.6120645512358,381.0824115454263,2.219007278073509,93.87738273164496,20.250636865222575,3.1903519048639466,134.971115138282,29.115117618614086,1.7469070571168452,2900.8100705520405,1.6441765530317802
20230605 12:09:59,3521.0,272.6209315236051,20.186880000000002,120.16103090128756,14934.0,20.72832,339.8,2776.356,2647.0800000000004,7335.005364806867,53.0,19513.506932870372,test,0.3176225134398438,13.427364432420147,2.6626372609411564,3.8004161084650083,0.9641647840069242,0.08357572023031232,3.5331300702868225,0.700617296882419,34.266045294428054,1448.5833288175972,287.2530917217918,41.78786011515616,1766.5650351434113,350.3086484412095,2.220597841645263,93.87488359909256,18.61532575476585,3.192638719139454,134.9675220395221,26.763968089794037,1.6058380853876422,2662.6372609411565,1.5091804176048942
20230605 12:10:01,3523.0,272.07157152360514,20.186880000000002,110.08863090128754,15127.0,20.751360000000002,339.90000000000003,2780.954,2607.864,7295.005364806867,53.0,19513.50695601852,test,0.3169824704944686,13.354140958055185,2.439443873318378,3.78015953500447,0.9640453541291016,0.08385425735585886,3.532692425913552,0.6453282859437554,34.38024551590214,1448.4038946245564,264.5845972369397,41.92712867792943,1766.346212956776,322.66414297187765,2.227998542926715,93.86325543545826,17.146302717707194,3.2032789913295967,134.95080378250358,24.65189730441203,1.4791138382647218,2439.443873318378,1.3826746051608312
20230605 12:10:03,3525.0,271.0415215236051,20.1792,107.31703090128755,14709.0,20.73216,339.8,2772.176,2669.88,7316.005364806867,53.0,19513.50697916667,test,0.31578238997188995,13.39258328209679,2.378028243167144,3.7901355928060796,0.9642757550356069,0.08331691102853027,3.5335367176617036,0.6274256381963732,34.15993352169741,1448.7500542412986,257.24451166051307,41.658455514265135,1766.7683588308519,313.7128190981866,2.2137213091632044,93.88568817583426,16.67063130455013,3.182752064544053,134.98305619406486,23.968006262660936,1.438080375759656,2378.028243167144,1.3478642809312569
20230605 12:10:05,3527.0,269.46211152360513,20.19456,116.91623090128756,15006.0,20.736,340.0,2775.102,2634.768,7316.005364806867,53.0,19513.507002314815,test,0.31394226650393614,13.39258328209679,2.590736035398248,3.789346593061341,0.964476531952127,0.08284865445636319,3.534272453889518,0.6836893833206326,33.967948327108914,1449.0517060947025,280.3126471614594,41.424327228181596,1767.136226944759,341.8446916603163,2.201279782717187,93.9052366077832,18.165552923430717,3.1648644046031955,135.0111617247324,26.117312432832033,1.567038745969922,2590.736035398248,1.4684268672873437
20230605 12:10:07,3529.0,267.60802152360515,20.20224,91.16063090128755,14932.0,20.751360000000002,340.0,2773.4300000000003,2663.952,7367.005364806867,53.0,19513.507025462965,test,0.3117821215632947,13.485943211912119,2.0200200576514122,3.8138976028972555,0.9649480585352562,0.08174894924458567,3.5360003377299436,0.5296471662261958,33.517069190280125,1449.760138469277,217.15533815274028,40.87447462229284,1768.0001688649718,264.82358311309787,2.1720607342544307,93.95114629442531,14.07266788625107,3.122855057521469,135.07716784272836,20.232814574811638,1.2139688744886983,2020.0200576514123,1.1449455616417867
20230605 12:10:09,3531.0,264.99856152360513,20.20608,85.82023090128756,14930.0,20.74368,339.90000000000003,2776.356,2709.552,7387.005364806867,53.0,19513.50704861111,test,0.30874191757276226,13.5225549490946,1.9016826239453757,3.8225851074849593,0.9653687368596678,0.0807678335187929,3.5375418908571175,0.49748601286122135,33.11481174270509,1450.3921752514182,203.96926527310077,40.38391675939645,1768.7709454285587,248.74300643061068,2.1459925956000965,93.99210519418172,13.218149521942891,3.0853758943686937,135.13605602446177,19.004240735396987,1.1402544441238192,1901.6826239453758,1.077872010077485
20230605 12:10:11,3533.0,262.3891015236051,20.20224,86.22583090128755,15118.0,20.755200000000002,339.70000000000005,2770.0860000000002,2688.5760000000005,7376.005364806867,53.0,19513.50707175926,test,0.3057017135822298,13.502418493644235,1.9106702771382393,3.8157864545284568,0.9656486578848215,0.08011499522449232,3.5385676464205655,0.5007277791635104,32.84714804204186,1450.812735032432,205.2983894570393,40.05749761224616,1769.2838232102827,250.36388958175522,2.12864675277311,94.01935940849148,13.30428290175875,3.0604371105930084,135.17524045409294,19.128078000413293,1.1476846800247977,1910.6702771382393,1.0829662038671788
20230605 12:10:13,3535.0,259.6423015236051,20.2176,73.78743090128755,14935.0,20.751360000000002,339.40000000000003,2771.34,2647.0800000000004,7376.005364806867,53.0,19513.507094907407,test,0.30250149885535355,13.502418493644235,1.6350489125570902,3.8144142810593467,0.9659960342763715,0.07930483596326675,3.539840588551466,0.4286500605547757,32.514982744939374,1451.3346413061013,175.74652482745807,39.65241798163338,1769.920294275733,214.32503027738787,2.1071209088807836,94.05318134314699,11.389185718842464,3.029488578903059,135.2238675472623,16.374669300095295,0.9824801580057178,1635.0489125570903,0.9267442609832353
20230605 12:10:15,3537.0,256.20880152360513,20.20608,76.55903090128754,15031.0,20.7744,339.20000000000005,2762.98,2713.6560000000004,7367.005364806867,53.0,19513.507118055557,test,0.29850123044675825,13.485943211912119,1.6964645427083245,3.808203083000447,0.966390974209382,0.07838374790967606,3.541287824725637,0.4454763849861957,32.13733664296719,1451.9280081375114,182.64531784434024,39.19187395483803,1770.6439123628186,222.73819249309784,2.082647698980441,94.09163425166945,11.836259337978111,2.9943025060157815,135.2791527692462,17.01744419611192,1.0210466517667154,1696.4645427083244,0.9615545852128095
20230605 12:10:17,3539.0,252.39761652360514,20.22144,84.40063090128756,15267.0,20.751360000000002,339.1,2769.668,2698.608,7316.005364806867,53.0,19513.507141203703,test,0.29406093251321747,13.39258328209679,1.8702258377703533,3.7808219653844923,0.9666511393293654,0.07777698479471058,3.542241185835585,0.49466117550450694,31.888563765831343,1452.31888619259,202.81108195684786,38.88849239735529,1771.1205929177925,247.33058775225348,2.066526068681961,94.11696495318449,13.143093899089356,2.971123819564189,135.31557169072906,18.896330386608312,1.1337798231964986,1870.2258377703533,1.0600423318135568
20230605 12:10:19,3541.0,248.55209652360514,20.22528,87.44263090128754,15244.0,20.76672,339.0,2767.5780000000004,2667.144,7327.005364806867,53.0,19513.507164351853,test,0.2895806318955907,13.412719737547155,1.9376332367168296,3.7843960106885848,0.9671902565860871,0.07651964304943351,3.544216752069417,0.5120059399820237,31.37305365026774,1453.128868348461,209.92243539262972,38.259821524716756,1772.1083760347085,256.00296999101187,2.033118634584132,94.16945553421431,13.603942414142292,2.9230926697505852,135.3910394130888,19.558909979014746,1.1735345987408847,1937.6332367168297,1.0982487852362601
20230605 12:10:21,3543.0,244.53490152360513,20.22144,99.54303090128755,14939.0,20.7744,338.8,2774.2660000000005,2711.8320000000003,7316.005364806867,53.0,19513.5071875,test,0.28490031785753417,13.39258328209679,2.205764890303926,3.7768941188291634,0.9676564249498679,0.07543243440084924,3.5459250010028054,0.5840155484654446,30.92729810434819,1453.8292504111503,239.44637487083227,37.716217200424616,1772.9625005014027,292.0077742327223,2.0042316184529962,94.2148435235014,15.51722991840012,2.8815606982917914,135.4562954667804,22.30971683488984,1.3385830100933904,2205.7648903039258,1.2502255666287923
20230605 12:10:23,3545.0,240.68938152360514,20.21376,111.84623090128756,14929.0,20.77824,338.70000000000005,2772.176,2732.8080000000004,7336.005364806867,53.0,19513.50721064815,test,0.2804200172399074,13.429195019279272,2.4783903704874537,3.7849641453557674,0.9682329314322482,0.07408789263802903,3.548037578046065,0.6547989030565831,30.376035981591908,1454.695406998887,268.4675502531991,37.043946319014516,1774.0187890230325,327.39945152829154,1.9685072893261555,94.2709744669099,17.39793598944975,2.830198459597941,135.5369970778092,25.013680114123222,1.5008208068473932,2478.3903704874538,1.404749444916171
20230605 12:10:25,3547.0,237.04987152360513,20.20992,105.22143090128756,15022.0,20.78208,338.8,2773.012,2718.216,7287.005364806867,53.0,19513.507233796296,test,0.2761797327267964,13.339496263182191,2.331592035004016,3.758667895519968,0.9684944004160161,0.07347808862176428,3.5489957170948268,0.6203240349548007,30.126016334923357,1455.088244008879,254.3328543314683,36.739044310882136,1774.4978585474134,310.16201747740035,1.9523048626092512,94.29643211774213,16.481942474983363,2.8069036090354986,135.57359851919628,23.696721092583658,1.4218032655550197,2331.592035004016,1.3215442796845056
20230605 12:10:27,3549.0,233.82238152360515,20.22528,99.67823090128755,14953.0,20.77824,338.70000000000005,2779.7000000000003,2703.168,7337.005364806867,53.0,19513.507256944446,test,0.2724194804227168,13.431025606138396,2.2087607747015467,3.782033265152159,0.9691153478380303,0.07202990067083843,3.551271145574664,0.5840141056011267,29.53225927504376,1456.0211696856124,239.44578329646194,36.014950335419215,1775.6355727873322,292.0070528005633,1.9138266654814178,94.35689000619612,15.517191581651346,2.751582028653351,135.6605211451377,22.309661716675187,1.3385797030005113,2208.760774701547,1.2519236312253565
20230605 12:10:29,3551.0,230.97257652360514,20.22528,84.40063090128756,14940.0,20.78976,338.5,2771.7580000000003,2686.7520000000004,7308.005364806867,52.0,19513.507280092592,test,0.26909925764358267,13.377938587223797,1.8702258377703533,3.7661225845720874,0.9693628793821828,0.07145260187386018,3.5521782116244682,0.49659186491478774,29.295566768282676,1456.393066766032,203.602664615063,35.726300936930095,1776.089105812234,248.29593245739386,1.8984878989231206,94.38099065297337,13.194392107774155,2.7295288954387487,135.69517156972802,18.970083789497437,1.1382050273698463,1870.2258377703533,1.0600423318135568
20230605 12:10:31,3553.0,228.67213152360515,20.2368,87.23983090128756,15110.0,20.78976,338.6,2768.4139999999998,2691.312,7207.005364806867,52.0,19513.50730324074,test,0.2664190778098238,13.193049314452264,1.9331394101203982,3.7145184889057465,0.9692466313074423,0.07172371832460787,3.5517522267977135,0.5204279951477313,29.40672451308923,1456.2184129870625,213.37547801056985,35.861859162303936,1775.8761133988567,260.21399757386564,1.90569143367826,94.36967228222814,13.827715508429126,2.7398856937489215,135.67889871383258,19.880637142629595,1.1928382285577757,1933.1394101203982,1.0957016883414132
20230605 12:10:33,3555.0,226.47469152360514,20.2368,86.83423090128755,14696.0,20.805120000000002,338.70000000000005,2771.7580000000003,2720.952,7187.005364806867,52.0,19513.507326388888,test,0.26385890602832285,13.156437577269783,1.9241517569275346,3.7034296807471003,0.9694509609788164,0.07124717593533302,3.5525009819048887,0.5195594145963024,29.21134213348654,1456.5254025810043,213.019359984484,35.62358796766651,1776.2504909524444,259.7797072981512,1.8930297539684102,94.38956662439273,13.804637417178665,2.7216815110135832,135.7075015728894,19.847456885354614,1.1908474131212767,1924.1517569275345,1.0906074945517195
20230605 12:10:35,3557.0,224.72360652360513,20.2368,85.34703090128755,15034.0,20.80896,338.5,2774.2660000000005,2707.7280000000005,7137.005364806867,52.0,19513.507349537038,test,0.2618187691399392,13.064908234313577,1.8911970285537016,3.677577246702146,0.9694740722731346,0.0711932752397585,3.5525856720017197,0.5142507965671219,29.18924284830099,1456.5601255207052,210.84282659252,35.59663761987925,1776.2928360008598,257.12539828356097,1.8915976183203285,94.39181683110007,13.663588010661654,2.7196224746426667,135.71073678141082,19.644664741674873,1.1786798845004924,1891.1970285537016,1.0719287839895089
20230605 12:10:37,3559.0,223.04119152360514,20.24448,79.06023090128755,15107.0,20.805120000000002,338.5,2776.774,2675.3520000000003,7098.005364806867,52.0,19513.507372685184,test,0.2598586376197275,12.993515346807738,1.7518884040643166,3.657254205154767,0.9695342476232797,0.07105293289524862,3.5528061813405944,0.4790174009766927,29.13170248705194,1456.650534349644,196.397134400444,35.526466447624315,1776.4030906702972,239.50870048834636,1.8878687374150696,94.39767574036964,12.727440502912579,2.7142613194915977,135.7191603600684,18.298729550703428,1.0979237730422056,1751.8884040643165,0.9929687802492548
20230605 12:10:39,3561.0,221.29010652360515,20.256,89.26783090128754,15008.0,20.81664,338.5,2767.996,2717.304,7040.005364806867,52.0,19513.507395833334,test,0.25781850073134394,12.887341308978542,1.9780776760847156,3.62740534335647,0.9695247070722686,0.07107518358915528,3.552771220503792,0.5453147605098864,29.140825271553666,1456.6362004065547,223.57905180905342,35.537591794577644,1776.385610251896,272.6573802549432,1.8884599359441168,94.39674683471938,14.48895417076362,2.7151113083005285,135.71782483677381,20.83132533856018,1.2498795203136108,1978.0776760847157,1.1211726572898821
20230605 12:10:41,3563.0,219.36734652360514,20.25216,90.48463090128756,14927.0,20.82048,338.6,2772.594,2731.44,6944.005364806867,52.0,19513.50741898148,test,0.2555783504225305,12.711604970502629,2.0050406356633066,3.578487688887972,0.9693765275989861,0.07142077118671111,3.5522282247819628,0.560303907678492,29.282516186551558,1456.4135721606049,229.72460214818173,35.710385593355554,1776.1141123909813,280.151953839246,1.8976421610104048,94.3823194971554,14.887214188852422,2.7283129455914863,135.697082099995,21.40391904742077,1.284235142845246,2005.0406356633066,1.1364552386589637
20230605 12:10:43,3565.0,216.92956152360514,20.25984,105.55943090128756,14939.0,20.82432,338.6,2769.25,2705.9040000000005,6905.005364806867,52.0,19513.50744212963,test,0.25273815985242787,12.640212082996788,2.3390817459980684,3.557787299636587,0.9695406425686935,0.07103801845552825,3.552829615274621,0.6574540715902257,29.125587566766583,1456.6601422625947,269.55616935199254,35.51900922776412,1776.4148076373106,328.72703579511284,1.887472462365795,94.3982983774606,17.468483530036455,2.713691579648563,135.72005554930408,25.11510902006609,1.5069065412039655,2339.0817459980685,1.325789441175917
20230605 12:10:45,3567.0,214.90379652360514,20.25984,100.82743090128756,15100.0,20.83968,338.5,2770.0860000000002,2703.168,6876.005364806867,52.0,19513.507465277777,test,0.25037800149135664,12.58712506408219,2.234225792081327,3.5422882710972488,0.9696930546373996,0.07068255950095227,3.553388121115067,0.6307295231478324,28.979849395390435,1456.8891296571776,258.5991044906113,35.34127975047613,1776.6940605575335,315.3647615739162,1.8780279564117965,94.4131378171977,16.758415170151725,2.7001128510618786,135.74139078118912,24.094216494418944,1.4456529896651367,2234.225792081327,1.266357180296156
20230605 12:10:47,3569.0,212.39734152360515,20.26368,110.42663090128755,15024.0,20.832,338.5,2767.16,2663.496,6886.005364806867,52.0,19513.507488425927,test,0.24745780555308206,12.605430932673432,2.4469335843124314,3.546031697498364,0.9700781499288303,0.06978443134833151,3.554799282128878,0.6900484239998986,28.61161685281592,1457.4677056728403,282.9198538399584,34.892215674165755,1777.399641064439,345.02421199994933,1.8541647885954196,94.45063221261358,18.334511946079864,2.665803859085447,135.79529791210248,26.360231302490106,1.5816138781494065,2446.9335843124313,1.3869197666522428
20230605 12:10:49,3571.0,210.57758652360513,20.279040000000002,99.54303090128755,15018.0,20.85888,338.40000000000003,2775.102,2722.7760000000003,6838.005364806867,52.0,19513.507511574073,test,0.2453376632965265,12.517562763435475,2.205764890303926,3.5211440660550184,0.9701248338882275,0.06967555393761417,3.554970352990915,0.6264341500730464,28.566977114421814,1457.5378447262751,256.838001529949,34.837776968807084,1777.4851764954576,313.21707503652317,1.8512719275757767,94.45517754690397,16.64428757241585,2.6616446818012083,135.8018329136119,23.93013086818778,1.4358078520912667,2205.7648903039258,1.2502255666287923
20230605 12:10:51,3573.0,208.55182152360513,20.2752,109.27743090128756,14585.0,20.847360000000002,338.5,2770.922,2714.112,6838.005364806867,52.0,19513.507534722223,test,0.24297750493545528,12.517562763435475,2.4214685669326514,3.5201320881215494,0.9704037282308342,0.06902511009611448,3.555992346331308,0.687891393366668,28.300295139406938,1457.9568619958363,282.0354712803339,34.51255504805724,1777.996173165654,343.945696683334,1.8339897051005727,94.4823317993543,18.27719987559678,2.6367973674463325,135.8408736242423,26.277831539747485,1.5766698923848492,2421.4685669326514,1.3724862175814436
20230605 12:10:53,3575.0,207.14408652360513,20.279040000000002,101.84143090128757,14926.0,20.85888,338.6,2773.848,2689.032,6792.005364806867,52.0,19513.50755787037,test,0.24133739488793118,12.433355767915767,2.2566949250634862,3.496449389636906,0.9704043915672883,0.0690235630474815,3.5559947770921196,0.645424736234445,28.29966084946742,1457.9578586077691,264.62414185612244,34.51178152374075,1777.9973885460597,322.71236811722247,1.8339486001858218,94.482396384406,17.148865391492606,2.636738269333239,135.8409664806492,24.65558175884065,1.479334905530439,2256.694925063486,1.2790926647703904
20230605 12:10:55,3577.0,205.87369152360515,20.29056,93.72943090128756,15113.0,20.8704,338.5,2772.594,2692.6800000000003,6717.005364806867,52.0,19513.50758101852,test,0.23985729557675095,12.29606175348146,2.076941861206215,3.4583482492198474,0.9702618390631353,0.06935602729738373,3.555472401096469,0.6005589118084746,28.435971191927333,1457.7436844495523,246.2291538414746,34.678013648691866,1777.7362005482344,300.27945590423735,1.842782139325211,94.46851691073503,15.956785292040347,2.64943858748835,135.82101142881038,22.941682460889844,1.3765009476533905,2076.941861206215,1.1772087889765142
20230605 12:10:57,3579.0,204.60329652360514,20.2752,99.40783090128755,14719.0,20.85888,338.5,2774.684,2664.4080000000004,6735.005364806867,52.0,19513.507604166665,test,0.2383771962655707,12.329012316945693,2.2027690059063048,3.4667055814354066,0.9705165944495235,0.06876188088833013,3.5564059385281874,0.6354070036124144,28.192371164215356,1458.126434796557,260.51687148108994,34.38094044416506,1778.2029692640938,317.7035018062072,1.8269957335373828,94.49332089926492,16.882695319881403,2.6267418661779636,135.856673074825,24.27289883419526,1.4563739300517156,2202.7690059063048,1.2485275020322277
20230605 12:10:59,3581.0,202.78354152360515,20.2944,90.75503090128755,14631.0,20.87424,338.5,2772.176,2688.5760000000005,6689.005364806867,52.0,19513.507627314815,test,0.23625705400901517,12.244805321425986,2.011032404458549,3.442817056930397,0.9705760660577781,0.06862317982694703,3.556623869042699,0.5841240969834098,28.135503729048285,1458.2157863075067,239.49087976319805,34.31158991347352,1778.3119345213495,292.0620484917049,1.8233104613471767,94.49911128945024,15.520114040774937,2.6214434089497507,135.86499814096615,22.313863448289123,1.3388318068973475,2011.0324044585489,1.1398513678520927
20230605 12:11:01,3583.0,201.20413152360513,20.29056,85.61743090128755,14931.0,20.88192,338.6,2775.938,2702.712,6614.005364806867,52.0,19513.50765046296,test,0.2344169305410613,12.107511306991679,1.8971887973489439,3.404561546998064,0.9704771905204177,0.06885377964388864,3.5562615449461763,0.5572490821973155,28.230049653994346,1458.0672334279323,228.47212370089937,34.42688982194432,1778.1307724730882,278.62454109865774,1.8294374735269485,94.48948437741768,14.806047806422097,2.6302524494481805,135.8511571601616,21.287223025124568,1.2772333815074741,1897.1887973489438,1.0753249131826381
20230605 12:11:03,3585.0,199.48738152360514,20.30208,89.33543090128755,15010.0,20.87424,338.6,2777.61,2670.792,6586.005364806867,52.0,19513.50767361111,test,0.23241679633676365,12.056254874936204,1.9795756182835265,3.389716441443168,0.9706008997457869,0.06856526212493823,3.5567148707587077,0.5839944586753469,28.111757471224674,1458.2530970110704,239.43772805689227,34.282631062469115,1778.3574353793538,291.99722933767345,1.821771594272871,94.50152919519606,15.516669564959644,2.61923092071217,135.86847445682963,22.308911193248246,1.3385346715948947,1979.5756182835264,1.1220216895881647
20230605 12:11:05,3587.0,197.53028652360513,20.2944,91.49863090128756,15023.0,20.897280000000002,338.6,2781.3720000000003,2642.064,6558.005364806867,52.0,19513.507696759258,test,0.23013664334386433,12.00499844288073,2.0275097686454657,3.374751270709725,0.970760233278511,0.06819366077176572,3.5572987399323286,0.6007879117618856,27.95940091642395,1458.4924833722548,246.32304382237314,34.09683038588286,1778.6493699661644,300.3939558809428,1.811898186535153,94.51704253595067,15.962869796019255,2.6050355435744827,135.8907785820645,22.950430385716892,1.3770258231430135,2027.5097686454656,1.1491907231331984
20230605 12:11:07,3589.0,195.67619652360514,20.30976,94.33783090128756,14944.0,20.8896,338.6,2778.4460000000004,2627.9280000000003,6549.005364806867,52.0,19513.507719907408,test,0.22797649840322287,11.988523161148613,2.0904233409955104,3.369329072395564,0.9709880748639813,0.06766228335219675,3.558133653185997,0.6204271818155291,27.741536174400668,1458.8347978062588,254.375144544367,33.831141676098376,1779.0668265929985,310.21359090776457,1.7977795460048387,94.53922609074323,16.484683075909984,2.584736632365375,135.9226727299515,23.700661359690084,1.4220396815814051,2090.4233409955104,1.184850079661055
20230605 12:11:09,3591.0,193.44442152360514,20.30976,105.15383090128755,15109.0,20.88576,338.70000000000005,2785.134,2627.472,6549.005364806867,52.0,19513.507743055554,test,0.22537632393763593,11.988523161148613,2.330094092805205,3.3682141814519118,0.971309475390415,0.06691270560486881,3.559311408154219,0.6917891699514157,27.434209297996215,1459.31767734323,283.63355968008045,33.4563528024344,1779.6557040771095,345.89458497570786,1.777863346380417,94.57051891278788,18.380763377621697,2.556102347999896,135.9676636208806,26.4267287602408,1.585603725614448,2330.094092805205,1.3206952473862232
20230605 12:11:11,3593.0,191.45299152360514,20.30592,127.79983090128754,15254.0,20.88576,338.70000000000005,2782.208,2682.192,6503.005364806867,52.0,19513.507766203704,test,0.22305616826065064,11.904316165628906,2.831904729406753,3.3442398961050825,0.9714012723161446,0.0666986146898242,3.5596477930585784,0.8468007132816554,27.346432022827923,1459.4555951540174,347.18829244547874,33.3493073449121,1779.8238965292892,423.4003566408277,1.7721749739373935,94.5794566232919,22.49940330798255,2.547923956681175,135.9805137102036,32.34825541637833,1.9408953249826997,2831.904729406753,1.605121067310794
20230605 12:11:13,3595.0,189.97658652360514,20.3136,110.89983090128754,15017.0,20.9088,338.90000000000003,2780.536,2604.216,6440.005364806867,52.0,19513.50778935185,test,0.22133605284495464,11.788989193504088,2.457419179704105,3.312030484307856,0.971345836547039,0.0668279032737252,3.5594446516598826,0.741967560790025,27.399440342227333,1459.372307180552,304.2066999239103,33.4139516368626,1779.7223258299414,370.9837803950125,1.7756101576195535,94.57405917831326,19.713997791712156,2.552862852065714,135.97275359646304,28.343571032302407,1.7006142619381444,2457.4191797041053,1.392862992740219
20230605 12:11:15,3597.0,189.25555152360513,20.325120000000002,119.28223090128755,14956.0,20.91648,339.20000000000005,2778.028,2684.4719999999998,6449.005364806867,52.0,19513.5078125,test,0.22049599647914964,11.805464475236205,2.6431640123566185,3.3161662699947265,0.9714901908935175,0.06649123672544328,3.5599736304099667,0.7970541273133515,27.261407057431747,1459.5891884680866,326.7921921984741,33.24561836272164,1779.9868152049833,398.52706365667575,1.7666649638670044,94.58811408645496,21.17764190256458,2.540002003789183,135.99296087717167,30.44790832909348,1.8268744997456088,2643.1640123566185,1.4981429977272243
20230605 12:11:17,3599.0,189.39289152360513,20.3136,124.01423090128756,14935.0,20.91264,339.3,2777.1920000000005,2610.6000000000004,6449.005364806867,52.0,19513.50783564815,test,0.22065600721549344,11.805464475236205,2.74801996627336,3.316234878668182,0.9714700919995276,0.06653811183124342,3.5598999790923567,0.8286566141469992,27.280625850809805,1459.5589914278664,339.7492118002697,33.269055915621706,1779.9499895461784,414.3283070734996,1.7679104303551165,94.58615717891688,22.017316557596374,2.5417926587464943,135.9901473561195,31.655140798142607,1.8993084478885565,2748.0199662733603,1.5575752586069855
20230605 12:11:19,3601.0,189.59890152360515,20.328960000000002,125.36623090128755,15141.0,20.92032,339.3,2777.1920000000005,2658.48,6386.005364806867,52.0,19513.507858796296,test,0.22089602332000918,11.690137503111387,2.777978810249572,3.284865923120786,0.9711663150876609,0.06724658737673743,3.558786804913235,0.8456901667421342,27.57110082446235,1459.1025900144266,346.73296836427505,33.62329368836871,1779.3934024566177,422.84508337106706,1.7867345489250435,94.55658026144945,22.469896206614933,2.5688568162778256,135.9476234870387,32.30583192458297,1.9383499154749781,2777.978810249572,1.5745559045726314
20230605 12:11:21,3603.0,190.52594652360514,20.32128,102.92303090128756,15024.0,20.90112,339.3,2780.536,2647.992,6396.005364806867,52.0,19513.507881944446,test,0.2219760957903299,11.708443371702627,2.2806620002444555,3.2903245663582896,0.9710734015344537,0.06746328251623263,3.5584463281874523,0.6931419543114186,27.659945831655378,1458.9629945568556,284.1882012676816,33.73164125811631,1779.2231640937262,346.5709771557093,1.7924921153298798,94.54753383169306,18.41670671166364,2.5771346904103507,135.9346170878751,26.4784058707041,1.5887043522422462,2280.6620002444556,1.2926771815429074
20230605 12:11:23,3605.0,191.59033152360513,20.3328,86.63143090128754,15025.0,20.9088,339.3,2778.4460000000004,2644.8,6422.005364806867,52.0,19513.507905092592,test,0.22321617899699445,11.756038630039853,1.9196579303311025,3.3038446737759357,0.9710308370331877,0.06756255243134134,3.558290352858501,0.5810375849592051,27.70064649684995,1458.8990446719856,238.2254098332741,33.781276215670665,1779.1451764292506,290.51879247960255,1.7951297062309601,94.54338958408304,15.438105750325585,2.580926856050663,135.92865874407536,22.19595698253076,1.3317574189518455,1919.6579303311025,1.0880603976568726
