time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
20230321 18:01:59,396.0,10.0,-0.07478919631093539,-0.31,23.481225296442688,468.0,-0.6768774703557312,-22.641963109354435,-0.38,1.46,0.26,0.0,2.75,20.59,130.0,-0.4805665349143613,52.02,492.0,482.9,1218.9,533.2,1318.7,0.08,96793.0,4095.0,13.25,16.12,18.6,4427.0,4243.0,12.16,1.21,46.27,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751377314813,prebkg
20230321 18:02:00,397.0,10.0,0.06521080368906462,-0.31,17.481225296442688,468.0,-0.6768774703557312,-22.641963109354435,-0.5,1.5,0.25,0.0,2.88,20.59,130.0,0.5194334650856387,52.05,491.0,482.4,1224.2,533.3,1317.7,0.014,96790.0,4095.0,13.25,16.12,18.6,4427.0,4244.0,12.18,0.5,46.43,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75138888889,prebkg
20230321 18:02:01,398.0,10.0,-0.07478919631093539,0.21,17.481225296442688,474.0,-1.6768774703557312,-22.641963109354435,-0.5,1.54,0.29,0.0,2.82,20.59,129.0,0.5194334650856387,52.13,491.7,482.3,1221.4,533.2,1319.8,0.189,96787.0,4095.0,13.25,16.12,18.6,4428.0,4244.0,12.16,1.86,46.28,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751400462963,prebkg
20230321 18:02:02,399.0,10.0,-0.07478919631093539,0.21,13.481225296442688,474.0,-1.6768774703557312,-1.6419631093544353,-0.38,1.64,0.28,0.0,2.82,20.59,129.0,0.5194334650856387,52.18,489.8,482.5,1222.5,533.2,1318.4,0.592,96790.0,4095.0,13.25,16.12,18.6,4427.0,4243.0,12.18,3.29,46.31,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751412037036,prebkg
20230321 18:02:03,400.0,10.0,0.06521080368906462,0.21,13.481225296442688,479.0,-0.6768774703557312,-1.6419631093544353,-0.38,1.13,0.26,0.0,2.82,20.59,129.0,-0.4805665349143613,52.22,491.4,483.3,1220.5,533.2,1319.4,-0.124,96790.0,4095.0,13.25,16.19,18.6,4428.0,4245.0,12.17,-1.5,46.29,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751423611113,prebkg
20230321 18:02:04,401.0,10.0,-0.21478919631093535,-0.31,11.481225296442688,479.0,-0.6768774703557312,19.358036890645565,-0.38,1.97,0.28,0.0,2.75,20.59,129.0,-0.4805665349143613,52.25,491.5,482.9,1223.2,532.9,1317.2,-0.237,96765.0,4095.0,13.25,16.12,18.6,4427.0,4244.0,12.18,-2.08,46.44,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751435185186,prebkg
20230321 18:02:05,402.0,10.0,-0.07478919631093539,-0.31,11.481225296442688,485.0,-0.6768774703557312,-1.6419631093544353,-0.38,1.13,0.3,0.0,2.75,20.59,129.0,-0.4805665349143613,52.25,491.2,482.7,1221.4,533.1,1318.9,0.042,96788.0,4095.0,13.25,16.06,18.6,4429.0,4246.0,12.16,0.88,46.31,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75144675926,prebkg
20230321 18:02:06,403.0,10.0,-0.21478919631093535,-0.31,10.481225296442688,485.0,-0.6768774703557312,19.358036890645565,-0.5,2.11,0.22,0.0,2.75,20.59,132.0,-0.4805665349143613,52.27,491.0,482.6,1221.4,532.8,1318.2,0.075,96762.0,4095.0,13.25,16.12,18.6,4428.0,4245.0,12.18,1.17,46.32,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751458333332,prebkg
20230321 18:02:07,404.0,10.0,-0.21478919631093535,-0.31,10.481225296442688,486.0,-0.6768774703557312,-22.641963109354435,-0.5,1.12,0.27,0.0,2.75,20.59,132.0,0.5194334650856387,52.3,490.7,483.1,1223.8,533.1,1319.0,0.09,96787.0,4095.0,13.25,16.12,18.6,4429.0,4247.0,12.17,1.28,46.38,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75146990741,prebkg
20230321 18:02:08,405.0,10.0,-0.07478919631093539,-0.31,10.481225296442688,486.0,-1.6768774703557312,-1.6419631093544353,-0.38,2.03,0.29,0.0,2.75,20.59,132.0,-0.4805665349143613,52.33,490.4,482.9,1217.1,533.1,1318.3,-0.233,96787.0,4095.0,13.25,16.06,18.6,4429.0,4247.0,12.18,-2.06,46.17,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751481481482,prebkg
20230321 18:02:09,406.0,10.0,-0.07478919631093539,-0.31,10.481225296442688,481.0,-1.6768774703557312,-1.6419631093544353,-0.38,1.41,0.28,0.0,2.75,20.59,132.0,0.5194334650856387,52.39,491.4,482.3,1221.2,532.7,1316.2,-0.01,96754.0,4095.0,13.25,16.12,18.6,4429.0,4246.0,12.16,-0.43,46.38,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751493055555,prebkg
20230321 18:02:10,407.0,10.0,-0.07478919631093539,0.21,9.481225296442688,481.0,-0.6768774703557312,-43.641963109354435,-0.5,2.08,0.28,0.0,2.75,20.59,132.0,-0.4805665349143613,52.42,490.2,481.7,1218.0,532.6,1317.2,-0.114,96754.0,4095.0,13.25,16.12,18.6,4429.0,4248.0,12.16,-1.44,46.19,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75150462963,prebkg
20230321 18:02:11,408.0,10.0,0.06521080368906462,-0.31,9.481225296442688,479.0,-1.6768774703557312,-22.641963109354435,-0.38,0.83,0.28,0.0,2.75,20.59,128.0,-0.4805665349143613,52.44,491.0,482.7,1218.5,532.8,1319.2,0.0,96786.0,4095.0,13.25,16.12,18.6,4431.0,4248.0,12.18,-0.09,46.19,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751516203705,prebkg
20230321 18:02:12,409.0,10.0,-0.07478919631093539,-0.31,6.4812252964426875,479.0,-1.6768774703557312,19.358036890645565,-0.5,1.41,0.28,0.0,2.82,20.59,128.0,-0.4805665349143613,52.44,489.9,483.3,1222.2,533.2,1318.4,0.265,96757.0,4095.0,13.25,16.06,18.7,4430.0,4249.0,12.17,2.2,46.34,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75152777778,prebkg
20230321 18:02:13,410.0,10.0,-0.07478919631093539,0.21,6.4812252964426875,480.0,-0.6768774703557312,-1.6419631093544353,-0.5,1.6,0.29,0.0,2.75,20.59,128.0,-0.4805665349143613,52.49,492.6,483.2,1220.4,532.9,1318.9,0.113,96782.0,4095.0,13.25,16.12,18.7,4431.0,4249.0,12.17,1.44,46.34,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75153935185,prebkg
20230321 18:02:14,411.0,10.0,0.06521080368906462,0.21,3.4812252964426875,480.0,-0.6768774703557312,-1.6419631093544353,-0.5,1.89,0.27,0.0,2.75,20.59,128.0,-0.4805665349143613,52.47,490.3,481.5,1221.4,532.8,1317.1,-0.072,96752.0,4095.0,13.25,16.12,18.7,4431.0,4250.0,12.16,-1.14,46.31,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751550925925,prebkg
20230321 18:02:15,412.0,10.0,-0.07478919631093539,0.21,3.4812252964426875,478.0,-0.6768774703557312,-1.6419631093544353,-0.38,1.54,0.28,0.0,2.82,20.59,128.0,0.5194334650856387,52.49,491.4,482.0,1221.5,532.7,1319.3,0.289,96778.0,4095.0,13.25,16.12,18.7,4431.0,4250.0,12.17,2.3,46.27,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.7515625,prebkg
20230321 18:02:16,413.0,10.0,-0.07478919631093539,0.21,4.4812252964426875,478.0,-0.6768774703557312,-43.641963109354435,-0.5,1.44,0.26,0.0,2.75,20.59,128.0,-0.4805665349143613,52.44,491.2,482.6,1222.6,533.2,1317.4,0.175,96783.0,4095.0,13.25,16.12,18.7,4432.0,4251.0,12.17,1.79,46.4,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751574074075,prebkg
20230321 18:02:17,414.0,10.0,0.06521080368906462,-0.31,4.4812252964426875,475.0,-0.6768774703557312,-43.641963109354435,-0.38,1.65,0.26,0.0,2.75,20.59,128.0,1.5194334650856387,52.46,491.5,482.5,1222.8,532.9,1316.1,0.222,96785.0,4095.0,13.25,16.06,18.7,4433.0,4251.0,12.17,2.01,46.44,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751585648148,prebkg
20230321 18:02:18,415.0,10.0,-0.07478919631093539,-0.31,12.481225296442688,475.0,-0.6768774703557312,19.358036890645565,-0.5,1.85,0.27,0.0,2.82,20.59,128.0,1.5194334650856387,52.47,490.7,482.0,1217.8,532.8,1317.8,0.071,96756.0,4095.0,13.25,16.12,18.7,4433.0,4251.0,12.19,1.14,46.19,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75159722222,prebkg
20230321 18:02:19,416.0,10.0,-0.21478919631093535,-0.31,12.481225296442688,474.0,-0.6768774703557312,-22.641963109354435,-0.5,0.9,0.27,0.0,2.82,20.59,128.0,-0.4805665349143613,52.53,491.7,482.2,1220.7,532.8,1317.2,0.075,96782.0,4095.0,13.25,16.12,18.7,4433.0,4253.0,12.17,1.17,46.33,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751608796298,prebkg
20230321 18:02:20,417.0,10.0,-0.07478919631093539,-0.31,20.481225296442688,474.0,-0.6768774703557312,-1.6419631093544353,-0.38,1.83,0.27,0.0,2.82,20.59,128.0,-0.4805665349143613,52.59,491.2,482.4,1220.2,532.6,1319.5,-0.024,96748.0,4095.0,13.25,16.06,18.7,4432.0,4252.0,12.17,-0.66,46.24,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75162037037,prebkg
20230321 18:02:21,418.0,10.0,-0.07478919631093539,-0.31,20.481225296442688,471.0,-0.6768774703557312,-43.641963109354435,-0.5,1.63,0.28,0.0,2.75,20.59,126.0,-0.4805665349143613,52.69,491.0,482.3,1222.5,532.6,1317.3,-0.029,96811.0,4095.0,13.25,16.12,18.7,4433.0,4253.0,12.17,-0.73,46.35,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751631944444,prebkg
20230321 18:02:22,419.0,10.0,-0.07478919631093539,0.21,20.481225296442688,471.0,-0.6768774703557312,-1.6419631093544353,-0.38,1.91,0.25,0.0,2.75,20.59,126.0,-0.4805665349143613,52.75,490.4,482.2,1221.9,532.6,1317.1,-0.128,96750.0,4095.0,13.25,16.12,18.7,4434.0,4253.0,12.17,-1.53,46.34,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751643518517,prebkg
20230321 18:02:23,420.0,10.0,-0.21478919631093535,-0.31,20.481225296442688,468.0,-0.6768774703557312,-1.6419631093544353,-0.38,1.8,0.28,0.0,2.82,20.59,126.0,0.5194334650856387,52.78,491.8,481.8,1220.7,532.7,1318.0,-0.209,96786.0,4095.0,13.25,16.12,18.7,4434.0,4253.0,12.17,-1.95,46.29,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751655092594,prebkg
20230321 18:02:24,421.0,10.0,-0.07478919631093539,-0.31,17.481225296442688,468.0,-0.6768774703557312,-43.641963109354435,-0.38,2.14,0.25,0.0,2.75,20.59,126.0,-0.4805665349143613,52.81,490.7,481.8,1222.9,532.6,1318.2,-0.062,96815.0,4095.0,13.25,16.06,18.7,4435.0,4254.0,12.16,-1.06,46.3,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751666666667,prebkg
20230321 18:02:25,422.0,10.0,-0.07478919631093539,-0.31,17.481225296442688,468.0,-0.6768774703557312,-22.641963109354435,-0.38,0.93,0.27,0.0,2.82,20.59,126.0,-0.4805665349143613,52.84,491.1,482.0,1217.5,532.9,1318.9,-0.067,96807.0,4095.0,13.25,16.12,18.7,4434.0,4254.0,12.17,-1.1,46.14,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75167824074,prebkg
20230321 18:02:26,423.0,10.0,0.06521080368906462,-0.31,20.481225296442688,470.0,-0.6768774703557312,19.358036890645565,-0.38,1.93,0.24,0.0,2.75,20.59,129.0,-0.4805665349143613,52.89,491.5,482.3,1221.9,532.6,1317.2,-0.067,96804.0,4095.0,13.25,16.12,18.7,4435.0,4254.0,12.17,-1.1,46.35,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751689814813,prebkg
20230321 18:02:27,424.0,10.0,0.06521080368906462,-0.31,20.481225296442688,470.0,-0.6768774703557312,40.358036890645565,-0.5,0.58,0.25,0.0,2.75,20.59,129.0,-0.4805665349143613,52.89,491.6,481.8,1218.1,532.9,1319.1,0.028,96788.0,4095.0,13.25,16.06,18.7,4436.0,4254.0,12.16,0.71,46.17,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75170138889,prebkg
20230321 18:02:28,425.0,10.0,-0.07478919631093539,-0.84,19.481225296442688,474.0,-0.6768774703557312,-43.641963109354435,-0.38,2.01,0.25,0.0,2.82,20.59,129.0,-0.4805665349143613,52.89,491.2,482.0,1219.4,532.7,1318.0,0.17,96788.0,4095.0,13.25,16.12,18.7,4435.0,4254.0,12.16,1.76,46.24,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751712962963,prebkg
20230321 18:02:29,426.0,10.0,-0.07478919631093539,0.21,19.481225296442688,474.0,-1.6768774703557312,-22.641963109354435,-0.5,1.28,0.27,0.0,2.82,20.59,129.0,-0.4805665349143613,52.89,490.9,482.2,1221.4,532.6,1318.2,0.184,96801.0,4095.0,13.25,16.06,18.7,4436.0,4254.0,12.16,1.83,46.28,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751724537036,prebkg
20230321 18:02:30,427.0,10.0,-0.07478919631093539,0.21,13.481225296442688,483.0,-0.6768774703557312,-1.6419631093544353,-0.5,1.58,0.27,0.0,2.75,20.59,129.0,-0.4805665349143613,52.89,490.7,482.7,1220.1,532.7,1316.7,0.218,96804.0,4095.0,13.25,16.06,18.7,4436.0,4255.0,12.18,1.99,46.3,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75173611111,prebkg
20230321 18:02:31,428.0,10.0,-0.07478919631093539,-0.31,13.481225296442688,483.0,-0.6768774703557312,-22.641963109354435,-0.38,1.09,0.25,0.0,2.82,20.59,124.0,-0.4805665349143613,52.89,491.0,482.3,1224.5,532.6,1317.6,0.241,96789.0,4095.0,13.25,16.12,18.7,4436.0,4256.0,12.17,2.1,46.41,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751747685186,prebkg
20230321 18:02:32,429.0,10.0,-0.07478919631093539,0.21,7.4812252964426875,487.0,-0.6768774703557312,-22.641963109354435,-0.5,1.15,0.25,0.0,2.82,20.59,124.0,-0.4805665349143613,52.89,491.1,481.5,1220.3,532.6,1318.2,0.312,96798.0,4095.0,13.25,16.12,18.7,4437.0,4256.0,12.17,2.39,46.23,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75175925926,prebkg
20230321 18:02:33,430.0,10.0,-0.07478919631093539,-0.31,7.4812252964426875,487.0,-0.6768774703557312,-1.6419631093544353,-0.5,0.94,0.25,0.0,2.82,20.59,124.0,-0.4805665349143613,52.89,490.3,482.7,1222.6,532.7,1317.8,0.118,96801.0,4095.0,13.25,16.12,18.7,4437.0,4257.0,12.16,1.47,46.34,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751770833333,prebkg
20230321 18:02:34,431.0,10.0,-0.21478919631093535,-0.31,7.4812252964426875,480.0,-0.6768774703557312,19.358036890645565,-0.38,1.93,0.27,0.0,2.82,20.59,124.0,0.5194334650856387,52.89,490.1,482.0,1220.2,532.6,1317.1,0.061,96789.0,4095.0,13.25,16.19,18.7,4438.0,4256.0,12.18,1.06,46.25,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751782407406,prebkg
20230321 18:02:35,432.0,10.0,-0.21478919631093535,0.21,7.4812252964426875,480.0,-0.6768774703557312,40.358036890645565,-0.38,1.13,0.27,0.0,2.82,20.59,124.0,-0.4805665349143613,52.92,490.8,482.6,1220.1,532.8,1318.2,0.208,96799.0,4095.0,13.25,16.12,18.7,4439.0,4257.0,12.17,1.95,46.25,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751793981482,prebkg
20230321 18:02:36,433.0,10.0,-0.07478919631093539,-0.31,8.481225296442688,480.0,-0.6768774703557312,-22.641963109354435,-0.38,1.68,0.28,0.0,2.82,20.59,126.0,0.5194334650856387,52.92,490.8,481.4,1221.9,532.6,1317.4,0.156,96799.0,4095.0,13.25,16.25,18.7,4438.0,4257.0,12.17,1.69,46.29,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751805555556,prebkg
20230321 18:02:37,434.0,10.0,-0.07478919631093539,0.21,8.481225296442688,480.0,-0.6768774703557312,60.358036890645565,-0.5,1.7,0.26,0.0,2.75,20.59,126.0,-0.4805665349143613,52.92,490.6,481.7,1220.7,532.4,1318.8,0.284,96789.0,4095.0,13.25,16.12,18.7,4439.0,4258.0,12.17,2.28,46.21,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75181712963,prebkg
20230321 18:02:38,435.0,10.0,-0.07478919631093539,-0.31,5.4812252964426875,480.0,-1.6768774703557312,-22.641963109354435,-0.5,2.52,0.27,0.0,2.88,20.59,126.0,-0.4805665349143613,52.98,491.0,482.2,1220.7,532.5,1317.3,-0.005,96788.0,4095.0,13.25,16.19,18.7,4440.0,4257.0,12.17,-0.31,46.29,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751828703702,prebkg
20230321 18:02:39,436.0,10.0,-0.07478919631093539,0.21,5.4812252964426875,480.0,-1.6768774703557312,19.358036890645565,-0.38,0.57,0.25,0.0,2.82,20.59,126.0,-0.4805665349143613,53.01,491.4,481.8,1221.5,532.7,1318.8,0.151,96794.0,4095.0,13.25,16.25,18.7,4439.0,4259.0,12.19,1.66,46.28,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75184027778,prebkg
20230321 18:02:40,437.0,10.0,-0.07478919631093539,-0.31,7.4812252964426875,476.0,-0.6768774703557312,-22.641963109354435,-0.5,1.36,0.26,0.0,2.88,20.59,126.0,0.5194334650856387,52.98,491.1,481.1,1222.4,532.8,1316.9,0.237,96788.0,4095.0,13.25,16.19,18.7,4439.0,4259.0,12.17,2.08,46.34,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751851851852,prebkg
20230321 18:02:41,438.0,10.0,0.06521080368906462,-0.31,7.4812252964426875,476.0,-1.6768774703557312,-1.6419631093544353,-0.38,1.0,0.24,0.0,2.82,20.59,126.0,0.5194334650856387,53.01,490.8,483.0,1221.5,532.7,1317.6,0.104,96792.0,4095.0,13.25,16.19,18.7,4441.0,4259.0,12.18,1.38,46.34,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751863425925,prebkg
20230321 18:02:42,439.0,10.0,-0.07478919631093539,0.21,10.481225296442688,471.0,-1.6768774703557312,40.358036890645565,-0.38,1.79,0.27,0.0,2.82,20.59,126.0,-0.4805665349143613,53.06,490.9,483.0,1220.8,532.7,1317.8,0.161,96798.0,4095.0,13.25,16.12,18.7,4441.0,4259.0,12.17,1.71,46.31,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751875,prebkg
20230321 18:02:43,440.0,10.0,-0.07478919631093539,0.21,10.481225296442688,471.0,-0.6768774703557312,40.358036890645565,-0.5,1.01,0.25,0.0,2.75,20.59,126.0,0.5194334650856387,53.07,491.9,481.7,1223.2,532.9,1318.3,-0.053,96790.0,4095.0,13.25,16.12,18.7,4442.0,4259.0,12.18,-0.98,46.37,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751886574075,prebkg
20230321 18:02:44,441.0,10.0,0.06521080368906462,0.21,11.481225296442688,469.0,-1.6768774703557312,19.358036890645565,-0.38,1.63,0.26,0.0,2.75,20.59,126.0,-0.4805665349143613,53.09,490.0,481.5,1222.0,533.1,1317.7,0.099,96790.0,4095.0,13.25,16.12,18.7,4441.0,4259.0,12.18,1.34,46.28,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751898148148,prebkg
20230321 18:02:45,442.0,10.0,-0.07478919631093539,0.21,11.481225296442688,469.0,-0.6768774703557312,40.358036890645565,-0.38,1.64,0.24,0.0,2.82,20.59,126.0,-0.4805665349143613,53.12,490.6,481.4,1222.3,532.7,1318.1,0.004,96791.0,4095.0,13.25,16.12,18.7,4441.0,4260.0,12.18,0.28,46.29,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75190972222,prebkg
20230321 18:02:46,443.0,10.0,-0.07478919631093539,-0.31,11.481225296442688,469.0,-1.6768774703557312,40.358036890645565,-0.5,1.03,0.24,0.0,2.82,20.59,128.0,-0.4805665349143613,53.12,490.6,482.2,1220.1,532.8,1316.2,0.175,96786.0,4095.0,13.25,16.06,18.7,4442.0,4259.0,12.19,1.79,46.3,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751921296298,prebkg
20230321 18:02:47,444.0,10.0,-0.07478919631093539,-0.84,11.481225296442688,469.0,-0.6768774703557312,19.358036890645565,-0.38,1.11,0.25,0.0,2.82,20.59,128.0,0.5194334650856387,53.17,491.1,481.8,1218.6,532.8,1317.8,-0.124,96791.0,4095.0,13.25,16.06,18.7,4442.0,4262.0,12.17,-1.5,46.21,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.75193287037,prebkg
20230321 18:02:48,445.0,10.0,-0.07478919631093539,0.21,10.481225296442688,476.0,-0.6768774703557312,-22.641963109354435,-0.38,1.03,0.24,0.0,2.82,20.59,128.0,0.5194334650856387,53.15,490.4,481.0,1220.5,533.1,1318.4,0.042,96790.0,4095.0,13.25,16.06,18.7,4443.0,4262.0,12.17,0.88,46.21,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751944444444,prebkg
20230321 18:02:49,446.0,10.0,-0.07478919631093539,0.21,10.481225296442688,476.0,-0.6768774703557312,40.358036890645565,-0.5,1.26,0.26,0.0,2.75,20.59,128.0,-0.4805665349143613,53.2,490.6,482.2,1220.7,532.7,1319.0,0.042,96790.0,4095.0,13.25,16.06,18.7,4442.0,4261.0,12.18,0.88,46.23,0.0,1.51,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751956018517,prebkg
20230321 18:02:50,447.0,10.0,-0.21478919631093535,0.21,7.4812252964426875,485.0,-1.6768774703557312,-1.6419631093544353,-0.38,1.36,0.27,0.0,2.82,20.59,128.0,0.5194334650856387,53.2,491.7,482.2,1221.7,532.8,1316.7,0.071,96787.0,4095.0,13.25,16.06,18.7,4444.0,4261.0,12.16,1.14,46.38,0.0,1.5,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751967592594,prebkg
20230321 18:02:51,448.0,10.0,-0.07478919631093539,0.21,7.4812252964426875,485.0,-0.6768774703557312,-43.641963109354435,-0.38,1.51,0.25,0.0,2.82,20.59,129.0,0.5194334650856387,53.26,493.8,482.7,1222.9,532.7,1317.4,-0.076,96789.0,4095.0,13.25,16.06,18.7,4442.0,4262.0,12.18,-1.18,46.48,0.0,1.49,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19437.751979166667,prebkg
