time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,-,-,sccm,degC,raw,raw,raw,raw,raw,raw,raw,raw,-,-,-,Mm^-1,Mm^-1,Mm^-1,date,text
20230322 17:48:02,1131.0,10.0,-1.4847891963109354,-7.14,-12.518774703557312,405.0,-5.676877470355731,60.358036890645565,-0.5,1.1,-0.96,1.0,1.41,21.14,41.0,-0.4805665349143613,44.0,309.7,-4.6,1214.4,699.8,1491.8,0.18,98083.0,4095.0,18.62,23.12,21.9,5321.0,5328.0,23.98,1.8,23.59,0.0,53.88,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741689814815,postbkg
20230322 17:48:03,1132.0,10.0,-1.4847891963109354,-7.14,-12.518774703557312,405.0,-5.676877470355731,19.358036890645565,-0.62,-0.62,-0.99,1.0,1.47,21.14,41.0,5.519433465085639,44.04,310.5,-4.2,1218.4,700.2,1492.7,0.312,98068.0,4095.0,18.69,23.19,21.9,5322.0,5329.0,23.98,2.37,23.74,0.0,46.68,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741701388888,postbkg
20230322 17:48:04,1133.0,10.0,-1.6247891963109353,-7.67,-11.518774703557312,404.0,-5.676877470355731,19.358036890645565,-0.62,1.1,-0.99,1.0,1.41,21.14,41.0,0.5194334650856387,44.04,310.4,-4.6,1216.1,700.0,1490.8,0.303,98085.0,4095.0,18.69,23.12,21.9,5321.0,5328.0,23.98,2.34,23.7,0.0,48.01,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74171296296,postbkg
20230322 17:48:05,1134.0,10.0,-1.6247891963109353,-7.14,-11.518774703557312,404.0,-5.676877470355731,19.358036890645565,-0.5,0.38,-0.97,1.0,1.47,21.14,41.0,0.5194334650856387,44.07,310.6,-4.4,1215.9,700.2,1492.8,0.27,98082.0,4095.0,18.81,23.19,21.9,5322.0,5328.0,23.99,2.2,23.65,0.0,50.98,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741724537038,postbkg
20230322 17:48:06,1135.0,10.0,-1.4847891963109354,-6.62,-9.518774703557312,402.0,-5.676877470355731,-22.641963109354435,-0.62,1.03,-0.97,1.0,1.47,21.14,31.0,0.5194334650856387,44.07,310.5,-4.7,1215.5,700.0,1495.0,0.289,98085.0,4095.0,18.88,23.12,21.9,5321.0,5327.0,23.99,2.28,23.54,0.0,56.82,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74173611111,postbkg
20230322 17:48:07,1136.0,10.0,-1.4847891963109354,-7.14,-9.518774703557312,402.0,-5.676877470355731,-22.641963109354435,-0.5,-0.44,-1.0,1.0,1.47,21.14,31.0,-0.4805665349143613,44.1,311.0,-4.4,1217.1,700.2,1496.3,0.431,98078.0,4095.0,19.06,23.06,21.9,5322.0,5328.0,24.0,2.79,23.59,0.0,54.72,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741747685184,postbkg
20230322 17:48:08,1137.0,10.0,-1.6247891963109353,-6.62,-7.5187747035573125,398.0,-5.676877470355731,60.358036890645565,-0.62,0.95,-1.01,1.0,1.47,21.32,31.0,0.5194334650856387,44.1,310.5,-4.4,1215.1,700.2,1497.6,0.189,98083.0,4095.0,19.12,23.12,21.9,5321.0,5328.0,23.97,1.85,23.47,0.0,63.33,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74175925926,postbkg
20230322 17:48:09,1138.0,10.0,-1.6247891963109353,-7.14,-7.5187747035573125,398.0,-5.676877470355731,40.358036890645565,-0.5,0.23,-0.99,1.0,1.41,21.14,31.0,0.5194334650856387,44.1,310.3,-4.4,1217.0,700.1,1494.5,0.199,98087.0,4095.0,19.12,23.12,21.9,5320.0,5327.0,24.0,1.89,23.62,0.0,52.58,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741770833334,postbkg
20230322 17:48:10,1139.0,10.0,-1.4847891963109354,-6.62,-4.5187747035573125,399.0,-5.676877470355731,-43.641963109354435,-0.62,0.8,-0.97,1.0,1.41,21.14,31.0,-0.4805665349143613,44.1,310.4,-4.5,1214.8,699.7,1492.8,0.45,98092.0,4095.0,19.12,23.12,21.9,5320.0,5326.0,23.99,2.85,23.58,0.0,53.65,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741782407407,postbkg
20230322 17:48:11,1140.0,10.0,-1.4847891963109354,-7.14,-4.5187747035573125,399.0,-5.676877470355731,19.358036890645565,-0.5,0.2,-0.96,1.0,1.47,21.14,33.0,0.5194334650856387,44.07,310.3,-4.5,1217.5,700.3,1491.5,0.478,98090.0,4095.0,19.12,23.19,21.9,5320.0,5326.0,23.99,2.94,23.73,0.0,47.0,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74179398148,postbkg
20230322 17:48:12,1141.0,10.0,-1.4847891963109354,-6.62,-5.5187747035573125,399.0,-5.676877470355731,19.358036890645565,-0.5,0.56,-0.99,1.0,1.47,21.14,33.0,-0.4805665349143613,44.07,310.4,-4.4,1216.3,699.8,1495.5,0.483,98092.0,4095.0,19.12,23.12,21.9,5320.0,5327.0,23.98,2.95,23.56,0.0,55.66,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741805555557,postbkg
20230322 17:48:13,1142.0,10.0,-1.6247891963109353,-7.14,-5.5187747035573125,399.0,-5.676877470355731,19.358036890645565,-0.5,-0.05,-0.96,1.0,1.47,21.14,33.0,-0.4805665349143613,44.07,309.5,-4.4,1216.2,700.4,1495.0,0.388,98091.0,4095.0,19.12,23.12,21.9,5320.0,5326.0,23.99,2.64,23.56,0.0,56.87,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74181712963,postbkg
20230322 17:48:14,1143.0,10.0,-1.7647891963109354,-7.14,-7.5187747035573125,397.0,-5.676877470355731,102.35803689064556,-0.62,0.87,-0.95,1.0,1.41,21.14,33.0,-0.4805665349143613,44.04,310.6,-4.5,1215.7,700.1,1496.3,0.308,98093.0,4095.0,19.12,23.19,21.9,5320.0,5325.0,23.97,2.35,23.52,0.0,58.84,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741828703704,postbkg
20230322 17:48:15,1144.0,10.0,-1.4847891963109354,-7.67,-7.5187747035573125,397.0,-5.676877470355731,40.358036890645565,-0.62,-0.31,-1.0,1.0,1.47,21.14,33.0,0.5194334650856387,44.04,309.3,-4.3,1220.7,700.1,1493.9,0.355,98091.0,4095.0,19.12,23.12,21.9,5319.0,5325.0,23.99,2.53,23.72,0.0,47.01,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741840277777,postbkg
20230322 17:48:16,1145.0,10.0,-1.6247891963109353,-7.14,-8.518774703557312,399.0,-5.676877470355731,19.358036890645565,-0.5,0.84,-0.96,1.0,1.41,21.14,33.0,0.5194334650856387,44.04,310.4,-4.4,1213.7,699.6,1493.4,0.369,98089.0,4095.0,19.12,23.12,21.9,5319.0,5325.0,23.98,2.58,23.53,0.0,56.64,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741851851853,postbkg
20230322 17:48:17,1146.0,10.0,-1.7647891963109354,-7.14,-8.518774703557312,399.0,-5.676877470355731,19.358036890645565,-0.5,0.33,-0.99,1.0,1.47,21.14,37.0,0.5194334650856387,44.07,310.4,-4.5,1217.8,699.8,1492.2,0.369,98093.0,4095.0,19.0,23.06,21.9,5319.0,5325.0,23.98,2.58,23.71,0.0,47.33,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741863425927,postbkg
20230322 17:48:18,1147.0,10.0,-1.4847891963109354,-7.14,-9.518774703557312,401.0,-5.676877470355731,19.358036890645565,-0.5,0.83,-0.99,1.0,1.47,21.14,37.0,0.5194334650856387,44.07,310.5,-4.6,1216.9,699.7,1490.1,0.421,98093.0,4095.0,19.0,23.12,21.9,5318.0,5325.0,23.98,2.76,23.74,0.0,45.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741875,postbkg
20230322 17:48:19,1148.0,10.0,-1.6247891963109353,-7.14,-9.518774703557312,401.0,-5.676877470355731,19.358036890645565,-0.38,0.96,-0.97,1.0,1.41,21.32,37.0,-0.4805665349143613,44.1,310.4,-4.7,1215.0,699.7,1491.6,0.573,98090.0,4095.0,19.0,23.12,21.9,5318.0,5323.0,23.99,3.21,23.62,0.0,51.36,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741886574073,postbkg
20230322 17:48:20,1149.0,10.0,-1.6247891963109353,-6.62,-11.518774703557312,403.0,-5.676877470355731,19.358036890645565,-0.5,0.31,-0.95,1.0,1.47,21.14,37.0,-0.4805665349143613,44.1,310.5,-4.4,1216.0,700.2,1495.0,0.346,98090.0,4095.0,19.0,23.12,21.9,5318.0,5324.0,23.99,2.5,23.58,0.0,55.2,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74189814815,postbkg
20230322 17:48:21,1150.0,10.0,-1.4847891963109354,-7.14,-11.518774703557312,403.0,-5.676877470355731,19.358036890645565,-0.5,0.61,-1.0,1.0,1.47,21.14,37.0,-0.4805665349143613,44.14,310.3,-4.4,1217.9,700.2,1495.1,0.488,98094.0,4095.0,18.88,23.12,21.9,5318.0,5325.0,24.0,2.96,23.63,0.0,52.16,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741909722223,postbkg
20230322 17:48:22,1151.0,10.0,-1.6247891963109353,-7.14,-12.518774703557312,400.0,-5.676877470355731,-1.6419631093544353,-0.5,0.11,-0.97,1.0,1.47,21.14,40.0,0.5194334650856387,44.14,310.5,-4.4,1215.5,700.2,1496.1,0.241,98094.0,4095.0,18.81,23.12,21.9,5319.0,5324.0,23.98,2.08,23.52,0.0,58.6,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741921296296,postbkg
20230322 17:48:23,1152.0,10.0,-1.6247891963109353,-7.14,-12.518774703557312,400.0,-5.676877470355731,-1.6419631093544353,-0.5,0.47,-0.97,1.0,1.47,21.14,40.0,0.5194334650856387,44.17,311.0,-4.6,1218.0,700.2,1495.7,0.459,98094.0,4095.0,18.69,23.12,21.9,5317.0,5323.0,24.0,2.88,23.63,0.0,52.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74193287037,postbkg
20230322 17:48:24,1153.0,10.0,-1.6247891963109353,-7.14,-12.518774703557312,396.0,-5.676877470355731,-22.641963109354435,-0.5,0.4,-0.99,1.0,1.47,21.14,40.0,-0.4805665349143613,44.17,310.6,-4.5,1215.2,700.1,1494.0,0.507,98091.0,4095.0,18.69,23.12,21.9,5318.0,5324.0,23.98,3.02,23.58,0.0,54.75,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741944444446,postbkg
20230322 17:48:25,1154.0,10.0,-1.4847891963109354,-7.14,-12.518774703557312,396.0,-5.676877470355731,-1.6419631093544353,-0.5,-0.33,-0.97,1.0,1.47,21.14,40.0,0.5194334650856387,44.17,310.5,-4.3,1218.9,700.6,1494.6,0.516,98091.0,4095.0,18.69,23.12,21.9,5318.0,5324.0,24.0,3.05,23.7,0.0,48.9,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74195601852,postbkg
20230322 17:48:26,1155.0,10.0,-1.6247891963109353,-7.67,-15.518774703557312,397.0,-5.676877470355731,40.358036890645565,-0.62,1.19,-0.99,1.0,1.47,21.14,40.0,-0.4805665349143613,44.17,310.4,-4.7,1215.8,699.8,1492.0,0.265,98092.0,4095.0,18.62,23.12,21.9,5317.0,5323.0,23.98,2.18,23.64,0.0,50.76,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741967592592,postbkg
20230322 17:48:27,1156.0,10.0,-1.4847891963109354,-7.14,-15.518774703557312,397.0,-5.676877470355731,19.358036890645565,-0.62,0.86,-0.95,1.0,1.47,21.14,31.0,-0.4805665349143613,44.2,310.6,-4.6,1216.0,700.3,1492.3,0.521,98091.0,4095.0,18.69,23.12,21.9,5316.0,5323.0,24.0,3.06,23.67,0.0,50.19,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741979166665,postbkg
20230322 17:48:28,1157.0,10.0,-1.6247891963109353,-7.14,-21.518774703557312,403.0,-5.676877470355731,60.358036890645565,-0.62,0.79,-0.99,1.0,1.47,21.14,31.0,0.5194334650856387,44.2,310.4,-4.6,1215.1,699.8,1491.6,0.492,98090.0,4095.0,18.69,23.12,21.9,5317.0,5323.0,23.98,2.98,23.64,0.0,50.97,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.741990740742,postbkg
20230322 17:48:29,1158.0,10.0,-1.6247891963109353,-7.14,-21.518774703557312,403.0,-5.676877470355731,19.358036890645565,-0.5,0.37,-0.99,1.0,1.47,21.14,31.0,-0.4805665349143613,44.2,308.9,-4.6,1217.5,700.1,1494.1,0.673,98091.0,4095.0,18.69,23.12,21.9,5317.0,5324.0,24.0,3.48,23.59,0.0,54.08,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742002314815,postbkg
20230322 17:48:30,1159.0,10.0,-1.4847891963109354,-7.14,-25.518774703557312,410.0,-5.676877470355731,40.358036890645565,-0.5,1.22,-0.99,1.0,1.47,21.14,31.0,0.5194334650856387,44.2,310.3,-4.6,1215.0,699.7,1494.8,0.583,98091.0,4095.0,18.5,23.12,21.9,5316.0,5322.0,23.98,3.24,23.52,0.0,57.83,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74201388889,postbkg
20230322 17:48:31,1160.0,10.0,-1.6247891963109353,-6.62,-25.518774703557312,410.0,-5.676877470355731,19.358036890645565,-0.62,0.07,-1.0,1.0,1.47,21.14,31.0,0.5194334650856387,44.2,310.3,-4.4,1220.1,700.0,1496.7,0.521,98080.0,4095.0,18.5,23.19,21.9,5316.0,5322.0,24.0,3.06,23.64,0.0,51.14,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74202546296,postbkg
20230322 17:48:32,1161.0,10.0,-1.6247891963109353,-7.67,-28.518774703557312,412.0,-5.676877470355731,19.358036890645565,-0.62,0.33,-0.99,1.0,1.47,21.14,45.0,-0.4805665349143613,44.2,310.1,-4.4,1214.8,700.3,1495.2,0.402,98086.0,4095.0,18.62,23.06,21.9,5316.0,5322.0,23.99,2.69,23.52,0.0,59.41,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74203703704,postbkg
20230322 17:48:33,1162.0,10.0,-1.6247891963109353,-6.62,-28.518774703557312,412.0,-5.676877470355731,60.358036890645565,-0.5,0.29,-1.0,1.0,1.47,21.14,45.0,0.5194334650856387,44.17,309.9,-4.1,1221.2,700.5,1495.9,0.474,98087.0,4095.0,18.62,23.12,21.9,5316.0,5323.0,23.99,2.92,23.72,0.0,48.03,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74204861111,postbkg
20230322 17:48:34,1163.0,10.0,-1.4847891963109354,-7.14,-30.518774703557312,407.0,-5.676877470355731,40.358036890645565,-0.62,0.79,-0.96,1.0,1.47,21.14,45.0,-0.4805665349143613,44.14,309.3,-4.2,1214.5,700.2,1493.2,0.516,98087.0,4095.0,18.69,23.12,21.9,5315.0,5321.0,23.98,3.05,23.56,0.0,56.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742060185185,postbkg
20230322 17:48:35,1164.0,10.0,-1.4847891963109354,-6.62,-30.518774703557312,407.0,-5.676877470355731,102.35803689064556,-0.38,0.51,-0.95,1.0,1.47,21.14,45.0,-0.4805665349143613,44.1,310.7,-4.2,1217.5,700.4,1493.9,0.431,98086.0,4095.0,18.69,23.12,21.9,5316.0,5322.0,24.0,2.79,23.68,0.0,49.65,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742071759258,postbkg
20230322 17:48:36,1165.0,10.0,-1.4847891963109354,-7.67,-29.518774703557312,403.0,-5.676877470355731,19.358036890645565,-0.62,-0.07,-0.96,1.0,1.47,21.14,45.0,-0.4805665349143613,44.1,310.3,-4.2,1216.4,700.5,1490.7,0.573,98086.0,4095.0,18.69,23.06,21.9,5316.0,5322.0,23.99,3.21,23.74,0.0,46.86,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742083333334,postbkg
20230322 17:48:37,1166.0,10.0,-1.6247891963109353,-7.14,-29.518774703557312,403.0,-5.676877470355731,40.358036890645565,-0.5,0.7,-0.96,1.0,1.47,21.14,44.0,-0.4805665349143613,44.1,310.3,-4.4,1216.0,700.0,1493.5,0.511,98085.0,4095.0,18.81,23.06,21.9,5315.0,5321.0,24.0,3.04,23.61,0.0,52.59,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742094907408,postbkg
20230322 17:48:38,1167.0,10.0,-1.6247891963109353,-6.62,-31.518774703557312,400.0,-5.676877470355731,-1.6419631093544353,-0.62,0.44,-0.97,1.0,1.47,21.14,44.0,-0.4805665349143613,44.1,310.6,-4.4,1216.1,700.0,1490.6,0.535,98091.0,4095.0,19.06,23.06,21.9,5315.0,5320.0,23.99,3.11,23.72,0.0,47.0,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74210648148,postbkg
20230322 17:48:39,1168.0,10.0,-1.6247891963109353,-7.14,-31.518774703557312,400.0,-5.676877470355731,19.358036890645565,-0.5,0.17,-0.94,1.0,1.53,21.14,44.0,0.5194334650856387,44.1,310.6,-4.3,1217.9,700.2,1496.2,0.559,98089.0,4095.0,19.0,23.12,21.9,5314.0,5320.0,23.99,3.17,23.61,0.0,53.42,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742118055554,postbkg
20230322 17:48:40,1169.0,10.0,-1.6247891963109353,-7.14,-34.51877470355731,397.0,-5.676877470355731,40.358036890645565,-0.62,1.0,-0.95,1.0,1.47,21.14,44.0,2.5194334650856387,44.14,310.6,-4.6,1214.5,700.1,1495.8,0.407,98094.0,4095.0,19.0,23.19,21.9,5314.0,5319.0,23.98,2.71,23.5,0.0,60.45,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74212962963,postbkg
20230322 17:48:41,1170.0,10.0,-1.6247891963109353,-7.14,-34.51877470355731,397.0,-5.676877470355731,-22.641963109354435,-0.62,0.75,-0.95,1.0,1.47,21.14,44.0,-0.4805665349143613,44.14,310.7,-4.6,1219.4,700.3,1497.6,0.497,98092.0,4095.0,19.12,23.06,21.9,5313.0,5319.0,24.0,2.99,23.61,0.0,53.59,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742141203704,postbkg
20230322 17:48:42,1171.0,10.0,-1.6247891963109353,-7.14,-33.51877470355731,397.0,-5.676877470355731,19.358036890645565,-0.5,0.02,-0.96,1.0,1.47,21.14,41.0,0.5194334650856387,44.14,310.9,-4.4,1215.4,700.6,1494.9,0.464,98093.0,4095.0,19.12,23.12,21.8,5315.0,5319.0,23.99,2.89,23.59,0.0,55.43,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742152777777,postbkg
20230322 17:48:43,1172.0,10.0,-1.6247891963109353,-7.67,-33.51877470355731,397.0,-5.676877470355731,19.358036890645565,-0.38,0.2,-0.97,1.0,1.47,21.14,41.0,-0.4805665349143613,44.1,310.7,-4.4,1218.2,700.2,1496.7,0.554,98094.0,4095.0,19.12,23.12,21.9,5315.0,5319.0,24.0,3.16,23.6,0.0,53.62,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74216435185,postbkg
20230322 17:48:44,1173.0,10.0,-1.4847891963109354,-7.14,-36.51877470355731,400.0,-5.676877470355731,40.358036890645565,-0.5,0.65,-0.97,1.0,1.47,21.14,41.0,-0.4805665349143613,44.1,310.5,-4.5,1217.0,700.4,1491.4,0.284,98093.0,4095.0,19.25,23.12,21.9,5314.0,5318.0,23.98,2.26,23.73,0.0,47.16,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742175925927,postbkg
20230322 17:48:45,1174.0,10.0,-1.6247891963109353,-7.67,-36.51877470355731,400.0,-5.676877470355731,40.358036890645565,-0.5,0.98,-0.96,1.0,1.47,21.14,41.0,-0.4805665349143613,44.07,310.5,-4.5,1215.8,700.1,1494.8,0.502,98093.0,4095.0,19.25,23.12,21.8,5314.0,5318.0,23.99,3.01,23.57,0.0,55.42,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.7421875,postbkg
20230322 17:48:46,1175.0,10.0,-1.4847891963109354,-7.14,-40.51877470355731,403.0,-5.676877470355731,19.358036890645565,-0.62,0.19,-0.99,1.0,1.47,21.14,41.0,0.5194334650856387,44.07,310.7,-4.5,1215.7,700.6,1490.3,0.488,98091.0,4095.0,19.31,23.19,21.8,5313.0,5318.0,23.99,2.96,23.74,0.0,47.16,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742199074073,postbkg
20230322 17:48:47,1176.0,10.0,-1.4847891963109354,-7.67,-40.51877470355731,403.0,-5.676877470355731,60.358036890645565,-0.62,0.85,-0.97,1.0,1.47,21.14,44.0,-0.4805665349143613,44.1,310.4,-4.4,1217.5,700.2,1495.0,0.417,98093.0,4095.0,19.31,23.12,21.8,5314.0,5318.0,24.0,2.74,23.62,0.0,52.58,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74221064815,postbkg
20230322 17:48:48,1177.0,10.0,-1.6247891963109353,-7.14,-43.51877470355731,412.0,-5.676877470355731,40.358036890645565,-0.62,0.6,-0.97,1.0,1.47,21.14,44.0,0.5194334650856387,44.14,309.6,-4.6,1216.2,700.1,1489.7,0.478,98093.0,4095.0,19.31,23.06,21.8,5312.0,5317.0,23.98,2.94,23.71,0.0,47.34,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742222222223,postbkg
20230322 17:48:49,1178.0,10.0,-1.4847891963109354,-7.14,-43.51877470355731,412.0,-5.676877470355731,60.358036890645565,-0.62,0.53,-0.96,1.0,1.47,21.14,44.0,-0.4805665349143613,44.17,308.8,-4.6,1217.8,700.1,1494.7,0.232,98094.0,4095.0,19.25,23.06,21.8,5312.0,5317.0,24.0,2.04,23.58,0.0,54.75,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742233796296,postbkg
20230322 17:48:50,1179.0,10.0,-1.6247891963109353,-7.67,-48.51877470355731,418.0,-5.676877470355731,-1.6419631093544353,-0.62,0.45,-0.97,1.0,1.47,21.14,44.0,0.5194334650856387,44.2,309.0,-4.6,1216.1,700.1,1494.9,0.824,98092.0,4095.0,19.25,23.06,21.8,5313.0,5317.0,23.99,3.85,23.52,0.0,58.36,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74224537037,postbkg
20230322 17:48:51,1180.0,10.0,-1.6247891963109353,-7.67,-48.51877470355731,418.0,-5.676877470355731,-22.641963109354435,-0.5,0.9,-0.99,1.0,1.47,21.14,44.0,-0.4805665349143613,44.2,310.1,-4.5,1217.7,700.3,1496.2,0.545,98087.0,4095.0,19.25,23.12,21.8,5312.0,5316.0,23.99,3.13,23.58,0.0,55.41,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742256944446,postbkg
20230322 17:48:52,1181.0,10.0,-1.6247891963109353,-7.14,-52.51877470355731,419.0,-5.676877470355731,19.358036890645565,-0.62,-0.38,-0.97,1.0,1.47,21.14,51.0,0.5194334650856387,44.2,309.2,-4.3,1218.5,700.6,1495.6,0.355,98082.0,4095.0,19.25,23.06,21.8,5313.0,5318.0,23.98,2.53,23.61,0.0,53.88,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.74226851852,postbkg
20230322 17:48:53,1182.0,10.0,-1.6247891963109353,-7.14,-52.51877470355731,419.0,-5.676877470355731,19.358036890645565,-0.62,0.86,-0.96,1.0,1.47,21.14,51.0,-0.4805665349143613,44.2,309.8,-4.3,1215.2,700.4,1495.4,0.431,98094.0,4095.0,19.06,23.12,21.8,5312.0,5316.0,24.0,2.79,23.53,0.0,58.9,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19438.742280092592,postbkg
