time,Battery level,Temperature,firewood,seconds
yyyymmdd hhmmss,%,C,kg,s
2023-03-22 01:09:56,83.0,23.1,1.407874,20632
2023-03-22 01:10:00,83.0,23.1,1.407667,20636
2023-03-22 01:10:04,83.0,23.1,1.407667,20640
2023-03-22 01:10:08,83.0,23.1,1.407667,20644
2023-03-22 01:10:12,83.0,23.1,1.408245,20648
2023-03-22 01:10:16,83.0,23.1,1.408267,20652
2023-03-22 01:10:20,83.0,23.1,1.408267,20656
2023-03-22 01:10:24,83.0,23.1,1.408107,20660
2023-03-22 01:10:28,83.0,23.1,1.408267,20664
2023-03-22 01:10:32,83.0,23.1,1.408107,20668
2023-03-22 01:10:36,83.0,23.1,1.407642,20672
2023-03-22 01:10:40,83.0,23.1,1.408107,20676
2023-03-22 01:10:44,83.0,23.1,1.40835,20680
2023-03-22 01:10:48,83.0,23.1,1.40835,20684
2023-03-22 01:10:52,83.0,23.1,1.40835,20688
2023-03-22 01:10:56,83.0,23.1,1.408526,20692
2023-03-22 01:11:00,83.0,23.1,1.40835,20696
2023-03-22 01:11:04,83.0,23.1,1.408309,20700
2023-03-22 01:11:08,83.0,23.1,1.40821,20704
2023-03-22 01:11:12,83.0,23.1,1.40821,20708
2023-03-22 01:11:16,83.0,23.1,1.407897,20712
2023-03-22 01:11:20,83.0,23.1,1.407897,20716
2023-03-22 01:11:24,83.0,23.1,1.407897,20720
2023-03-22 01:11:28,83.0,23.1,1.407839,20724
2023-03-22 01:11:32,83.0,23.1,1.407897,20728
2023-03-22 01:11:36,83.0,23.1,1.407983,20732
2023-03-22 01:11:40,83.0,23.1,1.407839,20736
2023-03-22 01:11:44,83.0,23.1,1.407983,20740
2023-03-22 01:11:48,83.0,23.1,1.408392,20744
2023-03-22 01:11:52,83.0,23.1,1.408392,20748
2023-03-22 01:11:56,83.0,23.1,1.407804,20752
2023-03-22 01:12:00,83.0,23.1,1.408203,20756
2023-03-22 01:12:04,83.0,23.1,1.408203,20760
2023-03-22 01:12:08,83.0,23.1,1.408203,20764
2023-03-22 01:12:12,83.0,23.1,1.408379,20768
2023-03-22 01:12:16,83.0,23.1,1.408379,20772
2023-03-22 01:12:20,83.0,23.1,1.408379,20776
2023-03-22 01:12:24,83.0,23.1,1.408255,20780
2023-03-22 01:12:28,83.0,23.1,1.408255,20784
2023-03-22 01:12:32,83.0,23.1,1.408178,20788
2023-03-22 01:12:36,83.0,23.1,1.407858,20792
2023-03-22 01:12:40,83.0,23.1,1.407858,20796
2023-03-22 01:12:44,83.0,23.1,1.407858,20800
2023-03-22 01:12:48,83.0,23.1,1.407676,20804
2023-03-22 01:12:52,83.0,23.1,1.407239,20808
2023-03-22 01:12:56,83.0,23.1,1.407676,20812
2023-03-22 01:13:00,83.0,23.1,1.407498,20816
2023-03-22 01:13:04,83.0,23.1,1.407676,20820
2023-03-22 01:13:08,83.0,23.1,1.407498,20824
2023-03-22 01:13:12,83.0,23.1,1.407498,20828
2023-03-22 01:13:16,83.0,23.1,1.407498,20832
2023-03-22 01:13:20,83.0,23.1,1.407785,20836
2023-03-22 01:13:24,83.0,23.1,1.407485,20840
2023-03-22 01:13:28,83.0,23.1,1.407785,20844
2023-03-22 01:13:32,83.0,23.1,1.407785,20848
2023-03-22 01:13:36,83.0,23.1,1.407357,20852
2023-03-22 01:13:40,83.0,23.1,1.407357,20856
2023-03-22 01:13:44,83.0,23.1,1.407418,20860
2023-03-22 01:13:48,83.0,23.1,1.407418,20864
2023-03-22 01:13:52,83.0,23.1,1.407418,20868
2023-03-22 01:13:56,83.0,23.1,1.407558,20872
2023-03-22 01:14:00,83.0,23.1,1.407418,20876
2023-03-22 01:14:04,83.0,23.1,1.407048,20880
2023-03-22 01:14:08,83.0,23.1,1.407048,20884
2023-03-22 01:14:12,83.0,23.1,1.407003,20888
2023-03-22 01:14:16,83.0,23.1,1.407003,20892
2023-03-22 01:14:20,83.0,23.1,1.407709,20896
2023-03-22 01:14:24,83.0,23.1,1.407804,20900
2023-03-22 01:14:28,83.0,23.1,1.407804,20904
2023-03-22 01:14:32,83.0,23.1,1.407804,20908
2023-03-22 01:14:36,83.0,23.1,1.407709,20912
2023-03-22 01:14:40,83.0,23.1,1.407623,20916
2023-03-22 01:14:44,83.0,23.1,1.40722,20920
2023-03-22 01:14:48,83.0,23.1,1.40722,20924
2023-03-22 01:14:52,83.0,23.1,1.40722,20928
2023-03-22 01:14:56,83.0,23.1,1.407054,20932
2023-03-22 01:15:00,83.0,23.1,1.407054,20936
2023-03-22 01:15:04,83.0,23.1,1.406837,20940
2023-03-22 01:15:08,83.0,23.09,1.406837,20944
2023-03-22 01:15:12,83.0,23.09,1.407268,20948
2023-03-22 01:15:16,83.0,23.09,1.407268,20952
2023-03-22 01:15:20,83.0,23.05,1.407536,20956
2023-03-22 01:15:24,83.0,23.05,1.40774,20960
2023-03-22 01:15:28,83.0,23.06,1.407536,20964
2023-03-22 01:15:32,83.0,23.02,1.40752,20968
2023-03-22 01:15:36,83.0,23.02,1.40752,20972
2023-03-22 01:15:40,83.0,23.02,1.40752,20976
2023-03-22 01:15:44,83.0,23.02,1.407245,20980
2023-03-22 01:15:48,83.0,23.02,1.406859,20984
2023-03-22 01:15:52,83.0,23.02,1.407245,20988
2023-03-22 01:15:56,83.0,23.02,1.407245,20992
2023-03-22 01:16:00,83.0,23.02,1.407245,20996
2023-03-22 01:16:04,83.0,23.02,1.406859,21000
2023-03-22 01:16:08,83.0,23.02,1.407501,21004
2023-03-22 01:16:12,83.0,23.02,1.407501,21008
2023-03-22 01:16:16,83.0,23.0,1.407539,21012
2023-03-22 01:16:20,83.0,23.0,1.407501,21016
2023-03-22 01:16:24,83.0,23.0,1.407501,21020
2023-03-22 01:16:28,83.0,23.0,1.408015,21024
2023-03-22 01:16:32,83.0,23.0,1.407456,21028
2023-03-22 01:16:36,83.0,23.0,1.407105,21032
2023-03-22 01:16:40,83.0,23.0,1.407456,21036
2023-03-22 01:16:44,83.0,23.0,1.407456,21040
2023-03-22 01:16:48,83.0,23.0,1.40723,21044
2023-03-22 01:16:52,83.0,23.0,1.40723,21048
2023-03-22 01:16:56,83.0,23.0,1.40723,21052
2023-03-22 01:17:00,83.0,23.0,1.40723,21056
2023-03-22 01:17:04,83.0,23.0,1.407182,21060
2023-03-22 01:17:08,83.0,23.0,1.407182,21064
2023-03-22 01:17:12,83.0,23.0,1.407182,21068
2023-03-22 01:17:16,83.0,23.0,1.407022,21072
2023-03-22 01:17:20,83.0,23.0,1.407022,21076
2023-03-22 01:17:24,83.0,23.0,1.407022,21080
2023-03-22 01:17:28,83.0,23.0,1.407326,21084
2023-03-22 01:17:32,83.0,23.0,1.407326,21088
