time,seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,F1Flow,DilFlow,CO2,PM_RH,datenumbers,phase
yyyymmdd hhmmss,s,ppm,degC,Mm^-1,,degC,degC,ccm,ccm,ppm,%,date,text
20230605 16:59:47,20909.0,-5.286558476394849,32.20224,-1.5189690987124462,10331.0,27.52896,46.2,2716.164,-6.840000000000001,94.00536480686696,36.0,19513.70818287037,postbkg
20230605 16:59:49,20911.0,-5.32089347639485,32.1984,-1.5189690987124462,10332.0,27.536640000000002,46.2,2716.164,-5.016000000000001,80.00536480686696,36.0,19513.70820601852,postbkg
20230605 16:59:51,20913.0,-5.492568476394849,32.209920000000004,-1.5189690987124462,10465.0,27.52896,46.2,2709.476,-6.840000000000001,69.00536480686696,36.0,19513.708229166667,postbkg
20230605 16:59:53,20915.0,-5.59557347639485,32.20608,-1.5865690987124461,10465.0,27.5328,46.2,2711.9840000000004,-5.928,72.00536480686696,36.0,19513.708252314816,postbkg
20230605 16:59:55,20917.0,-5.492568476394849,32.21376,-1.5865690987124461,10481.0,27.52128,46.2,2710.312,-5.472,63.005364806866964,36.0,19513.708275462963,postbkg
20230605 16:59:57,20919.0,-5.767248476394849,32.22144,-1.5865690987124461,10462.0,27.55968,46.2,2714.074,-6.384,48.005364806866964,36.0,19513.708298611113,postbkg
20230605 16:59:59,20921.0,-5.80158347639485,32.19456,-1.5865690987124461,10340.0,27.5328,46.2,2711.148,-6.384,42.005364806866964,36.0,19513.70832175926,postbkg
20230605 17:00:01,20923.0,-5.59557347639485,32.1984,-1.5189690987124462,10565.0,27.52896,46.2,2717.418,-5.472,42.005364806866964,36.0,19513.70834490741,postbkg
20230605 17:00:03,20925.0,-5.698578476394849,32.18688,-1.4513690987124461,10465.0,27.536640000000002,46.2,2713.238,-5.928,34.005364806866964,36.0,19513.708368055555,postbkg
20230605 17:00:05,20927.0,-5.904588476394849,32.17536,-1.5865690987124461,10475.0,27.5328,46.2,2717.0,-5.016000000000001,32.005364806866964,36.0,19513.708391203705,postbkg
20230605 17:00:07,20929.0,-6.041928476394849,32.1792,-1.5189690987124462,10325.0,27.5328,46.2,2714.9100000000003,-4.56,48.005364806866964,36.0,19513.70841435185,postbkg
20230605 17:00:09,20931.0,-6.07626347639485,32.17536,-1.5865690987124461,10582.0,27.51744,46.2,2713.238,-5.016000000000001,42.005364806866964,36.0,19513.7084375,postbkg
20230605 17:00:11,20933.0,-5.87025347639485,32.18304,-1.5189690987124462,10479.0,27.5136,46.2,2714.074,-5.928,42.005364806866964,36.0,19513.708460648148,postbkg
20230605 17:00:13,20935.0,-6.41961347639485,32.18688,-1.5189690987124462,10474.0,27.486720000000002,46.2,2713.238,-4.56,48.005364806866964,36.0,19513.708483796298,postbkg
20230605 17:00:15,20937.0,-6.21360347639485,32.18688,-1.5865690987124461,10474.0,27.52128,46.2,2712.402,-5.016000000000001,44.005364806866964,36.0,19513.708506944444,postbkg
20230605 17:00:17,20939.0,-6.247938476394849,32.1792,-1.5189690987124462,10334.0,27.50208,46.1,2713.6560000000004,-5.472,48.005364806866964,36.0,19513.708530092594,postbkg
20230605 17:00:19,20941.0,-6.21360347639485,32.18688,-1.721769098712446,10472.0,27.49824,46.1,2708.222,-6.840000000000001,26.005364806866964,36.0,19513.70855324074,postbkg
20230605 17:00:21,20943.0,-6.28227347639485,32.18304,-1.6541690987124462,10557.0,27.51744,46.1,2714.074,-6.384,20.005364806866964,36.0,19513.70857638889,postbkg
20230605 17:00:23,20945.0,-6.591288476394849,32.17536,-1.5189690987124462,10555.0,27.51744,46.1,2711.9840000000004,-5.472,20.005364806866964,36.0,19513.708599537036,postbkg
20230605 17:00:25,20947.0,-6.453948476394849,32.160000000000004,-1.5865690987124461,10477.0,27.486720000000002,46.1,2714.074,-4.56,9.005364806866964,36.0,19513.708622685186,postbkg
20230605 17:00:27,20949.0,-6.41961347639485,32.14848,-1.721769098712446,10573.0,27.50976,46.1,2708.64,-6.840000000000001,7.0053648068669645,36.0,19513.708645833332,postbkg
20230605 17:00:29,20951.0,-6.591288476394849,32.18688,-1.6541690987124462,10477.0,27.50208,46.1,2713.238,-5.016000000000001,-6.9946351931330355,36.0,19513.708668981482,postbkg
20230605 17:00:31,20953.0,-6.65995847639485,32.18688,-1.5189690987124462,10479.0,27.50208,46.1,2710.7300000000005,-5.472,-9.994635193133036,36.0,19513.70869212963,postbkg
20230605 17:00:33,20955.0,-6.728628476394849,32.17152,-1.5865690987124461,10463.0,27.5136,46.1,2716.5820000000003,-4.56,-11.994635193133036,36.0,19513.70871527778,postbkg
20230605 17:00:35,20957.0,-6.65995847639485,32.160000000000004,-1.5865690987124461,10464.0,27.50592,46.1,2707.8040000000005,-5.016000000000001,-1.9946351931330355,36.0,19513.708738425925,postbkg
20230605 17:00:37,20959.0,-6.831633476394849,32.15232,-1.6541690987124462,10560.0,27.50976,46.1,2714.074,-5.472,4.0053648068669645,36.0,19513.708761574075,postbkg
20230605 17:00:39,20961.0,-6.728628476394849,32.15232,-1.5189690987124462,10565.0,27.47904,46.1,2710.7300000000005,-6.840000000000001,7.0053648068669645,36.0,19513.70878472222,postbkg
20230605 17:00:41,20963.0,-6.79729847639485,32.17152,-1.5865690987124461,10248.0,27.49824,46.1,2711.148,-5.472,7.0053648068669645,36.0,19513.70880787037,postbkg
20230605 17:00:43,20965.0,-6.90030347639485,32.160000000000004,-1.4513690987124461,10563.0,27.490560000000002,46.0,2709.8940000000002,-6.384,12.005364806866964,36.0,19513.708831018517,postbkg
20230605 17:00:45,20967.0,-7.003308476394849,32.14848,-1.5189690987124462,10343.0,27.5136,46.0,2712.82,-7.296,9.005364806866964,36.0,19513.708854166667,postbkg
20230605 17:00:47,20969.0,-7.03764347639485,32.13696,-1.4513690987124461,10478.0,27.50976,46.0,2710.312,-9.12,7.0053648068669645,36.0,19513.708877314813,postbkg
20230605 17:00:49,20971.0,-6.79729847639485,32.13696,-1.5189690987124462,10469.0,27.490560000000002,46.0,2713.6560000000004,-6.384,7.0053648068669645,36.0,19513.708900462963,postbkg
20230605 17:00:51,20973.0,-7.106313476394849,32.13312,-1.5189690987124462,10465.0,27.49824,46.0,2711.148,-7.752,12.005364806866964,36.0,19513.70892361111,postbkg
20230605 17:00:53,20975.0,-6.93463847639485,32.13696,-1.5189690987124462,10319.0,27.48288,46.0,2709.8940000000002,-4.56,-1.9946351931330355,36.0,19513.70894675926,postbkg
20230605 17:00:55,20977.0,-7.17498347639485,32.12928,-1.5865690987124461,10247.0,27.48288,46.0,2708.64,-5.472,-11.994635193133036,36.0,19513.708969907406,postbkg
20230605 17:00:57,20979.0,-7.106313476394849,32.1216,-1.3837690987124462,10470.0,27.44832,45.900000000000006,2710.7300000000005,-4.104,-20.994635193133036,36.0,19513.708993055556,postbkg
20230605 17:00:59,20981.0,-7.2779884763948495,32.13312,-1.5189690987124462,10562.0,27.46368,45.900000000000006,2712.82,-9.576,-17.994635193133036,36.0,19513.709016203702,postbkg
20230605 17:01:01,20983.0,-7.20931847639485,32.12928,-1.5865690987124461,10642.0,27.46752,46.0,2714.074,-5.016000000000001,-27.994635193133036,36.0,19513.709039351852,postbkg
20230605 17:01:03,20985.0,-7.243653476394849,32.12544,-1.5865690987124461,10581.0,27.48288,46.0,2712.402,-5.016000000000001,-30.994635193133036,36.0,19513.7090625,postbkg
20230605 17:01:05,20987.0,-7.2779884763948495,32.1024,-1.5865690987124461,10472.0,27.46368,46.0,2713.6560000000004,-4.104,-25.994635193133036,36.0,19513.709085648148,postbkg
20230605 17:01:07,20989.0,-7.34665847639485,32.11008,-1.5189690987124462,10463.0,27.46752,46.0,2712.82,-4.104,-14.994635193133036,36.0,19513.709108796298,postbkg
20230605 17:01:09,20991.0,-7.34665847639485,32.1024,-1.5865690987124461,10468.0,27.47136,46.0,2715.746,-5.472,12.005364806866964,36.0,19513.709131944444,postbkg
20230605 17:01:11,20993.0,-7.243653476394849,32.10624,-1.5189690987124462,10468.0,27.45984,46.0,2709.476,-4.56,17.005364806866964,36.0,19513.709155092594,postbkg
20230605 17:01:13,20995.0,-7.07197847639485,32.11008,-1.5189690987124462,10545.0,27.46368,46.0,2714.492,-4.56,22.005364806866964,36.0,19513.70917824074,postbkg
20230605 17:01:15,20997.0,-7.58700347639485,32.1024,-1.5189690987124462,10545.0,27.45984,46.0,2709.476,-5.928,0.0053648068669645,36.0,19513.70920138889,postbkg
20230605 17:01:17,20999.0,-7.34665847639485,32.09856,-1.4513690987124461,10250.0,27.46752,46.0,2707.8040000000005,-5.928,-20.994635193133036,36.0,19513.709224537037,postbkg
20230605 17:01:19,21001.0,-7.518333476394849,32.1024,-1.4513690987124461,10478.0,27.45984,46.0,2705.714,-5.928,-27.994635193133036,36.0,19513.709247685187,postbkg
20230605 17:01:21,21003.0,-7.44966347639485,32.10624,-1.5865690987124461,10639.0,27.46368,46.0,2714.492,-4.56,-14.994635193133036,36.0,19513.709270833333,postbkg
20230605 17:01:23,21005.0,-7.58700347639485,32.07552,-1.4513690987124461,10340.0,27.48288,46.0,2714.074,-5.016000000000001,-32.994635193133036,37.0,19513.709293981483,postbkg
20230605 17:01:25,21007.0,-7.34665847639485,32.07936,-1.5865690987124461,10471.0,27.47904,46.1,2714.074,-5.016000000000001,-50.994635193133036,37.0,19513.70931712963,postbkg
20230605 17:01:27,21009.0,-7.58700347639485,32.07552,-1.4513690987124461,10575.0,27.46368,46.1,2713.238,-6.840000000000001,-68.99463519313304,37.0,19513.70934027778,postbkg
20230605 17:01:29,21011.0,-7.621338476394849,32.09856,-1.5189690987124462,10424.0,27.47136,46.1,2712.82,-5.472,-58.994635193133036,37.0,19513.709363425925,postbkg
20230605 17:01:31,21013.0,-7.655673476394849,32.08704,-1.5189690987124462,10468.0,27.47136,46.1,2706.9680000000003,-5.472,-61.994635193133036,37.0,19513.709386574075,postbkg
20230605 17:01:33,21015.0,-7.793013476394849,32.07936,-1.5189690987124462,10419.0,27.440640000000002,46.1,2712.402,-2.736,-68.99463519313304,37.0,19513.70940972222,postbkg
20230605 17:01:35,21017.0,-7.86168347639485,32.05632,-1.5189690987124462,10473.0,27.4368,46.1,2713.238,-5.472,-73.99463519313304,37.0,19513.70943287037,postbkg
20230605 17:01:37,21019.0,-7.621338476394849,32.064,-1.4513690987124461,10520.0,27.486720000000002,46.1,2713.238,-3.648,-63.994635193133036,37.0,19513.709456018518,postbkg
20230605 17:01:39,21021.0,-7.6900084763948495,32.067840000000004,-1.4513690987124461,10479.0,27.46368,46.1,2713.238,-6.840000000000001,-71.99463519313304,37.0,19513.709479166668,postbkg
20230605 17:01:41,21023.0,-7.58700347639485,32.07168,-1.5865690987124461,10473.0,27.46368,46.1,2711.5660000000003,-3.648,-58.994635193133036,37.0,19513.709502314814,postbkg
20230605 17:01:43,21025.0,-7.793013476394849,32.07936,-1.5865690987124461,10564.0,27.44832,46.1,2707.8040000000005,-5.472,-58.994635193133036,37.0,19513.709525462964,postbkg
20230605 17:01:45,21027.0,-7.6900084763948495,32.04864,-1.4513690987124461,10478.0,27.45216,46.1,2714.074,-5.016000000000001,-63.994635193133036,37.0,19513.70954861111,postbkg
20230605 17:01:47,21029.0,-7.621338476394849,32.04096,-1.5865690987124461,10458.0,27.46752,46.1,2710.7300000000005,-5.928,-68.99463519313304,37.0,19513.70957175926,postbkg
20230605 17:01:49,21031.0,-7.8273484763948495,32.06016,-1.4513690987124461,10473.0,27.444480000000002,46.1,2712.402,-5.472,-63.994635193133036,37.0,19513.709594907406,postbkg
20230605 17:01:51,21033.0,-7.86168347639485,32.064,-1.5189690987124462,10458.0,27.444480000000002,46.1,2709.058,-5.928,-52.994635193133036,37.0,19513.709618055556,postbkg
20230605 17:01:53,21035.0,-7.930353476394849,32.067840000000004,-1.4513690987124461,10448.0,27.440640000000002,46.1,2712.402,-2.28,-55.994635193133036,37.0,19513.709641203703,postbkg
20230605 17:01:55,21037.0,-7.96468847639485,32.025600000000004,-1.4513690987124461,10479.0,27.45216,46.1,2712.402,-4.56,-66.99463519313304,37.0,19513.709664351853,postbkg
20230605 17:01:57,21039.0,-7.86168347639485,32.06016,-1.4513690987124461,10469.0,27.4368,46.2,2711.148,-4.56,-66.99463519313304,37.0,19513.7096875,postbkg
20230605 17:01:59,21041.0,-7.96468847639485,32.0448,-1.4513690987124461,10552.0,27.4368,46.2,2708.222,-5.928,-85.99463519313304,37.0,19513.70971064815,postbkg
20230605 17:02:01,21043.0,-8.06769347639485,32.03328,-1.5865690987124461,10156.0,27.42912,46.1,2714.9100000000003,-5.472,-66.99463519313304,37.0,19513.709733796295,postbkg
20230605 17:02:03,21045.0,-8.033358476394849,32.04096,-1.4513690987124461,10561.0,27.44832,46.1,2708.222,-5.928,-64.99463519313304,37.0,19513.709756944445,postbkg
20230605 17:02:05,21047.0,-8.20503347639485,32.0064,-1.3837690987124462,10571.0,27.42912,46.1,2714.9100000000003,-4.56,-82.99463519313304,37.0,19513.70978009259,postbkg
20230605 17:02:07,21049.0,-8.170698476394849,32.02176,-1.4513690987124461,10553.0,27.42528,46.2,2715.746,-5.472,-80.99463519313304,37.0,19513.70980324074,postbkg
20230605 17:02:09,21051.0,-8.20503347639485,32.04096,-1.3837690987124462,10469.0,27.444480000000002,46.2,2712.82,-5.472,-71.99463519313304,37.0,19513.709826388887,postbkg
20230605 17:02:11,21053.0,-8.10202847639485,32.05248,-1.5189690987124462,10476.0,27.398400000000002,46.1,2710.7300000000005,-5.472,-74.99463519313304,37.0,19513.709849537037,postbkg
20230605 17:02:13,21055.0,-8.170698476394849,32.025600000000004,-1.3837690987124462,10568.0,27.42528,46.1,2712.402,-2.736,-66.99463519313304,37.0,19513.709872685184,postbkg
20230605 17:02:15,21057.0,-8.170698476394849,32.0064,-1.4513690987124461,10463.0,27.42528,46.1,2713.238,-6.384,-94.99463519313304,37.0,19513.709895833334,postbkg
20230605 17:02:17,21059.0,-8.34237347639485,32.0064,-1.3837690987124462,10466.0,27.43296,46.1,2709.476,-5.016000000000001,-102.99463519313304,37.0,19513.70991898148,postbkg
20230605 17:02:19,21061.0,-8.20503347639485,32.01024,-1.3837690987124462,10476.0,27.41376,46.1,2709.058,-5.472,-105.99463519313304,37.0,19513.70994212963,postbkg
20230605 17:02:21,21063.0,-8.10202847639485,32.017920000000004,-1.4513690987124461,10564.0,27.38688,46.1,2717.8360000000002,-5.928,-97.99463519313304,37.0,19513.709965277776,postbkg
20230605 17:02:23,21065.0,-8.20503347639485,31.998720000000002,-1.1809690987124462,10249.0,27.42912,46.1,2712.402,-4.56,-97.99463519313304,37.0,19513.709988425926,postbkg
20230605 17:02:25,21067.0,-8.23936847639485,32.0064,-1.3837690987124462,10484.0,27.4368,46.1,2715.746,-6.384,-97.99463519313304,37.0,19513.710011574072,postbkg
20230605 17:02:27,21069.0,-8.41104347639485,32.00256,-1.4513690987124461,10485.0,27.40224,46.1,2710.7300000000005,-4.104,-80.99463519313304,37.0,19513.710034722222,postbkg
20230605 17:02:29,21071.0,-8.445378476394849,32.03328,-1.4513690987124461,10340.0,27.42144,46.1,2715.328,-5.016000000000001,-67.99463519313304,37.0,19513.710057870372,postbkg
20230605 17:02:31,21073.0,-8.34237347639485,31.998720000000002,-1.5189690987124462,10569.0,27.3792,46.1,2711.9840000000004,-5.016000000000001,-64.99463519313304,37.0,19513.71008101852,postbkg
20230605 17:02:33,21075.0,-8.445378476394849,31.98336,-1.5189690987124462,10458.0,27.398400000000002,46.1,2714.492,-3.648,-74.99463519313304,37.0,19513.71010416667,postbkg
20230605 17:02:35,21077.0,-8.34237347639485,31.99104,-1.4513690987124461,10568.0,27.398400000000002,46.1,2711.9840000000004,-6.384,-64.99463519313304,37.0,19513.710127314815,postbkg
20230605 17:02:37,21079.0,-8.41104347639485,31.9872,-1.3837690987124462,10460.0,27.41376,46.1,2715.328,-4.56,-64.99463519313304,37.0,19513.710150462965,postbkg
20230605 17:02:39,21081.0,-8.34237347639485,31.99104,-1.3837690987124462,10476.0,27.42912,46.1,2713.238,-5.472,-72.99463519313304,37.0,19513.71017361111,postbkg
20230605 17:02:41,21083.0,-8.308038476394849,31.99104,-1.3161690987124464,10556.0,27.3792,46.1,2713.6560000000004,-5.016000000000001,-76.99463519313304,37.0,19513.71019675926,postbkg
20230605 17:02:43,21085.0,-8.37670847639485,31.98336,-1.3837690987124462,10566.0,27.37536,46.1,2711.148,-3.648,-90.99463519313304,37.0,19513.710219907407,postbkg
20230605 17:02:45,21087.0,-8.41104347639485,31.97568,-1.4513690987124461,10246.0,27.39072,46.1,2715.328,-5.472,-80.99463519313304,37.0,19513.710243055557,postbkg
20230605 17:02:47,21089.0,-8.54838347639485,31.994880000000002,-1.3837690987124462,10336.0,27.39072,46.1,2715.328,-4.56,-67.99463519313304,37.0,19513.710266203703,postbkg
20230605 17:02:49,21091.0,-8.51404847639485,31.97952,-1.3837690987124462,10251.0,27.3792,46.1,2715.328,-3.648,-64.99463519313304,37.0,19513.710289351853,postbkg
20230605 17:02:51,21093.0,-8.61705347639485,31.97952,-1.4513690987124461,10467.0,27.36768,46.1,2710.7300000000005,-5.472,-69.99463519313304,37.0,19513.7103125,postbkg
20230605 17:02:53,21095.0,-8.54838347639485,31.97184,-1.4513690987124461,10469.0,27.3792,46.1,2717.8360000000002,-4.56,-69.99463519313304,37.0,19513.71033564815,postbkg
20230605 17:02:55,21097.0,-8.54838347639485,31.944960000000002,-1.5189690987124462,10478.0,27.344640000000002,46.1,2715.328,-5.472,-76.99463519313304,37.0,19513.710358796296,postbkg
20230605 17:02:57,21099.0,-8.582718476394849,31.96416,-1.3837690987124462,10479.0,27.37152,46.0,2721.598,-4.104,-82.99463519313304,37.0,19513.710381944446,postbkg
20230605 17:02:59,21101.0,-8.582718476394849,31.93344,-1.5189690987124462,10471.0,27.38688,46.0,2718.254,-5.472,-76.99463519313304,37.0,19513.710405092592,postbkg
20230605 17:03:01,21103.0,-8.61705347639485,31.93344,-1.3837690987124462,10555.0,27.38688,46.0,2722.434,-3.192,-85.99463519313304,37.0,19513.71042824074,postbkg
20230605 17:03:03,21105.0,-8.51404847639485,31.93728,-1.5189690987124462,10472.0,27.36384,46.0,2721.598,-3.648,-87.99463519313304,37.0,19513.710451388888,postbkg
20230605 17:03:05,21107.0,-8.720058476394849,31.948800000000002,-1.3837690987124462,10489.0,27.37152,46.0,2722.434,-2.736,-87.99463519313304,37.0,19513.710474537038,postbkg
20230605 17:03:07,21109.0,-8.582718476394849,31.944960000000002,-1.3837690987124462,10333.0,27.36,46.0,2717.418,-5.472,-76.99463519313304,37.0,19513.710497685184,postbkg
20230605 17:03:09,21111.0,-8.51404847639485,31.944960000000002,-1.4513690987124461,10462.0,27.35616,46.0,2718.672,-3.192,-72.99463519313304,37.0,19513.710520833334,postbkg
20230605 17:03:11,21113.0,-8.65138847639485,31.948800000000002,-1.4513690987124461,10469.0,27.36,46.0,2722.016,-4.104,-74.99463519313304,37.0,19513.71054398148,postbkg
20230605 17:03:13,21115.0,-8.34237347639485,31.91808,-1.3837690987124462,10250.0,27.36768,46.0,2720.3440000000005,-4.104,-87.99463519313304,37.0,19513.71056712963,postbkg
20230605 17:03:15,21117.0,-8.68572347639485,31.95648,-1.4513690987124461,10333.0,27.36384,46.0,2718.672,-2.28,-87.99463519313304,37.0,19513.710590277777,postbkg
20230605 17:03:17,21119.0,-8.68572347639485,31.948800000000002,-1.4513690987124461,10578.0,27.344640000000002,46.0,2720.762,-1.824,-105.99463519313304,37.0,19513.710613425927,postbkg
20230605 17:03:19,21121.0,-8.65138847639485,31.948800000000002,-1.5189690987124462,10247.0,27.37152,46.0,2721.598,-5.472,-105.99463519313304,37.0,19513.710636574073,postbkg
20230605 17:03:21,21123.0,-8.68572347639485,31.952640000000002,-1.5189690987124462,10466.0,27.37152,46.0,2717.8360000000002,-4.56,-94.99463519313304,37.0,19513.710659722223,postbkg
20230605 17:03:23,21125.0,-8.720058476394849,31.93344,-1.5189690987124462,10472.0,27.36,46.0,2717.0,-7.296,-97.99463519313304,37.0,19513.71068287037,postbkg
20230605 17:03:25,21127.0,-8.34237347639485,31.94112,-1.4513690987124461,10461.0,27.36768,46.0,2715.746,-5.016000000000001,-76.99463519313304,37.0,19513.71070601852,postbkg
20230605 17:03:27,21129.0,-8.61705347639485,31.92576,-1.4513690987124461,10235.0,27.32928,46.0,2718.254,-4.56,-69.99463519313304,37.0,19513.710729166665,postbkg
20230605 17:03:29,21131.0,-8.68572347639485,31.9104,-1.5189690987124462,10329.0,27.36,46.0,2722.434,-5.928,-76.99463519313304,37.0,19513.710752314815,postbkg
20230605 17:03:31,21133.0,-8.68572347639485,31.906560000000002,-1.3837690987124462,10463.0,27.36,46.0,2714.9100000000003,-3.648,-64.99463519313304,37.0,19513.71077546296,postbkg
20230605 17:03:33,21135.0,-8.857398476394849,31.9104,-1.3837690987124462,10457.0,27.36,46.0,2721.598,-6.384,-67.99463519313304,37.0,19513.71079861111,postbkg
20230605 17:03:35,21137.0,-8.82306347639485,31.92576,-1.5189690987124462,10340.0,27.352320000000002,46.0,2713.238,-5.928,-90.99463519313304,37.0,19513.710821759258,postbkg
20230605 17:03:37,21139.0,-8.51404847639485,31.9104,-1.5189690987124462,10337.0,27.33312,45.900000000000006,2722.434,-4.104,-92.99463519313304,37.0,19513.710844907408,postbkg
20230605 17:03:39,21141.0,-8.47971347639485,31.89504,-1.4513690987124461,10473.0,27.344640000000002,45.900000000000006,2722.434,-5.016000000000001,-114.99463519313304,37.0,19513.710868055554,postbkg
20230605 17:03:41,21143.0,-8.582718476394849,31.88352,-1.4513690987124461,10475.0,27.352320000000002,45.900000000000006,2720.3440000000005,-3.648,-105.99463519313304,37.0,19513.710891203704,postbkg
20230605 17:03:43,21145.0,-8.68572347639485,31.898880000000002,-1.3837690987124462,10548.0,27.36768,45.900000000000006,2719.09,-2.736,-102.99463519313304,37.0,19513.71091435185,postbkg
20230605 17:03:45,21147.0,-8.582718476394849,31.91424,-1.3837690987124462,10464.0,27.348480000000002,45.900000000000006,2719.09,-5.472,-90.99463519313304,37.0,19513.7109375,postbkg
20230605 17:03:47,21149.0,-8.65138847639485,31.89504,-1.3837690987124462,10340.0,27.33312,45.900000000000006,2721.18,-5.928,-80.99463519313304,37.0,19513.71096064815,postbkg
20230605 17:03:49,21151.0,-8.89173347639485,31.9104,-1.3161690987124464,10565.0,27.36,45.900000000000006,2719.926,-5.016000000000001,-74.99463519313304,37.0,19513.710983796296,postbkg
20230605 17:03:51,21153.0,-8.65138847639485,31.8912,-1.3837690987124462,10465.0,27.344640000000002,45.900000000000006,2717.0,-5.928,-85.99463519313304,37.0,19513.711006944446,postbkg
20230605 17:03:53,21155.0,-8.82306347639485,31.902720000000002,-1.3161690987124464,10470.0,27.36,45.900000000000006,2719.5080000000003,-4.56,-76.99463519313304,37.0,19513.711030092592,postbkg
20230605 17:03:55,21157.0,-8.720058476394849,31.898880000000002,-1.3837690987124462,10476.0,27.32544,45.900000000000006,2716.164,-5.472,-82.99463519313304,37.0,19513.711053240742,postbkg
20230605 17:03:57,21159.0,-8.75439347639485,31.86816,-1.4513690987124461,10475.0,27.36384,45.900000000000006,2719.5080000000003,-5.472,-92.99463519313304,37.0,19513.71107638889,postbkg
20230605 17:03:59,21161.0,-8.75439347639485,31.87968,-1.3161690987124464,10325.0,27.344640000000002,45.900000000000006,2716.5820000000003,-3.192,-85.99463519313304,37.0,19513.71109953704,postbkg
20230605 17:04:01,21163.0,-8.78872847639485,31.86816,-1.3837690987124462,10581.0,27.344640000000002,45.900000000000006,2721.598,-3.648,-87.99463519313304,37.0,19513.711122685185,postbkg
20230605 17:04:03,21165.0,-8.65138847639485,31.86432,-1.3837690987124462,10340.0,27.33312,45.900000000000006,2719.926,-5.016000000000001,-105.99463519313304,37.0,19513.711145833335,postbkg
20230605 17:04:05,21167.0,-8.92606847639485,31.84896,-1.4513690987124461,10488.0,27.348480000000002,45.900000000000006,2723.688,-2.736,-107.99463519313304,37.0,19513.71116898148,postbkg
20230605 17:04:07,21169.0,-8.61705347639485,31.860480000000003,-1.3837690987124462,10474.0,27.3408,45.800000000000004,2718.672,-5.016000000000001,-97.99463519313304,37.0,19513.71119212963,postbkg
20230605 17:04:09,21171.0,-8.96040347639485,31.86816,-1.4513690987124461,10471.0,27.348480000000002,45.800000000000004,2720.3440000000005,-7.296,-97.99463519313304,37.0,19513.711215277777,postbkg
20230605 17:04:11,21173.0,-8.78872847639485,31.86816,-1.3837690987124462,10656.0,27.36384,45.800000000000004,2715.746,-3.648,-91.99463519313304,37.0,19513.711238425927,postbkg
20230605 17:04:13,21175.0,-8.96040347639485,31.84512,-1.4513690987124461,10467.0,27.33312,45.800000000000004,2718.672,-6.840000000000001,-83.99463519313304,37.0,19513.711261574073,postbkg
20230605 17:04:15,21177.0,-8.82306347639485,31.872,-1.3837690987124462,10387.0,27.33696,45.800000000000004,2717.418,-5.472,-81.99463519313304,37.0,19513.711284722223,postbkg
20230605 17:04:17,21179.0,-8.68572347639485,31.86432,-1.3161690987124464,10334.0,27.33696,45.800000000000004,2716.5820000000003,-4.56,-70.99463519313304,37.0,19513.71130787037,postbkg
20230605 17:04:19,21181.0,-9.06340847639485,31.87584,-1.3837690987124462,10558.0,27.31776,45.800000000000004,2720.3440000000005,-2.28,-67.99463519313304,37.0,19513.71133101852,postbkg
20230605 17:04:21,21183.0,-8.68572347639485,31.86816,-1.4513690987124461,10260.0,27.30624,45.800000000000004,2721.18,-5.016000000000001,-70.99463519313304,37.0,19513.711354166666,postbkg
20230605 17:04:23,21185.0,-8.857398476394849,31.84128,-1.3837690987124462,10303.0,27.33312,45.800000000000004,2719.926,-5.928,-81.99463519313304,37.0,19513.711377314816,postbkg
20230605 17:04:25,21187.0,-8.75439347639485,31.83744,-1.3837690987124462,10575.0,27.31776,45.800000000000004,2723.688,-3.648,-81.99463519313304,37.0,19513.711400462962,postbkg
20230605 17:04:27,21189.0,-9.06340847639485,31.83744,-1.4513690987124461,10465.0,27.33312,45.800000000000004,2722.434,-3.648,-75.99463519313304,37.0,19513.711423611112,postbkg
20230605 17:04:29,21191.0,-8.89173347639485,31.8336,-1.5189690987124462,10474.0,27.3216,45.7,2725.36,-3.648,-68.99463519313304,37.0,19513.71144675926,postbkg
20230605 17:04:31,21193.0,-8.78872847639485,31.856640000000002,-1.248569098712446,10650.0,27.32928,45.7,2720.3440000000005,-4.104,-81.99463519313304,37.0,19513.711469907408,postbkg
20230605 17:04:33,21195.0,-8.82306347639485,31.84512,-1.3161690987124464,10334.0,27.32928,45.7,2721.598,-2.736,-95.99463519313304,37.0,19513.711493055554,postbkg
20230605 17:04:35,21197.0,-8.857398476394849,31.8144,-1.4513690987124461,10462.0,27.33312,45.7,2720.762,-5.472,-95.99463519313304,37.0,19513.711516203704,postbkg
20230605 17:04:37,21199.0,-8.89173347639485,31.82592,-1.5189690987124462,10571.0,27.33696,45.7,2725.7780000000002,-6.384,-108.99463519313304,37.0,19513.71153935185,postbkg
20230605 17:04:39,21201.0,-9.06340847639485,31.82976,-1.4513690987124461,10466.0,27.33696,45.7,2724.942,-4.104,-101.99463519313304,37.0,19513.7115625,postbkg
20230605 17:04:41,21203.0,-8.857398476394849,31.810560000000002,-1.3837690987124462,10474.0,27.352320000000002,45.7,2722.852,-4.104,-93.99463519313304,37.0,19513.711585648147,postbkg
20230605 17:04:43,21205.0,-8.994738476394849,31.81824,-1.5189690987124462,10553.0,27.33312,45.7,2720.762,-6.840000000000001,-70.99463519313304,37.0,19513.711608796297,postbkg
20230605 17:04:45,21207.0,-8.92606847639485,31.8336,-1.3837690987124462,10476.0,27.352320000000002,45.7,2717.418,-4.56,-73.99463519313304,37.0,19513.711631944443,postbkg
