#,6/5/2023,,,,,,,,,
#,11:11:18,,,,,,,,,
##,## ,,,,,,,,,
#0,0.034335,0.00384,0.2028,1,0.00384,0.1,0.000418,0.000456,1,1
seconds,CO,ChipTemp,PM,Flow,FlueTemp,TC,grav,dilution,CO2,PM_RH
11805,15875,8334,21665,14124,7279,3199,6416,5717,6271,35
11807,15764,8337,21679,14067,7280,3200,6419,5706,6223,35
11809,15643,8335,23992,14111,7281,3201,6416,5764,6199,35
11811,15508,8334,22585,13906,7285,3202,6422,5727,6166,35
11813,15394,8332,22666,14119,7281,3201,6424,5715,6133,35
11815,15312,8334,22084,14130,7278,3199,6420,5757,6118,35
11817,15254,8338,22704,14030,7282,3198,6430,5656,6142,35
11819,15210,8335,22547,13711,7285,3197,6427,5767,6126,35
11821,15181,8336,24247,14111,7281,3198,6420,5716,6142,35
11823,15160,8337,23086,14035,7282,3199,6419,5780,6086,35
11825,15136,8335,22236,14137,7283,3199,6423,5707,6063,35
11827,15127,8332,23494,14043,7286,3198,6435,5740,6007,35
11829,15127,8336,22581,14038,7283,3200,6421,5705,5968,35
11831,15121,8336,22563,14111,7284,3201,6429,5632,5953,35
11833,15114,8335,22884,14111,7284,3202,6426,5680,5905,35
11835,15103,8335,25591,14128,7285,3201,6426,5768,5897,35
11837,15100,8339,24433,14136,7287,3201,6421,5759,5874,35
11839,15093,8335,24301,14119,7287,3200,6437,5710,5874,35
11841,15095,8335,23625,14129,7289,3200,6422,5766,5953,35
11843,15117,8333,21489,14216,7289,3200,6435,5788,5928,35
11845,15135,8336,22335,14218,7289,3200,6428,5675,5960,36
11847,15146,8336,20996,13930,7285,3198,6432,5757,5944,35
11849,15144,8336,20622,14041,7284,3199,6432,5767,5913,35
11851,15121,8334,19921,14022,7290,3198,6428,5701,5960,35
11853,15071,8339,22399,14121,7285,3197,6422,5763,5944,35
11855,15018,8337,22644,14209,7287,3196,6422,5639,5921,35
11857,14961,8337,22534,14033,7288,3196,6425,5651,5913,35
11859,14907,8338,24952,14031,7288,3197,6433,5728,5921,35
11861,14854,8340,23764,14029,7291,3197,6417,5758,5905,35
11863,14816,8336,22669,14025,7290,3198,6422,5748,5858,35
11865,14821,8337,20570,14124,7288,3198,6424,5733,5820,35
11867,14825,8339,20529,14126,7287,3198,6434,5772,5773,35
11869,14850,8341,18751,13952,7283,3199,6415,5783,5742,35
11871,14860,8337,18101,13956,7283,3200,6426,5809,5773,35
11873,14851,8339,18948,13954,7282,3199,6422,5689,5789,35
11875,14824,8339,18218,14132,7289,3198,6423,5808,5758,35
11877,14765,8339,19192,14032,7285,3198,6416,5752,5820,35
11879,14686,8340,17514,14113,7291,3198,6424,5715,5820,35
11881,14596,8341,17857,14214,7287,3197,6416,5782,5804,35
11883,14521,8339,18837,14032,7282,3197,6422,5682,5736,35
11885,14435,8340,19729,14135,7288,3195,6414,5781,5751,35
11887,14351,8340,20196,14228,7280,3193,6425,5684,5751,35
11889,14286,8341,20766,14113,7287,3192,6421,5761,5751,35
11891,14246,8343,21963,14036,7287,3191,6424,5705,5767,35
11893,14207,8339,21435,13944,7287,3189,6422,5739,5751,35
11895,14170,8337,22781,13939,7291,3188,6420,5691,5736,35
11897,14159,8342,22480,14125,7293,3188,6418,5734,5697,35
11899,14147,8342,23922,13950,7289,3187,6422,5794,5652,35
11901,14156,8341,23643,14030,7284,3187,6416,5713,5636,35
11903,14177,8341,22216,13945,7281,3188,6423,5719,5629,35
11905,14219,8343,21455,14029,7286,3188,6423,5812,5636,35
11907,14267,8340,21580,14031,7285,3189,6428,5753,5636,35
11909,14309,8342,19950,14028,7287,3190,6418,5715,5636,35
11911,14315,8342,20741,14043,7287,3190,6424,5756,5683,35
11913,14311,8341,21366,14115,7288,3191,6411,5804,5652,35
11915,14286,8345,20038,14036,7285,3189,6414,5809,5667,35
11917,14248,8340,18441,14111,7290,3188,6418,5779,5585,35
11919,14218,8339,19072,14141,7283,3187,6419,5727,5592,35
11921,14182,8347,18169,14120,7285,3187,6421,5735,5555,35
11923,14142,8342,18515,14122,7290,3186,6424,5762,5592,35
11925,14104,8341,16657,14114,7284,3186,6415,5779,5622,35
11927,14059,8342,17032,13933,7282,3186,6422,5754,5526,35
11929,14017,8342,15859,14022,7286,3187,6409,5721,5495,35
11931,13979,8345,16142,14131,7289,3190,6411,5739,5473,35
11933,13936,8345,16803,13941,7287,3191,6409,5745,5503,35
11935,13887,8343,15723,14135,7281,3192,6419,5588,5473,35
11937,13835,8342,15778,13924,7290,3193,6419,5627,5437,35
11939,13780,8346,17710,14131,7289,3192,6422,5734,5392,35
11941,13726,8344,17687,14042,7286,3193,6413,5613,5320,35
11943,13679,8343,17289,14132,7282,3193,6415,5706,5356,35
11945,13653,8345,19590,14141,7287,3193,6414,5639,5356,35
11947,13655,8346,20038,14031,7287,3192,6423,5704,5378,35
11949,13681,8347,17468,13972,7282,3193,6416,5614,5400,36
11951,13727,8346,19783,13936,7281,3194,6425,5574,5392,36
11953,13808,8345,19635,13727,7283,3196,6425,5679,5451,36
11955,13906,8345,18884,14121,7285,3196,6436,5673,5444,36
11957,14011,8346,19014,14111,7285,3199,6421,5585,5437,36
11959,14120,8344,18926,14046,7279,3200,6428,5733,5429,36
11961,14228,8342,19040,14021,7284,3199,6427,5681,5451,36
11963,14331,8347,16556,14121,7281,3199,6427,5670,5503,36
11965,14419,8345,14792,14118,7282,3199,6421,5730,5548,36
11967,14500,8343,13742,14125,7285,3198,6425,5699,5533,36
11969,14539,8348,14707,13956,7288,3198,6417,5790,5608,36
11971,14532,8346,14218,14043,7284,3199,6422,5723,5615,36
11973,14491,8346,13106,13948,7285,3200,6419,5683,5637,36
11975,14428,8344,14402,14199,7286,3199,6427,5752,5691,36
11977,14351,8344,13853,14024,7285,3197,6421,5659,5730,36
11979,14268,8346,12708,14047,7283,3197,6428,5725,5698,36
11981,14162,8349,13061,13945,7282,3196,6408,5671,5745,36
11983,14053,8350,14017,14132,7276,3195,6421,5691,5791,36
11985,13927,8348,15185,14121,7282,3194,6424,5597,5775,36
11987,13800,8347,16371,14120,7283,3196,6424,5712,5783,36
11989,13694,8345,17106,14139,7281,3197,6409,5717,5875,36
11991,13612,8346,16001,13945,7281,3199,6417,5747,5882,36
11993,13570,8346,17016,14028,7280,3201,6422,5724,5914,36
11995,13556,8346,14443,14025,7279,3204,6421,5698,5891,36
11997,13567,8347,15454,14036,7286,3205,6412,5677,5922,36
11999,13583,8348,13548,14023,7281,3205,6425,5721,5868,36
12001,13593,8348,11929,14029,7284,3204,6407,5627,5860,36
12003,13601,8349,12363,14131,7281,3203,6421,5676,5852,36
12005,13591,8348,12362,13716,7278,3201,6415,5677,5852,36
12007,13556,8345,12703,13955,7283,3199,6424,5653,5814,36
12009,13517,8348,13792,14118,7279,3198,6413,5659,5860,36
12011,13456,8349,14380,14129,7282,3198,6423,5650,5814,36
12013,13406,8352,13817,14134,7279,3197,6417,5699,5868,36
12015,13374,8347,14862,14039,7280,3196,6430,5712,5892,36
12017,13350,8345,14230,13952,7283,3196,6416,5736,5892,36
12019,13330,8351,15445,14111,7285,3198,6419,5616,5907,36
12021,13317,8350,15364,13627,7282,3199,6411,5658,5907,36
12023,13313,8350,16439,13937,7280,3202,6419,5714,5994,36
12025,13317,8346,16044,14132,7282,3206,6419,5707,5994,36
12027,13340,8348,15803,14199,7279,3208,6428,5659,5994,36
12029,13374,8351,12930,13720,7284,3209,6419,5712,5939,36
12031,13439,8349,12691,14213,7279,3212,6421,5754,5946,36
12033,13487,8351,11612,14127,7281,3215,6412,5761,5946,36
12035,13515,8350,12341,13712,7285,3216,6416,5741,5939,36
12037,13514,8352,12725,14051,7280,3217,6411,5735,5923,36
12039,13475,8351,12615,14110,7279,3218,6426,5694,5860,36
12041,13422,8350,10910,14032,7279,3221,6418,5695,5852,36
12043,13361,8351,11132,14026,7280,3224,6413,5714,5852,36
12045,13302,8358,12786,14214,7279,3225,6415,5793,5852,36
12047,13248,8353,12303,13940,7283,3226,6423,5734,5876,36
12049,13177,8352,11495,14128,7281,3228,6420,5760,5915,36
12051,13123,8354,12693,14115,7283,3230,6426,5725,5915,36
12053,13070,8354,12259,14048,7280,3232,6409,5779,5899,36
12055,13006,8353,12352,14133,7280,3233,6419,5681,5955,36
12057,12958,8351,12283,14041,7278,3235,6422,5649,6009,36
12059,12906,8351,11847,14238,7286,3237,6421,5744,6041,36
12061,12860,8353,11124,14453,7288,3240,6410,5722,6098,36
12063,12809,8357,11327,14117,7287,3239,6418,5696,6081,36
12065,12750,8353,11907,14033,7284,3239,6417,5817,6065,36
12067,12689,8355,11782,14039,7285,3241,6419,5662,6065,36
12069,12626,8356,10544,14054,7285,3244,6417,5785,6074,36
12071,12568,8350,11290,14127,7286,3246,6428,5714,6002,36
12073,12500,8355,12194,13953,7288,3248,6412,5863,6002,36
12075,12428,8355,11463,13960,7285,3249,6424,5682,6009,36
12077,12354,8350,10764,13937,7287,3249,6416,5775,5956,36
12079,12271,8356,10955,14131,7288,3250,6415,5693,5947,35
12081,12208,8353,11490,13938,7286,3253,6417,5799,5947,35
12083,12137,8354,11363,14037,7287,3255,6414,5734,5947,35
12085,12081,8352,11027,14030,7287,3254,6414,5759,5940,35
12087,12015,8355,11426,14033,7283,3255,6417,5798,5916,35
12089,11962,8353,11252,14025,7290,3257,6412,5770,5916,35
12091,11907,8355,10460,14035,7285,3257,6419,5782,5924,35
12093,11853,8353,10283,14037,7284,3258,6411,5688,5884,35
12095,11797,8354,10304,14038,7288,3259,6422,5734,5877,35
12097,11730,8357,11081,14123,7285,3262,6410,5757,5830,35
12099,11652,8353,9991,14036,7288,3261,6426,5748,5845,35
12101,11564,8354,9182,13954,7285,3260,6409,5819,5853,35
12103,11494,8357,8944,13929,7282,3262,6423,5860,5900,35
12105,11413,8358,8155,13943,7289,3262,6418,5718,5932,35
12107,11328,8357,8832,14041,7288,3261,6412,5818,5869,35
12109,11236,8356,8403,13720,7289,3263,6413,5789,5877,35
12111,11129,8353,8515,13939,7287,3264,6426,5839,5845,35
12113,11014,8356,8594,13948,7288,3266,6418,5813,5822,35
12115,10902,8355,8851,14031,7289,3268,6408,5808,5738,35
12117,10782,8357,9098,14133,7291,3269,6411,5740,5715,35
12119,10668,8358,8919,14030,7290,3271,6424,5785,5715,35
12121,10565,8357,9869,14202,7288,3273,6413,5788,5669,35
12123,10491,8356,10774,14227,7286,3273,6419,5832,5647,35
12125,10441,8353,9441,14111,7285,3273,6418,5830,5669,35
12127,10397,8358,9360,14104,7287,3274,6424,5789,5631,35
12129,10377,8357,8789,14120,7288,3275,6412,5834,5594,35
12131,10373,8360,9104,13878,7285,3274,6433,5803,5557,35
12133,10360,8358,10111,13952,7284,3273,6422,5777,5550,35
12135,10353,8359,9541,14029,7289,3276,6422,5790,5535,35
12137,10341,8359,9825,14216,7284,3281,6427,5693,5498,35
12139,10341,8360,10398,14170,7286,3286,6420,5790,5565,35
12141,10329,8360,11760,14221,7286,3288,6429,5765,5557,35
12143,10330,8358,10125,13944,7292,3289,6433,5718,5543,35
12145,10350,8361,10413,13936,7288,3290,6433,5741,5557,35
12147,10396,8359,10052,14043,7286,3291,6429,5681,5543,35
12149,10445,8356,9430,14120,7281,3291,6426,5768,5565,35
12151,10499,8361,9986,13735,7287,3289,6440,5714,5587,35
12153,10527,8364,8687,13541,7289,3287,6416,5802,5617,35
12155,10550,8360,9303,13941,7285,3288,6433,5715,5610,35
12157,10577,8359,9949,14031,7281,3291,6412,5745,5632,35
12159,10598,8359,10148,13917,7278,3292,6435,5774,5625,35
12161,10619,8361,10800,13941,7283,3293,6420,5673,5587,35
12163,10637,8363,11469,14111,7281,3294,6428,5747,5594,35
12165,10661,8362,10630,14032,7285,3295,6417,5766,5610,35
12167,10709,8360,10460,14105,7281,3295,6433,5703,5625,35
12169,10763,8359,10690,14120,7282,3296,6418,5722,5602,35
12171,10829,8362,9769,14047,7280,3297,6432,5739,5579,35
12173,10888,8360,10427,14035,7282,3297,6417,5694,5565,35
12175,10941,8360,13015,14024,7279,3298,6423,5688,5565,35
12177,10987,8361,10475,14045,7275,3297,6423,5672,5579,35
12179,11019,8363,10569,14033,7276,3297,6418,5704,5639,35
12181,11050,8362,11615,14032,7279,3297,6427,5677,5625,35
12183,11078,8362,10516,14120,7282,3297,6421,5649,5610,35
12185,11121,8363,11492,14127,7282,3300,6428,5593,5663,36
12187,11161,8364,11576,14453,7278,3301,6424,5701,5632,36
12189,11208,8363,12904,14030,7282,3303,6426,5740,5670,36
12191,11275,8362,11022,14118,7281,3306,6431,5709,5709,36
12193,11364,8361,11949,13943,7284,3308,6423,5705,5716,36
12195,11470,8363,11633,13941,7283,3312,6429,5709,5762,36
12197,11586,8363,10794,14034,7280,3315,6420,5683,5762,36
12199,11699,8361,9846,14434,7282,3318,6423,5679,5709,36
12201,11803,8361,9547,14043,7282,3321,6416,5728,5754,36
12203,11870,8363,9350,14124,7275,3322,6422,5658,5747,36
12205,11921,8365,8623,14040,7280,3324,6424,5653,5762,36
12207,11939,8364,8070,14038,7284,3326,6426,5619,5808,36
12209,11958,8361,7989,14128,7281,3328,6423,5638,5831,36
12211,11954,8364,7719,13716,7284,3331,6436,5712,5924,36
12213,11931,8364,8141,13946,7282,3334,6430,5710,5893,36
12215,11901,8364,8428,14044,7278,3336,6426,5706,5885,36
12217,11858,8359,7042,14124,7281,3339,6416,5628,5901,36
12219,11821,8363,6653,14149,7286,3341,6429,5698,5917,36
12221,11774,8366,8029,14041,7280,3343,6426,5668,5933,36
12223,11723,8364,7270,14022,7281,3342,6428,5635,5973,36
12225,11653,8364,6753,14124,7279,3344,6428,5729,5996,36
12227,11571,8365,8828,13948,7276,3344,6436,5608,5980,36
12229,11509,8365,8741,14056,7280,3347,6422,5666,6004,36
12231,11454,8365,7697,14425,7280,3349,6439,5673,6020,36
12233,11397,8366,7365,14048,7281,3351,6431,5711,6036,36
12235,11357,8367,7496,14218,7280,3353,6434,5712,6067,36
12237,11333,8366,7263,14086,7279,3355,6424,5652,6147,36
12239,11299,8364,7829,14043,7284,3360,6431,5557,6179,36
12241,11259,8364,9504,14030,7277,3363,6429,5591,6244,36
12243,11210,8368,9051,13943,7279,3365,6429,5720,6235,36
12245,11170,8366,8795,14082,7282,3367,6421,5629,6301,36
12247,11171,8368,8389,14208,7279,3371,6432,5621,6357,36
12249,11189,8368,8627,14143,7283,3372,6422,5720,6375,36
12251,11229,8367,7969,14027,7283,3373,6433,5585,6334,36
12253,11268,8366,8605,13942,7281,3373,6432,5613,6302,36
12255,11301,8368,8615,13950,7280,3374,6428,5644,6302,36
12257,11335,8367,8321,13962,7282,3373,6430,5712,6350,36
12259,11357,8367,9463,14216,7283,3376,6427,5647,6375,36
12261,11385,8368,8511,14050,7279,3378,6428,5678,6415,36
12263,11418,8368,9035,14214,7288,3380,6425,5594,6440,36
12265,11457,8365,9847,14124,7284,3383,6429,5633,6466,36
12267,11490,8369,9585,13938,7281,3386,6429,5670,6474,36
12269,11526,8369,9187,13945,7282,3385,6418,5644,6457,36
12271,11567,8368,9933,14039,7282,3385,6424,5684,6482,36
12273,11617,8367,9676,14224,7280,3385,6423,5648,6499,36
12275,11664,8368,9142,14431,7284,3386,6433,5591,6516,36
12277,11714,8372,8150,14117,7279,3385,6420,5619,6541,36
12279,11735,8366,9678,14221,7281,3383,6433,5593,6599,36
12281,11744,8370,10619,13953,7279,3384,6418,5650,6633,36
12283,11744,8372,11030,13702,7284,3384,6437,5699,6642,36
12285,11752,8366,11994,14043,7284,3387,6427,5665,6744,36
12287,11787,8372,10977,14132,7279,3388,6432,5646,6718,36
12289,11849,8372,10734,13720,7281,3388,6427,5747,6701,36
12291,11943,8373,9896,14222,7284,3390,6434,5728,6693,36
12293,12048,8370,8655,14120,7278,3392,6432,5657,6693,36
12295,12151,8371,7993,14128,7283,3394,6438,5717,6736,36
12297,12221,8369,7758,14028,7284,3397,6428,5641,6796,36
12299,12235,8372,8187,13710,7280,3400,6443,5673,6796,36
12301,12222,8368,8117,13932,7276,3400,6421,5666,6883,36
12303,12169,8370,7491,14036,7287,3405,6437,5652,6883,36
12305,12103,8371,6865,14132,7286,3410,6426,5634,6865,36
12307,12022,8369,7442,14222,7287,3416,6434,5637,6796,36
12309,11934,8371,7174,13931,7285,3421,6430,5659,6883,36
12311,11839,8372,6486,14110,7283,3424,6425,5665,6952,36
12313,11738,8369,5693,13935,7285,3425,6434,5715,6909,36
12315,11642,8373,5640,14034,7285,3428,6419,5742,6943,36
12317,11537,8372,5666,14125,7285,3433,6432,5737,6952,36
12319,11425,8372,6168,14128,7282,3434,6428,5768,6987,36
12321,11301,8372,5451,14026,7287,3435,6426,5758,6979,36
12323,11167,8372,5440,13938,7288,3435,6428,5732,6934,36
12325,11041,8373,5516,14133,7286,3437,6430,5623,6943,36
12327,10919,8372,6181,14120,7287,3438,6425,5617,6873,36
12329,10786,8373,6081,13933,7292,3438,6430,5711,6856,36
12331,10666,8370,5960,14115,7289,3441,6444,5666,6873,36
12333,10550,8373,6411,14108,7290,3442,6420,5637,6883,36
12335,10457,8377,6838,14038,7291,3444,6431,5643,6883,36
12337,10385,8374,6722,14120,7295,3444,6419,5695,6797,36
12339,10336,8376,7859,14043,7289,3444,6435,5645,6805,36
12341,10304,8368,7085,13946,7291,3443,6426,5692,6857,36
12343,10295,8376,6885,14219,7296,3444,6431,5623,6875,36
12345,10309,8374,6931,13716,7293,3447,6428,5603,6840,36
12347,10331,8378,13580,14134,7292,3449,6431,5725,6762,36
12349,10351,8374,7738,14035,7295,3450,6424,5646,6823,36
12351,10379,8372,7788,14117,7287,3454,6439,5693,6840,36
12353,10410,8373,7499,13950,7296,3457,6436,5708,6857,36
12355,10454,8372,6498,14446,7298,3458,6438,5649,6900,36
12357,10497,8374,6398,14216,7293,3461,6434,5608,6934,36
12359,10528,8373,7238,14202,7297,3463,6434,5674,6952,36
12361,10541,8376,7150,14224,7294,3466,6434,5696,6952,36
12363,10536,8374,6706,14028,7296,3469,6429,5587,6987,36
12365,10512,8376,6600,14130,7289,3472,6437,5694,6934,36
12367,10474,8375,6801,14030,7297,3476,6440,5623,6918,36
12369,10441,8373,6917,14025,7297,3478,6434,5702,6918,36
12371,10408,8379,6449,14135,7294,3480,6437,5631,6952,36
12373,10383,8373,6030,14127,7296,3482,6433,5674,6988,36
12375,10356,8377,5864,14449,7300,3485,6427,5686,7042,36
12377,10330,8375,6988,13937,7296,3486,6428,5560,6997,36
12379,10302,8380,6928,14036,7299,3486,6425,5660,7006,36
12381,10287,8376,6566,14027,7301,3487,6425,5683,7015,36
12383,10267,8373,6334,14528,7298,3488,6434,5575,6997,36
12385,10257,8376,6575,14140,7296,3488,6435,5690,6997,36
12387,10240,8379,7155,14382,7305,3489,6439,5577,7042,36
12389,10235,8374,7302,14221,7297,3491,6432,5732,7060,36
12391,10240,8377,7306,14111,7302,3493,6425,5582,7095,36
12393,10241,8379,7237,14437,7298,3496,6425,5720,7104,36
12395,10264,8376,6661,14172,7300,3500,6421,5678,7139,36
12397,10276,8376,6096,14127,7301,3504,6424,5602,7185,36
12399,10291,8377,5729,14119,7304,3507,6420,5619,7185,36
12401,10301,8379,5497,14125,7300,3506,6414,5663,7220,36
12403,10287,8378,5778,14444,7301,3507,6424,5732,7175,36
12405,10266,8381,6175,14434,7300,3507,6405,5726,7131,36
12407,10213,8377,5434,14545,7297,3509,6427,5723,7139,36
12409,10152,8379,5654,14053,7302,3510,6410,5648,7122,36
12411,10094,8380,5948,14137,7299,3511,6418,5638,7095,36
12413,10024,8381,6282,14213,7298,3513,6419,5649,7060,36
12415,9963,8380,5839,14108,7305,3514,6421,5681,7123,36
12417,9918,8378,6239,14121,7305,3516,6420,5677,7158,36
12419,9878,8377,5641,14052,7302,3517,6427,5613,7193,36
12421,9864,8381,6099,14122,7299,3520,6420,5633,7239,36
12423,9849,8380,6146,14218,7303,3521,6418,5659,7193,36
12425,9830,8380,6373,14043,7305,3522,6420,5564,7123,36
12427,9812,8379,6740,14233,7300,3524,6420,5646,7185,36
12429,9795,8381,6884,14209,7303,3524,6423,5636,7131,36
12431,9784,8381,7695,14058,7308,3524,6432,5668,7149,36
12433,9790,8378,7854,14210,7303,3523,6428,5669,7167,36
12435,9821,8379,7641,13961,7308,3523,6430,5653,7193,36
12437,9892,8380,8012,14213,7306,3524,6430,5594,7230,36
12439,9995,8382,8034,14202,7304,3525,6431,5551,7239,36
12441,10122,8381,8637,14204,7305,3527,6429,5721,7202,36
12443,10260,8381,8450,14225,7307,3531,6420,5627,7175,36
12445,10409,8384,7499,14027,7309,3535,6429,5685,7267,36
12447,10557,8384,7321,14119,7304,3539,6433,5559,7239,36
12449,10713,8383,7321,14228,7308,3542,6424,5704,7294,36
12451,10849,8383,6714,13948,7306,3546,6438,5582,7303,36
12453,10966,8383,6230,14124,7305,3548,6423,5700,7321,36
12455,11044,8381,6496,14141,7305,3548,6430,5692,7349,36
12457,11087,8382,5549,14128,7307,3549,6424,5616,7386,36
12459,11075,8384,5535,14127,7310,3551,6435,5680,7377,36
12461,11042,8382,5192,14214,7311,3554,6412,5738,7377,36
12463,10975,8384,5489,14147,7310,3554,6432,5687,7377,36
12465,10886,8382,5596,14021,7307,3553,6431,5708,7377,36
12467,10809,8383,6241,14212,7313,3551,6445,5664,7414,36
12469,10732,8384,5911,14038,7307,3550,6437,5618,7441,36
12471,10663,8384,5716,14429,7314,3551,6439,5715,7460,36
12473,10592,8387,6172,14224,7313,3553,6429,5649,7414,36
12475,10545,8384,5884,14126,7310,3554,6439,5620,7441,36
12477,10509,8388,6029,14443,7311,3553,6428,5704,7468,36
12479,10500,8387,6023,14120,7309,3555,6432,5721,7460,36
12481,10511,8385,6040,13931,7312,3559,6420,5708,7433,36
12483,10536,8385,6178,14130,7311,3560,6418,5718,7369,36
12485,10552,8382,6059,14210,7311,3561,6414,5758,7404,36
12487,10565,8385,5842,14438,7313,3560,6419,5726,7396,36
12489,10563,8387,5249,14206,7315,3561,6413,5776,7478,36
12491,10556,8388,5399,14040,7315,3563,6421,5721,7423,36
12493,10520,8387,5623,14212,7315,3566,6419,5695,7369,36
12495,10471,8386,5467,14198,7316,3567,6414,5606,7350,36
12497,10394,8389,5389,14107,7314,3567,6421,5737,7377,36
12499,10315,8386,5812,14137,7315,3568,6425,5718,7441,36
12501,10249,8385,5916,14213,7322,3573,6411,5654,7414,36
12503,10203,8388,5622,14149,7320,3575,6419,5626,7377,36
12505,10171,8384,5661,14207,7316,3573,6422,5681,7441,36
12507,10147,8387,5617,14229,7321,3572,6435,5690,7468,36
12509,10126,8386,5454,14117,7320,3572,6416,5703,7487,36
12511,10105,8388,5456,14203,7318,3572,6425,5756,7479,36
12513,10083,8390,5647,14145,7319,3572,6418,5641,7461,36
12515,10062,8387,5550,14458,7311,3571,6410,5681,7478,36
12517,10037,8389,5632,14231,7319,3571,6413,5753,7478,36
12519,10014,8387,5332,14214,7313,3572,6423,5683,7479,36
12521,10009,8386,5523,14430,7316,3570,6406,5770,7498,36
12523,10007,8389,5496,14231,7317,3571,6417,5698,7479,36
12525,10010,8391,5095,13713,7323,3572,6407,5744,7434,36
12527,10024,8390,5303,14464,7318,3574,6403,5762,7442,36
12529,10041,8390,5292,14457,7319,3576,6407,5697,7387,36
12531,10032,8391,5494,14220,7319,3577,6412,5744,7378,36
12533,10023,8389,5773,14450,7316,3580,6407,5735,7351,36
12535,10010,8390,5912,14219,7319,3582,6419,5712,7314,36
12537,9999,8394,5517,14444,7321,3584,6408,5703,7333,36
12539,9998,8389,6099,14143,7315,3586,6410,5763,7304,36
12541,10006,8393,6051,14130,7320,3586,6409,5712,7240,36
12543,10005,8388,5497,14128,7316,3587,6411,5696,7222,36
12545,10004,8392,5621,14150,7321,3588,6415,5682,7143,36
12547,10010,8390,5448,14139,7316,3589,6416,5683,7071,36
12549,10006,8389,5577,14210,7318,3591,6418,5714,7062,36
12551,10007,8397,5116,14027,7327,3592,6413,5752,7062,36
12553,9995,8389,5351,14123,7324,3592,6413,5759,7133,36
12555,9991,8392,5190,14143,7324,3593,6415,5733,7098,36
12557,9989,8392,5510,13949,7322,3594,6406,5723,7143,36
12559,9982,8393,5368,14216,7323,3595,6417,5758,7222,36
12561,9977,8393,4982,14415,7316,3597,6410,5714,7250,36
12563,9966,8391,5107,13945,7329,3600,6416,5714,7188,36
12565,9940,8394,5004,14122,7323,3602,6414,5722,7196,36
12567,9895,8391,4557,14622,7324,3603,6415,5712,7196,36
12569,9846,8394,4726,14446,7323,3606,6402,5697,7232,36
12571,9801,8391,4263,14445,7322,3607,6416,5713,7241,36
12573,9742,8395,4617,14134,7326,3605,6413,5700,7232,36
12575,9680,8395,4469,14206,7326,3604,6419,5751,7241,36
12577,9608,8394,4451,14146,7325,3604,6402,5768,7206,36
12579,9567,8396,4809,14228,7327,3603,6421,5738,7241,36
12581,9526,8393,4693,14521,7325,3606,6406,5688,7241,36
12583,9493,8395,4860,14216,7326,3606,6423,5674,7269,36
12585,9462,8398,4985,14161,7328,3607,6401,5607,7223,36
12587,9451,8394,5419,14436,7324,3609,6417,5669,7196,36
12589,9445,8393,5151,14451,7328,3608,6399,5681,7161,36
12591,9451,8395,5101,14223,7331,3607,6415,5796,7161,36
12593,9472,8396,4995,14128,7327,3605,6409,5702,7116,36
12595,9503,8397,4381,14122,7319,3606,6420,5748,7108,36
12597,9539,8396,4257,14044,7328,3608,6403,5655,7099,36
12599,9565,8395,4268,14210,7335,3610,6409,5674,7108,36
12601,9584,8394,4035,14219,7326,3611,6406,5693,7108,36
12603,9588,8396,4644,14131,7326,3614,6418,5717,7099,36
12605,9566,8395,4283,14218,7333,3616,6413,5726,7036,36
12607,9550,8398,3789,14116,7324,3617,6411,5661,7009,36
12609,9542,8397,4138,14212,7325,3617,6407,5604,7001,36
12611,9534,8396,3643,14127,7330,3619,6411,5689,7054,36
12613,9515,8397,4022,14232,7329,3622,6404,5653,7046,36
12615,9473,8396,4077,14448,7326,3624,6408,5634,7046,36
12617,9416,8398,4281,14210,7323,3625,6413,5697,7036,36
12619,9337,8399,4531,14138,7329,3625,6410,5637,7109,36
12621,9269,8397,4342,14213,7328,3626,6410,5670,7099,36
12623,9220,8397,4270,14218,7326,3627,6403,5632,7054,36
12625,9197,8398,4177,14225,7327,3628,6413,5645,7145,36
12627,9195,8400,4093,14202,7327,3626,6412,5613,7189,36
12629,9195,8398,4565,14104,7323,3628,6416,5694,7179,36
12631,9212,8397,4789,14125,7328,3628,6422,5652,7242,36
12633,9231,8399,4501,14464,7330,3628,6404,5647,7207,36
12635,9278,8398,4540,14210,7330,3627,6413,5563,7197,36
12637,9330,8397,4674,14111,7327,3629,6412,5542,7215,36
12639,9402,8402,4525,14227,7331,3629,6414,5638,7242,36
12641,9478,8397,4726,14212,7330,3628,6406,5658,7207,36
12643,9569,8397,4640,14023,7330,3627,6409,5621,7207,36
12645,9653,8401,4417,14521,7335,3626,6406,5732,7189,36
12647,9733,8398,4356,14143,7334,3624,6415,5632,7171,36
12649,9825,8402,4923,14199,7331,3622,6408,5647,7179,36
12651,9903,8400,4630,14128,7335,3621,6413,5642,7252,36
12653,9993,8400,4440,14434,7329,3619,6413,5586,7252,36
12655,10071,8401,4616,14211,7333,3619,6406,5611,7261,36
12657,10132,8399,4550,14227,7333,3619,6410,5642,7234,36
12659,10207,8402,4566,14127,7328,3620,6420,5685,7271,36
12661,10275,8401,4386,14451,7328,3621,6400,5613,7353,36
12663,10340,8400,4013,14617,7332,3621,6413,5574,7343,36
12665,10390,8402,3920,14437,7334,3621,6411,5626,7399,36
12667,10423,8403,3812,14122,7333,3621,6421,5698,7436,36
12669,10414,8402,4159,14201,7335,3619,6419,5588,7547,36
