time,seconds,ID,CO,CObkg,CO2,CO2bkg,COhi,CO2hi,SO2,NO,NO2,H2S,VOC,O2,HC,PM,RH,F1Flow,F2Flow,SampFlow,USampFlow,DilFlow,Pitot,Pamb,TCnoz,TC2,COtemp,HCtemp,HCinTemp,HCoutTemp,BattV,StakVel,NozVel,PMmass,DilRat,TAPstat,TAPspot,TAPflow,TAPtemp,drk,red,grn,blu,drkref,redref,grnref,bluref,RedRat,GrnRat,BluRat,RedAbs,GrnAbs,BluAbs,datenumbers,phase
#units:,s,10,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,Mm^-1,%,sccm,sccm,sccm,sccm,sccm,Pa,Pa,degC,degC,degC,degC,degC,degC,V,m/s,m/s,ug,-,-,-,sccm,degC,raw,raw,raw,raw,raw,raw,raw,raw,-,-,-,Mm^-1,Mm^-1,Mm^-1,date,text
20230323 17:13:13,83696.0,10.0,0.6114776632302408,-1.37,82.05326460481098,477.0,4.008591065292096,-162.14261168384883,-0.38,0.33,-0.64,1.0,0.38,20.59,138.0,0.1683848797250862,69.42,318.6,12.8,1280.4,745.5,1525.5,0.052,99001.0,4095.0,15.06,12.12,13.7,2889.0,2957.0,23.99,0.96,26.71,396.0,17.69,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717511574076,postbkg
20230323 17:13:14,83697.0,10.0,0.6114776632302408,-1.37,79.05326460481098,477.0,4.008591065292096,-183.14261168384883,-0.26,-0.63,-0.62,0.0,0.38,20.59,138.0,1.1683848797250862,69.44,320.2,12.9,1283.4,746.7,1523.2,0.165,99002.0,4095.0,15.06,12.12,13.7,2889.0,2958.0,23.98,1.72,26.98,396.0,16.33,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71752314815,postbkg
20230323 17:13:15,83698.0,10.0,0.6114776632302408,-1.37,79.05326460481098,476.0,4.008591065292096,-204.14261168384883,-0.38,0.08,-0.64,1.0,0.31,20.59,138.0,0.1683848797250862,69.47,319.2,12.9,1283.1,747.7,1524.4,0.123,99000.0,4095.0,15.06,12.06,13.7,2889.0,2959.0,23.99,1.48,26.93,396.0,16.79,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717534722222,postbkg
20230323 17:13:16,83699.0,10.0,0.47147766323024065,-1.37,78.05326460481098,476.0,4.008591065292096,-183.14261168384883,-0.26,-0.06,-0.65,0.0,0.31,20.59,138.0,1.1683848797250862,69.49,319.0,12.9,1280.8,749.7,1524.2,0.056,99003.0,4095.0,15.06,12.06,13.7,2889.0,2958.0,23.97,1.0,26.92,396.0,17.21,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717546296295,postbkg
20230323 17:13:17,83700.0,10.0,0.47147766323024065,-1.89,78.05326460481098,474.0,4.008591065292096,-183.14261168384883,-0.26,0.07,-0.64,1.0,0.31,20.59,138.0,1.1683848797250862,69.49,320.0,12.8,1285.2,747.5,1527.9,0.061,99000.0,4095.0,15.06,12.12,13.7,2889.0,2958.0,23.99,1.04,26.9,396.0,16.95,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717557870372,postbkg
20230323 17:13:18,83701.0,10.0,0.6114776632302408,-1.37,74.05326460481098,474.0,4.008591065292096,-204.14261168384883,-0.38,0.26,-0.63,0.0,0.31,20.59,143.0,1.1683848797250862,69.49,319.2,12.7,1281.6,745.8,1524.5,0.071,98997.0,4095.0,15.06,12.12,13.7,2889.0,2959.0,23.98,1.12,26.82,396.0,17.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717569444445,postbkg
20230323 17:13:19,83702.0,10.0,0.6114776632302408,-1.37,74.05326460481098,473.0,4.008591065292096,-162.14261168384883,-0.38,0.17,-0.64,0.0,0.31,20.59,143.0,1.1683848797250862,69.44,320.0,12.7,1283.8,745.6,1524.2,0.075,99001.0,4095.0,15.06,12.12,13.7,2889.0,2958.0,23.99,1.16,26.91,396.0,16.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717581018518,postbkg
20230323 17:13:20,83703.0,10.0,0.6114776632302408,-0.84,70.05326460481098,473.0,4.008591065292096,-183.14261168384883,-0.38,-1.44,-0.65,1.0,0.31,20.59,143.0,0.1683848797250862,69.42,318.5,12.9,1287.2,746.2,1523.5,0.023,98961.0,4095.0,15.06,12.12,13.7,2890.0,2958.0,23.99,0.64,27.03,396.0,16.04,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71759259259,postbkg
20230323 17:13:21,83704.0,10.0,0.6114776632302408,-1.37,70.05326460481098,475.0,4.008591065292096,-204.14261168384883,-0.38,0.67,-0.65,1.0,0.31,20.59,143.0,1.1683848797250862,69.36,318.5,12.6,1282.2,747.6,1523.5,0.028,99000.0,4095.0,15.06,12.06,13.7,2888.0,2958.0,23.98,0.71,26.89,396.0,16.99,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717604166668,postbkg
20230323 17:13:22,83705.0,10.0,0.6114776632302408,-1.37,70.05326460481098,475.0,4.008591065292096,-204.14261168384883,-0.26,-0.51,-0.63,1.0,0.31,20.59,143.0,1.1683848797250862,69.34,320.0,12.9,1282.4,747.6,1525.0,0.037,99000.0,4095.0,15.06,12.12,13.7,2890.0,2959.0,23.98,0.82,26.92,396.0,16.87,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71761574074,postbkg
20230323 17:13:23,83706.0,10.0,0.6114776632302408,-0.84,70.05326460481098,475.0,4.008591065292096,-141.14261168384883,-0.38,0.53,-0.66,1.0,0.25,20.59,143.0,0.1683848797250862,69.34,319.4,12.8,1281.5,741.0,1522.5,0.128,99000.0,4095.0,15.06,12.12,13.7,2889.0,2958.0,23.98,1.51,26.73,396.0,16.71,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717627314814,postbkg
20230323 17:13:24,83707.0,10.0,0.7514776632302407,-0.84,69.05326460481098,475.0,4.008591065292096,-141.14261168384883,-0.38,-0.36,-0.64,0.0,0.25,20.59,143.0,0.1683848797250862,69.31,319.0,12.9,1277.2,746.3,1525.1,0.014,99000.0,4095.0,15.06,12.12,13.7,2890.0,2959.0,23.98,0.5,26.67,396.0,18.14,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717638888887,postbkg
20230323 17:13:25,83708.0,10.0,0.6114776632302408,-0.84,69.05326460481098,473.0,4.008591065292096,-141.14261168384883,-0.26,0.28,-0.64,1.0,0.25,20.59,143.0,0.1683848797250862,69.31,319.5,12.8,1281.7,746.4,1523.8,0.014,99000.0,4095.0,15.06,12.06,13.7,2890.0,2958.0,23.99,0.5,26.87,396.0,16.89,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717650462964,postbkg
20230323 17:13:26,83709.0,10.0,0.6114776632302408,-1.37,68.05326460481098,473.0,4.008591065292096,-183.14261168384883,-0.38,-0.28,-0.64,1.0,0.25,20.59,143.0,1.1683848797250862,69.29,319.2,12.8,1280.6,746.3,1524.4,0.09,99001.0,4095.0,15.06,12.19,13.7,2891.0,2959.0,23.98,1.26,26.8,396.0,17.28,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717662037037,postbkg
20230323 17:13:27,83710.0,10.0,0.6114776632302408,-1.37,68.05326460481098,472.0,4.008591065292096,-183.14261168384883,-0.26,0.3,-0.66,1.0,0.25,20.59,143.0,1.1683848797250862,69.26,318.7,12.8,1280.5,746.2,1525.0,0.118,99000.0,4095.0,15.06,12.12,13.7,2890.0,2959.0,23.98,1.45,26.76,396.0,17.53,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71767361111,postbkg
20230323 17:13:28,83711.0,10.0,0.47147766323024065,-0.84,66.05326460481098,472.0,4.008591065292096,-162.14261168384883,-0.26,-0.34,-0.65,0.0,0.25,20.59,138.0,0.1683848797250862,69.21,319.5,12.7,1283.8,745.7,1526.6,0.037,99003.0,4095.0,15.06,12.12,13.7,2889.0,2959.0,23.97,0.82,26.82,396.0,17.1,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717685185184,postbkg
20230323 17:13:29,83712.0,10.0,0.47147766323024065,-1.37,66.05326460481098,468.0,4.008591065292096,-204.14261168384883,-0.38,0.09,-0.63,0.0,0.25,20.59,138.0,1.1683848797250862,69.18,319.8,13.0,1286.6,749.2,1524.1,-0.029,99000.0,4095.0,15.06,12.12,13.7,2891.0,2958.0,23.98,-0.72,27.13,396.0,15.99,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71769675926,postbkg
20230323 17:13:30,83713.0,10.0,0.6114776632302408,-1.89,63.05326460481098,468.0,4.008591065292096,-141.14261168384883,-0.26,-1.42,-0.62,1.0,0.25,20.59,138.0,1.1683848797250862,69.13,320.5,13.1,1282.9,747.7,1523.8,0.042,98968.0,4095.0,15.06,12.19,13.7,2890.0,2960.0,23.98,0.87,27.0,396.0,16.44,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717708333334,postbkg
20230323 17:13:31,83714.0,10.0,0.6114776632302408,-0.84,63.05326460481098,467.0,4.008591065292096,-141.14261168384883,-0.26,0.23,-0.65,1.0,0.25,20.59,138.0,0.1683848797250862,69.1,318.9,12.9,1284.0,747.2,1523.6,0.028,99000.0,4095.0,15.06,12.19,13.7,2891.0,2960.0,23.98,0.71,26.96,396.0,16.54,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717719907407,postbkg
20230323 17:13:32,83715.0,10.0,0.47147766323024065,-1.37,61.05326460481098,467.0,4.008591065292096,-162.14261168384883,-0.26,-0.16,-0.64,1.0,0.25,20.59,138.0,1.1683848797250862,69.1,318.6,12.8,1278.9,745.9,1524.9,0.018,98999.0,4095.0,15.06,12.19,13.7,2891.0,2959.0,23.98,0.57,26.7,396.0,17.85,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71773148148,postbkg
20230323 17:13:33,83716.0,10.0,0.7514776632302407,-1.37,61.05326460481098,469.0,4.008591065292096,-162.14261168384883,-0.26,0.27,-0.63,1.0,0.25,20.59,134.0,1.1683848797250862,69.08,319.6,12.8,1280.5,748.1,1522.9,0.099,99000.0,4095.0,15.06,12.19,13.7,2891.0,2960.0,23.97,1.33,26.92,396.0,16.92,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717743055557,postbkg
20230323 17:13:34,83717.0,10.0,0.7514776632302407,-0.84,58.05326460481098,469.0,4.008591065292096,-141.14261168384883,-0.38,-0.4,-0.64,1.0,0.25,20.59,134.0,1.1683848797250862,69.08,318.3,12.7,1280.4,745.7,1525.3,0.146,98967.0,4095.0,15.06,12.12,13.7,2891.0,2958.0,23.99,1.62,26.73,396.0,17.71,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71775462963,postbkg
20230323 17:13:35,83718.0,10.0,0.6114776632302408,-1.37,58.05326460481098,472.0,4.008591065292096,-225.14261168384883,-0.38,-0.45,-0.64,1.0,0.25,20.59,134.0,1.1683848797250862,69.06,319.5,12.9,1279.5,745.8,1527.9,0.118,99000.0,4095.0,15.06,12.19,13.7,2891.0,2960.0,23.98,1.45,26.65,396.0,18.21,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717766203703,postbkg
20230323 17:13:36,83719.0,10.0,0.6114776632302408,-1.37,56.05326460481098,472.0,4.008591065292096,-141.14261168384883,-0.38,-0.71,-0.66,1.0,0.25,20.59,134.0,0.1683848797250862,69.03,319.7,13.0,1283.4,746.1,1525.5,0.099,98996.0,4095.0,15.06,12.06,13.7,2891.0,2960.0,23.99,1.33,26.87,396.0,16.84,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717777777776,postbkg
20230323 17:13:37,83720.0,10.0,0.7514776632302407,-1.37,56.05326460481098,475.0,4.008591065292096,-183.14261168384883,-0.38,0.47,-0.64,0.0,0.25,20.59,134.0,0.1683848797250862,68.93,319.4,12.7,1284.8,746.2,1528.0,0.042,99000.0,4095.0,15.06,12.12,13.7,2891.0,2960.0,23.97,0.87,26.82,396.0,17.21,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717789351853,postbkg
20230323 17:13:38,83721.0,10.0,0.6114776632302408,-1.37,55.05326460481098,475.0,4.008591065292096,-162.14261168384883,-0.38,-0.7,-0.65,1.0,0.25,20.59,134.0,1.1683848797250862,68.82,319.1,12.8,1280.1,747.4,1524.3,0.146,99002.0,4095.0,15.06,12.12,13.7,2892.0,2959.0,23.99,1.62,26.82,396.0,17.39,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717800925926,postbkg
20230323 17:13:39,83722.0,10.0,0.6114776632302408,-1.37,55.05326460481098,472.0,4.008591065292096,-183.14261168384883,-0.38,-0.05,-0.65,1.0,0.25,20.59,134.0,0.1683848797250862,68.75,318.1,12.8,1288.2,744.4,1526.0,0.056,99000.0,4095.0,15.06,12.19,13.7,2891.0,2960.0,23.97,1.0,26.9,396.0,16.39,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.7178125,postbkg
20230323 17:13:40,83723.0,10.0,0.6114776632302408,-1.37,51.05326460481098,472.0,4.008591065292096,-162.14261168384883,-0.26,-0.07,-0.62,1.0,0.25,20.59,134.0,0.1683848797250862,68.65,319.1,12.8,1283.3,744.8,1522.4,0.113,98961.0,4095.0,15.06,12.12,13.7,2891.0,2960.0,23.99,1.42,26.91,396.0,16.41,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717824074072,postbkg
20230323 17:13:41,83724.0,10.0,0.7514776632302407,-1.89,51.05326460481098,467.0,4.008591065292096,-121.14261168384883,-0.38,-0.07,-0.65,0.0,0.25,20.59,134.0,0.1683848797250862,68.56,319.8,12.8,1281.2,745.5,1525.4,0.047,99000.0,4095.0,15.06,12.12,13.7,2890.0,2960.0,23.97,0.92,26.78,396.0,17.26,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71783564815,postbkg
20230323 17:13:42,83725.0,10.0,0.7514776632302407,-1.37,48.05326460481098,467.0,4.008591065292096,-162.14261168384883,-0.38,-0.28,-0.67,1.0,0.25,20.59,134.0,1.1683848797250862,68.51,318.7,12.8,1281.6,746.1,1523.1,0.028,99000.0,4095.0,15.06,12.06,13.7,2892.0,2960.0,23.97,0.71,26.85,396.0,16.92,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717847222222,postbkg
20230323 17:13:43,83726.0,10.0,0.6114776632302408,-1.37,48.05326460481098,464.0,4.008591065292096,-183.14261168384883,-0.38,-0.52,-0.66,1.0,0.25,20.59,132.0,1.1683848797250862,68.46,319.9,12.9,1279.5,748.1,1524.5,0.09,99000.0,4095.0,15.06,12.19,13.7,2892.0,2960.0,23.97,1.26,26.85,396.0,17.37,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717858796295,postbkg
20230323 17:13:44,83727.0,10.0,0.6114776632302408,-0.84,47.05326460481098,464.0,4.008591065292096,-141.14261168384883,-0.38,-0.55,-0.66,0.0,0.25,20.59,132.0,1.1683848797250862,68.46,318.9,12.8,1280.4,744.8,1523.3,0.066,98999.0,4095.0,15.06,12.06,13.7,2892.0,2960.0,23.99,1.08,26.77,396.0,17.16,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717870370372,postbkg
20230323 17:13:45,83728.0,10.0,0.7514776632302407,-1.37,47.05326460481098,463.0,4.008591065292096,-204.14261168384883,-0.38,0.53,-0.63,1.0,0.25,20.59,132.0,1.1683848797250862,68.46,318.1,12.8,1282.8,745.0,1524.6,0.004,99001.0,4095.0,15.06,12.06,13.7,2891.0,2960.0,23.96,0.28,26.79,396.0,17.13,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717881944445,postbkg
20230323 17:13:46,83729.0,10.0,0.6114776632302408,-1.37,45.05326460481098,463.0,4.008591065292096,-121.14261168384883,-0.38,-0.74,-0.65,1.0,0.25,20.59,132.0,0.1683848797250862,68.46,318.7,12.7,1280.1,745.9,1527.5,-0.034,99000.0,4095.0,15.06,12.06,13.7,2891.0,2960.0,23.98,-0.78,26.65,396.0,18.21,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71789351852,postbkg
20230323 17:13:47,83730.0,10.0,0.7514776632302407,-1.37,45.05326460481098,467.0,4.008591065292096,-183.14261168384883,-0.38,0.7,-0.62,1.0,0.19,20.59,132.0,1.1683848797250862,68.46,318.7,12.6,1281.5,745.6,1524.3,0.08,99000.0,4095.0,15.06,12.12,13.7,2891.0,2960.0,23.97,1.2,26.79,396.0,17.23,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71790509259,postbkg
20230323 17:13:48,83731.0,10.0,0.47147766323024065,-1.37,38.05326460481098,467.0,4.008591065292096,-183.14261168384883,-0.38,-0.55,-0.63,0.0,0.19,20.59,135.0,0.1683848797250862,68.46,319.5,12.8,1290.0,746.2,1525.2,0.094,98966.0,4095.0,15.06,12.0,13.7,2892.0,2961.0,23.99,1.3,27.09,396.0,15.72,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71791666667,postbkg
20230323 17:13:49,83732.0,10.0,0.6114776632302408,-1.37,38.05326460481098,468.0,4.008591065292096,-162.14261168384883,-0.38,-0.38,-0.64,0.0,0.19,20.59,135.0,1.1683848797250862,68.49,320.5,12.9,1282.1,747.4,1521.6,0.085,99001.0,4095.0,15.06,12.06,13.7,2892.0,2961.0,23.98,1.23,27.02,396.0,16.2,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71792824074,postbkg
20230323 17:13:50,83733.0,10.0,0.7514776632302407,-1.37,34.05326460481098,468.0,4.008591065292096,-183.14261168384883,-0.14,-0.84,-0.62,1.0,0.19,20.59,135.0,1.1683848797250862,68.51,318.9,13.0,1282.6,744.6,1525.7,-0.043,98998.0,4095.0,15.06,12.12,13.7,2892.0,2961.0,23.99,-0.88,26.77,396.0,17.18,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717939814815,postbkg
20230323 17:13:51,83734.0,10.0,0.8914776632302408,-1.37,34.05326460481098,466.0,4.008591065292096,-183.14261168384883,-0.26,0.17,-0.66,1.0,0.19,20.59,135.0,1.1683848797250862,68.56,319.7,12.9,1282.1,745.8,1523.2,0.028,99001.0,4095.0,15.06,12.12,13.7,2892.0,2961.0,23.98,0.71,26.89,396.0,16.65,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717951388888,postbkg
20230323 17:13:52,83735.0,10.0,0.7514776632302407,-1.37,33.05326460481098,466.0,4.008591065292096,-183.14261168384883,-0.38,-0.28,-0.64,0.0,0.25,20.59,135.0,1.1683848797250862,68.65,319.0,12.8,1278.2,745.9,1524.4,0.056,99000.0,4095.0,15.06,12.0,13.7,2892.0,2961.0,23.99,1.0,26.71,396.0,17.8,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717962962965,postbkg
20230323 17:13:53,83736.0,10.0,0.6114776632302408,-1.37,33.05326460481098,468.0,4.008591065292096,-183.14261168384883,-0.38,0.14,-0.66,1.0,0.19,20.59,142.0,1.1683848797250862,68.72,318.7,12.8,1280.1,745.7,1522.2,0.037,98999.0,4095.0,15.06,12.06,13.7,2893.0,2960.0,23.97,0.82,26.82,396.0,17.05,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717974537038,postbkg
20230323 17:13:54,83737.0,10.0,0.6114776632302408,-1.37,32.05326460481098,468.0,4.008591065292096,-183.14261168384883,-0.38,-0.6,-0.65,0.0,0.19,20.59,142.0,0.1683848797250862,68.77,320.0,12.8,1280.1,744.1,1524.1,0.018,99001.0,4095.0,15.06,12.12,13.7,2892.0,2961.0,23.99,0.57,26.75,396.0,17.17,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71798611111,postbkg
20230323 17:13:55,83738.0,10.0,0.6114776632302408,-1.37,32.05326460481098,471.0,4.008591065292096,-183.14261168384883,-0.38,-0.4,-0.66,1.0,0.19,20.59,142.0,1.1683848797250862,68.85,319.4,13.0,1281.5,746.5,1524.7,0.104,99001.0,4095.0,15.06,12.06,13.7,2892.0,2961.0,23.98,1.36,26.84,396.0,17.11,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.717997685184,postbkg
20230323 17:13:56,83739.0,10.0,0.6114776632302408,-1.89,31.053264604810977,471.0,4.008591065292096,-183.14261168384883,-0.38,-0.16,-0.64,0.0,0.19,20.59,142.0,0.1683848797250862,68.9,319.6,12.7,1287.0,745.8,1526.3,0.061,99000.0,4095.0,15.06,12.12,13.7,2892.0,2961.0,23.98,1.04,26.94,396.0,16.41,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71800925926,postbkg
20230323 17:13:57,83740.0,10.0,0.6114776632302408,-1.89,31.053264604810977,471.0,4.008591065292096,-204.14261168384883,-0.38,-0.04,-0.66,0.0,0.19,20.59,142.0,1.1683848797250862,68.95,318.3,12.6,1283.1,745.9,1523.6,0.056,99001.0,4095.0,15.06,12.0,13.7,2892.0,2960.0,23.98,1.0,26.86,396.0,16.86,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.718020833334,postbkg
20230323 17:13:58,83741.0,10.0,0.7514776632302407,-1.89,32.05326460481098,471.0,4.008591065292096,-183.14261168384883,-0.5,-0.71,-0.65,1.0,0.19,20.59,146.0,10.168384879725085,69.03,318.3,12.8,1284.3,747.7,1521.1,0.075,98999.0,4095.0,15.06,12.06,13.7,2892.0,2961.0,24.0,1.16,27.05,396.0,16.12,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.718032407407,postbkg
20230323 17:13:59,83742.0,10.0,0.7514776632302407,-1.37,32.05326460481098,471.0,4.008591065292096,-183.14261168384883,-0.38,-1.05,-0.64,1.0,0.19,20.59,146.0,0.1683848797250862,69.08,320.6,13.1,1287.7,749.3,1526.0,0.085,99000.0,4095.0,15.06,12.06,13.7,2892.0,2962.0,23.98,1.23,27.13,396.0,15.98,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71804398148,postbkg
20230323 17:14:00,83743.0,10.0,0.47147766323024065,-0.84,37.05326460481098,471.0,4.008591065292096,-183.14261168384883,-0.38,-0.52,-0.67,1.0,0.19,20.59,146.0,1.1683848797250862,69.16,319.6,12.9,1281.3,741.7,1522.7,0.023,98999.0,4095.0,15.06,12.06,13.7,2892.0,2962.0,23.99,0.64,26.75,396.0,16.71,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.718055555557,postbkg
20230323 17:14:01,83744.0,10.0,0.7514776632302407,-1.37,37.05326460481098,471.0,4.008591065292096,-183.14261168384883,-0.38,-0.15,-0.64,0.0,0.19,20.59,146.0,0.1683848797250862,69.26,319.0,13.0,1281.9,745.6,1525.4,0.09,99000.0,4095.0,15.06,12.06,13.7,2894.0,2961.0,23.97,1.26,26.79,396.0,17.24,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.71806712963,postbkg
20230323 17:14:02,83745.0,10.0,0.7514776632302407,-1.37,39.05326460481098,471.0,4.008591065292096,-162.14261168384883,-0.26,-0.11,-0.64,1.0,0.12,20.59,146.0,1.1683848797250862,69.31,319.9,12.8,1279.9,745.8,1522.1,0.037,98999.0,4095.0,15.06,12.06,13.7,2893.0,2962.0,23.99,0.82,26.86,396.0,16.81,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.718078703703,postbkg
20230323 17:14:03,83746.0,10.0,0.6114776632302408,-1.37,39.05326460481098,472.0,4.008591065292096,-204.14261168384883,-0.26,0.03,-0.64,1.0,0.19,20.59,149.0,1.1683848797250862,69.34,318.1,12.9,1279.3,745.9,1523.3,-0.034,99000.0,4095.0,15.06,12.06,13.7,2894.0,2963.0,23.96,-0.78,26.75,396.0,17.52,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.718090277776,postbkg
20230323 17:14:04,83747.0,10.0,0.6114776632302408,-1.37,38.05326460481098,472.0,4.008591065292096,-183.14261168384883,-0.38,0.2,-0.64,1.0,0.12,20.59,149.0,0.1683848797250862,69.34,318.9,12.7,1279.4,745.5,1524.1,0.037,99000.0,4095.0,15.06,12.12,13.7,2893.0,2961.0,23.99,0.82,26.74,396.0,17.55,0.0,0.0,-248.078,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19439.718101851853,postbkg
