time,seconds,ID,CO,CO2,PM,Flow,FLUEtemp,H2Otemp,RH,GravFlo1,GravFlo2,COtemp,VOC,CH4,CH4temp,Ctemp1,Ctemp2,Ctemp3,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,dP2,AmbTemp,AmbPres,AmbRH,AS1_415nm,AS1_445nm,AS1_480nm,AS1_515nm,AS1_555nm,AS1_590nm,AS1_630nm,AS1_680nm,AS1_CLEAR,AS1_NIR,AS2_415nm,AS2_445nm,AS2_480nm,AS2_515nm,AS2_555nm,AS2_590nm,AS2_630nm,AS2_680nm,AS2_CLEAR,AS2_NIR,AS3_415nm,AS3_445nm,AS3_480nm,AS3_515nm,AS3_555nm,AS3_590nm,AS3_630nm,AS3_680nm,AS3_CLEAR,AS3_NIR,O2_1,O2_2,O2_3,O2_4,O2_ave,datenumbers,phase,COmass,CO2mass,PMmass,MCE,MW_duct,density,mass_flow,mole_flow,vol_flow,totvol,CO_ER,CO2_ER,PM_ER,CO_totmass,CO2_totmass,PM_totmass
20230531 13:39:18,1907.0,4003.0,-6.924642262895175,197.33444259567386,2.728785357737105,0.059,19.16,17.11,57.2,-0.0,0.0,19.0,-4.175574043261232,389.3643926788686,19.7,22.03,21.87,21.74,-42.5,nan,nan,nan,nan,-48.25,nan,nan,0.077,19.2,991.18,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.951,0.019,0.025,-0.001,1.9985,19508.568958333333,"prebkg,L1",-0.007026144212399982+/-0,0.31460155903692566+/-0,0.00017344158277579085+/-0,1.036367047551087,29.0,1050.520681005145+/-0,12.79702129768665,0.44127659647195344,0.012181598638726823,47.130989101902465,-8.558966877326997e-05,0.0038323499233055497,2.1127957486401995e-06,-0.33417587768430557,16.087331880444857,0.014110268593236457
20230531 13:39:19,1908.0,4003.0,-6.994642262895175,197.33444259567386,3.728785357737105,0.044,19.16,17.11,57.2,-0.0,0.0,19.0,-4.235574043261231,389.3643926788686,19.7,22.02,21.86,21.73,-42.69,nan,nan,nan,nan,-48.44,nan,nan,0.057,19.2,991.16,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.568969907406,"prebkg,L1",-0.007097170277891249+/-0,0.31460155903692566+/-0,0.00023700157743935813+/-0,1.0367481853541203,29.0,1050.520681005145+/-0,11.051194567006045,0.38107567472434634,0.010519730612473226,47.14150883251494,-7.466031943426769e-05,0.00330952365133255,2.4931927493932596e-06,-0.3342505380037398,16.09064140409619,0.01411276178598585
20230531 13:39:20,1909.0,4003.0,-6.994642262895175,196.33444259567386,3.728785357737105,0.043,19.16,17.11,57.2,-0.0,0.0,19.0,-4.235574043261231,389.3643926788686,19.7,22.02,21.86,21.73,-42.12,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.16,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19508.568981481483,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.00023700157743935813+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,10.924891052490294,0.37672038112035494,0.010399501171207108,47.151908333686144,-7.380703061718632e-05,0.0032551198176949837,2.464698182158537e-06,-0.33432434503435704,16.093896523913884,0.01411522648416801
20230531 13:39:21,1910.0,4003.0,-6.994642262895175,196.33444259567386,3.728785357737105,0.046,19.16,17.11,57.2,-0.0,0.0,19.0,-4.175574043261232,389.3643926788686,19.7,22.03,21.87,21.73,-42.06,nan,nan,nan,nan,-48.44,nan,nan,0.058,19.2,991.15,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.568993055556,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.00023700157743935813+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,11.299567029577144,0.38964024239921186,0.01075615857344726,47.162664492259594,-7.633828893175503e-05,0.0033667561893869127,2.5492265490948767e-06,-0.3344006833232888,16.09726328010327,0.014117775710717104
20230531 13:39:22,1911.0,4003.0,-6.994642262895175,194.33444259567386,3.728785357737105,0.044,19.16,17.11,57.2,-0.0,0.0,19.0,-4.175574043261232,371.3643926788686,19.7,22.03,21.87,21.74,-42.31,nan,nan,nan,nan,-48.44,nan,nan,0.059,19.2,991.14,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.56900462963,"prebkg,L1",-0.007097170277891249+/-0,0.3098187919502667+/-0,0.00023700157743935813+/-0,1.0373366591107194,29.0,1050.520681005145+/-0,11.051194567006045,0.38107567472434634,0.010519730612473226,47.17318422287207,-7.466031943426769e-05,0.003259210229998694,2.4931927493932596e-06,-0.3344753436427231,16.10052249033327,0.014120268903466498
20230531 13:39:23,1912.0,4003.0,-6.924642262895175,188.33444259567386,2.728785357737105,0.039,19.16,17.11,57.2,-0.0,0.0,19.0,-4.175574043261232,371.3643926788686,19.7,22.03,21.87,21.74,-41.69,nan,nan,nan,nan,-48.5,nan,nan,0.049,19.2,991.19,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.569016203703,"prebkg,L1",-0.007026144212399982+/-0,0.30025325777694883+/-0,0.00017344158277579085+/-0,1.0381712688630524,29.0,1050.520681005145+/-0,10.404355679839895,0.35877088551172054,0.009903998910221302,47.183088221782285,-6.958692462266712e-05,0.002973707937813297,1.7177652467984904e-06,-0.33454493056734574,16.10349619827108,0.014121986668713296
20230531 13:39:24,1913.0,4003.0,-6.994642262895175,190.33444259567386,2.728785357737105,0.04,19.16,17.11,57.2,-0.0,0.0,19.0,-4.235574043261231,371.3643926788686,19.7,22.02,21.86,21.73,-41.81,nan,nan,nan,nan,-48.5,nan,nan,0.056,19.2,991.15,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.56902777778,"prebkg,L1",-0.007097170277891249+/-0,0.3034417691680548+/-0,0.00017344158277579085+/-0,1.0381512483934163,29.0,1050.520681005145+/-0,10.536900586114408,0.3633413995211865,0.010030169587934845,47.19311839137022,-7.11858214816999e-05,0.003043572404818569,1.7396484888410215e-06,-0.33461611638882743,16.1065397706759,0.014123726317202137
20230531 13:39:25,1914.0,4003.0,-6.994642262895175,191.33444259567386,3.728785357737105,0.04,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,371.3643926788686,19.7,22.03,21.87,21.74,-42.31,nan,nan,nan,nan,-48.44,nan,nan,0.049,19.2,991.17,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19508.569039351853,"prebkg,L1",-0.007097170277891249+/-0,0.3050360248636078+/-0,0.00023700157743935813+/-0,1.0379442868564908,29.0,1050.520681005145+/-0,10.536900586114408,0.3633413995211865,0.010030169587934845,47.203148560958155,-7.11858214816999e-05,0.0030595630598114964,2.377166014324835e-06,-0.3346873022103091,16.109599333735712,0.014126103483216463
20230531 13:39:26,1915.0,4003.0,-6.924642262895175,196.33444259567386,2.728785357737105,0.044,19.18,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,371.3643926788686,19.7,22.03,21.88,21.74,-42.88,nan,nan,nan,nan,-48.5,nan,nan,0.057,19.2,991.2,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.953,0.019,0.025,-0.001,1.999,19508.569050925926,"prebkg,L1",-0.0070256635129019905+/-0,0.31298588868647303+/-0,0.00017344158277579085+/-0,1.0365590494828096,29.0,1050.4488087593265+/-0,11.050816522207612,0.38106263869681417,0.010520090488997373,47.21366865144715,-7.391061590097611e-05,0.0032926398707609555,1.8246211453562479e-06,-0.3347612128262101,16.112891973606473,0.01412792810436182
20230531 13:39:27,1916.0,4003.0,-6.924642262895175,194.33444259567386,3.728785357737105,0.038,19.16,17.11,57.2,-0.0,0.0,19.0,-4.175574043261232,374.3643926788686,19.7,22.03,21.87,21.74,-42.56,nan,nan,nan,nan,-48.44,nan,nan,0.059,19.2,991.18,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.5690625,"prebkg,L1",-0.007026144212399982+/-0,0.3098187919502667+/-0,0.00023700157743935813+/-0,1.036949200365185,29.0,1050.520681005145+/-0,10.270100304455417,0.3541413898088075,0.00977620002171582,47.22344485146887,-6.86889912018432e-05,0.0030288504805921664,2.3169748265093365e-06,-0.3348299018174119,16.115920824087066,0.014130245079188329
20230531 13:39:28,1917.0,4003.0,-6.924642262895175,194.33444259567386,2.728785357737105,0.034,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,374.3643926788686,19.7,22.02,21.87,21.73,-41.81,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.19,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.569074074076,"prebkg,L1",-0.007026144212399982+/-0,0.3098187919502667+/-0,0.00017344158277579085+/-0,1.036949200365185,29.0,1050.520681005145+/-0,9.714542339575726,0.3349842186060595,0.009247359443015237,47.232692210911885,-6.497328103052383e-05,0.0028650057313648718,1.6038766582932185e-06,-0.3348948750984424,16.11878582981843,0.014131848955846623
20230531 13:39:29,1918.0,4003.0,-6.994642262895175,196.33444259567386,2.728785357737105,0.036,19.16,17.13,57.2,-0.0,0.0,19.0,-4.235574043261231,374.3643926788686,19.7,22.03,21.87,21.74,-42.31,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.18,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19508.56908564815,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.00017344158277579085+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,9.996181599265407,0.34469591721604853,0.009515454364687991,47.242207665276574,-6.753279989769417e-05,0.0029784067107588826,1.6503754658422925e-06,-0.3349624078983401,16.12176423652919,0.014133499331312466
20230531 13:39:30,1919.0,4003.0,-6.924642262895175,197.33444259567386,1.728785357737105,0.039,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,374.3643926788686,19.7,22.04,21.87,21.74,-42.56,nan,nan,nan,nan,-48.44,nan,nan,0.058,19.2,991.15,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.569097222222,"prebkg,L1",-0.007026144212399982+/-0,0.31460155903692566+/-0,0.00010988158811222361+/-0,1.036367047551087,29.0,1050.520681005145+/-0,10.404355679839895,0.35877088551172054,0.009903998910221302,47.25211166418679,-6.958692462266712e-05,0.003115813497855634,1.0882671289168486e-06,-0.33503199482296275,16.12488005002705,0.014134587598441382
20230531 13:39:31,1920.0,4003.0,-6.924642262895175,197.33444259567386,2.728785357737105,0.036,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,374.3643926788686,19.7,22.04,21.88,21.75,-42.88,nan,nan,nan,nan,-48.25,nan,nan,0.057,19.2,991.18,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.569108796295,"prebkg,L1",-0.007026144212399982+/-0,0.31460155903692566+/-0,0.00017344158277579085+/-0,1.036367047551087,29.0,1050.520681005145+/-0,9.996181599265407,0.34469591721604853,0.009515454364687991,47.26162711855148,-6.685695461280868e-05,0.002993576778075561,1.6503754658422925e-06,-0.33509885177757553,16.127873626805123,0.014136237973907225
20230531 13:39:32,1921.0,4003.0,-6.924642262895175,197.33444259567386,2.728785357737105,0.031,19.16,17.13,57.2,-0.0,0.0,19.0,-4.235574043261231,374.3643926788686,19.7,22.03,21.87,21.74,-41.81,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.19,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.569120370372,"prebkg,L1",-0.007026144212399982+/-0,0.31460155903692566+/-0,0.00017344158277579085+/-0,1.036367047551087,29.0,1050.520681005145+/-0,9.276063945461193,0.3198642739814204,0.008829967951307532,47.27045708650279,-6.204062821675674e-05,0.002777921683727438,1.5314836173342856e-06,-0.3351608924057923,16.13065154848885,0.01413776945752456
20230531 13:39:33,1922.0,4003.0,-6.994642262895175,191.33444259567386,2.728785357737105,0.04,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,363.3643926788686,19.7,22.03,21.87,21.74,-41.81,nan,nan,nan,nan,-48.44,nan,nan,0.047,19.2,991.18,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19508.569131944445,"prebkg,L1",-0.007097170277891249+/-0,0.3050360248636078+/-0,0.00017344158277579085+/-0,1.0379442868564908,29.0,1050.520681005145+/-0,10.536900586114408,0.3633413995211865,0.010030169587934845,47.28048725609072,-7.11858214816999e-05,0.0030595630598114964,1.7396484888410215e-06,-0.33523207822727397,16.13371111154866,0.014139509106013401
20230531 13:39:34,1923.0,4003.0,-6.994642262895175,196.33444259567386,2.728785357737105,0.029,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,363.3643926788686,19.7,22.04,21.88,21.74,-42.5,nan,nan,nan,nan,-48.44,nan,nan,0.057,19.2,991.21,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.569143518518,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.00017344158277579085+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,8.971847559014929,0.30937405375913546,0.008540381661435363,47.289027637752156,-6.061254288938654e-05,0.0026732018333519947,1.4812573128686876e-06,-0.3352926907701633,16.136384313382013,0.01414099036332627
20230531 13:39:35,1924.0,4003.0,-6.924642262895175,201.33444259567386,6.728785357737105,0.036,19.16,17.16,57.2,-0.0,0.0,19.0,-4.175574043261232,363.3643926788686,19.7,22.04,21.88,21.75,-42.31,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.18,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.56915509259,"prebkg,L1",-0.007026144212399982+/-0,0.3209785818191375+/-0,0.0004276815614300599+/-0,1.0356187921135764,29.0,1050.520681005145+/-0,9.996181599265407,0.34469591721604853,0.009515454364687991,47.298543092116844,-6.685695461280868e-05,0.0030542570473422737,4.069584380406238e-06,-0.3353595477247761,16.139438570429355,0.014145059947706675
20230531 13:39:36,1925.0,4003.0,-6.994642262895175,196.33444259567386,2.728785357737105,0.035,19.16,17.16,57.2,-0.0,0.0,19.0,-4.175574043261232,363.3643926788686,19.7,22.04,21.87,21.75,-41.81,nan,nan,nan,nan,-48.44,nan,nan,0.057,19.2,991.17,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.569166666668,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.00017344158277579085+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,9.856367977934411,0.3398747578598073,0.009382364532322938,47.307925456649166,-6.658823869514338e-05,0.002936748621228142,1.627292154665533e-06,-0.33542613596347126,16.142375319050583,0.01414668723986134
20230531 13:39:37,1926.0,4003.0,-6.994642262895175,196.33444259567386,20.728785357737106,0.029,19.16,17.13,57.2,-0.0,0.0,19.0,-4.235574043261231,363.3643926788686,19.7,22.03,21.87,21.74,-41.69,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.18,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19508.56917824074,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.0013175214867200016+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,8.971847559014929,0.30937405375913546,0.008540381661435363,47.3164658383106,-6.061254288938654e-05,0.0026732018333519947,1.1252136343730556e-05,-0.3354867485063606,16.145048520883936,0.014157939376205072
20230531 13:39:38,1927.0,4003.0,-6.924642262895175,197.33444259567386,4.728785357737105,0.032,19.16,17.16,57.2,-0.0,0.0,19.0,-4.175574043261232,378.3643926788686,19.7,22.04,21.88,21.75,-42.69,nan,nan,nan,nan,-48.44,nan,nan,0.049,19.2,991.14,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.569189814814,"prebkg,L1",-0.007026144212399982+/-0,0.31460155903692566+/-0,0.0003005615721029254+/-0,1.036367047551087,29.0,1050.520681005145+/-0,9.424490393083676,0.324982427347713,0.008971256409789347,47.325437094720385,-6.303334130159767e-05,0.002822371253039741,2.6964149302647324e-06,-0.3355497818476622,16.147870892136975,0.014160635791135337
20230531 13:39:39,1928.0,4003.0,-6.924642262895175,194.33444259567386,4.728785357737105,0.037,19.16,17.16,57.2,-0.0,0.0,19.0,-4.175574043261232,378.3643926788686,19.7,22.04,21.88,21.75,-43.12,nan,nan,nan,nan,-48.44,nan,nan,0.059,19.2,991.16,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.569201388887,"prebkg,L1",-0.007026144212399982+/-0,0.3098187919502667+/-0,0.0003005615721029254+/-0,1.036949200365185,29.0,1050.520681005145+/-0,10.134066479678026,0.3494505682647595,0.009646708211381127,47.33508380293176,-6.777916306810689e-05,0.0029887314843468184,2.899429785630911e-06,-0.3356175610107303,16.150859623621322,0.014163535220920969
20230531 13:39:40,1929.0,4003.0,-6.924642262895175,190.33444259567386,3.728785357737105,0.034,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,378.3643926788686,19.7,22.04,21.88,21.75,-42.12,nan,nan,nan,nan,-48.44,nan,nan,0.055,19.2,991.21,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.569212962964,"prebkg,L1",-0.007026144212399982+/-0,0.3034417691680548+/-0,0.00023700157743935813+/-0,1.0377550286316821,29.0,1050.520681005145+/-0,9.714542339575726,0.3349842186060595,0.009247359443015237,47.34433116237478,-6.497328103052383e-05,0.0028060351095214615,2.1916387751433553e-06,-0.3356825342917608,16.153665658730844,0.014165726859696111
20230531 13:39:41,1930.0,4003.0,-6.994642262895175,191.33444259567386,3.728785357737105,0.03,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,378.3643926788686,19.7,22.04,21.88,21.75,-41.69,nan,nan,nan,nan,-48.44,nan,nan,0.049,19.2,991.17,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.957,0.019,0.025,-0.001,1.9999999999999998,19508.569224537037,"prebkg,L1",-0.007097170277891249+/-0,0.3050360248636078+/-0,0.00023700157743935813+/-0,1.0379442868564908,29.0,1050.520681005145+/-0,9.125223584726216,0.3146628822319385,0.008686381667417668,47.353017544042196,-6.16487297924161e-05,0.0026496593342772027,2.0586861574183093e-06,-0.33574418302155323,16.156315318065122,0.01416778554585353
20230531 13:39:42,1931.0,4003.0,-6.994642262895175,194.33444259567386,3.728785357737105,0.038,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,378.3643926788686,19.7,22.04,21.88,21.75,-41.81,nan,nan,nan,nan,-48.25,nan,nan,0.052,19.2,991.19,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956,0.019,0.025,-0.001,1.99975,19508.56923611111,"prebkg,L1",-0.007097170277891249+/-0,0.3098187919502667+/-0,0.00023700157743935813+/-0,1.0373366591107194,29.0,1050.520681005145+/-0,10.270100304455417,0.3541413898088075,0.00977620002171582,47.362793744063914,-6.93833562248413e-05,0.0030288504805921664,2.3169748265093365e-06,-0.3358135663777781,16.159344168545715,0.01417010252068004
20230531 13:39:43,1932.0,4003.0,-6.924642262895175,188.33444259567386,12.728785357737106,0.033,19.18,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,371.3643926788686,19.7,22.05,21.89,21.76,-42.69,nan,nan,nan,nan,-48.25,nan,nan,0.058,19.2,991.18,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954,0.019,0.025,-0.001,1.99925,19508.569247685184,"prebkg,L1",-0.0070256635129019905+/-0,0.3002327157006805+/-0,0.0008090415294114635+/-0,1.0381712688630524,29.0,1050.4488087593265+/-0,9.570287840792593,0.3300099255445722,0.009110665613582784,47.3719044096775,-6.40084709795994e-05,0.0027353198790067658,7.370906841969445e-06,-0.3358775748487577,16.162079488424723,0.014177473427522009
20230531 13:39:44,1933.0,4003.0,-6.924642262895175,188.33444259567386,6.728785357737105,0.035,19.16,17.13,57.2,-0.0,0.0,19.0,-4.175574043261232,371.3643926788686,19.7,22.04,21.88,21.75,-42.56,nan,nan,nan,nan,-48.44,nan,nan,0.057,19.2,991.19,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.952,0.019,0.025,-0.001,1.99875,19508.56925925926,"prebkg,L1",-0.007026144212399982+/-0,0.30025325777694883+/-0,0.0004276815614300599+/-0,1.0381712688630524,29.0,1050.520681005145+/-0,9.856367977934411,0.3398747578598073,0.009382364532322938,47.38128677420982,-6.592184625740768e-05,0.002817085516480861,4.012664313089888e-06,-0.3359434966950151,16.164896573941203,0.014181486091835099
20230531 13:39:45,1934.0,4003.0,-6.994642262895175,196.33444259567386,3.728785357737105,0.03,19.16,17.11,57.2,-0.0,0.0,19.0,-4.235574043261231,371.3643926788686,19.7,22.04,21.88,21.74,-41.38,nan,nan,nan,nan,-48.44,nan,nan,0.056,19.2,991.17,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955,0.019,0.025,-0.001,1.9995,19508.569270833334,"prebkg,L1",-0.007097170277891249+/-0,0.31300730334137267+/-0,0.00023700157743935813+/-0,1.0369422712530676,29.0,1050.520681005145+/-0,9.125223584726216,0.3146628822319385,0.008686381667417668,47.389973155877236,-6.16487297924161e-05,0.0027189009015123407,2.0586861574183093e-06,-0.3360051454248075,16.167615474842716,0.014183544777992517
